Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3550000 through 3559999



3550000 --> Friday, 04 - 07

3550001 --> Friday, 03 - 30

3550002 --> Friday, 04 - 19

3550003 --> Friday, 04 - 04

3550004 --> Friday, 03 - 26

3550005 --> Friday, 04 - 15

3550006 --> Friday, 04 - 07

3550007 --> Friday, 03 - 23

3550008 --> Friday, 04 - 11

3550009 --> Friday, 04 - 03

3550010 --> Friday, 04 - 16

3550011 --> Friday, 04 - 08

3550012 --> Friday, 03 - 30

3550013 --> Friday, 04 - 19

3550014 --> Friday, 04 - 04

3550015 --> Friday, 03 - 27

3550016 --> Friday, 04 - 15

3550017 --> Friday, 03 - 31

3550018 --> Friday, 04 - 20

3550019 --> Friday, 04 - 12

3550020 --> Friday, 03 - 27

3550021 --> Friday, 04 - 16

3550022 --> Friday, 04 - 08

3550023 --> Friday, 03 - 24

3550024 --> Friday, 04 - 12

3550025 --> Friday, 04 - 04

3550026 --> Friday, 03 - 27

3550027 --> Friday, 04 - 09

3550028 --> Friday, 03 - 31

3550029 --> Friday, 04 - 20

3550030 --> Friday, 04 - 12

3550031 --> Friday, 03 - 28

3550032 --> Friday, 04 - 16

3550033 --> Friday, 04 - 08

3550034 --> Friday, 03 - 24

3550035 --> Friday, 04 - 13

3550036 --> Friday, 04 - 04

3550037 --> Friday, 04 - 17

3550038 --> Friday, 04 - 09

3550039 --> Friday, 04 - 01

3550040 --> Friday, 04 - 20

3550041 --> Friday, 04 - 05

3550042 --> Friday, 03 - 28

3550043 --> Friday, 04 - 17

3550044 --> Friday, 04 - 01

3550045 --> Friday, 03 - 24

3550046 --> Friday, 04 - 13

3550047 --> Friday, 03 - 29

3550048 --> Friday, 04 - 17

3550049 --> Friday, 04 - 09

3550050 --> Friday, 04 - 01

3550051 --> Friday, 04 - 14

3550052 --> Friday, 04 - 05

3550053 --> Friday, 03 - 28

3550054 --> Friday, 04 - 17

3550055 --> Friday, 04 - 02

3550056 --> Friday, 04 - 21

3550057 --> Friday, 04 - 13

3550058 --> Friday, 03 - 29

3550059 --> Friday, 04 - 18

3550060 --> Friday, 04 - 09

3550061 --> Friday, 03 - 25

3550062 --> Friday, 04 - 14

3550063 --> Friday, 04 - 06

3550064 --> Friday, 03 - 21

3550065 --> Friday, 04 - 10

3550066 --> Friday, 04 - 02

3550067 --> Friday, 04 - 22

3550068 --> Friday, 04 - 06

3550069 --> Friday, 03 - 29

3550070 --> Friday, 04 - 18

3550071 --> Friday, 04 - 03

3550072 --> Friday, 03 - 25

3550073 --> Friday, 04 - 14

3550074 --> Friday, 03 - 30

3550075 --> Friday, 04 - 19

3550076 --> Friday, 04 - 10

3550077 --> Friday, 04 - 02

3550078 --> Friday, 04 - 15

3550079 --> Friday, 04 - 07

3550080 --> Friday, 03 - 29

3550081 --> Friday, 04 - 18

3550082 --> Friday, 04 - 03

3550083 --> Friday, 03 - 26

3550084 --> Friday, 04 - 14

3550085 --> Friday, 03 - 30

3550086 --> Friday, 04 - 19

3550087 --> Friday, 04 - 11

3550088 --> Friday, 03 - 26

3550089 --> Friday, 04 - 15

3550090 --> Friday, 04 - 07

3550091 --> Friday, 03 - 23

3550092 --> Friday, 04 - 11

3550093 --> Friday, 04 - 03

3550094 --> Friday, 04 - 23

3550095 --> Friday, 04 - 08

3550096 --> Friday, 03 - 30

3550097 --> Friday, 04 - 19

3550098 --> Friday, 04 - 04

3550099 --> Friday, 03 - 27

3550100 --> Friday, 04 - 16

3550101 --> Friday, 04 - 08

3550102 --> Friday, 03 - 24

3550103 --> Friday, 04 - 13

3550104 --> Friday, 04 - 04

3550105 --> Friday, 04 - 17

3550106 --> Friday, 04 - 09

3550107 --> Friday, 04 - 01

3550108 --> Friday, 04 - 20

3550109 --> Friday, 04 - 05

3550110 --> Friday, 03 - 28

3550111 --> Friday, 04 - 17

3550112 --> Friday, 04 - 01

3550113 --> Friday, 03 - 24

3550114 --> Friday, 04 - 13

3550115 --> Friday, 03 - 29

3550116 --> Friday, 04 - 17

3550117 --> Friday, 04 - 09

3550118 --> Friday, 03 - 25

3550119 --> Friday, 04 - 14

3550120 --> Friday, 04 - 05

3550121 --> Friday, 03 - 28

3550122 --> Friday, 04 - 10

3550123 --> Friday, 04 - 02

3550124 --> Friday, 04 - 21

3550125 --> Friday, 04 - 13

3550126 --> Friday, 03 - 29

3550127 --> Friday, 04 - 18

3550128 --> Friday, 04 - 09

3550129 --> Friday, 03 - 25

3550130 --> Friday, 04 - 14

3550131 --> Friday, 04 - 06

3550132 --> Friday, 03 - 21

3550133 --> Friday, 04 - 10

3550134 --> Friday, 04 - 02

3550135 --> Friday, 04 - 22

3550136 --> Friday, 04 - 06

3550137 --> Friday, 03 - 29

3550138 --> Friday, 04 - 18

3550139 --> Friday, 04 - 03

3550140 --> Friday, 03 - 25

3550141 --> Friday, 04 - 14

3550142 --> Friday, 03 - 30

3550143 --> Friday, 04 - 19

3550144 --> Friday, 04 - 10

3550145 --> Friday, 04 - 02

3550146 --> Friday, 04 - 15

3550147 --> Friday, 04 - 07

3550148 --> Friday, 03 - 29

3550149 --> Friday, 04 - 18

3550150 --> Friday, 04 - 03

3550151 --> Friday, 03 - 26

3550152 --> Friday, 04 - 14

3550153 --> Friday, 03 - 30

3550154 --> Friday, 04 - 19

3550155 --> Friday, 04 - 11

3550156 --> Friday, 03 - 26

3550157 --> Friday, 04 - 15

3550158 --> Friday, 04 - 07

3550159 --> Friday, 03 - 23

3550160 --> Friday, 04 - 11

3550161 --> Friday, 04 - 03

3550162 --> Friday, 04 - 23

3550163 --> Friday, 04 - 08

3550164 --> Friday, 03 - 30

3550165 --> Friday, 04 - 19

3550166 --> Friday, 04 - 04

3550167 --> Friday, 03 - 27

3550168 --> Friday, 04 - 15

3550169 --> Friday, 03 - 31

3550170 --> Friday, 03 - 23

3550171 --> Friday, 04 - 12

3550172 --> Friday, 04 - 03

3550173 --> Friday, 04 - 16

3550174 --> Friday, 04 - 08

3550175 --> Friday, 03 - 31

3550176 --> Friday, 04 - 19

3550177 --> Friday, 04 - 04

3550178 --> Friday, 03 - 27

3550179 --> Friday, 04 - 16

3550180 --> Friday, 03 - 31

3550181 --> Friday, 04 - 20

3550182 --> Friday, 04 - 12

3550183 --> Friday, 03 - 28

3550184 --> Friday, 04 - 16

3550185 --> Friday, 04 - 08

3550186 --> Friday, 03 - 24

3550187 --> Friday, 04 - 13

3550188 --> Friday, 04 - 04

3550189 --> Friday, 03 - 20

3550190 --> Friday, 04 - 09

3550191 --> Friday, 04 - 01

3550192 --> Friday, 04 - 20

3550193 --> Friday, 04 - 05

3550194 --> Friday, 03 - 28

3550195 --> Friday, 04 - 17

3550196 --> Friday, 04 - 08

3550197 --> Friday, 03 - 24

3550198 --> Friday, 04 - 13

3550199 --> Friday, 04 - 05

3550200 --> Friday, 04 - 18

3550201 --> Friday, 04 - 10

3550202 --> Friday, 04 - 02

3550203 --> Friday, 04 - 15

3550204 --> Friday, 04 - 06

3550205 --> Friday, 03 - 29

3550206 --> Friday, 04 - 18

3550207 --> Friday, 04 - 03

3550208 --> Friday, 03 - 25

3550209 --> Friday, 04 - 14

3550210 --> Friday, 03 - 30

3550211 --> Friday, 04 - 19

3550212 --> Friday, 04 - 10

3550213 --> Friday, 03 - 26

3550214 --> Friday, 04 - 15

3550215 --> Friday, 04 - 07

3550216 --> Friday, 03 - 22

3550217 --> Friday, 04 - 11

3550218 --> Friday, 04 - 03

3550219 --> Friday, 04 - 23

3550220 --> Friday, 04 - 07

3550221 --> Friday, 03 - 30

3550222 --> Friday, 04 - 19

3550223 --> Friday, 04 - 04

3550224 --> Friday, 03 - 26

3550225 --> Friday, 04 - 15

