Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3540000 through 3549999



3540000 --> Friday, 04 - 07

3540001 --> Friday, 03 - 23

3540002 --> Friday, 04 - 12

3540003 --> Friday, 04 - 04

3540004 --> Friday, 04 - 16

3540005 --> Friday, 04 - 08

3540006 --> Friday, 03 - 31

3540007 --> Friday, 04 - 13

3540008 --> Friday, 04 - 04

3540009 --> Friday, 03 - 27

3540010 --> Friday, 04 - 16

3540011 --> Friday, 04 - 01

3540012 --> Friday, 04 - 20

3540013 --> Friday, 04 - 12

3540014 --> Friday, 03 - 28

3540015 --> Friday, 04 - 17

3540016 --> Friday, 04 - 08

3540017 --> Friday, 03 - 24

3540018 --> Friday, 04 - 13

3540019 --> Friday, 04 - 05

3540020 --> Friday, 03 - 27

3540021 --> Friday, 04 - 09

3540022 --> Friday, 04 - 01

3540023 --> Friday, 04 - 21

3540024 --> Friday, 04 - 05

3540025 --> Friday, 03 - 28

3540026 --> Friday, 04 - 17

3540027 --> Friday, 04 - 02

3540028 --> Friday, 03 - 24

3540029 --> Friday, 04 - 13

3540030 --> Friday, 04 - 05

3540031 --> Friday, 04 - 18

3540032 --> Friday, 04 - 09

3540033 --> Friday, 04 - 01

3540034 --> Friday, 04 - 21

3540035 --> Friday, 04 - 06

3540036 --> Friday, 03 - 28

3540037 --> Friday, 04 - 17

3540038 --> Friday, 04 - 02

3540039 --> Friday, 03 - 25

3540040 --> Friday, 04 - 13

3540041 --> Friday, 03 - 29

3540042 --> Friday, 04 - 18

3540043 --> Friday, 04 - 10

3540044 --> Friday, 03 - 25

3540045 --> Friday, 04 - 14

3540046 --> Friday, 04 - 06

3540047 --> Friday, 03 - 22

3540048 --> Friday, 04 - 10

3540049 --> Friday, 04 - 02

3540050 --> Friday, 04 - 22

3540051 --> Friday, 04 - 07

3540052 --> Friday, 03 - 29

3540053 --> Friday, 04 - 18

3540054 --> Friday, 04 - 10

3540055 --> Friday, 03 - 26

3540056 --> Friday, 04 - 14

3540057 --> Friday, 04 - 06

3540058 --> Friday, 03 - 22

3540059 --> Friday, 04 - 11

3540060 --> Friday, 04 - 02

3540061 --> Friday, 04 - 22

3540062 --> Friday, 04 - 07

3540063 --> Friday, 03 - 30

3540064 --> Friday, 04 - 18

3540065 --> Friday, 04 - 03

3540066 --> Friday, 03 - 26

3540067 --> Friday, 04 - 15

3540068 --> Friday, 03 - 30

3540069 --> Friday, 04 - 19

3540070 --> Friday, 04 - 11

3540071 --> Friday, 03 - 27

3540072 --> Friday, 04 - 15

3540073 --> Friday, 04 - 07

3540074 --> Friday, 03 - 30

3540075 --> Friday, 04 - 12

3540076 --> Friday, 04 - 03

3540077 --> Friday, 03 - 26

3540078 --> Friday, 04 - 15

3540079 --> Friday, 03 - 31

3540080 --> Friday, 04 - 19

3540081 --> Friday, 04 - 11

3540082 --> Friday, 03 - 27

3540083 --> Friday, 04 - 16

3540084 --> Friday, 04 - 07

3540085 --> Friday, 03 - 23

3540086 --> Friday, 04 - 12

3540087 --> Friday, 04 - 04

3540088 --> Friday, 04 - 23

3540089 --> Friday, 04 - 08

3540090 --> Friday, 03 - 31

3540091 --> Friday, 04 - 20

3540092 --> Friday, 04 - 04

3540093 --> Friday, 03 - 27

3540094 --> Friday, 04 - 16

3540095 --> Friday, 04 - 01

3540096 --> Friday, 03 - 23

3540097 --> Friday, 04 - 12

3540098 --> Friday, 04 - 04

3540099 --> Friday, 04 - 17

3540100 --> Friday, 04 - 09

3540101 --> Friday, 04 - 01

3540102 --> Friday, 04 - 14

3540103 --> Friday, 04 - 06

3540104 --> Friday, 03 - 28

3540105 --> Friday, 04 - 17

3540106 --> Friday, 04 - 02

3540107 --> Friday, 03 - 25

3540108 --> Friday, 04 - 13

3540109 --> Friday, 03 - 29

3540110 --> Friday, 04 - 18

3540111 --> Friday, 04 - 10

3540112 --> Friday, 03 - 25

3540113 --> Friday, 04 - 14

3540114 --> Friday, 04 - 06

3540115 --> Friday, 03 - 22

3540116 --> Friday, 04 - 10

3540117 --> Friday, 04 - 02

3540118 --> Friday, 04 - 22

3540119 --> Friday, 04 - 07

3540120 --> Friday, 03 - 29

3540121 --> Friday, 04 - 18

3540122 --> Friday, 04 - 03

3540123 --> Friday, 03 - 26

3540124 --> Friday, 04 - 14

3540125 --> Friday, 04 - 06

3540126 --> Friday, 03 - 22

3540127 --> Friday, 04 - 11

3540128 --> Friday, 04 - 02

3540129 --> Friday, 04 - 22

3540130 --> Friday, 04 - 07

3540131 --> Friday, 03 - 30

3540132 --> Friday, 04 - 18

3540133 --> Friday, 04 - 03

3540134 --> Friday, 03 - 26

3540135 --> Friday, 04 - 15

3540136 --> Friday, 03 - 30

3540137 --> Friday, 04 - 19

3540138 --> Friday, 04 - 11

3540139 --> Friday, 03 - 27

3540140 --> Friday, 04 - 15

3540141 --> Friday, 04 - 07

3540142 --> Friday, 03 - 23

3540143 --> Friday, 04 - 12

3540144 --> Friday, 04 - 03

3540145 --> Friday, 03 - 26

3540146 --> Friday, 04 - 08

3540147 --> Friday, 03 - 31

3540148 --> Friday, 04 - 19

3540149 --> Friday, 04 - 11

3540150 --> Friday, 03 - 27

3540151 --> Friday, 04 - 16

3540152 --> Friday, 04 - 07

3540153 --> Friday, 03 - 23

3540154 --> Friday, 04 - 12

3540155 --> Friday, 04 - 04

3540156 --> Friday, 04 - 23

3540157 --> Friday, 04 - 08

3540158 --> Friday, 03 - 31

3540159 --> Friday, 04 - 20

3540160 --> Friday, 04 - 04

3540161 --> Friday, 03 - 27

3540162 --> Friday, 04 - 16

3540163 --> Friday, 04 - 01

3540164 --> Friday, 03 - 23

3540165 --> Friday, 04 - 12

3540166 --> Friday, 03 - 28

3540167 --> Friday, 04 - 17

3540168 --> Friday, 04 - 08

3540169 --> Friday, 03 - 31

3540170 --> Friday, 04 - 13

3540171 --> Friday, 04 - 05

3540172 --> Friday, 03 - 27

3540173 --> Friday, 04 - 16

3540174 --> Friday, 04 - 01

3540175 --> Friday, 04 - 21

3540176 --> Friday, 04 - 12

3540177 --> Friday, 03 - 28

3540178 --> Friday, 04 - 17

3540179 --> Friday, 04 - 09

3540180 --> Friday, 03 - 24

3540181 --> Friday, 04 - 13

3540182 --> Friday, 04 - 05

3540183 --> Friday, 03 - 21

3540184 --> Friday, 04 - 09

3540185 --> Friday, 04 - 01

3540186 --> Friday, 04 - 21

3540187 --> Friday, 04 - 06

3540188 --> Friday, 03 - 28

3540189 --> Friday, 04 - 17

3540190 --> Friday, 04 - 02

3540191 --> Friday, 03 - 25

3540192 --> Friday, 04 - 13

3540193 --> Friday, 04 - 05

3540194 --> Friday, 04 - 18

3540195 --> Friday, 04 - 10

3540196 --> Friday, 04 - 01

3540197 --> Friday, 04 - 14

3540198 --> Friday, 04 - 06

3540199 --> Friday, 03 - 29

3540200 --> Friday, 04 - 11

3540201 --> Friday, 04 - 03

3540202 --> Friday, 03 - 26

3540203 --> Friday, 04 - 08

3540204 --> Friday, 03 - 30

3540205 --> Friday, 04 - 19

3540206 --> Friday, 04 - 11

3540207 --> Friday, 03 - 27

3540208 --> Friday, 04 - 15

3540209 --> Friday, 04 - 07

3540210 --> Friday, 03 - 23

3540211 --> Friday, 04 - 12

3540212 --> Friday, 04 - 03

3540213 --> Friday, 04 - 23

3540214 --> Friday, 04 - 08

3540215 --> Friday, 03 - 31

3540216 --> Friday, 04 - 19

3540217 --> Friday, 04 - 04

3540218 --> Friday, 03 - 27

3540219 --> Friday, 04 - 16

3540220 --> Friday, 03 - 31

3540221 --> Friday, 03 - 23

3540222 --> Friday, 04 - 12

3540223 --> Friday, 03 - 28

3540224 --> Friday, 04 - 16

3540225 --> Friday, 04 - 08

3540226 --> Friday, 03 - 31

3540227 --> Friday, 04 - 13

3540228 --> Friday, 04 - 04

3540229 --> Friday, 03 - 27

3540230 --> Friday, 04 - 16

3540231 --> Friday, 04 - 01

3540232 --> Friday, 04 - 20

3540233 --> Friday, 04 - 12

3540234 --> Friday, 03 - 28

3540235 --> Friday, 04 - 17

3540236 --> Friday, 04 - 08

3540237 --> Friday, 03 - 24

3540238 --> Friday, 04 - 13

3540239 --> Friday, 04 - 05

3540240 --> Friday, 03 - 20

3540241 --> Friday, 04 - 09

3540242 --> Friday, 04 - 01

3540243 --> Friday, 04 - 21

3540244 --> Friday, 04 - 05

3540245 --> Friday, 03 - 28

3540246 --> Friday, 04 - 17

3540247 --> Friday, 04 - 02

3540248 --> Friday, 03 - 24

3540249 --> Friday, 04 - 13

3540250 --> Friday, 04 - 05

3540251 --> Friday, 04 - 18

3540252 --> Friday, 04 - 09

3540253 --> Friday, 04 - 01

3540254 --> Friday, 04 - 14

3540255 --> Friday, 04 - 06

3540256 --> Friday, 03 - 28

3540257 --> Friday, 04 - 17

3540258 --> Friday, 04 - 02

3540259 --> Friday, 03 - 25

3540260 --> Friday, 04 - 13

