Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2760000 through 2769999



2760000 --> Friday, 03 - 24

2760001 --> Friday, 04 - 13

2760002 --> Friday, 03 - 29

2760003 --> Friday, 04 - 18

2760004 --> Friday, 04 - 09

2760005 --> Friday, 03 - 25

2760006 --> Friday, 04 - 14

2760007 --> Friday, 04 - 06

2760008 --> Friday, 03 - 28

2760009 --> Friday, 04 - 10

2760010 --> Friday, 04 - 02

2760011 --> Friday, 04 - 22

2760012 --> Friday, 04 - 13

2760013 --> Friday, 03 - 29

2760014 --> Friday, 04 - 18

2760015 --> Friday, 04 - 10

2760016 --> Friday, 03 - 25

2760017 --> Friday, 04 - 14

2760018 --> Friday, 04 - 06

2760019 --> Friday, 03 - 22

2760020 --> Friday, 04 - 10

2760021 --> Friday, 04 - 02

2760022 --> Friday, 04 - 22

2760023 --> Friday, 04 - 07

2760024 --> Friday, 03 - 29

2760025 --> Friday, 04 - 18

2760026 --> Friday, 04 - 03

2760027 --> Friday, 03 - 26

2760028 --> Friday, 04 - 14

2760029 --> Friday, 03 - 30

2760030 --> Friday, 04 - 19

2760031 --> Friday, 04 - 11

2760032 --> Friday, 04 - 02

2760033 --> Friday, 04 - 15

2760034 --> Friday, 04 - 07

2760035 --> Friday, 03 - 23

2760036 --> Friday, 04 - 11

2760037 --> Friday, 04 - 03

2760038 --> Friday, 03 - 26

2760039 --> Friday, 04 - 08

2760040 --> Friday, 03 - 30

2760041 --> Friday, 04 - 19

2760042 --> Friday, 04 - 11

2760043 --> Friday, 03 - 27

2760044 --> Friday, 04 - 15

2760045 --> Friday, 04 - 07

2760046 --> Friday, 03 - 23

2760047 --> Friday, 04 - 12

2760048 --> Friday, 04 - 03

2760049 --> Friday, 04 - 23

2760050 --> Friday, 04 - 08

2760051 --> Friday, 03 - 31

2760052 --> Friday, 04 - 19

2760053 --> Friday, 04 - 04

2760054 --> Friday, 03 - 27

2760055 --> Friday, 04 - 16

2760056 --> Friday, 03 - 31

2760057 --> Friday, 03 - 23

2760058 --> Friday, 04 - 12

2760059 --> Friday, 03 - 28

2760060 --> Friday, 04 - 16

2760061 --> Friday, 04 - 08

2760062 --> Friday, 03 - 31

2760063 --> Friday, 04 - 13

2760064 --> Friday, 04 - 04

2760065 --> Friday, 03 - 27

2760066 --> Friday, 04 - 16

2760067 --> Friday, 04 - 01

2760068 --> Friday, 04 - 20

2760069 --> Friday, 04 - 12

2760070 --> Friday, 03 - 28

2760071 --> Friday, 04 - 17

