Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4620000 through 4629999



4620000 --> Friday, 04 - 07

4620001 --> Friday, 03 - 23

4620002 --> Friday, 04 - 12

4620003 --> Friday, 04 - 04

4620004 --> Friday, 04 - 23

4620005 --> Friday, 04 - 08

4620006 --> Friday, 03 - 31

4620007 --> Friday, 04 - 20

4620008 --> Friday, 04 - 04

4620009 --> Friday, 03 - 27

4620010 --> Friday, 04 - 16

4620011 --> Friday, 04 - 01

4620012 --> Friday, 03 - 23

4620013 --> Friday, 04 - 12

4620014 --> Friday, 04 - 04

4620015 --> Friday, 04 - 17

4620016 --> Friday, 04 - 08

4620017 --> Friday, 03 - 31

4620018 --> Friday, 04 - 20

4620019 --> Friday, 04 - 05

4620020 --> Friday, 03 - 27

4620021 --> Friday, 04 - 16

4620022 --> Friday, 04 - 01

4620023 --> Friday, 04 - 21

4620024 --> Friday, 04 - 12

4620025 --> Friday, 03 - 28

4620026 --> Friday, 04 - 17

4620027 --> Friday, 04 - 09

4620028 --> Friday, 03 - 24

4620029 --> Friday, 04 - 13

4620030 --> Friday, 04 - 05

4620031 --> Friday, 03 - 21

4620032 --> Friday, 04 - 09

4620033 --> Friday, 04 - 01

4620034 --> Friday, 04 - 21

4620035 --> Friday, 04 - 06

4620036 --> Friday, 03 - 28

4620037 --> Friday, 04 - 17

4620038 --> Friday, 04 - 09

4620039 --> Friday, 03 - 25

4620040 --> Friday, 04 - 13

4620041 --> Friday, 04 - 05

4620042 --> Friday, 04 - 18

4620043 --> Friday, 04 - 10

4620044 --> Friday, 04 - 01

4620045 --> Friday, 04 - 21

4620046 --> Friday, 04 - 06

4620047 --> Friday, 03 - 29

4620048 --> Friday, 04 - 17

4620049 --> Friday, 04 - 02

4620050 --> Friday, 03 - 25

4620051 --> Friday, 04 - 14

4620052 --> Friday, 03 - 29

4620053 --> Friday, 04 - 18

4620054 --> Friday, 04 - 10

4620055 --> Friday, 03 - 26

4620056 --> Friday, 04 - 14

4620057 --> Friday, 04 - 06

4620058 --> Friday, 03 - 29

4620059 --> Friday, 04 - 11

4620060 --> Friday, 04 - 02

4620061 --> Friday, 04 - 22

4620062 --> Friday, 04 - 07

4620063 --> Friday, 03 - 30

4620064 --> Friday, 04 - 18

4620065 --> Friday, 04 - 10

4620066 --> Friday, 03 - 26

4620067 --> Friday, 04 - 15

4620068 --> Friday, 04 - 06

4620069 --> Friday, 03 - 22

4620070 --> Friday, 04 - 11

4620071 --> Friday, 04 - 03

4620072 --> Friday, 04 - 22

4620073 --> Friday, 04 - 07

4620074 --> Friday, 03 - 30

4620075 --> Friday, 04 - 19

4620076 --> Friday, 04 - 03

4620077 --> Friday, 03 - 26

4620078 --> Friday, 04 - 15

4620079 --> Friday, 03 - 31

4620080 --> Friday, 04 - 19

4620081 --> Friday, 04 - 11

4620082 --> Friday, 03 - 27

4620083 --> Friday, 04 - 16

4620084 --> Friday, 04 - 07

4620085 --> Friday, 03 - 30

4620086 --> Friday, 04 - 12

4620087 --> Friday, 04 - 04

4620088 --> Friday, 03 - 26

4620089 --> Friday, 04 - 15

4620090 --> Friday, 03 - 31

4620091 --> Friday, 04 - 20

4620092 --> Friday, 04 - 11

4620093 --> Friday, 03 - 27

4620094 --> Friday, 04 - 16

4620095 --> Friday, 04 - 08

4620096 --> Friday, 03 - 23

4620097 --> Friday, 04 - 12

4620098 --> Friday, 04 - 04

4620099 --> Friday, 04 - 17

4620100 --> Friday, 04 - 09

4620101 --> Friday, 04 - 01

4620102 --> Friday, 04 - 21

4620103 --> Friday, 04 - 06

4620104 --> Friday, 03 - 28

4620105 --> Friday, 04 - 17

4620106 --> Friday, 04 - 02

4620107 --> Friday, 03 - 25

4620108 --> Friday, 04 - 13

4620109 --> Friday, 04 - 05

4620110 --> Friday, 04 - 18

4620111 --> Friday, 04 - 10

4620112 --> Friday, 04 - 01

4620113 --> Friday, 04 - 21

4620114 --> Friday, 04 - 06

4620115 --> Friday, 03 - 29

4620116 --> Friday, 04 - 17

4620117 --> Friday, 04 - 02

4620118 --> Friday, 03 - 25

4620119 --> Friday, 04 - 14

4620120 --> Friday, 03 - 29

4620121 --> Friday, 04 - 18

4620122 --> Friday, 04 - 10

4620123 --> Friday, 03 - 26

4620124 --> Friday, 04 - 14

4620125 --> Friday, 04 - 06

4620126 --> Friday, 03 - 22

4620127 --> Friday, 04 - 11

4620128 --> Friday, 04 - 02

4620129 --> Friday, 04 - 22

4620130 --> Friday, 04 - 07

4620131 --> Friday, 03 - 30

4620132 --> Friday, 04 - 18

4620133 --> Friday, 04 - 10

4620134 --> Friday, 03 - 26

4620135 --> Friday, 04 - 15

4620136 --> Friday, 04 - 06

4620137 --> Friday, 03 - 22

4620138 --> Friday, 04 - 11

4620139 --> Friday, 04 - 03

4620140 --> Friday, 04 - 22

4620141 --> Friday, 04 - 07

4620142 --> Friday, 03 - 30

4620143 --> Friday, 04 - 19

4620144 --> Friday, 04 - 03

4620145 --> Friday, 03 - 26

4620146 --> Friday, 04 - 15

4620147 --> Friday, 03 - 31

4620148 --> Friday, 04 - 19

4620149 --> Friday, 04 - 11

4620150 --> Friday, 03 - 27

4620151 --> Friday, 04 - 16

4620152 --> Friday, 04 - 07

4620153 --> Friday, 03 - 30

4620154 --> Friday, 04 - 12

4620155 --> Friday, 04 - 04

4620156 --> Friday, 03 - 26

4620157 --> Friday, 04 - 08

4620158 --> Friday, 03 - 31

4620159 --> Friday, 04 - 20

4620160 --> Friday, 04 - 11

4620161 --> Friday, 03 - 27

4620162 --> Friday, 04 - 16

4620163 --> Friday, 04 - 08

4620164 --> Friday, 03 - 23

4620165 --> Friday, 04 - 12

4620166 --> Friday, 04 - 04

4620167 --> Friday, 04 - 17

4620168 --> Friday, 04 - 08

4620169 --> Friday, 03 - 31

4620170 --> Friday, 04 - 20

4620171 --> Friday, 04 - 05

4620172 --> Friday, 03 - 27

4620173 --> Friday, 04 - 16

4620174 --> Friday, 04 - 01

4620175 --> Friday, 03 - 24

4620176 --> Friday, 04 - 12

4620177 --> Friday, 03 - 28

4620178 --> Friday, 04 - 17

4620179 --> Friday, 04 - 09

4620180 --> Friday, 03 - 31

4620181 --> Friday, 04 - 13

4620182 --> Friday, 04 - 05

4620183 --> Friday, 03 - 28

4620184 --> Friday, 04 - 16

4620185 --> Friday, 04 - 01

4620186 --> Friday, 04 - 21

4620187 --> Friday, 04 - 13

4620188 --> Friday, 03 - 28

4620189 --> Friday, 04 - 17

4620190 --> Friday, 04 - 09

4620191 --> Friday, 03 - 25

4620192 --> Friday, 04 - 13

4620193 --> Friday, 04 - 05

4620194 --> Friday, 03 - 21

4620195 --> Friday, 04 - 10

4620196 --> Friday, 04 - 01

4620197 --> Friday, 04 - 21

4620198 --> Friday, 04 - 06

4620199 --> Friday, 03 - 29

4620200 --> Friday, 04 - 18

4620201 --> Friday, 04 - 03

4620202 --> Friday, 03 - 26

4620203 --> Friday, 04 - 15

4620204 --> Friday, 03 - 30

4620205 --> Friday, 04 - 19

4620206 --> Friday, 04 - 11

4620207 --> Friday, 03 - 27

4620208 --> Friday, 04 - 15

4620209 --> Friday, 04 - 07

4620210 --> Friday, 03 - 30

4620211 --> Friday, 04 - 12

4620212 --> Friday, 04 - 03

4620213 --> Friday, 03 - 26

4620214 --> Friday, 04 - 08

4620215 --> Friday, 03 - 31

4620216 --> Friday, 04 - 19

4620217 --> Friday, 04 - 11

4620218 --> Friday, 03 - 27

4620219 --> Friday, 04 - 16

4620220 --> Friday, 04 - 07

4620221 --> Friday, 03 - 23

4620222 --> Friday, 04 - 12

4620223 --> Friday, 04 - 04

4620224 --> Friday, 04 - 23

4620225 --> Friday, 04 - 08

4620226 --> Friday, 03 - 31

4620227 --> Friday, 04 - 20

4620228 --> Friday, 04 - 04

4620229 --> Friday, 03 - 27

4620230 --> Friday, 04 - 16

4620231 --> Friday, 04 - 01

4620232 --> Friday, 03 - 23

4620233 --> Friday, 04 - 12

4620234 --> Friday, 03 - 28

