Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0420000 through 0429999



0420000 --> Friday, 04 - 21

0420001 --> Friday, 04 - 06

0420002 --> Friday, 03 - 29

0420003 --> Friday, 04 - 18

0420004 --> Friday, 04 - 02

0420005 --> Friday, 03 - 25

0420006 --> Friday, 04 - 14

0420007 --> Friday, 03 - 30

0420008 --> Friday, 04 - 18

0420009 --> Friday, 04 - 10

0420010 --> Friday, 03 - 26

0420011 --> Friday, 04 - 15

0420012 --> Friday, 04 - 06

0420013 --> Friday, 03 - 29

0420014 --> Friday, 04 - 11

0420015 --> Friday, 04 - 03

0420016 --> Friday, 04 - 22

0420017 --> Friday, 04 - 07

0420018 --> Friday, 03 - 30

0420019 --> Friday, 04 - 19

0420020 --> Friday, 04 - 10

0420021 --> Friday, 03 - 26

0420022 --> Friday, 04 - 15

0420023 --> Friday, 04 - 07

0420024 --> Friday, 03 - 22

0420025 --> Friday, 04 - 11

0420026 --> Friday, 04 - 03

0420027 --> Friday, 04 - 16

0420028 --> Friday, 04 - 07

0420029 --> Friday, 03 - 30

0420030 --> Friday, 04 - 19

0420031 --> Friday, 04 - 04

0420032 --> Friday, 03 - 26

0420033 --> Friday, 04 - 15

0420034 --> Friday, 03 - 31

0420035 --> Friday, 04 - 20

0420036 --> Friday, 04 - 11

0420037 --> Friday, 03 - 27

0420038 --> Friday, 04 - 16

0420039 --> Friday, 04 - 08

0420040 --> Friday, 03 - 30

0420041 --> Friday, 04 - 12

0420042 --> Friday, 04 - 04

0420043 --> Friday, 03 - 27

0420044 --> Friday, 04 - 15

0420045 --> Friday, 03 - 31

0420046 --> Friday, 04 - 20

0420047 --> Friday, 04 - 12

0420048 --> Friday, 03 - 27

0420049 --> Friday, 04 - 16

0420050 --> Friday, 04 - 08

0420051 --> Friday, 03 - 24

0420052 --> Friday, 04 - 12

0420053 --> Friday, 04 - 04

0420054 --> Friday, 04 - 17

0420055 --> Friday, 04 - 09

0420056 --> Friday, 03 - 31

0420057 --> Friday, 04 - 20

0420058 --> Friday, 04 - 05

0420059 --> Friday, 03 - 28

0420060 --> Friday, 04 - 16

0420061 --> Friday, 04 - 01

0420062 --> Friday, 03 - 24

0420063 --> Friday, 04 - 13

0420064 --> Friday, 04 - 04

0420065 --> Friday, 04 - 17

0420066 --> Friday, 04 - 09

0420067 --> Friday, 04 - 01

0420068 --> Friday, 04 - 20

0420069 --> Friday, 04 - 05

0420070 --> Friday, 03 - 28

0420071 --> Friday, 04 - 10

0420072 --> Friday, 04 - 01

0420073 --> Friday, 04 - 21

0420074 --> Friday, 04 - 13

0420075 --> Friday, 03 - 29

0420076 --> Friday, 04 - 17

0420077 --> Friday, 04 - 09

0420078 --> Friday, 03 - 25

0420079 --> Friday, 04 - 14

0420080 --> Friday, 04 - 05

0420081 --> Friday, 03 - 21

0420082 --> Friday, 04 - 10

0420083 --> Friday, 04 - 02

0420084 --> Friday, 04 - 21

0420085 --> Friday, 04 - 06

0420086 --> Friday, 03 - 29

0420087 --> Friday, 04 - 18

0420088 --> Friday, 04 - 09

0420089 --> Friday, 03 - 25

0420090 --> Friday, 04 - 14

0420091 --> Friday, 03 - 30

0420092 --> Friday, 04 - 18

0420093 --> Friday, 04 - 10

0420094 --> Friday, 04 - 02

0420095 --> Friday, 04 - 15

0420096 --> Friday, 04 - 06

0420097 --> Friday, 03 - 29

0420098 --> Friday, 04 - 18

0420099 --> Friday, 04 - 03

0420100 --> Friday, 03 - 26

0420101 --> Friday, 04 - 15

0420102 --> Friday, 03 - 31

0420103 --> Friday, 04 - 20

0420104 --> Friday, 04 - 11

0420105 --> Friday, 03 - 27

0420106 --> Friday, 04 - 16

0420107 --> Friday, 04 - 08

0420108 --> Friday, 03 - 30

0420109 --> Friday, 04 - 12

0420110 --> Friday, 04 - 04

0420111 --> Friday, 03 - 20

0420112 --> Friday, 04 - 08

0420113 --> Friday, 03 - 31

0420114 --> Friday, 04 - 20

0420115 --> Friday, 04 - 05

0420116 --> Friday, 03 - 27

0420117 --> Friday, 04 - 16

0420118 --> Friday, 04 - 08

0420119 --> Friday, 03 - 24

0420120 --> Friday, 04 - 12

0420121 --> Friday, 04 - 04

0420122 --> Friday, 04 - 17

0420123 --> Friday, 04 - 09

0420124 --> Friday, 03 - 31

0420125 --> Friday, 04 - 20

0420126 --> Friday, 04 - 05

