Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3890000 through 3899999



3890000 --> Friday, 03 - 31

3890001 --> Friday, 04 - 20

3890002 --> Friday, 04 - 05

3890003 --> Friday, 03 - 28

3890004 --> Friday, 04 - 16

3890005 --> Friday, 04 - 01

3890006 --> Friday, 04 - 21

3890007 --> Friday, 04 - 13

3890008 --> Friday, 03 - 28

3890009 --> Friday, 04 - 17

3890010 --> Friday, 04 - 09

3890011 --> Friday, 03 - 25

3890012 --> Friday, 04 - 13

3890013 --> Friday, 04 - 05

3890014 --> Friday, 03 - 21

3890015 --> Friday, 04 - 10

3890016 --> Friday, 04 - 01

3890017 --> Friday, 04 - 21

3890018 --> Friday, 04 - 06

3890019 --> Friday, 03 - 29

3890020 --> Friday, 04 - 17

3890021 --> Friday, 04 - 09

3890022 --> Friday, 03 - 25

3890023 --> Friday, 04 - 14

3890024 --> Friday, 04 - 05

3890025 --> Friday, 04 - 18

3890026 --> Friday, 04 - 10

3890027 --> Friday, 04 - 02

3890028 --> Friday, 04 - 21

3890029 --> Friday, 04 - 06

3890030 --> Friday, 03 - 29

3890031 --> Friday, 04 - 18

3890032 --> Friday, 04 - 02

3890033 --> Friday, 03 - 25

3890034 --> Friday, 04 - 14

3890035 --> Friday, 03 - 30

3890036 --> Friday, 04 - 18

3890037 --> Friday, 04 - 10

3890038 --> Friday, 03 - 26

3890039 --> Friday, 04 - 15

3890040 --> Friday, 04 - 06

3890041 --> Friday, 03 - 22

3890042 --> Friday, 04 - 11

3890043 --> Friday, 04 - 03

3890044 --> Friday, 04 - 22

3890045 --> Friday, 04 - 07

3890046 --> Friday, 03 - 30

3890047 --> Friday, 04 - 19

3890048 --> Friday, 04 - 10

3890049 --> Friday, 03 - 26

3890050 --> Friday, 04 - 15

3890051 --> Friday, 04 - 07

3890052 --> Friday, 03 - 22

3890053 --> Friday, 04 - 11

3890054 --> Friday, 04 - 03

3890055 --> Friday, 04 - 16

3890056 --> Friday, 04 - 07

3890057 --> Friday, 03 - 30

3890058 --> Friday, 04 - 19

3890059 --> Friday, 04 - 04

3890060 --> Friday, 03 - 26

3890061 --> Friday, 04 - 15

3890062 --> Friday, 03 - 31

3890063 --> Friday, 04 - 20

3890064 --> Friday, 04 - 11

3890065 --> Friday, 03 - 27

3890066 --> Friday, 04 - 16

3890067 --> Friday, 04 - 08

3890068 --> Friday, 03 - 30

3890069 --> Friday, 04 - 12

3890070 --> Friday, 04 - 04

3890071 --> Friday, 03 - 27

3890072 --> Friday, 04 - 15

3890073 --> Friday, 03 - 31

3890074 --> Friday, 04 - 20

3890075 --> Friday, 04 - 12

3890076 --> Friday, 03 - 27

3890077 --> Friday, 04 - 16

3890078 --> Friday, 04 - 08

3890079 --> Friday, 03 - 24

3890080 --> Friday, 04 - 12

3890081 --> Friday, 04 - 04

3890082 --> Friday, 04 - 17

3890083 --> Friday, 04 - 09

3890084 --> Friday, 03 - 31

3890085 --> Friday, 04 - 20

3890086 --> Friday, 04 - 05

3890087 --> Friday, 03 - 28

3890088 --> Friday, 04 - 16

3890089 --> Friday, 04 - 01

3890090 --> Friday, 03 - 24

3890091 --> Friday, 04 - 13

3890092 --> Friday, 04 - 04

3890093 --> Friday, 04 - 17

3890094 --> Friday, 04 - 09

3890095 --> Friday, 04 - 01

3890096 --> Friday, 04 - 20

3890097 --> Friday, 04 - 05

3890098 --> Friday, 03 - 28

3890099 --> Friday, 04 - 10

3890100 --> Friday, 04 - 02

3890101 --> Friday, 03 - 25

3890102 --> Friday, 04 - 14

3890103 --> Friday, 03 - 30

3890104 --> Friday, 04 - 18

3890105 --> Friday, 04 - 10

3890106 --> Friday, 03 - 26

3890107 --> Friday, 04 - 15

3890108 --> Friday, 04 - 06

3890109 --> Friday, 03 - 22

3890110 --> Friday, 04 - 11

3890111 --> Friday, 04 - 03

3890112 --> Friday, 04 - 22

3890113 --> Friday, 04 - 07

3890114 --> Friday, 03 - 30

3890115 --> Friday, 04 - 19

3890116 --> Friday, 04 - 10

3890117 --> Friday, 03 - 26

3890118 --> Friday, 04 - 15

3890119 --> Friday, 03 - 31

3890120 --> Friday, 03 - 22

3890121 --> Friday, 04 - 11

3890122 --> Friday, 04 - 03

3890123 --> Friday, 04 - 16

3890124 --> Friday, 04 - 07

3890125 --> Friday, 03 - 30

3890126 --> Friday, 04 - 19

3890127 --> Friday, 04 - 04

3890128 --> Friday, 03 - 26

3890129 --> Friday, 04 - 15

3890130 --> Friday, 03 - 31

3890131 --> Friday, 04 - 20

3890132 --> Friday, 04 - 11

3890133 --> Friday, 03 - 27

3890134 --> Friday, 04 - 16

3890135 --> Friday, 04 - 08

3890136 --> Friday, 03 - 23

3890137 --> Friday, 04 - 12

3890138 --> Friday, 04 - 04

3890139 --> Friday, 03 - 20

3890140 --> Friday, 04 - 08

3890141 --> Friday, 03 - 31

3890142 --> Friday, 04 - 20

3890143 --> Friday, 04 - 05

3890144 --> Friday, 03 - 27

3890145 --> Friday, 04 - 16

3890146 --> Friday, 04 - 08

3890147 --> Friday, 03 - 24

3890148 --> Friday, 04 - 12

3890149 --> Friday, 04 - 04

3890150 --> Friday, 04 - 17

3890151 --> Friday, 04 - 09

3890152 --> Friday, 03 - 31

3890153 --> Friday, 04 - 20

3890154 --> Friday, 04 - 05

3890155 --> Friday, 03 - 28

3890156 --> Friday, 04 - 16

3890157 --> Friday, 04 - 01

3890158 --> Friday, 03 - 24

3890159 --> Friday, 04 - 13

3890160 --> Friday, 03 - 28

3890161 --> Friday, 04 - 17

3890162 --> Friday, 04 - 09

3890163 --> Friday, 03 - 25

3890164 --> Friday, 04 - 13

3890165 --> Friday, 04 - 05

3890166 --> Friday, 03 - 28

3890167 --> Friday, 04 - 10

3890168 --> Friday, 04 - 01

3890169 --> Friday, 04 - 21

3890170 --> Friday, 04 - 13

3890171 --> Friday, 03 - 29

3890172 --> Friday, 04 - 17

3890173 --> Friday, 04 - 09

3890174 --> Friday, 03 - 25

3890175 --> Friday, 04 - 14

3890176 --> Friday, 04 - 05

3890177 --> Friday, 03 - 21

3890178 --> Friday, 04 - 10

3890179 --> Friday, 04 - 02

3890180 --> Friday, 04 - 21

3890181 --> Friday, 04 - 06

3890182 --> Friday, 03 - 29

3890183 --> Friday, 04 - 18

3890184 --> Friday, 04 - 02

3890185 --> Friday, 03 - 25

3890186 --> Friday, 04 - 14

3890187 --> Friday, 03 - 30

3890188 --> Friday, 04 - 18

3890189 --> Friday, 04 - 10

3890190 --> Friday, 04 - 02

3890191 --> Friday, 04 - 15

3890192 --> Friday, 04 - 06

3890193 --> Friday, 03 - 29

3890194 --> Friday, 04 - 11

3890195 --> Friday, 04 - 03

3890196 --> Friday, 03 - 25

3890197 --> Friday, 04 - 14

3890198 --> Friday, 03 - 30

3890199 --> Friday, 04 - 19

3890200 --> Friday, 04 - 11

3890201 --> Friday, 03 - 27

3890202 --> Friday, 04 - 16

3890203 --> Friday, 04 - 08

3890204 --> Friday, 03 - 23

3890205 --> Friday, 04 - 12

3890206 --> Friday, 04 - 04

3890207 --> Friday, 04 - 17

3890208 --> Friday, 04 - 08

3890209 --> Friday, 03 - 31

3890210 --> Friday, 04 - 20

3890211 --> Friday, 04 - 05

3890212 --> Friday, 03 - 27

3890213 --> Friday, 04 - 16

3890214 --> Friday, 04 - 01

3890215 --> Friday, 03 - 24

3890216 --> Friday, 04 - 12

3890217 --> Friday, 03 - 28

3890218 --> Friday, 04 - 17

3890219 --> Friday, 04 - 09

3890220 --> Friday, 03 - 31

3890221 --> Friday, 04 - 13

3890222 --> Friday, 04 - 05

3890223 --> Friday, 03 - 28

3890224 --> Friday, 04 - 16

3890225 --> Friday, 04 - 01

3890226 --> Friday, 04 - 21

3890227 --> Friday, 04 - 13

3890228 --> Friday, 03 - 28

3890229 --> Friday, 04 - 17

3890230 --> Friday, 04 - 09

3890231 --> Friday, 03 - 25

3890232 --> Friday, 04 - 13

3890233 --> Friday, 04 - 05

3890234 --> Friday, 03 - 21

3890235 --> Friday, 04 - 10

3890236 --> Friday, 04 - 01

3890237 --> Friday, 04 - 21

3890238 --> Friday, 04 - 06

3890239 --> Friday, 03 - 29

3890240 --> Friday, 04 - 17

3890241 --> Friday, 04 - 02

3890242 --> Friday, 03 - 25

3890243 --> Friday, 04 - 14

3890244 --> Friday, 04 - 05

3890245 --> Friday, 04 - 18

3890246 --> Friday, 04 - 10

3890247 --> Friday, 04 - 02

3890248 --> Friday, 04 - 21

3890249 --> Friday, 04 - 06

3890250 --> Friday, 03 - 29

3890251 --> Friday, 04 - 11

3890252 --> Friday, 04 - 02

3890253 --> Friday, 03 - 25

3890254 --> Friday, 04 - 14

3890255 --> Friday, 03 - 30

3890256 --> Friday, 04 - 18

3890257 --> Friday, 04 - 10

3890258 --> Friday, 03 - 26

3890259 --> Friday, 04 - 15

3890260 --> Friday, 04 - 06

3890261 --> Friday, 03 - 22

3890262 --> Friday, 04 - 11

3890263 --> Friday, 04 - 03

3890264 --> Friday, 04 - 22

3890265 --> Friday, 04 - 07

3890266 --> Friday, 03 - 30

3890267 --> Friday, 04 - 19

3890268 --> Friday, 04 - 10

3890269 --> Friday, 03 - 26

3890270 --> Friday, 04 - 15

3890271 --> Friday, 03 - 31

3890272 --> Friday, 03 - 22

3890273 --> Friday, 04 - 11

3890274 --> Friday, 04 - 03

3890275 --> Friday, 04 - 16

3890276 --> Friday, 04 - 07

3890277 --> Friday, 03 - 30

3890278 --> Friday, 04 - 19

3890279 --> Friday, 04 - 04

3890280 --> Friday, 03 - 26

3890281 --> Friday, 04 - 15

3890282 --> Friday, 03 - 31

3890283 --> Friday, 04 - 20

3890284 --> Friday, 04 - 11

3890285 --> Friday, 03 - 27

3890286 --> Friday, 04 - 16

3890287 --> Friday, 04 - 08

3890288 --> Friday, 03 - 23

3890289 --> Friday, 04 - 12

3890290 --> Friday, 04 - 04

3890291 --> Friday, 03 - 20

3890292 --> Friday, 04 - 08

3890293 --> Friday, 03 - 31

3890294 --> Friday, 04 - 20

3890295 --> Friday, 04 - 05

3890296 --> Friday, 03 - 27

3890297 --> Friday, 04 - 16

3890298 --> Friday, 04 - 08

3890299 --> Friday, 03 - 24

3890300 --> Friday, 04 - 13

3890301 --> Friday, 04 - 05

3890302 --> Friday, 03 - 21

3890303 --> Friday, 04 - 10

3890304 --> Friday, 04 - 01

3890305 --> Friday, 04 - 21

3890306 --> Friday, 04 - 06

3890307 --> Friday, 03 - 29

3890308 --> Friday, 04 - 17

3890309 --> Friday, 04 - 02

3890310 --> Friday, 03 - 25

3890311 --> Friday, 04 - 14

3890312 --> Friday, 03 - 29

3890313 --> Friday, 04 - 18

3890314 --> Friday, 04 - 10

3890315 --> Friday, 03 - 26

3890316 --> Friday, 04 - 14

3890317 --> Friday, 04 - 06

3890318 --> Friday, 03 - 29

3890319 --> Friday, 04 - 11

3890320 --> Friday, 04 - 02

3890321 --> Friday, 03 - 25

3890322 --> Friday, 04 - 14

3890323 --> Friday, 03 - 30

3890324 --> Friday, 04 - 18

3890325 --> Friday, 04 - 10

3890326 --> Friday, 03 - 26

3890327 --> Friday, 04 - 15

3890328 --> Friday, 04 - 06

3890329 --> Friday, 03 - 22

3890330 --> Friday, 04 - 11

3890331 --> Friday, 04 - 03

3890332 --> Friday, 04 - 22

3890333 --> Friday, 04 - 07

3890334 --> Friday, 03 - 30

3890335 --> Friday, 04 - 19

3890336 --> Friday, 04 - 03

