Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0890000 through 0899999



0890000 --> Friday, 03 - 31

0890001 --> Friday, 04 - 20

0890002 --> Friday, 04 - 12

0890003 --> Friday, 03 - 28

0890004 --> Friday, 04 - 16

0890005 --> Friday, 04 - 08

0890006 --> Friday, 03 - 24

0890007 --> Friday, 04 - 13

0890008 --> Friday, 04 - 04

0890009 --> Friday, 03 - 27

0890010 --> Friday, 04 - 09

0890011 --> Friday, 04 - 01

0890012 --> Friday, 04 - 20

0890013 --> Friday, 04 - 12

0890014 --> Friday, 03 - 28

0890015 --> Friday, 04 - 17

0890016 --> Friday, 04 - 08

0890017 --> Friday, 03 - 24

0890018 --> Friday, 04 - 13

0890019 --> Friday, 04 - 05

0890020 --> Friday, 04 - 17

0890021 --> Friday, 04 - 09

0890022 --> Friday, 04 - 01

0890023 --> Friday, 04 - 21

0890024 --> Friday, 04 - 05

0890025 --> Friday, 03 - 28

0890026 --> Friday, 04 - 17

0890027 --> Friday, 04 - 02

0890028 --> Friday, 03 - 24

0890029 --> Friday, 04 - 13

0890030 --> Friday, 03 - 29

0890031 --> Friday, 04 - 18

0890032 --> Friday, 04 - 09

0890033 --> Friday, 04 - 01

0890034 --> Friday, 04 - 14

0890035 --> Friday, 04 - 06

0890036 --> Friday, 03 - 28

0890037 --> Friday, 04 - 10

0890038 --> Friday, 04 - 02

0890039 --> Friday, 04 - 22

0890040 --> Friday, 04 - 13

0890041 --> Friday, 03 - 29

0890042 --> Friday, 04 - 18

0890043 --> Friday, 04 - 10

0890044 --> Friday, 03 - 25

0890045 --> Friday, 04 - 14

0890046 --> Friday, 04 - 06

0890047 --> Friday, 03 - 22

0890048 --> Friday, 04 - 10

0890049 --> Friday, 04 - 02

0890050 --> Friday, 04 - 22

0890051 --> Friday, 04 - 07

0890052 --> Friday, 03 - 29

0890053 --> Friday, 04 - 18

0890054 --> Friday, 04 - 03

0890055 --> Friday, 03 - 26

0890056 --> Friday, 04 - 14

0890057 --> Friday, 03 - 30

0890058 --> Friday, 04 - 19

0890059 --> Friday, 04 - 11

0890060 --> Friday, 04 - 02

0890061 --> Friday, 04 - 15

0890062 --> Friday, 04 - 07

0890063 --> Friday, 03 - 30

0890064 --> Friday, 04 - 18

0890065 --> Friday, 04 - 03

0890066 --> Friday, 03 - 26

0890067 --> Friday, 04 - 15

0890068 --> Friday, 03 - 30

0890069 --> Friday, 04 - 19

0890070 --> Friday, 04 - 11

0890071 --> Friday, 03 - 27

0890072 --> Friday, 04 - 15

0890073 --> Friday, 04 - 07

0890074 --> Friday, 03 - 23

0890075 --> Friday, 04 - 12

0890076 --> Friday, 04 - 03

0890077 --> Friday, 04 - 23

0890078 --> Friday, 04 - 08

0890079 --> Friday, 03 - 31

0890080 --> Friday, 04 - 19

0890081 --> Friday, 04 - 04

0890082 --> Friday, 03 - 27

0890083 --> Friday, 04 - 16

0890084 --> Friday, 04 - 07

0890085 --> Friday, 03 - 23

0890086 --> Friday, 04 - 12

0890087 --> Friday, 04 - 04

0890088 --> Friday, 04 - 16

0890089 --> Friday, 04 - 08

0890090 --> Friday, 03 - 31

0890091 --> Friday, 04 - 20

0890092 --> Friday, 04 - 04

0890093 --> Friday, 03 - 27

0890094 --> Friday, 04 - 16

0890095 --> Friday, 04 - 01

0890096 --> Friday, 04 - 20

0890097 --> Friday, 04 - 12

0890098 --> Friday, 03 - 28

0890099 --> Friday, 04 - 17

0890100 --> Friday, 04 - 09

0890101 --> Friday, 03 - 25

0890102 --> Friday, 04 - 14

0890103 --> Friday, 04 - 06

0890104 --> Friday, 03 - 28

0890105 --> Friday, 04 - 10

0890106 --> Friday, 04 - 02

0890107 --> Friday, 04 - 22

0890108 --> Friday, 04 - 13

0890109 --> Friday, 03 - 29

0890110 --> Friday, 04 - 18

0890111 --> Friday, 04 - 10

0890112 --> Friday, 03 - 25

0890113 --> Friday, 04 - 14

0890114 --> Friday, 04 - 06

0890115 --> Friday, 03 - 22

0890116 --> Friday, 04 - 10

0890117 --> Friday, 04 - 02

0890118 --> Friday, 04 - 22

0890119 --> Friday, 04 - 07

0890120 --> Friday, 03 - 29

0890121 --> Friday, 04 - 18

0890122 --> Friday, 04 - 03

0890123 --> Friday, 03 - 26

0890124 --> Friday, 04 - 14

0890125 --> Friday, 03 - 30

0890126 --> Friday, 04 - 19

0890127 --> Friday, 04 - 11

0890128 --> Friday, 04 - 02

0890129 --> Friday, 04 - 15

0890130 --> Friday, 04 - 07

0890131 --> Friday, 03 - 23

0890132 --> Friday, 04 - 11

0890133 --> Friday, 04 - 03

0890134 --> Friday, 03 - 26

0890135 --> Friday, 04 - 08

0890136 --> Friday, 03 - 30

0890137 --> Friday, 04 - 19

0890138 --> Friday, 04 - 11

0890139 --> Friday, 03 - 27

0890140 --> Friday, 04 - 15

