Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3040000 through 3049999



3040000 --> Friday, 03 - 31

3040001 --> Friday, 04 - 20

3040002 --> Friday, 04 - 05

3040003 --> Friday, 03 - 28

3040004 --> Friday, 04 - 16

3040005 --> Friday, 04 - 01

3040006 --> Friday, 03 - 24

3040007 --> Friday, 04 - 13

3040008 --> Friday, 04 - 04

3040009 --> Friday, 04 - 17

3040010 --> Friday, 04 - 09

3040011 --> Friday, 04 - 01

3040012 --> Friday, 04 - 20

3040013 --> Friday, 04 - 05

3040014 --> Friday, 03 - 28

3040015 --> Friday, 04 - 17

3040016 --> Friday, 04 - 01

3040017 --> Friday, 03 - 24

3040018 --> Friday, 04 - 13

3040019 --> Friday, 03 - 29

3040020 --> Friday, 04 - 17

3040021 --> Friday, 04 - 09

3040022 --> Friday, 03 - 25

3040023 --> Friday, 04 - 14

3040024 --> Friday, 04 - 05

3040025 --> Friday, 03 - 21

3040026 --> Friday, 04 - 10

3040027 --> Friday, 04 - 02

3040028 --> Friday, 04 - 21

3040029 --> Friday, 04 - 06

3040030 --> Friday, 03 - 29

3040031 --> Friday, 04 - 18

3040032 --> Friday, 04 - 09

3040033 --> Friday, 03 - 25

3040034 --> Friday, 04 - 14

3040035 --> Friday, 04 - 06

3040036 --> Friday, 03 - 21

3040037 --> Friday, 04 - 10

3040038 --> Friday, 04 - 02

3040039 --> Friday, 04 - 15

3040040 --> Friday, 04 - 06

3040041 --> Friday, 03 - 29

3040042 --> Friday, 04 - 18

3040043 --> Friday, 04 - 03

3040044 --> Friday, 03 - 25

3040045 --> Friday, 04 - 14

3040046 --> Friday, 03 - 30

3040047 --> Friday, 04 - 19

3040048 --> Friday, 04 - 10

3040049 --> Friday, 03 - 26

3040050 --> Friday, 04 - 15

3040051 --> Friday, 04 - 07

3040052 --> Friday, 03 - 29

3040053 --> Friday, 04 - 11

3040054 --> Friday, 04 - 03

3040055 --> Friday, 03 - 26

3040056 --> Friday, 04 - 14

3040057 --> Friday, 03 - 30

3040058 --> Friday, 04 - 19

3040059 --> Friday, 04 - 04

3040060 --> Friday, 03 - 26

3040061 --> Friday, 04 - 15

3040062 --> Friday, 04 - 07

3040063 --> Friday, 03 - 23

3040064 --> Friday, 04 - 11

3040065 --> Friday, 04 - 03

3040066 --> Friday, 04 - 23

3040067 --> Friday, 04 - 08

3040068 --> Friday, 03 - 30

3040069 --> Friday, 04 - 19

3040070 --> Friday, 04 - 04

3040071 --> Friday, 03 - 27

3040072 --> Friday, 04 - 15

3040073 --> Friday, 03 - 31

3040074 --> Friday, 03 - 23

3040075 --> Friday, 04 - 12

3040076 --> Friday, 03 - 27

3040077 --> Friday, 04 - 16

3040078 --> Friday, 04 - 08

3040079 --> Friday, 03 - 24

3040080 --> Friday, 04 - 12

3040081 --> Friday, 04 - 04

3040082 --> Friday, 03 - 27

3040083 --> Friday, 04 - 09

3040084 --> Friday, 03 - 31

3040085 --> Friday, 04 - 20

3040086 --> Friday, 04 - 12

3040087 --> Friday, 03 - 28

3040088 --> Friday, 04 - 16

3040089 --> Friday, 04 - 08

3040090 --> Friday, 03 - 24

3040091 --> Friday, 04 - 13

3040092 --> Friday, 04 - 04

3040093 --> Friday, 03 - 20

3040094 --> Friday, 04 - 09

3040095 --> Friday, 04 - 01

3040096 --> Friday, 04 - 20

3040097 --> Friday, 04 - 05

3040098 --> Friday, 03 - 28

3040099 --> Friday, 04 - 17

3040100 --> Friday, 04 - 02

3040101 --> Friday, 03 - 25

3040102 --> Friday, 04 - 14

3040103 --> Friday, 03 - 30

3040104 --> Friday, 04 - 18

3040105 --> Friday, 04 - 10

3040106 --> Friday, 04 - 02

3040107 --> Friday, 04 - 15

3040108 --> Friday, 04 - 06

3040109 --> Friday, 03 - 29

3040110 --> Friday, 04 - 18

3040111 --> Friday, 04 - 03

3040112 --> Friday, 03 - 25

3040113 --> Friday, 04 - 14

3040114 --> Friday, 03 - 30

3040115 --> Friday, 04 - 19

3040116 --> Friday, 04 - 10

3040117 --> Friday, 03 - 26

3040118 --> Friday, 04 - 15

3040119 --> Friday, 04 - 07

3040120 --> Friday, 03 - 22

3040121 --> Friday, 04 - 11

3040122 --> Friday, 04 - 03

3040123 --> Friday, 04 - 23

3040124 --> Friday, 04 - 07

3040125 --> Friday, 03 - 30

3040126 --> Friday, 04 - 19

3040127 --> Friday, 04 - 04

3040128 --> Friday, 03 - 26

3040129 --> Friday, 04 - 15

3040130 --> Friday, 04 - 07

3040131 --> Friday, 03 - 23

3040132 --> Friday, 04 - 11

3040133 --> Friday, 04 - 03

3040134 --> Friday, 04 - 16

3040135 --> Friday, 04 - 08

3040136 --> Friday, 03 - 30

3040137 --> Friday, 04 - 19

3040138 --> Friday, 04 - 04

3040139 --> Friday, 03 - 27

3040140 --> Friday, 04 - 15

3040141 --> Friday, 03 - 31

3040142 --> Friday, 04 - 20

3040143 --> Friday, 04 - 12

3040144 --> Friday, 03 - 27

3040145 --> Friday, 04 - 16

3040146 --> Friday, 04 - 08

3040147 --> Friday, 03 - 24

3040148 --> Friday, 04 - 12

3040149 --> Friday, 04 - 04

3040150 --> Friday, 03 - 27

3040151 --> Friday, 04 - 09

3040152 --> Friday, 03 - 31

3040153 --> Friday, 04 - 20

3040154 --> Friday, 04 - 05

3040155 --> Friday, 03 - 28

3040156 --> Friday, 04 - 16

3040157 --> Friday, 04 - 08

3040158 --> Friday, 03 - 24

3040159 --> Friday, 04 - 13

3040160 --> Friday, 04 - 04

3040161 --> Friday, 04 - 17

3040162 --> Friday, 04 - 09

3040163 --> Friday, 04 - 01

3040164 --> Friday, 04 - 20

3040165 --> Friday, 04 - 05

3040166 --> Friday, 03 - 28

3040167 --> Friday, 04 - 17

3040168 --> Friday, 04 - 01

3040169 --> Friday, 03 - 24

3040170 --> Friday, 04 - 13

3040171 --> Friday, 03 - 29

3040172 --> Friday, 04 - 17

3040173 --> Friday, 04 - 09

3040174 --> Friday, 03 - 25

3040175 --> Friday, 04 - 14

3040176 --> Friday, 04 - 05

3040177 --> Friday, 03 - 28

3040178 --> Friday, 04 - 10

3040179 --> Friday, 04 - 02

3040180 --> Friday, 04 - 21

3040181 --> Friday, 04 - 13

3040182 --> Friday, 03 - 29

3040183 --> Friday, 04 - 18

3040184 --> Friday, 04 - 09

3040185 --> Friday, 03 - 25

3040186 --> Friday, 04 - 14

3040187 --> Friday, 04 - 06

3040188 --> Friday, 03 - 21

3040189 --> Friday, 04 - 10

3040190 --> Friday, 04 - 02

3040191 --> Friday, 04 - 22

3040192 --> Friday, 04 - 06

3040193 --> Friday, 03 - 29

3040194 --> Friday, 04 - 18

3040195 --> Friday, 04 - 03

3040196 --> Friday, 03 - 25

3040197 --> Friday, 04 - 14

3040198 --> Friday, 03 - 30

3040199 --> Friday, 04 - 19

3040200 --> Friday, 04 - 11

3040201 --> Friday, 03 - 27

3040202 --> Friday, 04 - 16

3040203 --> Friday, 04 - 08

3040204 --> Friday, 03 - 30

3040205 --> Friday, 04 - 12

3040206 --> Friday, 04 - 04

3040207 --> Friday, 03 - 27

3040208 --> Friday, 04 - 15

3040209 --> Friday, 03 - 31

3040210 --> Friday, 04 - 20

3040211 --> Friday, 04 - 05

3040212 --> Friday, 03 - 27

3040213 --> Friday, 04 - 16

3040214 --> Friday, 04 - 08

3040215 --> Friday, 03 - 24

3040216 --> Friday, 04 - 12

3040217 --> Friday, 04 - 04

3040218 --> Friday, 04 - 17

3040219 --> Friday, 04 - 09

3040220 --> Friday, 03 - 31

3040221 --> Friday, 04 - 20

3040222 --> Friday, 04 - 05

3040223 --> Friday, 03 - 28

3040224 --> Friday, 04 - 16

3040225 --> Friday, 04 - 01

3040226 --> Friday, 03 - 24

3040227 --> Friday, 04 - 13

3040228 --> Friday, 03 - 28

3040229 --> Friday, 04 - 17

3040230 --> Friday, 04 - 09

3040231 --> Friday, 03 - 25

3040232 --> Friday, 04 - 13

3040233 --> Friday, 04 - 05

3040234 --> Friday, 03 - 28

3040235 --> Friday, 04 - 10

3040236 --> Friday, 04 - 01

3040237 --> Friday, 04 - 21

3040238 --> Friday, 04 - 13

3040239 --> Friday, 03 - 29

3040240 --> Friday, 04 - 17

3040241 --> Friday, 04 - 09

3040242 --> Friday, 03 - 25

3040243 --> Friday, 04 - 14

3040244 --> Friday, 04 - 05

3040245 --> Friday, 03 - 21

3040246 --> Friday, 04 - 10

3040247 --> Friday, 04 - 02

3040248 --> Friday, 04 - 21

3040249 --> Friday, 04 - 06

3040250 --> Friday, 03 - 29

3040251 --> Friday, 04 - 18

3040252 --> Friday, 04 - 02

3040253 --> Friday, 03 - 25

3040254 --> Friday, 04 - 14

3040255 --> Friday, 03 - 30

3040256 --> Friday, 04 - 18

3040257 --> Friday, 04 - 10

3040258 --> Friday, 04 - 02

3040259 --> Friday, 04 - 15

3040260 --> Friday, 04 - 06

3040261 --> Friday, 03 - 29

3040262 --> Friday, 04 - 18

3040263 --> Friday, 04 - 03

3040264 --> Friday, 03 - 25

3040265 --> Friday, 04 - 14

3040266 --> Friday, 03 - 30

3040267 --> Friday, 04 - 19

3040268 --> Friday, 04 - 10

3040269 --> Friday, 03 - 26

3040270 --> Friday, 04 - 15

3040271 --> Friday, 04 - 07

3040272 --> Friday, 03 - 22

3040273 --> Friday, 04 - 11

3040274 --> Friday, 04 - 03

3040275 --> Friday, 04 - 23

3040276 --> Friday, 04 - 07

3040277 --> Friday, 03 - 30

3040278 --> Friday, 04 - 19

3040279 --> Friday, 04 - 04

3040280 --> Friday, 03 - 26

3040281 --> Friday, 04 - 15

3040282 --> Friday, 04 - 07

3040283 --> Friday, 03 - 23

3040284 --> Friday, 04 - 11

3040285 --> Friday, 04 - 03

3040286 --> Friday, 04 - 16

3040287 --> Friday, 04 - 08

3040288 --> Friday, 03 - 30

3040289 --> Friday, 04 - 19

3040290 --> Friday, 04 - 04

3040291 --> Friday, 03 - 27

3040292 --> Friday, 04 - 15

3040293 --> Friday, 03 - 31

3040294 --> Friday, 04 - 20

3040295 --> Friday, 04 - 12

3040296 --> Friday, 03 - 27

3040297 --> Friday, 04 - 16

3040298 --> Friday, 04 - 08

3040299 --> Friday, 03 - 24

3040300 --> Friday, 04 - 13

3040301 --> Friday, 04 - 05

3040302 --> Friday, 03 - 28

3040303 --> Friday, 04 - 10

3040304 --> Friday, 04 - 01

3040305 --> Friday, 04 - 21

3040306 --> Friday, 04 - 06

3040307 --> Friday, 03 - 29

3040308 --> Friday, 04 - 17

3040309 --> Friday, 04 - 09

3040310 --> Friday, 03 - 25

3040311 --> Friday, 04 - 14

3040312 --> Friday, 04 - 05

3040313 --> Friday, 03 - 21

3040314 --> Friday, 04 - 10

3040315 --> Friday, 04 - 02

3040316 --> Friday, 04 - 21

3040317 --> Friday, 04 - 06

3040318 --> Friday, 03 - 29

3040319 --> Friday, 04 - 18

3040320 --> Friday, 04 - 02

3040321 --> Friday, 03 - 25

3040322 --> Friday, 04 - 14

3040323 --> Friday, 03 - 30

3040324 --> Friday, 04 - 18

3040325 --> Friday, 04 - 10

3040326 --> Friday, 03 - 26

3040327 --> Friday, 04 - 15

3040328 --> Friday, 04 - 06

3040329 --> Friday, 03 - 29

3040330 --> Friday, 04 - 11

3040331 --> Friday, 04 - 03

3040332 --> Friday, 03 - 25

3040333 --> Friday, 04 - 14

3040334 --> Friday, 03 - 30

3040335 --> Friday, 04 - 19

3040336 --> Friday, 04 - 10

3040337 --> Friday, 03 - 26

3040338 --> Friday, 04 - 15

3040339 --> Friday, 04 - 07

3040340 --> Friday, 03 - 22

3040341 --> Friday, 04 - 11

3040342 --> Friday, 04 - 03

3040343 --> Friday, 04 - 23

3040344 --> Friday, 04 - 07

3040345 --> Friday, 03 - 30

3040346 --> Friday, 04 - 19

3040347 --> Friday, 04 - 04

3040348 --> Friday, 03 - 26

3040349 --> Friday, 04 - 15

3040350 --> Friday, 03 - 31

3040351 --> Friday, 03 - 23

3040352 --> Friday, 04 - 11

3040353 --> Friday, 04 - 03

3040354 --> Friday, 04 - 16

3040355 --> Friday, 04 - 08

3040356 --> Friday, 03 - 30

3040357 --> Friday, 04 - 19

3040358 --> Friday, 04 - 04

3040359 --> Friday, 03 - 27

3040360 --> Friday, 04 - 15

3040361 --> Friday, 03 - 31

3040362 --> Friday, 04 - 20

3040363 --> Friday, 04 - 12

3040364 --> Friday, 03 - 27

3040365 --> Friday, 04 - 16

3040366 --> Friday, 04 - 08

3040367 --> Friday, 03 - 24

3040368 --> Friday, 04 - 12

3040369 --> Friday, 04 - 04

3040370 --> Friday, 03 - 20

3040371 --> Friday, 04 - 09

3040372 --> Friday, 03 - 31

3040373 --> Friday, 04 - 20

3040374 --> Friday, 04 - 05

3040375 --> Friday, 03 - 28

3040376 --> Friday, 04 - 16

3040377 --> Friday, 04 - 08

3040378 --> Friday, 03 - 24

3040379 --> Friday, 04 - 13

3040380 --> Friday, 04 - 04

3040381 --> Friday, 04 - 17

3040382 --> Friday, 04 - 09

3040383 --> Friday, 04 - 01

3040384 --> Friday, 04 - 20

3040385 --> Friday, 04 - 05

3040386 --> Friday, 03 - 28

3040387 --> Friday, 04 - 17

3040388 --> Friday, 04 - 01

3040389 --> Friday, 03 - 24

3040390 --> Friday, 04 - 13

3040391 --> Friday, 03 - 29

