Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1490000 through 1499999



1490000 --> Friday, 04 - 14

1490001 --> Friday, 03 - 30

1490002 --> Friday, 04 - 19

1490003 --> Friday, 04 - 11

1490004 --> Friday, 04 - 02

1490005 --> Friday, 04 - 15

1490006 --> Friday, 04 - 07

1490007 --> Friday, 03 - 30

1490008 --> Friday, 04 - 18

1490009 --> Friday, 04 - 03

1490010 --> Friday, 03 - 26

1490011 --> Friday, 04 - 15

1490012 --> Friday, 03 - 30

1490013 --> Friday, 04 - 19

1490014 --> Friday, 04 - 11

1490015 --> Friday, 03 - 27

1490016 --> Friday, 04 - 15

1490017 --> Friday, 04 - 07

1490018 --> Friday, 03 - 23

1490019 --> Friday, 04 - 12

1490020 --> Friday, 04 - 03

1490021 --> Friday, 04 - 23

1490022 --> Friday, 04 - 08

1490023 --> Friday, 03 - 31

1490024 --> Friday, 04 - 19

1490025 --> Friday, 04 - 04

1490026 --> Friday, 03 - 27

1490027 --> Friday, 04 - 16

1490028 --> Friday, 04 - 07

1490029 --> Friday, 03 - 23

1490030 --> Friday, 04 - 12

1490031 --> Friday, 04 - 04

1490032 --> Friday, 04 - 16

1490033 --> Friday, 04 - 08

1490034 --> Friday, 03 - 31

1490035 --> Friday, 04 - 20

1490036 --> Friday, 04 - 04

1490037 --> Friday, 03 - 27

1490038 --> Friday, 04 - 16

1490039 --> Friday, 04 - 01

1490040 --> Friday, 04 - 20

1490041 --> Friday, 04 - 12

1490042 --> Friday, 03 - 28

1490043 --> Friday, 04 - 17

1490044 --> Friday, 04 - 08

1490045 --> Friday, 03 - 24

1490046 --> Friday, 04 - 13

1490047 --> Friday, 04 - 05

1490048 --> Friday, 03 - 27

1490049 --> Friday, 04 - 09

1490050 --> Friday, 04 - 01

1490051 --> Friday, 04 - 21

1490052 --> Friday, 04 - 12

1490053 --> Friday, 03 - 28

1490054 --> Friday, 04 - 17

1490055 --> Friday, 04 - 09

1490056 --> Friday, 03 - 24

1490057 --> Friday, 04 - 13

1490058 --> Friday, 04 - 05

1490059 --> Friday, 04 - 18

1490060 --> Friday, 04 - 09

1490061 --> Friday, 04 - 01

1490062 --> Friday, 04 - 21

1490063 --> Friday, 04 - 06

1490064 --> Friday, 03 - 28

1490065 --> Friday, 04 - 17

1490066 --> Friday, 04 - 02

1490067 --> Friday, 03 - 25

1490068 --> Friday, 04 - 13

1490069 --> Friday, 03 - 29

1490070 --> Friday, 04 - 18

1490071 --> Friday, 04 - 10

1490072 --> Friday, 04 - 01

1490073 --> Friday, 04 - 14

1490074 --> Friday, 04 - 06

1490075 --> Friday, 03 - 22

1490076 --> Friday, 04 - 10

1490077 --> Friday, 04 - 02

1490078 --> Friday, 04 - 22

1490079 --> Friday, 04 - 07

1490080 --> Friday, 03 - 29

1490081 --> Friday, 04 - 18

1490082 --> Friday, 04 - 10

1490083 --> Friday, 03 - 26

1490084 --> Friday, 04 - 14

1490085 --> Friday, 04 - 06

1490086 --> Friday, 03 - 22

1490087 --> Friday, 04 - 11

1490088 --> Friday, 04 - 02

1490089 --> Friday, 04 - 22

1490090 --> Friday, 04 - 07

1490091 --> Friday, 03 - 30

1490092 --> Friday, 04 - 18

1490093 --> Friday, 04 - 03

1490094 --> Friday, 03 - 26

1490095 --> Friday, 04 - 15

1490096 --> Friday, 03 - 30

1490097 --> Friday, 04 - 19

1490098 --> Friday, 04 - 11

1490099 --> Friday, 03 - 27

1490100 --> Friday, 04 - 16

1490101 --> Friday, 04 - 08

1490102 --> Friday, 03 - 31

1490103 --> Friday, 04 - 13

1490104 --> Friday, 04 - 04

1490105 --> Friday, 03 - 27

1490106 --> Friday, 04 - 16

1490107 --> Friday, 04 - 01

1490108 --> Friday, 04 - 20

1490109 --> Friday, 04 - 12

1490110 --> Friday, 03 - 28

1490111 --> Friday, 04 - 17

1490112 --> Friday, 04 - 08

1490113 --> Friday, 03 - 24

1490114 --> Friday, 04 - 13

1490115 --> Friday, 04 - 05

1490116 --> Friday, 03 - 20

1490117 --> Friday, 04 - 09

1490118 --> Friday, 04 - 01

1490119 --> Friday, 04 - 21

1490120 --> Friday, 04 - 05

1490121 --> Friday, 03 - 28

1490122 --> Friday, 04 - 17

1490123 --> Friday, 04 - 02

1490124 --> Friday, 03 - 24

1490125 --> Friday, 04 - 13

1490126 --> Friday, 04 - 05

1490127 --> Friday, 04 - 18

1490128 --> Friday, 04 - 09

1490129 --> Friday, 04 - 01

1490130 --> Friday, 04 - 21

1490131 --> Friday, 04 - 06

1490132 --> Friday, 03 - 28

1490133 --> Friday, 04 - 17

1490134 --> Friday, 04 - 02

1490135 --> Friday, 03 - 25

1490136 --> Friday, 04 - 13

1490137 --> Friday, 03 - 29

1490138 --> Friday, 04 - 18

1490139 --> Friday, 04 - 10

1490140 --> Friday, 03 - 25

1490141 --> Friday, 04 - 14

1490142 --> Friday, 04 - 06

1490143 --> Friday, 03 - 22

1490144 --> Friday, 04 - 10

1490145 --> Friday, 04 - 02

1490146 --> Friday, 04 - 22

1490147 --> Friday, 04 - 07

1490148 --> Friday, 03 - 29

1490149 --> Friday, 04 - 18

1490150 --> Friday, 04 - 10

1490151 --> Friday, 03 - 26

1490152 --> Friday, 04 - 14

1490153 --> Friday, 04 - 06

1490154 --> Friday, 03 - 22

1490155 --> Friday, 04 - 11

1490156 --> Friday, 04 - 02

1490157 --> Friday, 04 - 22

1490158 --> Friday, 04 - 07

1490159 --> Friday, 03 - 30

1490160 --> Friday, 04 - 18

1490161 --> Friday, 04 - 03

1490162 --> Friday, 03 - 26

1490163 --> Friday, 04 - 15

1490164 --> Friday, 03 - 30

1490165 --> Friday, 04 - 19

1490166 --> Friday, 04 - 11

1490167 --> Friday, 03 - 27

1490168 --> Friday, 04 - 15

1490169 --> Friday, 04 - 07

1490170 --> Friday, 03 - 23

1490171 --> Friday, 04 - 12

1490172 --> Friday, 04 - 03

1490173 --> Friday, 03 - 26

1490174 --> Friday, 04 - 08

1490175 --> Friday, 03 - 31

1490176 --> Friday, 04 - 19

1490177 --> Friday, 04 - 11

1490178 --> Friday, 03 - 27

1490179 --> Friday, 04 - 16

1490180 --> Friday, 04 - 07

1490181 --> Friday, 03 - 23

1490182 --> Friday, 04 - 12

1490183 --> Friday, 04 - 04

1490184 --> Friday, 04 - 23

1490185 --> Friday, 04 - 08

1490186 --> Friday, 03 - 31

1490187 --> Friday, 04 - 20

1490188 --> Friday, 04 - 04

1490189 --> Friday, 03 - 27

1490190 --> Friday, 04 - 16

1490191 --> Friday, 04 - 01

1490192 --> Friday, 03 - 23

1490193 --> Friday, 04 - 12

1490194 --> Friday, 03 - 28

1490195 --> Friday, 04 - 17

1490196 --> Friday, 04 - 08

1490197 --> Friday, 03 - 31

1490198 --> Friday, 04 - 13

1490199 --> Friday, 04 - 05

1490200 --> Friday, 03 - 28

1490201 --> Friday, 04 - 10

