Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3210000 through 3219999



3210000 --> Friday, 03 - 24

3210001 --> Friday, 04 - 13

3210002 --> Friday, 03 - 29

3210003 --> Friday, 04 - 18

3210004 --> Friday, 04 - 09

3210005 --> Friday, 04 - 01

3210006 --> Friday, 04 - 14

3210007 --> Friday, 04 - 06

3210008 --> Friday, 03 - 28

3210009 --> Friday, 04 - 17

3210010 --> Friday, 04 - 02

3210011 --> Friday, 03 - 25

3210012 --> Friday, 04 - 13

3210013 --> Friday, 03 - 29

3210014 --> Friday, 04 - 18

3210015 --> Friday, 04 - 10

3210016 --> Friday, 03 - 25

3210017 --> Friday, 04 - 14

3210018 --> Friday, 04 - 06

3210019 --> Friday, 03 - 22

3210020 --> Friday, 04 - 10

3210021 --> Friday, 04 - 02

3210022 --> Friday, 04 - 22

3210023 --> Friday, 04 - 07

3210024 --> Friday, 03 - 29

3210025 --> Friday, 04 - 18

3210026 --> Friday, 04 - 03

3210027 --> Friday, 03 - 26

3210028 --> Friday, 04 - 14

3210029 --> Friday, 04 - 06

3210030 --> Friday, 03 - 22

3210031 --> Friday, 04 - 11

3210032 --> Friday, 04 - 02

3210033 --> Friday, 04 - 15

3210034 --> Friday, 04 - 07

3210035 --> Friday, 03 - 30

3210036 --> Friday, 04 - 18

3210037 --> Friday, 04 - 03

3210038 --> Friday, 03 - 26

3210039 --> Friday, 04 - 15

3210040 --> Friday, 03 - 30

3210041 --> Friday, 04 - 19

3210042 --> Friday, 04 - 11

3210043 --> Friday, 03 - 27

3210044 --> Friday, 04 - 15

3210045 --> Friday, 04 - 07

3210046 --> Friday, 03 - 23

3210047 --> Friday, 04 - 12

3210048 --> Friday, 04 - 03

3210049 --> Friday, 03 - 26

3210050 --> Friday, 04 - 08

3210051 --> Friday, 03 - 31

3210052 --> Friday, 04 - 19

3210053 --> Friday, 04 - 04

3210054 --> Friday, 03 - 27

3210055 --> Friday, 04 - 16

3210056 --> Friday, 04 - 07

3210057 --> Friday, 03 - 23

3210058 --> Friday, 04 - 12

3210059 --> Friday, 04 - 04

3210060 --> Friday, 04 - 23

3210061 --> Friday, 04 - 08

3210062 --> Friday, 03 - 31

3210063 --> Friday, 04 - 20

3210064 --> Friday, 04 - 04

3210065 --> Friday, 03 - 27

3210066 --> Friday, 04 - 16

3210067 --> Friday, 04 - 01

3210068 --> Friday, 03 - 23

3210069 --> Friday, 04 - 12

3210070 --> Friday, 03 - 28

3210071 --> Friday, 04 - 17

3210072 --> Friday, 04 - 08

3210073 --> Friday, 03 - 24

3210074 --> Friday, 04 - 13

3210075 --> Friday, 04 - 05

3210076 --> Friday, 03 - 27

3210077 --> Friday, 04 - 09

3210078 --> Friday, 04 - 01

3210079 --> Friday, 04 - 21

3210080 --> Friday, 04 - 12

3210081 --> Friday, 03 - 28

3210082 --> Friday, 04 - 17

3210083 --> Friday, 04 - 09

3210084 --> Friday, 03 - 24

3210085 --> Friday, 04 - 13

3210086 --> Friday, 04 - 05

3210087 --> Friday, 03 - 21

3210088 --> Friday, 04 - 09

3210089 --> Friday, 04 - 01

3210090 --> Friday, 04 - 21

3210091 --> Friday, 04 - 06

3210092 --> Friday, 03 - 28

3210093 --> Friday, 04 - 17

3210094 --> Friday, 04 - 02

3210095 --> Friday, 03 - 25

3210096 --> Friday, 04 - 13

3210097 --> Friday, 03 - 29

3210098 --> Friday, 04 - 18

3210099 --> Friday, 04 - 10

3210100 --> Friday, 04 - 02

3210101 --> Friday, 04 - 15

3210102 --> Friday, 04 - 07

3210103 --> Friday, 03 - 30

3210104 --> Friday, 04 - 18

3210105 --> Friday, 04 - 03

3210106 --> Friday, 03 - 26

3210107 --> Friday, 04 - 08

3210108 --> Friday, 03 - 30

3210109 --> Friday, 04 - 19

3210110 --> Friday, 04 - 11

3210111 --> Friday, 03 - 27

3210112 --> Friday, 04 - 15

3210113 --> Friday, 04 - 07

3210114 --> Friday, 03 - 23

3210115 --> Friday, 04 - 12

3210116 --> Friday, 04 - 03

3210117 --> Friday, 04 - 23

3210118 --> Friday, 04 - 08

3210119 --> Friday, 03 - 31

3210120 --> Friday, 04 - 19

3210121 --> Friday, 04 - 04

3210122 --> Friday, 03 - 27

3210123 --> Friday, 04 - 16

