Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4270000 through 4279999



4270000 --> Friday, 04 - 14

4270001 --> Friday, 03 - 30

4270002 --> Friday, 04 - 19

4270003 --> Friday, 04 - 11

4270004 --> Friday, 03 - 26

4270005 --> Friday, 04 - 15

4270006 --> Friday, 04 - 07

4270007 --> Friday, 03 - 23

4270008 --> Friday, 04 - 11

4270009 --> Friday, 04 - 03

4270010 --> Friday, 04 - 23

4270011 --> Friday, 04 - 08

4270012 --> Friday, 03 - 30

4270013 --> Friday, 04 - 19

4270014 --> Friday, 04 - 04

4270015 --> Friday, 03 - 27

4270016 --> Friday, 04 - 15

4270017 --> Friday, 04 - 07

4270018 --> Friday, 03 - 23

4270019 --> Friday, 04 - 12

4270020 --> Friday, 04 - 03

4270021 --> Friday, 04 - 16

4270022 --> Friday, 04 - 08

4270023 --> Friday, 03 - 31

4270024 --> Friday, 04 - 19

4270025 --> Friday, 04 - 04

4270026 --> Friday, 03 - 27

4270027 --> Friday, 04 - 16

4270028 --> Friday, 03 - 31

4270029 --> Friday, 04 - 20

4270030 --> Friday, 04 - 12

4270031 --> Friday, 03 - 28

4270032 --> Friday, 04 - 16

4270033 --> Friday, 04 - 08

4270034 --> Friday, 03 - 24

4270035 --> Friday, 04 - 13

4270036 --> Friday, 04 - 04

4270037 --> Friday, 03 - 27

4270038 --> Friday, 04 - 09

4270039 --> Friday, 04 - 01

4270040 --> Friday, 04 - 20

4270041 --> Friday, 04 - 05

4270042 --> Friday, 03 - 28

4270043 --> Friday, 04 - 17

4270044 --> Friday, 04 - 08

4270045 --> Friday, 03 - 24

4270046 --> Friday, 04 - 13

4270047 --> Friday, 04 - 05

4270048 --> Friday, 04 - 17

4270049 --> Friday, 04 - 09

4270050 --> Friday, 04 - 01

4270051 --> Friday, 04 - 21

4270052 --> Friday, 04 - 05

4270053 --> Friday, 03 - 28

4270054 --> Friday, 04 - 17

4270055 --> Friday, 04 - 02

