Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2680000 through 2689999



2680000 --> Friday, 03 - 31

2680001 --> Friday, 04 - 20

2680002 --> Friday, 04 - 05

2680003 --> Friday, 03 - 28

2680004 --> Friday, 04 - 16

2680005 --> Friday, 04 - 01

2680006 --> Friday, 03 - 24

2680007 --> Friday, 04 - 13

2680008 --> Friday, 03 - 28

2680009 --> Friday, 04 - 17

2680010 --> Friday, 04 - 09

2680011 --> Friday, 03 - 25

2680012 --> Friday, 04 - 13

2680013 --> Friday, 04 - 05

2680014 --> Friday, 03 - 28

2680015 --> Friday, 04 - 10

2680016 --> Friday, 04 - 01

2680017 --> Friday, 04 - 21

2680018 --> Friday, 04 - 13

2680019 --> Friday, 03 - 29

2680020 --> Friday, 04 - 17

2680021 --> Friday, 04 - 09

2680022 --> Friday, 03 - 25

2680023 --> Friday, 04 - 14

2680024 --> Friday, 04 - 05

2680025 --> Friday, 03 - 21

2680026 --> Friday, 04 - 10

2680027 --> Friday, 04 - 02

2680028 --> Friday, 04 - 21

2680029 --> Friday, 04 - 06

2680030 --> Friday, 03 - 29

2680031 --> Friday, 04 - 18

2680032 --> Friday, 04 - 02

2680033 --> Friday, 03 - 25

2680034 --> Friday, 04 - 14

2680035 --> Friday, 03 - 30

2680036 --> Friday, 04 - 18

2680037 --> Friday, 04 - 10

2680038 --> Friday, 04 - 02

2680039 --> Friday, 04 - 15

2680040 --> Friday, 04 - 06

2680041 --> Friday, 03 - 29

2680042 --> Friday, 04 - 18

2680043 --> Friday, 04 - 03

2680044 --> Friday, 03 - 25

2680045 --> Friday, 04 - 14

2680046 --> Friday, 03 - 30

2680047 --> Friday, 04 - 19

2680048 --> Friday, 04 - 10

2680049 --> Friday, 03 - 26

2680050 --> Friday, 04 - 15

2680051 --> Friday, 04 - 07

2680052 --> Friday, 03 - 22

2680053 --> Friday, 04 - 11

2680054 --> Friday, 04 - 03

2680055 --> Friday, 04 - 23

2680056 --> Friday, 04 - 07

2680057 --> Friday, 03 - 30

2680058 --> Friday, 04 - 19

2680059 --> Friday, 04 - 04

2680060 --> Friday, 03 - 26

2680061 --> Friday, 04 - 15

2680062 --> Friday, 04 - 07

2680063 --> Friday, 03 - 23

2680064 --> Friday, 04 - 11

2680065 --> Friday, 04 - 03

2680066 --> Friday, 04 - 16

2680067 --> Friday, 04 - 08

2680068 --> Friday, 03 - 30

2680069 --> Friday, 04 - 19

2680070 --> Friday, 04 - 04

2680071 --> Friday, 03 - 27

2680072 --> Friday, 04 - 15

2680073 --> Friday, 03 - 31

2680074 --> Friday, 04 - 20

2680075 --> Friday, 04 - 12

2680076 --> Friday, 03 - 27

2680077 --> Friday, 04 - 16

2680078 --> Friday, 04 - 08

2680079 --> Friday, 03 - 24

2680080 --> Friday, 04 - 12

2680081 --> Friday, 04 - 04

2680082 --> Friday, 03 - 27

2680083 --> Friday, 04 - 09

2680084 --> Friday, 03 - 31

2680085 --> Friday, 04 - 20

2680086 --> Friday, 04 - 05

2680087 --> Friday, 03 - 28

2680088 --> Friday, 04 - 16

2680089 --> Friday, 04 - 08

2680090 --> Friday, 03 - 24

2680091 --> Friday, 04 - 13

2680092 --> Friday, 04 - 04

2680093 --> Friday, 04 - 17

2680094 --> Friday, 04 - 09

2680095 --> Friday, 04 - 01

2680096 --> Friday, 04 - 20

2680097 --> Friday, 04 - 05

2680098 --> Friday, 03 - 28

2680099 --> Friday, 04 - 17

2680100 --> Friday, 04 - 02

2680101 --> Friday, 03 - 25

2680102 --> Friday, 04 - 14

2680103 --> Friday, 03 - 30

2680104 --> Friday, 04 - 18

2680105 --> Friday, 04 - 10

2680106 --> Friday, 03 - 26

2680107 --> Friday, 04 - 15

2680108 --> Friday, 04 - 06

2680109 --> Friday, 03 - 29

2680110 --> Friday, 04 - 11

2680111 --> Friday, 04 - 03

2680112 --> Friday, 03 - 25

2680113 --> Friday, 04 - 14

2680114 --> Friday, 03 - 30

2680115 --> Friday, 04 - 19

2680116 --> Friday, 04 - 10

2680117 --> Friday, 03 - 26

2680118 --> Friday, 04 - 15

2680119 --> Friday, 04 - 07

2680120 --> Friday, 03 - 22

2680121 --> Friday, 04 - 11

2680122 --> Friday, 04 - 03

2680123 --> Friday, 04 - 23

2680124 --> Friday, 04 - 07

2680125 --> Friday, 03 - 30

2680126 --> Friday, 04 - 19

2680127 --> Friday, 04 - 04

2680128 --> Friday, 03 - 26

2680129 --> Friday, 04 - 15

2680130 --> Friday, 03 - 31

2680131 --> Friday, 03 - 23

2680132 --> Friday, 04 - 11

2680133 --> Friday, 04 - 03

2680134 --> Friday, 04 - 16

2680135 --> Friday, 04 - 08

2680136 --> Friday, 03 - 30

2680137 --> Friday, 04 - 19

2680138 --> Friday, 04 - 04

2680139 --> Friday, 03 - 27

2680140 --> Friday, 04 - 15

2680141 --> Friday, 03 - 31

2680142 --> Friday, 04 - 20

2680143 --> Friday, 04 - 12

2680144 --> Friday, 03 - 27

2680145 --> Friday, 04 - 16

2680146 --> Friday, 04 - 08

2680147 --> Friday, 03 - 24

2680148 --> Friday, 04 - 12

2680149 --> Friday, 04 - 04

2680150 --> Friday, 03 - 20

2680151 --> Friday, 04 - 09

2680152 --> Friday, 03 - 31

2680153 --> Friday, 04 - 20

2680154 --> Friday, 04 - 05

2680155 --> Friday, 03 - 28

2680156 --> Friday, 04 - 16

2680157 --> Friday, 04 - 08

2680158 --> Friday, 03 - 24

2680159 --> Friday, 04 - 13

2680160 --> Friday, 04 - 04

2680161 --> Friday, 04 - 17

2680162 --> Friday, 04 - 09

2680163 --> Friday, 04 - 01

2680164 --> Friday, 04 - 20

2680165 --> Friday, 04 - 05

2680166 --> Friday, 03 - 28

2680167 --> Friday, 04 - 17

2680168 --> Friday, 04 - 01

2680169 --> Friday, 03 - 24

2680170 --> Friday, 04 - 13

2680171 --> Friday, 03 - 29

2680172 --> Friday, 04 - 17

2680173 --> Friday, 04 - 09

2680174 --> Friday, 03 - 25

2680175 --> Friday, 04 - 14

2680176 --> Friday, 04 - 05

2680177 --> Friday, 03 - 28

2680178 --> Friday, 04 - 10

2680179 --> Friday, 04 - 02

2680180 --> Friday, 04 - 21

2680181 --> Friday, 04 - 06

2680182 --> Friday, 03 - 29

2680183 --> Friday, 04 - 18

2680184 --> Friday, 04 - 09

2680185 --> Friday, 03 - 25

2680186 --> Friday, 04 - 14

2680187 --> Friday, 04 - 06

2680188 --> Friday, 03 - 21

2680189 --> Friday, 04 - 10

2680190 --> Friday, 04 - 02

2680191 --> Friday, 04 - 22

2680192 --> Friday, 04 - 06

2680193 --> Friday, 03 - 29

2680194 --> Friday, 04 - 18

2680195 --> Friday, 04 - 03

2680196 --> Friday, 03 - 25

2680197 --> Friday, 04 - 14

2680198 --> Friday, 03 - 30

2680199 --> Friday, 04 - 19

2680200 --> Friday, 04 - 11

2680201 --> Friday, 03 - 27

2680202 --> Friday, 04 - 16

2680203 --> Friday, 04 - 08

2680204 --> Friday, 03 - 23

2680205 --> Friday, 04 - 12

2680206 --> Friday, 04 - 04

2680207 --> Friday, 03 - 20

2680208 --> Friday, 04 - 08

2680209 --> Friday, 03 - 31

2680210 --> Friday, 04 - 20

2680211 --> Friday, 04 - 05

2680212 --> Friday, 03 - 27

2680213 --> Friday, 04 - 16

2680214 --> Friday, 04 - 08

2680215 --> Friday, 03 - 24

2680216 --> Friday, 04 - 12

2680217 --> Friday, 04 - 04

2680218 --> Friday, 04 - 17

2680219 --> Friday, 04 - 09

2680220 --> Friday, 03 - 31

2680221 --> Friday, 04 - 20

2680222 --> Friday, 04 - 05

2680223 --> Friday, 03 - 28

2680224 --> Friday, 04 - 16

2680225 --> Friday, 04 - 01

2680226 --> Friday, 03 - 24

2680227 --> Friday, 04 - 13

2680228 --> Friday, 03 - 28

2680229 --> Friday, 04 - 17

2680230 --> Friday, 04 - 09

2680231 --> Friday, 03 - 25

2680232 --> Friday, 04 - 13

2680233 --> Friday, 04 - 05

2680234 --> Friday, 03 - 28

