Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3970000 through 3979999



3970000 --> Friday, 04 - 21

3970001 --> Friday, 04 - 13

3970002 --> Friday, 03 - 29

3970003 --> Friday, 04 - 18

3970004 --> Friday, 04 - 09

3970005 --> Friday, 03 - 25

3970006 --> Friday, 04 - 14

3970007 --> Friday, 04 - 06

3970008 --> Friday, 03 - 21

3970009 --> Friday, 04 - 10

3970010 --> Friday, 04 - 02

3970011 --> Friday, 04 - 22

3970012 --> Friday, 04 - 06

3970013 --> Friday, 03 - 29

3970014 --> Friday, 04 - 18

3970015 --> Friday, 04 - 03

3970016 --> Friday, 03 - 25

3970017 --> Friday, 04 - 14

3970018 --> Friday, 03 - 30

3970019 --> Friday, 04 - 19

3970020 --> Friday, 04 - 10

3970021 --> Friday, 04 - 02

3970022 --> Friday, 04 - 15

3970023 --> Friday, 04 - 07

3970024 --> Friday, 03 - 29

3970025 --> Friday, 04 - 18

3970026 --> Friday, 04 - 03

3970027 --> Friday, 03 - 26

3970028 --> Friday, 04 - 14

3970029 --> Friday, 03 - 30

3970030 --> Friday, 04 - 19

3970031 --> Friday, 04 - 11

3970032 --> Friday, 03 - 26

3970033 --> Friday, 04 - 15

3970034 --> Friday, 04 - 07

3970035 --> Friday, 03 - 23

3970036 --> Friday, 04 - 11

3970037 --> Friday, 04 - 03

3970038 --> Friday, 04 - 23

3970039 --> Friday, 04 - 08

3970040 --> Friday, 03 - 30

3970041 --> Friday, 04 - 19

3970042 --> Friday, 04 - 04

3970043 --> Friday, 03 - 27

3970044 --> Friday, 04 - 15

3970045 --> Friday, 04 - 07

3970046 --> Friday, 03 - 23

3970047 --> Friday, 04 - 12

3970048 --> Friday, 04 - 03

3970049 --> Friday, 04 - 16

3970050 --> Friday, 04 - 08

3970051 --> Friday, 03 - 31

3970052 --> Friday, 04 - 19

3970053 --> Friday, 04 - 04

3970054 --> Friday, 03 - 27

3970055 --> Friday, 04 - 16

3970056 --> Friday, 03 - 31

3970057 --> Friday, 04 - 20

3970058 --> Friday, 04 - 12

3970059 --> Friday, 03 - 28

3970060 --> Friday, 04 - 16

3970061 --> Friday, 04 - 08

3970062 --> Friday, 03 - 24

3970063 --> Friday, 04 - 13

3970064 --> Friday, 04 - 04

3970065 --> Friday, 03 - 27

3970066 --> Friday, 04 - 09

3970067 --> Friday, 04 - 01

3970068 --> Friday, 04 - 20

3970069 --> Friday, 04 - 05

3970070 --> Friday, 03 - 28

3970071 --> Friday, 04 - 17

3970072 --> Friday, 04 - 08

3970073 --> Friday, 03 - 24

3970074 --> Friday, 04 - 13

3970075 --> Friday, 04 - 05

3970076 --> Friday, 04 - 17

3970077 --> Friday, 04 - 09

3970078 --> Friday, 04 - 01

3970079 --> Friday, 04 - 21

3970080 --> Friday, 04 - 05

3970081 --> Friday, 03 - 28

3970082 --> Friday, 04 - 17

3970083 --> Friday, 04 - 02

3970084 --> Friday, 03 - 24

3970085 --> Friday, 04 - 13

3970086 --> Friday, 03 - 29

3970087 --> Friday, 04 - 18

3970088 --> Friday, 04 - 09

3970089 --> Friday, 03 - 25

3970090 --> Friday, 04 - 14

3970091 --> Friday, 04 - 06

3970092 --> Friday, 03 - 28

3970093 --> Friday, 04 - 10

3970094 --> Friday, 04 - 02

3970095 --> Friday, 04 - 22

3970096 --> Friday, 04 - 13

3970097 --> Friday, 03 - 29

3970098 --> Friday, 04 - 18

3970099 --> Friday, 04 - 10

3970100 --> Friday, 03 - 26

3970101 --> Friday, 04 - 15

3970102 --> Friday, 04 - 07

3970103 --> Friday, 03 - 23

3970104 --> Friday, 04 - 11

3970105 --> Friday, 04 - 03

3970106 --> Friday, 04 - 23

3970107 --> Friday, 04 - 08

3970108 --> Friday, 03 - 30

3970109 --> Friday, 04 - 19

3970110 --> Friday, 04 - 04

3970111 --> Friday, 03 - 27

3970112 --> Friday, 04 - 15

3970113 --> Friday, 03 - 31

3970114 --> Friday, 03 - 23

3970115 --> Friday, 04 - 12

3970116 --> Friday, 04 - 03

3970117 --> Friday, 04 - 16

3970118 --> Friday, 04 - 08

3970119 --> Friday, 03 - 31

3970120 --> Friday, 04 - 19

3970121 --> Friday, 04 - 04

3970122 --> Friday, 03 - 27

3970123 --> Friday, 04 - 16

3970124 --> Friday, 03 - 31

3970125 --> Friday, 04 - 20

3970126 --> Friday, 04 - 12

3970127 --> Friday, 03 - 28

3970128 --> Friday, 04 - 16

3970129 --> Friday, 04 - 08

3970130 --> Friday, 03 - 24

3970131 --> Friday, 04 - 13

3970132 --> Friday, 04 - 04

3970133 --> Friday, 03 - 20

3970134 --> Friday, 04 - 09

3970135 --> Friday, 04 - 01

3970136 --> Friday, 04 - 20

3970137 --> Friday, 04 - 05

3970138 --> Friday, 03 - 28

3970139 --> Friday, 04 - 17

3970140 --> Friday, 04 - 08

3970141 --> Friday, 03 - 24

3970142 --> Friday, 04 - 13

3970143 --> Friday, 04 - 05

3970144 --> Friday, 04 - 17

