Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5620000 through 5629999



5620000 --> Friday, 04 - 14

5620001 --> Friday, 04 - 06

5620002 --> Friday, 03 - 22

5620003 --> Friday, 04 - 11

5620004 --> Friday, 04 - 02

5620005 --> Friday, 04 - 22

5620006 --> Friday, 04 - 07

5620007 --> Friday, 03 - 30

5620008 --> Friday, 04 - 18

5620009 --> Friday, 04 - 03

5620010 --> Friday, 03 - 26

5620011 --> Friday, 04 - 15

5620012 --> Friday, 03 - 30

5620013 --> Friday, 04 - 19

5620014 --> Friday, 04 - 11

5620015 --> Friday, 03 - 27

5620016 --> Friday, 04 - 15

5620017 --> Friday, 04 - 07

5620018 --> Friday, 03 - 23

5620019 --> Friday, 04 - 12

5620020 --> Friday, 04 - 03

5620021 --> Friday, 03 - 26

5620022 --> Friday, 04 - 08

5620023 --> Friday, 03 - 31

5620024 --> Friday, 04 - 19

5620025 --> Friday, 04 - 11

5620026 --> Friday, 03 - 27

5620027 --> Friday, 04 - 16

5620028 --> Friday, 04 - 07

5620029 --> Friday, 03 - 23

5620030 --> Friday, 04 - 12

5620031 --> Friday, 04 - 04

5620032 --> Friday, 04 - 23

5620033 --> Friday, 04 - 08

5620034 --> Friday, 03 - 31

5620035 --> Friday, 04 - 20

5620036 --> Friday, 04 - 04

5620037 --> Friday, 03 - 27

5620038 --> Friday, 04 - 16

5620039 --> Friday, 04 - 01

5620040 --> Friday, 03 - 23

5620041 --> Friday, 04 - 12

5620042 --> Friday, 03 - 28

5620043 --> Friday, 04 - 17

5620044 --> Friday, 04 - 08

5620045 --> Friday, 03 - 31

5620046 --> Friday, 04 - 13

5620047 --> Friday, 04 - 05

5620048 --> Friday, 03 - 27

5620049 --> Friday, 04 - 09

5620050 --> Friday, 04 - 01

5620051 --> Friday, 04 - 21

5620052 --> Friday, 04 - 12

5620053 --> Friday, 03 - 28

5620054 --> Friday, 04 - 17

5620055 --> Friday, 04 - 09

5620056 --> Friday, 03 - 24

5620057 --> Friday, 04 - 13

5620058 --> Friday, 04 - 05

5620059 --> Friday, 03 - 21

5620060 --> Friday, 04 - 09

5620061 --> Friday, 04 - 01

5620062 --> Friday, 04 - 21

5620063 --> Friday, 04 - 06

5620064 --> Friday, 03 - 28

5620065 --> Friday, 04 - 17

5620066 --> Friday, 04 - 02

5620067 --> Friday, 03 - 25

5620068 --> Friday, 04 - 13

5620069 --> Friday, 03 - 29

5620070 --> Friday, 04 - 18

5620071 --> Friday, 04 - 10

5620072 --> Friday, 04 - 01

5620073 --> Friday, 04 - 14

5620074 --> Friday, 04 - 06

5620075 --> Friday, 03 - 29

5620076 --> Friday, 04 - 17

5620077 --> Friday, 04 - 02

5620078 --> Friday, 03 - 25

5620079 --> Friday, 04 - 14

5620080 --> Friday, 03 - 29

5620081 --> Friday, 04 - 18

5620082 --> Friday, 04 - 10

5620083 --> Friday, 03 - 26

5620084 --> Friday, 04 - 14

5620085 --> Friday, 04 - 06

5620086 --> Friday, 03 - 22

5620087 --> Friday, 04 - 11

5620088 --> Friday, 04 - 02

5620089 --> Friday, 04 - 22

5620090 --> Friday, 04 - 07

5620091 --> Friday, 03 - 30

5620092 --> Friday, 04 - 18

5620093 --> Friday, 04 - 03

5620094 --> Friday, 03 - 26

5620095 --> Friday, 04 - 15

5620096 --> Friday, 04 - 06

5620097 --> Friday, 03 - 22

5620098 --> Friday, 04 - 11

5620099 --> Friday, 04 - 03

5620100 --> Friday, 04 - 16

5620101 --> Friday, 04 - 08

5620102 --> Friday, 03 - 31

5620103 --> Friday, 04 - 20

5620104 --> Friday, 04 - 04

5620105 --> Friday, 03 - 27

5620106 --> Friday, 04 - 16

5620107 --> Friday, 04 - 01

5620108 --> Friday, 04 - 20

5620109 --> Friday, 04 - 12

5620110 --> Friday, 03 - 28

5620111 --> Friday, 04 - 17

5620112 --> Friday, 04 - 08

5620113 --> Friday, 03 - 24

5620114 --> Friday, 04 - 13

5620115 --> Friday, 04 - 05

5620116 --> Friday, 03 - 27

5620117 --> Friday, 04 - 09

5620118 --> Friday, 04 - 01

5620119 --> Friday, 04 - 21

5620120 --> Friday, 04 - 12

5620121 --> Friday, 03 - 28

5620122 --> Friday, 04 - 17

5620123 --> Friday, 04 - 09

5620124 --> Friday, 03 - 24

5620125 --> Friday, 04 - 13

5620126 --> Friday, 04 - 05

5620127 --> Friday, 04 - 18

5620128 --> Friday, 04 - 09

5620129 --> Friday, 04 - 01

5620130 --> Friday, 04 - 21

5620131 --> Friday, 04 - 06

5620132 --> Friday, 03 - 28

5620133 --> Friday, 04 - 17

5620134 --> Friday, 04 - 02

5620135 --> Friday, 03 - 25

5620136 --> Friday, 04 - 13

5620137 --> Friday, 03 - 29

5620138 --> Friday, 04 - 18

5620139 --> Friday, 04 - 10

5620140 --> Friday, 04 - 01

5620141 --> Friday, 04 - 14

5620142 --> Friday, 04 - 06

5620143 --> Friday, 03 - 22

5620144 --> Friday, 04 - 10

5620145 --> Friday, 04 - 02

5620146 --> Friday, 04 - 22

5620147 --> Friday, 04 - 07

5620148 --> Friday, 03 - 29

5620149 --> Friday, 04 - 18

5620150 --> Friday, 04 - 10

5620151 --> Friday, 03 - 26

5620152 --> Friday, 04 - 14

5620153 --> Friday, 04 - 06

5620154 --> Friday, 03 - 22

5620155 --> Friday, 04 - 11

5620156 --> Friday, 04 - 02

5620157 --> Friday, 04 - 22

5620158 --> Friday, 04 - 07

5620159 --> Friday, 03 - 30

5620160 --> Friday, 04 - 18

5620161 --> Friday, 04 - 03

5620162 --> Friday, 03 - 26

5620163 --> Friday, 04 - 15

5620164 --> Friday, 03 - 30

5620165 --> Friday, 04 - 19

5620166 --> Friday, 04 - 11

5620167 --> Friday, 03 - 27

5620168 --> Friday, 04 - 15

5620169 --> Friday, 04 - 07

5620170 --> Friday, 03 - 30

5620171 --> Friday, 04 - 12

5620172 --> Friday, 04 - 03

5620173 --> Friday, 03 - 26

5620174 --> Friday, 04 - 15

5620175 --> Friday, 03 - 31

5620176 --> Friday, 04 - 19

5620177 --> Friday, 04 - 11

5620178 --> Friday, 03 - 27

5620179 --> Friday, 04 - 16

5620180 --> Friday, 04 - 07

5620181 --> Friday, 03 - 23

5620182 --> Friday, 04 - 12

5620183 --> Friday, 04 - 04

5620184 --> Friday, 04 - 23

5620185 --> Friday, 04 - 08

5620186 --> Friday, 03 - 31

5620187 --> Friday, 04 - 20

5620188 --> Friday, 04 - 04

5620189 --> Friday, 03 - 27

5620190 --> Friday, 04 - 16

