Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4020000 through 4029999



4020000 --> Friday, 03 - 24

4020001 --> Friday, 04 - 13

4020002 --> Friday, 04 - 05

4020003 --> Friday, 04 - 18

4020004 --> Friday, 04 - 09

4020005 --> Friday, 04 - 01

4020006 --> Friday, 04 - 21

4020007 --> Friday, 04 - 06

4020008 --> Friday, 03 - 28

4020009 --> Friday, 04 - 17

4020010 --> Friday, 04 - 02

4020011 --> Friday, 03 - 25

4020012 --> Friday, 04 - 13

4020013 --> Friday, 03 - 29

4020014 --> Friday, 04 - 18

4020015 --> Friday, 04 - 10

4020016 --> Friday, 04 - 01

4020017 --> Friday, 04 - 14

4020018 --> Friday, 04 - 06

4020019 --> Friday, 03 - 29

4020020 --> Friday, 04 - 10

4020021 --> Friday, 04 - 02

4020022 --> Friday, 04 - 22

4020023 --> Friday, 04 - 07

4020024 --> Friday, 03 - 29

4020025 --> Friday, 04 - 18

4020026 --> Friday, 04 - 10

4020027 --> Friday, 03 - 26

4020028 --> Friday, 04 - 14

4020029 --> Friday, 04 - 06

4020030 --> Friday, 03 - 22

4020031 --> Friday, 04 - 11

4020032 --> Friday, 04 - 02

4020033 --> Friday, 04 - 22

4020034 --> Friday, 04 - 07

4020035 --> Friday, 03 - 30

4020036 --> Friday, 04 - 18

4020037 --> Friday, 04 - 03

4020038 --> Friday, 03 - 26

4020039 --> Friday, 04 - 15

4020040 --> Friday, 03 - 30

4020041 --> Friday, 04 - 19

4020042 --> Friday, 04 - 11

4020043 --> Friday, 03 - 27

4020044 --> Friday, 04 - 15

4020045 --> Friday, 04 - 07

4020046 --> Friday, 03 - 30

4020047 --> Friday, 04 - 12

4020048 --> Friday, 04 - 03

4020049 --> Friday, 03 - 26

4020050 --> Friday, 04 - 15

4020051 --> Friday, 03 - 31

4020052 --> Friday, 04 - 19

4020053 --> Friday, 04 - 11

4020054 --> Friday, 03 - 27

4020055 --> Friday, 04 - 16

4020056 --> Friday, 04 - 07

4020057 --> Friday, 03 - 23

4020058 --> Friday, 04 - 12

4020059 --> Friday, 04 - 04

4020060 --> Friday, 04 - 23

4020061 --> Friday, 04 - 08

4020062 --> Friday, 03 - 31

4020063 --> Friday, 04 - 20

4020064 --> Friday, 04 - 04

4020065 --> Friday, 03 - 27

4020066 --> Friday, 04 - 16

4020067 --> Friday, 04 - 01

4020068 --> Friday, 03 - 23

4020069 --> Friday, 04 - 12

4020070 --> Friday, 04 - 04

4020071 --> Friday, 04 - 17

4020072 --> Friday, 04 - 08

4020073 --> Friday, 03 - 31

4020074 --> Friday, 04 - 20

4020075 --> Friday, 04 - 05

4020076 --> Friday, 03 - 27

4020077 --> Friday, 04 - 16

4020078 --> Friday, 04 - 01

4020079 --> Friday, 04 - 21

4020080 --> Friday, 04 - 12

4020081 --> Friday, 03 - 28

4020082 --> Friday, 04 - 17

4020083 --> Friday, 04 - 09

4020084 --> Friday, 03 - 24

4020085 --> Friday, 04 - 13

4020086 --> Friday, 04 - 05

4020087 --> Friday, 03 - 21

4020088 --> Friday, 04 - 09

4020089 --> Friday, 04 - 01

4020090 --> Friday, 04 - 21

4020091 --> Friday, 04 - 06

4020092 --> Friday, 03 - 28

4020093 --> Friday, 04 - 17

4020094 --> Friday, 04 - 09

4020095 --> Friday, 03 - 25

4020096 --> Friday, 04 - 13

4020097 --> Friday, 04 - 05

4020098 --> Friday, 04 - 18

4020099 --> Friday, 04 - 10

4020100 --> Friday, 04 - 02

4020101 --> Friday, 04 - 22

4020102 --> Friday, 04 - 07

4020103 --> Friday, 03 - 30

4020104 --> Friday, 04 - 18

4020105 --> Friday, 04 - 03

4020106 --> Friday, 03 - 26

4020107 --> Friday, 04 - 15

4020108 --> Friday, 03 - 30

4020109 --> Friday, 04 - 19

4020110 --> Friday, 04 - 11

4020111 --> Friday, 03 - 27

4020112 --> Friday, 04 - 15

4020113 --> Friday, 04 - 07

4020114 --> Friday, 03 - 30

4020115 --> Friday, 04 - 12

4020116 --> Friday, 04 - 03

4020117 --> Friday, 03 - 26

4020118 --> Friday, 04 - 08

4020119 --> Friday, 03 - 31

4020120 --> Friday, 04 - 19

4020121 --> Friday, 04 - 11

4020122 --> Friday, 03 - 27

4020123 --> Friday, 04 - 16

4020124 --> Friday, 04 - 07

4020125 --> Friday, 03 - 23

4020126 --> Friday, 04 - 12

4020127 --> Friday, 04 - 04

4020128 --> Friday, 04 - 23

4020129 --> Friday, 04 - 08

4020130 --> Friday, 03 - 31

4020131 --> Friday, 04 - 20

4020132 --> Friday, 04 - 04

4020133 --> Friday, 03 - 27

4020134 --> Friday, 04 - 16

4020135 --> Friday, 04 - 01

4020136 --> Friday, 03 - 23

4020137 --> Friday, 04 - 12

4020138 --> Friday, 03 - 28

4020139 --> Friday, 04 - 17

4020140 --> Friday, 04 - 08

4020141 --> Friday, 03 - 31

4020142 --> Friday, 04 - 13

4020143 --> Friday, 04 - 05

4020144 --> Friday, 03 - 27

4020145 --> Friday, 04 - 16

4020146 --> Friday, 04 - 01

4020147 --> Friday, 04 - 21

4020148 --> Friday, 04 - 12

4020149 --> Friday, 03 - 28

4020150 --> Friday, 04 - 17

4020151 --> Friday, 04 - 09

4020152 --> Friday, 03 - 24

4020153 --> Friday, 04 - 13

4020154 --> Friday, 04 - 05

4020155 --> Friday, 03 - 21

4020156 --> Friday, 04 - 09

4020157 --> Friday, 04 - 01

4020158 --> Friday, 04 - 21

4020159 --> Friday, 04 - 06

4020160 --> Friday, 03 - 28

4020161 --> Friday, 04 - 17

4020162 --> Friday, 04 - 02

4020163 --> Friday, 03 - 25

4020164 --> Friday, 04 - 13

4020165 --> Friday, 04 - 05

4020166 --> Friday, 04 - 18

4020167 --> Friday, 04 - 10

4020168 --> Friday, 04 - 01

4020169 --> Friday, 04 - 21

4020170 --> Friday, 04 - 06

4020171 --> Friday, 03 - 29

4020172 --> Friday, 04 - 17

4020173 --> Friday, 04 - 02

4020174 --> Friday, 03 - 25

4020175 --> Friday, 04 - 14

4020176 --> Friday, 03 - 29

4020177 --> Friday, 04 - 18

4020178 --> Friday, 04 - 10

4020179 --> Friday, 03 - 26

4020180 --> Friday, 04 - 14

4020181 --> Friday, 04 - 06

4020182 --> Friday, 03 - 22

4020183 --> Friday, 04 - 11

4020184 --> Friday, 04 - 02

4020185 --> Friday, 04 - 22

4020186 --> Friday, 04 - 07

4020187 --> Friday, 03 - 30

4020188 --> Friday, 04 - 18

4020189 --> Friday, 04 - 10

4020190 --> Friday, 03 - 26

4020191 --> Friday, 04 - 15

4020192 --> Friday, 04 - 06

4020193 --> Friday, 03 - 22

4020194 --> Friday, 04 - 11

4020195 --> Friday, 04 - 03

4020196 --> Friday, 04 - 22

4020197 --> Friday, 04 - 07

4020198 --> Friday, 03 - 30

4020199 --> Friday, 04 - 19

4020200 --> Friday, 04 - 04

4020201 --> Friday, 03 - 27

4020202 --> Friday, 04 - 16

4020203 --> Friday, 04 - 01

4020204 --> Friday, 04 - 20

4020205 --> Friday, 04 - 12

4020206 --> Friday, 03 - 28

4020207 --> Friday, 04 - 17

4020208 --> Friday, 04 - 08

4020209 --> Friday, 03 - 24

4020210 --> Friday, 04 - 13

4020211 --> Friday, 04 - 05

4020212 --> Friday, 03 - 20

4020213 --> Friday, 04 - 09

4020214 --> Friday, 04 - 01

4020215 --> Friday, 04 - 21

4020216 --> Friday, 04 - 05

4020217 --> Friday, 03 - 28

4020218 --> Friday, 04 - 17

4020219 --> Friday, 04 - 02

4020220 --> Friday, 03 - 24

4020221 --> Friday, 04 - 13

4020222 --> Friday, 04 - 05

4020223 --> Friday, 04 - 18

4020224 --> Friday, 04 - 09

4020225 --> Friday, 04 - 01

4020226 --> Friday, 04 - 21

4020227 --> Friday, 04 - 06

4020228 --> Friday, 03 - 28

4020229 --> Friday, 04 - 17

4020230 --> Friday, 04 - 02

4020231 --> Friday, 03 - 25

4020232 --> Friday, 04 - 13

4020233 --> Friday, 03 - 29

