Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4380000 through 4389999



4380000 --> Friday, 03 - 24

4380001 --> Friday, 04 - 13

4380002 --> Friday, 04 - 05

4380003 --> Friday, 03 - 21

4380004 --> Friday, 04 - 09

4380005 --> Friday, 04 - 01

4380006 --> Friday, 04 - 21

4380007 --> Friday, 04 - 06

4380008 --> Friday, 03 - 28

4380009 --> Friday, 04 - 17

4380010 --> Friday, 04 - 02

4380011 --> Friday, 03 - 25

4380012 --> Friday, 04 - 13

4380013 --> Friday, 03 - 29

4380014 --> Friday, 04 - 18

4380015 --> Friday, 04 - 10

4380016 --> Friday, 04 - 01

4380017 --> Friday, 04 - 14

4380018 --> Friday, 04 - 06

4380019 --> Friday, 03 - 29

4380020 --> Friday, 04 - 17

4380021 --> Friday, 04 - 02

4380022 --> Friday, 03 - 25

4380023 --> Friday, 04 - 14

4380024 --> Friday, 03 - 29

4380025 --> Friday, 04 - 18

4380026 --> Friday, 04 - 10

4380027 --> Friday, 03 - 26

4380028 --> Friday, 04 - 14

4380029 --> Friday, 04 - 06

4380030 --> Friday, 03 - 22

4380031 --> Friday, 04 - 11

4380032 --> Friday, 04 - 02

4380033 --> Friday, 04 - 22

4380034 --> Friday, 04 - 07

4380035 --> Friday, 03 - 30

4380036 --> Friday, 04 - 18

4380037 --> Friday, 04 - 03

4380038 --> Friday, 03 - 26

4380039 --> Friday, 04 - 15

4380040 --> Friday, 04 - 06

4380041 --> Friday, 03 - 22

4380042 --> Friday, 04 - 11

4380043 --> Friday, 04 - 03

4380044 --> Friday, 04 - 22

4380045 --> Friday, 04 - 07

4380046 --> Friday, 03 - 30

4380047 --> Friday, 04 - 19

4380048 --> Friday, 04 - 03

4380049 --> Friday, 03 - 26

4380050 --> Friday, 04 - 15

4380051 --> Friday, 03 - 31

4380052 --> Friday, 04 - 19

4380053 --> Friday, 04 - 11

4380054 --> Friday, 03 - 27

4380055 --> Friday, 04 - 16

4380056 --> Friday, 04 - 07

4380057 --> Friday, 03 - 23

4380058 --> Friday, 04 - 12

4380059 --> Friday, 04 - 04

4380060 --> Friday, 03 - 26

4380061 --> Friday, 04 - 08

4380062 --> Friday, 03 - 31

4380063 --> Friday, 04 - 20

4380064 --> Friday, 04 - 11

4380065 --> Friday, 03 - 27

4380066 --> Friday, 04 - 16

4380067 --> Friday, 04 - 08

4380068 --> Friday, 03 - 23

4380069 --> Friday, 04 - 12

4380070 --> Friday, 04 - 04

4380071 --> Friday, 04 - 17

4380072 --> Friday, 04 - 08

4380073 --> Friday, 03 - 31

4380074 --> Friday, 04 - 20

4380075 --> Friday, 04 - 05

4380076 --> Friday, 03 - 27

4380077 --> Friday, 04 - 16

4380078 --> Friday, 04 - 01

4380079 --> Friday, 03 - 24

4380080 --> Friday, 04 - 12

4380081 --> Friday, 03 - 28

4380082 --> Friday, 04 - 17

4380083 --> Friday, 04 - 09

4380084 --> Friday, 03 - 31

4380085 --> Friday, 04 - 13

4380086 --> Friday, 04 - 05

4380087 --> Friday, 03 - 28

4380088 --> Friday, 04 - 16

4380089 --> Friday, 04 - 01

4380090 --> Friday, 04 - 21

4380091 --> Friday, 04 - 06

4380092 --> Friday, 03 - 28

4380093 --> Friday, 04 - 17

4380094 --> Friday, 04 - 09

4380095 --> Friday, 03 - 25

4380096 --> Friday, 04 - 13

4380097 --> Friday, 04 - 05

4380098 --> Friday, 03 - 21

4380099 --> Friday, 04 - 10

4380100 --> Friday, 04 - 02

4380101 --> Friday, 04 - 22

4380102 --> Friday, 04 - 07

4380103 --> Friday, 03 - 30

4380104 --> Friday, 04 - 18

4380105 --> Friday, 04 - 03

4380106 --> Friday, 03 - 26

4380107 --> Friday, 04 - 15

4380108 --> Friday, 03 - 30

4380109 --> Friday, 04 - 19

4380110 --> Friday, 04 - 11

4380111 --> Friday, 03 - 27

4380112 --> Friday, 04 - 15

4380113 --> Friday, 04 - 07

4380114 --> Friday, 03 - 30

4380115 --> Friday, 04 - 12

4380116 --> Friday, 04 - 03

4380117 --> Friday, 03 - 26

4380118 --> Friday, 04 - 15

4380119 --> Friday, 03 - 31

4380120 --> Friday, 04 - 19

4380121 --> Friday, 04 - 11

4380122 --> Friday, 03 - 27

4380123 --> Friday, 04 - 16

4380124 --> Friday, 04 - 07

4380125 --> Friday, 03 - 23

4380126 --> Friday, 04 - 12

4380127 --> Friday, 04 - 04

4380128 --> Friday, 04 - 23

4380129 --> Friday, 04 - 08

4380130 --> Friday, 03 - 31

4380131 --> Friday, 04 - 20

4380132 --> Friday, 04 - 04

4380133 --> Friday, 03 - 27

4380134 --> Friday, 04 - 16

4380135 --> Friday, 04 - 01

4380136 --> Friday, 03 - 23

4380137 --> Friday, 04 - 12

4380138 --> Friday, 04 - 04

4380139 --> Friday, 04 - 17

4380140 --> Friday, 04 - 08

4380141 --> Friday, 03 - 31

4380142 --> Friday, 04 - 20

4380143 --> Friday, 04 - 05

4380144 --> Friday, 03 - 27

4380145 --> Friday, 04 - 16

4380146 --> Friday, 04 - 01

4380147 --> Friday, 04 - 21

4380148 --> Friday, 04 - 12

4380149 --> Friday, 03 - 28

4380150 --> Friday, 04 - 17

4380151 --> Friday, 04 - 09

4380152 --> Friday, 03 - 24

4380153 --> Friday, 04 - 13

4380154 --> Friday, 04 - 05

4380155 --> Friday, 03 - 21

4380156 --> Friday, 04 - 09

4380157 --> Friday, 04 - 01

4380158 --> Friday, 04 - 21

4380159 --> Friday, 04 - 06

4380160 --> Friday, 03 - 28

4380161 --> Friday, 04 - 17

4380162 --> Friday, 04 - 09

4380163 --> Friday, 03 - 25

4380164 --> Friday, 04 - 13

4380165 --> Friday, 04 - 05

4380166 --> Friday, 04 - 18

4380167 --> Friday, 04 - 10

4380168 --> Friday, 04 - 01

4380169 --> Friday, 04 - 21

4380170 --> Friday, 04 - 06

4380171 --> Friday, 03 - 29

4380172 --> Friday, 04 - 17

4380173 --> Friday, 04 - 02

4380174 --> Friday, 03 - 25

4380175 --> Friday, 04 - 14

4380176 --> Friday, 03 - 29

4380177 --> Friday, 04 - 18

4380178 --> Friday, 04 - 10

4380179 --> Friday, 03 - 26

4380180 --> Friday, 04 - 14

4380181 --> Friday, 04 - 06

4380182 --> Friday, 03 - 29

4380183 --> Friday, 04 - 11

4380184 --> Friday, 04 - 02

4380185 --> Friday, 04 - 22

4380186 --> Friday, 04 - 07

4380187 --> Friday, 03 - 30

4380188 --> Friday, 04 - 18

4380189 --> Friday, 04 - 10

4380190 --> Friday, 03 - 26

4380191 --> Friday, 04 - 15

4380192 --> Friday, 04 - 06

4380193 --> Friday, 03 - 22

4380194 --> Friday, 04 - 11

4380195 --> Friday, 04 - 03

4380196 --> Friday, 04 - 22

4380197 --> Friday, 04 - 07

4380198 --> Friday, 03 - 30

4380199 --> Friday, 04 - 19

4380200 --> Friday, 04 - 04

4380201 --> Friday, 03 - 27

4380202 --> Friday, 04 - 16

4380203 --> Friday, 04 - 01

4380204 --> Friday, 04 - 20

4380205 --> Friday, 04 - 12

4380206 --> Friday, 03 - 28

4380207 --> Friday, 04 - 17

4380208 --> Friday, 04 - 08

4380209 --> Friday, 03 - 24

4380210 --> Friday, 04 - 13

4380211 --> Friday, 04 - 05

4380212 --> Friday, 03 - 27

4380213 --> Friday, 04 - 09

4380214 --> Friday, 04 - 01

4380215 --> Friday, 04 - 21

4380216 --> Friday, 04 - 12

4380217 --> Friday, 03 - 28

