Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2840000 through 2849999



2840000 --> Friday, 04 - 14

2840001 --> Friday, 04 - 06

2840002 --> Friday, 03 - 22

2840003 --> Friday, 04 - 11

2840004 --> Friday, 04 - 02

2840005 --> Friday, 04 - 22

2840006 --> Friday, 04 - 07

2840007 --> Friday, 03 - 30

2840008 --> Friday, 04 - 18

2840009 --> Friday, 04 - 03

2840010 --> Friday, 03 - 26

2840011 --> Friday, 04 - 15

2840012 --> Friday, 04 - 06

2840013 --> Friday, 03 - 22

2840014 --> Friday, 04 - 11

2840015 --> Friday, 04 - 03

2840016 --> Friday, 04 - 22

2840017 --> Friday, 04 - 07

2840018 --> Friday, 03 - 30

2840019 --> Friday, 04 - 19

2840020 --> Friday, 04 - 03

2840021 --> Friday, 03 - 26

2840022 --> Friday, 04 - 15

2840023 --> Friday, 03 - 31

2840024 --> Friday, 04 - 19

2840025 --> Friday, 04 - 11

2840026 --> Friday, 03 - 27

2840027 --> Friday, 04 - 16

2840028 --> Friday, 04 - 07

2840029 --> Friday, 03 - 23

2840030 --> Friday, 04 - 12

2840031 --> Friday, 04 - 04

2840032 --> Friday, 03 - 26

2840033 --> Friday, 04 - 08

2840034 --> Friday, 03 - 31

2840035 --> Friday, 04 - 20

2840036 --> Friday, 04 - 11

2840037 --> Friday, 03 - 27

2840038 --> Friday, 04 - 16

2840039 --> Friday, 04 - 08

2840040 --> Friday, 03 - 23

2840041 --> Friday, 04 - 12

2840042 --> Friday, 04 - 04

2840043 --> Friday, 04 - 17

2840044 --> Friday, 04 - 08

2840045 --> Friday, 03 - 31

2840046 --> Friday, 04 - 20

2840047 --> Friday, 04 - 05

2840048 --> Friday, 03 - 27

2840049 --> Friday, 04 - 16

2840050 --> Friday, 04 - 01

2840051 --> Friday, 03 - 24

2840052 --> Friday, 04 - 12

2840053 --> Friday, 03 - 28

2840054 --> Friday, 04 - 17

2840055 --> Friday, 04 - 09

2840056 --> Friday, 03 - 31

2840057 --> Friday, 04 - 13

2840058 --> Friday, 04 - 05

2840059 --> Friday, 03 - 28

2840060 --> Friday, 04 - 16

2840061 --> Friday, 04 - 01

2840062 --> Friday, 04 - 21

2840063 --> Friday, 04 - 06

2840064 --> Friday, 03 - 28

2840065 --> Friday, 04 - 17

2840066 --> Friday, 04 - 09

2840067 --> Friday, 03 - 25

2840068 --> Friday, 04 - 13

2840069 --> Friday, 04 - 05

2840070 --> Friday, 03 - 21

2840071 --> Friday, 04 - 10

2840072 --> Friday, 04 - 01

2840073 --> Friday, 04 - 21

2840074 --> Friday, 04 - 06

2840075 --> Friday, 03 - 29

2840076 --> Friday, 04 - 17

2840077 --> Friday, 04 - 02

2840078 --> Friday, 03 - 25

2840079 --> Friday, 04 - 14

2840080 --> Friday, 04 - 05

