Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1060000 through 1069999



1060000 --> Friday, 03 - 24

1060001 --> Friday, 04 - 13

1060002 --> Friday, 04 - 05

1060003 --> Friday, 03 - 21

1060004 --> Friday, 04 - 09

1060005 --> Friday, 04 - 01

1060006 --> Friday, 04 - 21

1060007 --> Friday, 04 - 06

1060008 --> Friday, 03 - 28

1060009 --> Friday, 04 - 17

1060010 --> Friday, 04 - 02

1060011 --> Friday, 03 - 25

1060012 --> Friday, 04 - 13

1060013 --> Friday, 04 - 05

1060014 --> Friday, 04 - 18

1060015 --> Friday, 04 - 10

1060016 --> Friday, 04 - 01

1060017 --> Friday, 04 - 21

1060018 --> Friday, 04 - 06

1060019 --> Friday, 03 - 29

1060020 --> Friday, 04 - 17

1060021 --> Friday, 04 - 02

1060022 --> Friday, 03 - 25

1060023 --> Friday, 04 - 14

1060024 --> Friday, 03 - 29

1060025 --> Friday, 04 - 18

1060026 --> Friday, 04 - 10

1060027 --> Friday, 03 - 26

1060028 --> Friday, 04 - 14

1060029 --> Friday, 04 - 06

1060030 --> Friday, 03 - 22

1060031 --> Friday, 04 - 11

1060032 --> Friday, 04 - 02

1060033 --> Friday, 04 - 22

1060034 --> Friday, 04 - 07

1060035 --> Friday, 03 - 30

1060036 --> Friday, 04 - 18

1060037 --> Friday, 04 - 10

1060038 --> Friday, 03 - 26

1060039 --> Friday, 04 - 15

1060040 --> Friday, 04 - 06

1060041 --> Friday, 03 - 22

1060042 --> Friday, 04 - 11

1060043 --> Friday, 04 - 03

1060044 --> Friday, 04 - 22

1060045 --> Friday, 04 - 07

1060046 --> Friday, 03 - 30

1060047 --> Friday, 04 - 19

1060048 --> Friday, 04 - 03

1060049 --> Friday, 03 - 26

1060050 --> Friday, 04 - 15

1060051 --> Friday, 03 - 31

1060052 --> Friday, 04 - 19

1060053 --> Friday, 04 - 11

1060054 --> Friday, 03 - 27

1060055 --> Friday, 04 - 16

1060056 --> Friday, 04 - 07

1060057 --> Friday, 03 - 30

1060058 --> Friday, 04 - 12

1060059 --> Friday, 04 - 04

1060060 --> Friday, 03 - 26

1060061 --> Friday, 04 - 15

1060062 --> Friday, 03 - 31

1060063 --> Friday, 04 - 20

1060064 --> Friday, 04 - 11

1060065 --> Friday, 03 - 27

1060066 --> Friday, 04 - 16

1060067 --> Friday, 04 - 08

1060068 --> Friday, 03 - 23

1060069 --> Friday, 04 - 12

1060070 --> Friday, 04 - 04

1060071 --> Friday, 04 - 17

1060072 --> Friday, 04 - 08

1060073 --> Friday, 03 - 31

1060074 --> Friday, 04 - 20

1060075 --> Friday, 04 - 05

1060076 --> Friday, 03 - 27

1060077 --> Friday, 04 - 16

1060078 --> Friday, 04 - 01

1060079 --> Friday, 03 - 24

1060080 --> Friday, 04 - 12

1060081 --> Friday, 04 - 04

1060082 --> Friday, 04 - 17

1060083 --> Friday, 04 - 09

1060084 --> Friday, 03 - 31

1060085 --> Friday, 04 - 20

1060086 --> Friday, 04 - 05

1060087 --> Friday, 03 - 28

1060088 --> Friday, 04 - 16

1060089 --> Friday, 04 - 01

1060090 --> Friday, 04 - 21

1060091 --> Friday, 04 - 13

1060092 --> Friday, 03 - 28

1060093 --> Friday, 04 - 17

1060094 --> Friday, 04 - 09

1060095 --> Friday, 03 - 25

1060096 --> Friday, 04 - 13

1060097 --> Friday, 04 - 05

1060098 --> Friday, 03 - 21

1060099 --> Friday, 04 - 10

1060100 --> Friday, 04 - 02

1060101 --> Friday, 04 - 22

1060102 --> Friday, 04 - 07

1060103 --> Friday, 03 - 30

1060104 --> Friday, 04 - 18

1060105 --> Friday, 04 - 03

1060106 --> Friday, 03 - 26

1060107 --> Friday, 04 - 15

1060108 --> Friday, 04 - 06

1060109 --> Friday, 03 - 22

1060110 --> Friday, 04 - 11

1060111 --> Friday, 04 - 03

1060112 --> Friday, 04 - 22

1060113 --> Friday, 04 - 07

1060114 --> Friday, 03 - 30

1060115 --> Friday, 04 - 19

1060116 --> Friday, 04 - 03

1060117 --> Friday, 03 - 26

1060118 --> Friday, 04 - 15

1060119 --> Friday, 03 - 31

1060120 --> Friday, 04 - 19

1060121 --> Friday, 04 - 11

1060122 --> Friday, 03 - 27

1060123 --> Friday, 04 - 16

1060124 --> Friday, 04 - 07

1060125 --> Friday, 03 - 23

1060126 --> Friday, 04 - 12

1060127 --> Friday, 04 - 04

1060128 --> Friday, 03 - 26

1060129 --> Friday, 04 - 08

1060130 --> Friday, 03 - 31

1060131 --> Friday, 04 - 20

1060132 --> Friday, 04 - 11

1060133 --> Friday, 03 - 27

1060134 --> Friday, 04 - 16

1060135 --> Friday, 04 - 08

1060136 --> Friday, 03 - 23

1060137 --> Friday, 04 - 12

1060138 --> Friday, 04 - 04

1060139 --> Friday, 04 - 17

1060140 --> Friday, 04 - 08

1060141 --> Friday, 03 - 31

1060142 --> Friday, 04 - 20

1060143 --> Friday, 04 - 05

1060144 --> Friday, 03 - 27

1060145 --> Friday, 04 - 16

1060146 --> Friday, 04 - 01

1060147 --> Friday, 03 - 24

1060148 --> Friday, 04 - 12

1060149 --> Friday, 03 - 28

1060150 --> Friday, 04 - 17

1060151 --> Friday, 04 - 09

1060152 --> Friday, 03 - 31

1060153 --> Friday, 04 - 13

1060154 --> Friday, 04 - 05

1060155 --> Friday, 03 - 28

1060156 --> Friday, 04 - 16

1060157 --> Friday, 04 - 01

1060158 --> Friday, 04 - 21

1060159 --> Friday, 04 - 13

1060160 --> Friday, 03 - 28

1060161 --> Friday, 04 - 17

1060162 --> Friday, 04 - 09

1060163 --> Friday, 03 - 25

1060164 --> Friday, 04 - 13

1060165 --> Friday, 04 - 05

1060166 --> Friday, 03 - 21

1060167 --> Friday, 04 - 10

1060168 --> Friday, 04 - 01

1060169 --> Friday, 04 - 21

1060170 --> Friday, 04 - 06

1060171 --> Friday, 03 - 29

1060172 --> Friday, 04 - 17

1060173 --> Friday, 04 - 02

1060174 --> Friday, 03 - 25

1060175 --> Friday, 04 - 14

1060176 --> Friday, 04 - 05

1060177 --> Friday, 04 - 18

1060178 --> Friday, 04 - 10

1060179 --> Friday, 04 - 02

1060180 --> Friday, 04 - 21

1060181 --> Friday, 04 - 06

1060182 --> Friday, 03 - 29

1060183 --> Friday, 04 - 11

1060184 --> Friday, 04 - 02

1060185 --> Friday, 03 - 25

1060186 --> Friday, 04 - 14

1060187 --> Friday, 03 - 30

1060188 --> Friday, 04 - 18

1060189 --> Friday, 04 - 10

1060190 --> Friday, 03 - 26

1060191 --> Friday, 04 - 15

1060192 --> Friday, 04 - 06

1060193 --> Friday, 03 - 22

1060194 --> Friday, 04 - 11

1060195 --> Friday, 04 - 03

1060196 --> Friday, 04 - 22

1060197 --> Friday, 04 - 07

1060198 --> Friday, 03 - 30

1060199 --> Friday, 04 - 19

1060200 --> Friday, 04 - 04

1060201 --> Friday, 03 - 27

1060202 --> Friday, 04 - 16

1060203 --> Friday, 04 - 01

1060204 --> Friday, 03 - 23

1060205 --> Friday, 04 - 12

