Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2620000 through 2629999



2620000 --> Friday, 04 - 21

2620001 --> Friday, 04 - 06

2620002 --> Friday, 03 - 29

2620003 --> Friday, 04 - 18

2620004 --> Friday, 04 - 02

2620005 --> Friday, 03 - 25

2620006 --> Friday, 04 - 14

2620007 --> Friday, 03 - 30

2620008 --> Friday, 04 - 18

2620009 --> Friday, 04 - 10

2620010 --> Friday, 03 - 26

2620011 --> Friday, 04 - 15

2620012 --> Friday, 04 - 06

2620013 --> Friday, 03 - 29

2620014 --> Friday, 04 - 11

2620015 --> Friday, 04 - 03

2620016 --> Friday, 03 - 25

2620017 --> Friday, 04 - 14

2620018 --> Friday, 03 - 30

2620019 --> Friday, 04 - 19

2620020 --> Friday, 04 - 10

2620021 --> Friday, 03 - 26

2620022 --> Friday, 04 - 15

2620023 --> Friday, 04 - 07

2620024 --> Friday, 03 - 22

2620025 --> Friday, 04 - 11

2620026 --> Friday, 04 - 03

2620027 --> Friday, 04 - 23

2620028 --> Friday, 04 - 07

2620029 --> Friday, 03 - 30

2620030 --> Friday, 04 - 19

2620031 --> Friday, 04 - 04

2620032 --> Friday, 03 - 26

2620033 --> Friday, 04 - 15

2620034 --> Friday, 03 - 31

2620035 --> Friday, 03 - 23

2620036 --> Friday, 04 - 11

2620037 --> Friday, 04 - 03

2620038 --> Friday, 04 - 16

2620039 --> Friday, 04 - 08

2620040 --> Friday, 03 - 30

2620041 --> Friday, 04 - 19

2620042 --> Friday, 04 - 04

2620043 --> Friday, 03 - 27

2620044 --> Friday, 04 - 15

2620045 --> Friday, 03 - 31

2620046 --> Friday, 04 - 20

2620047 --> Friday, 04 - 12

2620048 --> Friday, 03 - 27

2620049 --> Friday, 04 - 16

2620050 --> Friday, 04 - 08

2620051 --> Friday, 03 - 24

2620052 --> Friday, 04 - 12

2620053 --> Friday, 04 - 04

2620054 --> Friday, 03 - 20

2620055 --> Friday, 04 - 09

2620056 --> Friday, 03 - 31

2620057 --> Friday, 04 - 20

2620058 --> Friday, 04 - 05

2620059 --> Friday, 03 - 28

2620060 --> Friday, 04 - 16

2620061 --> Friday, 04 - 08

2620062 --> Friday, 03 - 24

2620063 --> Friday, 04 - 13

2620064 --> Friday, 04 - 04

2620065 --> Friday, 04 - 17

2620066 --> Friday, 04 - 09

2620067 --> Friday, 04 - 01

2620068 --> Friday, 04 - 20

2620069 --> Friday, 04 - 05

2620070 --> Friday, 03 - 28

2620071 --> Friday, 04 - 17

2620072 --> Friday, 04 - 01

2620073 --> Friday, 03 - 24

2620074 --> Friday, 04 - 13

2620075 --> Friday, 03 - 29

2620076 --> Friday, 04 - 17

2620077 --> Friday, 04 - 09

2620078 --> Friday, 03 - 25

2620079 --> Friday, 04 - 14

2620080 --> Friday, 04 - 05

2620081 --> Friday, 03 - 21

2620082 --> Friday, 04 - 10

2620083 --> Friday, 04 - 02

2620084 --> Friday, 04 - 21

2620085 --> Friday, 04 - 06

2620086 --> Friday, 03 - 29

2620087 --> Friday, 04 - 18

2620088 --> Friday, 04 - 09

2620089 --> Friday, 03 - 25

2620090 --> Friday, 04 - 14

2620091 --> Friday, 04 - 06

2620092 --> Friday, 03 - 21

2620093 --> Friday, 04 - 10

2620094 --> Friday, 04 - 02

2620095 --> Friday, 04 - 22

2620096 --> Friday, 04 - 06

2620097 --> Friday, 03 - 29

2620098 --> Friday, 04 - 18

2620099 --> Friday, 04 - 03

2620100 --> Friday, 03 - 26

2620101 --> Friday, 04 - 15

2620102 --> Friday, 03 - 31

2620103 --> Friday, 04 - 20

2620104 --> Friday, 04 - 11

2620105 --> Friday, 03 - 27

2620106 --> Friday, 04 - 16

2620107 --> Friday, 04 - 08

2620108 --> Friday, 03 - 30

2620109 --> Friday, 04 - 12

2620110 --> Friday, 04 - 04

2620111 --> Friday, 03 - 27

2620112 --> Friday, 04 - 15

2620113 --> Friday, 03 - 31

2620114 --> Friday, 04 - 20

2620115 --> Friday, 04 - 12

2620116 --> Friday, 03 - 27

2620117 --> Friday, 04 - 16

2620118 --> Friday, 04 - 08

2620119 --> Friday, 03 - 24

2620120 --> Friday, 04 - 12

2620121 --> Friday, 04 - 04

2620122 --> Friday, 04 - 17

2620123 --> Friday, 04 - 09

2620124 --> Friday, 03 - 31

2620125 --> Friday, 04 - 20

2620126 --> Friday, 04 - 05

2620127 --> Friday, 03 - 28

2620128 --> Friday, 04 - 16

2620129 --> Friday, 04 - 01

2620130 --> Friday, 03 - 24

2620131 --> Friday, 04 - 13

2620132 --> Friday, 04 - 04

2620133 --> Friday, 04 - 17

2620134 --> Friday, 04 - 09

2620135 --> Friday, 04 - 01

2620136 --> Friday, 04 - 20

2620137 --> Friday, 04 - 05

2620138 --> Friday, 03 - 28

2620139 --> Friday, 04 - 10

2620140 --> Friday, 04 - 01

2620141 --> Friday, 04 - 21

2620142 --> Friday, 04 - 13

2620143 --> Friday, 03 - 29

2620144 --> Friday, 04 - 17

2620145 --> Friday, 04 - 09

2620146 --> Friday, 03 - 25

2620147 --> Friday, 04 - 14

2620148 --> Friday, 04 - 05

2620149 --> Friday, 03 - 21

2620150 --> Friday, 04 - 10

2620151 --> Friday, 04 - 02

2620152 --> Friday, 04 - 21

2620153 --> Friday, 04 - 06

2620154 --> Friday, 03 - 29

2620155 --> Friday, 04 - 18

2620156 --> Friday, 04 - 09

2620157 --> Friday, 03 - 25

2620158 --> Friday, 04 - 14

2620159 --> Friday, 03 - 30

2620160 --> Friday, 04 - 18

2620161 --> Friday, 04 - 10

2620162 --> Friday, 04 - 02

2620163 --> Friday, 04 - 15

2620164 --> Friday, 04 - 06

2620165 --> Friday, 03 - 29

2620166 --> Friday, 04 - 18

2620167 --> Friday, 04 - 03

2620168 --> Friday, 03 - 25

2620169 --> Friday, 04 - 14

2620170 --> Friday, 03 - 30

2620171 --> Friday, 04 - 19

2620172 --> Friday, 04 - 10

2620173 --> Friday, 03 - 26

2620174 --> Friday, 04 - 15

2620175 --> Friday, 04 - 07

2620176 --> Friday, 03 - 22

2620177 --> Friday, 04 - 11

2620178 --> Friday, 04 - 03

2620179 --> Friday, 04 - 23

2620180 --> Friday, 04 - 07

2620181 --> Friday, 03 - 30

2620182 --> Friday, 04 - 19

2620183 --> Friday, 04 - 04

2620184 --> Friday, 03 - 26

2620185 --> Friday, 04 - 15

2620186 --> Friday, 04 - 07

2620187 --> Friday, 03 - 23

2620188 --> Friday, 04 - 11

2620189 --> Friday, 04 - 03

2620190 --> Friday, 04 - 16

2620191 --> Friday, 04 - 08

2620192 --> Friday, 03 - 30

2620193 --> Friday, 04 - 19

2620194 --> Friday, 04 - 04

2620195 --> Friday, 03 - 27

2620196 --> Friday, 04 - 15

2620197 --> Friday, 03 - 31

2620198 --> Friday, 04 - 20

2620199 --> Friday, 04 - 12

2620200 --> Friday, 03 - 28

2620201 --> Friday, 04 - 17

2620202 --> Friday, 04 - 09

2620203 --> Friday, 03 - 25

2620204 --> Friday, 04 - 13

2620205 --> Friday, 04 - 05

2620206 --> Friday, 03 - 21

2620207 --> Friday, 04 - 10

2620208 --> Friday, 04 - 01

2620209 --> Friday, 04 - 21

2620210 --> Friday, 04 - 06

2620211 --> Friday, 03 - 29

2620212 --> Friday, 04 - 17

2620213 --> Friday, 04 - 09

2620214 --> Friday, 03 - 25

2620215 --> Friday, 04 - 14

2620216 --> Friday, 04 - 05

2620217 --> Friday, 04 - 18

2620218 --> Friday, 04 - 10

2620219 --> Friday, 04 - 02

2620220 --> Friday, 04 - 21

2620221 --> Friday, 04 - 06

2620222 --> Friday, 03 - 29

2620223 --> Friday, 04 - 18

2620224 --> Friday, 04 - 02

2620225 --> Friday, 03 - 25

2620226 --> Friday, 04 - 14

2620227 --> Friday, 03 - 30

2620228 --> Friday, 04 - 18

2620229 --> Friday, 04 - 10

2620230 --> Friday, 03 - 26

2620231 --> Friday, 04 - 15

2620232 --> Friday, 04 - 06

2620233 --> Friday, 03 - 22

2620234 --> Friday, 04 - 11

2620235 --> Friday, 04 - 03

2620236 --> Friday, 04 - 22

2620237 --> Friday, 04 - 07

2620238 --> Friday, 03 - 30

2620239 --> Friday, 04 - 19

2620240 --> Friday, 04 - 10

2620241 --> Friday, 03 - 26

2620242 --> Friday, 04 - 15

2620243 --> Friday, 04 - 07

2620244 --> Friday, 03 - 22

2620245 --> Friday, 04 - 11

2620246 --> Friday, 04 - 03

2620247 --> Friday, 04 - 16

2620248 --> Friday, 04 - 07

2620249 --> Friday, 03 - 30

2620250 --> Friday, 04 - 19

2620251 --> Friday, 04 - 04

2620252 --> Friday, 03 - 26

2620253 --> Friday, 04 - 15

2620254 --> Friday, 03 - 31

2620255 --> Friday, 04 - 20

2620256 --> Friday, 04 - 11

2620257 --> Friday, 03 - 27

2620258 --> Friday, 04 - 16

2620259 --> Friday, 04 - 08

2620260 --> Friday, 03 - 30

2620261 --> Friday, 04 - 12

2620262 --> Friday, 04 - 04

2620263 --> Friday, 03 - 27

2620264 --> Friday, 04 - 15

2620265 --> Friday, 03 - 31

2620266 --> Friday, 04 - 20

2620267 --> Friday, 04 - 12

2620268 --> Friday, 03 - 27

2620269 --> Friday, 04 - 16

2620270 --> Friday, 04 - 08

2620271 --> Friday, 03 - 24

2620272 --> Friday, 04 - 12

2620273 --> Friday, 04 - 04

2620274 --> Friday, 04 - 17

2620275 --> Friday, 04 - 09

2620276 --> Friday, 03 - 31

2620277 --> Friday, 04 - 20

2620278 --> Friday, 04 - 05

2620279 --> Friday, 03 - 28

2620280 --> Friday, 04 - 16

2620281 --> Friday, 04 - 01

2620282 --> Friday, 03 - 24

2620283 --> Friday, 04 - 13

2620284 --> Friday, 04 - 04

2620285 --> Friday, 04 - 17

2620286 --> Friday, 04 - 09

2620287 --> Friday, 04 - 01

2620288 --> Friday, 04 - 20

2620289 --> Friday, 04 - 05

2620290 --> Friday, 03 - 28

2620291 --> Friday, 04 - 10

2620292 --> Friday, 04 - 01

2620293 --> Friday, 04 - 21

2620294 --> Friday, 04 - 13

2620295 --> Friday, 03 - 29

2620296 --> Friday, 04 - 17

2620297 --> Friday, 04 - 09

2620298 --> Friday, 03 - 25

2620299 --> Friday, 04 - 14

2620300 --> Friday, 04 - 06

2620301 --> Friday, 03 - 22

2620302 --> Friday, 04 - 11

2620303 --> Friday, 04 - 03

2620304 --> Friday, 04 - 22

2620305 --> Friday, 04 - 07

2620306 --> Friday, 03 - 30

2620307 --> Friday, 04 - 19

2620308 --> Friday, 04 - 10

2620309 --> Friday, 03 - 26

2620310 --> Friday, 04 - 15

2620311 --> Friday, 03 - 31

2620312 --> Friday, 03 - 22

2620313 --> Friday, 04 - 11

2620314 --> Friday, 04 - 03

2620315 --> Friday, 04 - 16

2620316 --> Friday, 04 - 07

2620317 --> Friday, 03 - 30

2620318 --> Friday, 04 - 19

2620319 --> Friday, 04 - 04

2620320 --> Friday, 03 - 26

2620321 --> Friday, 04 - 15

2620322 --> Friday, 03 - 31

2620323 --> Friday, 04 - 20

2620324 --> Friday, 04 - 11

2620325 --> Friday, 03 - 27

2620326 --> Friday, 04 - 16

2620327 --> Friday, 04 - 08

2620328 --> Friday, 03 - 23

2620329 --> Friday, 04 - 12

2620330 --> Friday, 04 - 04

2620331 --> Friday, 03 - 20

2620332 --> Friday, 04 - 08

2620333 --> Friday, 03 - 31

2620334 --> Friday, 04 - 20

2620335 --> Friday, 04 - 05

2620336 --> Friday, 03 - 27

2620337 --> Friday, 04 - 16

2620338 --> Friday, 04 - 08

2620339 --> Friday, 03 - 24

2620340 --> Friday, 04 - 12

2620341 --> Friday, 04 - 04

2620342 --> Friday, 04 - 17

2620343 --> Friday, 04 - 09

2620344 --> Friday, 03 - 31

2620345 --> Friday, 04 - 20

2620346 --> Friday, 04 - 05

2620347 --> Friday, 03 - 28

2620348 --> Friday, 04 - 16

2620349 --> Friday, 04 - 01

2620350 --> Friday, 03 - 24

2620351 --> Friday, 04 - 13

2620352 --> Friday, 03 - 28

2620353 --> Friday, 04 - 17

2620354 --> Friday, 04 - 09

2620355 --> Friday, 03 - 25

2620356 --> Friday, 04 - 13

2620357 --> Friday, 04 - 05

2620358 --> Friday, 03 - 28

2620359 --> Friday, 04 - 10

2620360 --> Friday, 04 - 01

2620361 --> Friday, 04 - 21

2620362 --> Friday, 04 - 13

2620363 --> Friday, 03 - 29

2620364 --> Friday, 04 - 17

2620365 --> Friday, 04 - 09

2620366 --> Friday, 03 - 25

2620367 --> Friday, 04 - 14

2620368 --> Friday, 04 - 05

2620369 --> Friday, 03 - 21

2620370 --> Friday, 04 - 10

2620371 --> Friday, 04 - 02

2620372 --> Friday, 04 - 21

2620373 --> Friday, 04 - 06

2620374 --> Friday, 03 - 29

2620375 --> Friday, 04 - 18

2620376 --> Friday, 04 - 02

2620377 --> Friday, 03 - 25

2620378 --> Friday, 04 - 14

2620379 --> Friday, 03 - 30

2620380 --> Friday, 04 - 18

2620381 --> Friday, 04 - 10

2620382 --> Friday, 04 - 02

2620383 --> Friday, 04 - 15

2620384 --> Friday, 04 - 06

2620385 --> Friday, 03 - 29

2620386 --> Friday, 04 - 11

2620387 --> Friday, 04 - 03

2620388 --> Friday, 03 - 25

2620389 --> Friday, 04 - 14

2620390 --> Friday, 03 - 30

2620391 --> Friday, 04 - 19

2620392 --> Friday, 04 - 10

2620393 --> Friday, 03 - 26

2620394 --> Friday, 04 - 15

2620395 --> Friday, 04 - 07

2620396 --> Friday, 03 - 22

2620397 --> Friday, 04 - 11

2620398 --> Friday, 04 - 03

2620399 --> Friday, 04 - 23

2620400 --> Friday, 04 - 07

2620401 --> Friday, 03 - 30

2620402 --> Friday, 04 - 19

2620403 --> Friday, 04 - 04

2620404 --> Friday, 03 - 26

2620405 --> Friday, 04 - 15

2620406 --> Friday, 03 - 31

2620407 --> Friday, 03 - 23

2620408 --> Friday, 04 - 11

2620409 --> Friday, 04 - 03

2620410 --> Friday, 04 - 16

2620411 --> Friday, 04 - 08

