Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4160000 through 4169999



4160000 --> Friday, 03 - 31

4160001 --> Friday, 04 - 20

4160002 --> Friday, 04 - 05

4160003 --> Friday, 03 - 28

4160004 --> Friday, 04 - 16

4160005 --> Friday, 04 - 01

4160006 --> Friday, 03 - 24

4160007 --> Friday, 04 - 13

4160008 --> Friday, 03 - 28

4160009 --> Friday, 04 - 17

4160010 --> Friday, 04 - 09

4160011 --> Friday, 03 - 25

4160012 --> Friday, 04 - 13

4160013 --> Friday, 04 - 05

4160014 --> Friday, 03 - 21

4160015 --> Friday, 04 - 10

4160016 --> Friday, 04 - 01

4160017 --> Friday, 04 - 21

4160018 --> Friday, 04 - 06

4160019 --> Friday, 03 - 29

4160020 --> Friday, 04 - 17

4160021 --> Friday, 04 - 09

4160022 --> Friday, 03 - 25

4160023 --> Friday, 04 - 14

4160024 --> Friday, 04 - 05

4160025 --> Friday, 03 - 21

4160026 --> Friday, 04 - 10

4160027 --> Friday, 04 - 02

4160028 --> Friday, 04 - 21

4160029 --> Friday, 04 - 06

4160030 --> Friday, 03 - 29

4160031 --> Friday, 04 - 18

4160032 --> Friday, 04 - 02

4160033 --> Friday, 03 - 25

4160034 --> Friday, 04 - 14

4160035 --> Friday, 03 - 30

4160036 --> Friday, 04 - 18

4160037 --> Friday, 04 - 10

4160038 --> Friday, 03 - 26

4160039 --> Friday, 04 - 15

4160040 --> Friday, 04 - 06

4160041 --> Friday, 03 - 29

4160042 --> Friday, 04 - 11

4160043 --> Friday, 04 - 03

4160044 --> Friday, 03 - 25

4160045 --> Friday, 04 - 14

4160046 --> Friday, 03 - 30

4160047 --> Friday, 04 - 19

4160048 --> Friday, 04 - 10

4160049 --> Friday, 03 - 26

4160050 --> Friday, 04 - 15

4160051 --> Friday, 04 - 07

4160052 --> Friday, 03 - 22

4160053 --> Friday, 04 - 11

4160054 --> Friday, 04 - 03

4160055 --> Friday, 04 - 23

4160056 --> Friday, 04 - 07

4160057 --> Friday, 03 - 30

4160058 --> Friday, 04 - 19

4160059 --> Friday, 04 - 04

4160060 --> Friday, 03 - 26

4160061 --> Friday, 04 - 15

