Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3600000 through 3609999



3600000 --> Friday, 04 - 14

3600001 --> Friday, 04 - 06

3600002 --> Friday, 03 - 22

3600003 --> Friday, 04 - 11

3600004 --> Friday, 04 - 02

3600005 --> Friday, 04 - 22

3600006 --> Friday, 04 - 07

3600007 --> Friday, 03 - 30

3600008 --> Friday, 04 - 18

3600009 --> Friday, 04 - 03

3600010 --> Friday, 03 - 26

3600011 --> Friday, 04 - 15

3600012 --> Friday, 03 - 30

3600013 --> Friday, 04 - 19

3600014 --> Friday, 04 - 11

3600015 --> Friday, 03 - 27

3600016 --> Friday, 04 - 15

3600017 --> Friday, 04 - 07

3600018 --> Friday, 03 - 23

3600019 --> Friday, 04 - 12

3600020 --> Friday, 04 - 03

3600021 --> Friday, 03 - 26

3600022 --> Friday, 04 - 08

3600023 --> Friday, 03 - 31

3600024 --> Friday, 04 - 19

3600025 --> Friday, 04 - 04

3600026 --> Friday, 03 - 27

3600027 --> Friday, 04 - 16

3600028 --> Friday, 04 - 07

3600029 --> Friday, 03 - 23

3600030 --> Friday, 04 - 12

3600031 --> Friday, 04 - 04

3600032 --> Friday, 04 - 23

3600033 --> Friday, 04 - 08

3600034 --> Friday, 03 - 31

3600035 --> Friday, 04 - 20

3600036 --> Friday, 04 - 04

3600037 --> Friday, 03 - 27

3600038 --> Friday, 04 - 16

3600039 --> Friday, 04 - 01

3600040 --> Friday, 03 - 23

3600041 --> Friday, 04 - 12

3600042 --> Friday, 03 - 28

3600043 --> Friday, 04 - 17

3600044 --> Friday, 04 - 08

3600045 --> Friday, 03 - 24

3600046 --> Friday, 04 - 13

3600047 --> Friday, 04 - 05

3600048 --> Friday, 03 - 27

3600049 --> Friday, 04 - 09

3600050 --> Friday, 04 - 01

3600051 --> Friday, 04 - 21

3600052 --> Friday, 04 - 12

3600053 --> Friday, 03 - 28

3600054 --> Friday, 04 - 17

3600055 --> Friday, 04 - 09

3600056 --> Friday, 03 - 24

3600057 --> Friday, 04 - 13

3600058 --> Friday, 04 - 05

3600059 --> Friday, 03 - 21

3600060 --> Friday, 04 - 09

3600061 --> Friday, 04 - 01

3600062 --> Friday, 04 - 21

3600063 --> Friday, 04 - 06

3600064 --> Friday, 03 - 28

3600065 --> Friday, 04 - 17

3600066 --> Friday, 04 - 02

3600067 --> Friday, 03 - 25

3600068 --> Friday, 04 - 13

3600069 --> Friday, 03 - 29

3600070 --> Friday, 04 - 18

3600071 --> Friday, 04 - 10

3600072 --> Friday, 04 - 01

3600073 --> Friday, 04 - 14

3600074 --> Friday, 04 - 06

3600075 --> Friday, 03 - 29

3600076 --> Friday, 04 - 17

3600077 --> Friday, 04 - 02

3600078 --> Friday, 03 - 25

3600079 --> Friday, 04 - 14

3600080 --> Friday, 03 - 29

3600081 --> Friday, 04 - 18

3600082 --> Friday, 04 - 10

3600083 --> Friday, 03 - 26

3600084 --> Friday, 04 - 14

3600085 --> Friday, 04 - 06

3600086 --> Friday, 03 - 22

3600087 --> Friday, 04 - 11

3600088 --> Friday, 04 - 02

3600089 --> Friday, 04 - 22

3600090 --> Friday, 04 - 07

3600091 --> Friday, 03 - 30

3600092 --> Friday, 04 - 18

3600093 --> Friday, 04 - 03

3600094 --> Friday, 03 - 26

3600095 --> Friday, 04 - 15

3600096 --> Friday, 04 - 06

3600097 --> Friday, 03 - 22

3600098 --> Friday, 04 - 11

3600099 --> Friday, 04 - 03

3600100 --> Friday, 04 - 16

3600101 --> Friday, 04 - 08

3600102 --> Friday, 03 - 31

3600103 --> Friday, 04 - 13

3600104 --> Friday, 04 - 04

3600105 --> Friday, 03 - 27

3600106 --> Friday, 04 - 16

3600107 --> Friday, 04 - 01

3600108 --> Friday, 04 - 20

3600109 --> Friday, 04 - 12

3600110 --> Friday, 03 - 28

3600111 --> Friday, 04 - 17

3600112 --> Friday, 04 - 08

3600113 --> Friday, 03 - 24

3600114 --> Friday, 04 - 13

3600115 --> Friday, 04 - 05

3600116 --> Friday, 03 - 27

3600117 --> Friday, 04 - 09

3600118 --> Friday, 04 - 01

3600119 --> Friday, 04 - 21

3600120 --> Friday, 04 - 05

3600121 --> Friday, 03 - 28

3600122 --> Friday, 04 - 17

3600123 --> Friday, 04 - 02

3600124 --> Friday, 03 - 24

3600125 --> Friday, 04 - 13

3600126 --> Friday, 04 - 05

3600127 --> Friday, 04 - 18

3600128 --> Friday, 04 - 09

3600129 --> Friday, 04 - 01

3600130 --> Friday, 04 - 21

3600131 --> Friday, 04 - 06

3600132 --> Friday, 03 - 28

3600133 --> Friday, 04 - 17

3600134 --> Friday, 04 - 02

3600135 --> Friday, 03 - 25

3600136 --> Friday, 04 - 13

3600137 --> Friday, 03 - 29

3600138 --> Friday, 04 - 18

3600139 --> Friday, 04 - 10

3600140 --> Friday, 03 - 25

3600141 --> Friday, 04 - 14

3600142 --> Friday, 04 - 06

3600143 --> Friday, 03 - 22

3600144 --> Friday, 04 - 10

3600145 --> Friday, 04 - 02

3600146 --> Friday, 04 - 22

3600147 --> Friday, 04 - 07

3600148 --> Friday, 03 - 29

3600149 --> Friday, 04 - 18

3600150 --> Friday, 04 - 10

3600151 --> Friday, 03 - 26

3600152 --> Friday, 04 - 14

3600153 --> Friday, 04 - 06

3600154 --> Friday, 03 - 22

3600155 --> Friday, 04 - 11

3600156 --> Friday, 04 - 02

3600157 --> Friday, 04 - 22

3600158 --> Friday, 04 - 07

3600159 --> Friday, 03 - 30

3600160 --> Friday, 04 - 18

3600161 --> Friday, 04 - 03

3600162 --> Friday, 03 - 26

3600163 --> Friday, 04 - 15

3600164 --> Friday, 03 - 30

3600165 --> Friday, 04 - 19

3600166 --> Friday, 04 - 11

3600167 --> Friday, 03 - 27

3600168 --> Friday, 04 - 15

3600169 --> Friday, 04 - 07

3600170 --> Friday, 03 - 30

3600171 --> Friday, 04 - 12

3600172 --> Friday, 04 - 03

3600173 --> Friday, 03 - 26

3600174 --> Friday, 04 - 15

3600175 --> Friday, 03 - 31

3600176 --> Friday, 04 - 19

3600177 --> Friday, 04 - 11

3600178 --> Friday, 03 - 27

3600179 --> Friday, 04 - 16

3600180 --> Friday, 04 - 07

3600181 --> Friday, 03 - 23

3600182 --> Friday, 04 - 12

3600183 --> Friday, 04 - 04

3600184 --> Friday, 04 - 23

3600185 --> Friday, 04 - 08

3600186 --> Friday, 03 - 31

3600187 --> Friday, 04 - 20

3600188 --> Friday, 04 - 04

3600189 --> Friday, 03 - 27

3600190 --> Friday, 04 - 16

3600191 --> Friday, 04 - 01

3600192 --> Friday, 03 - 23

3600193 --> Friday, 04 - 12

3600194 --> Friday, 04 - 04

3600195 --> Friday, 04 - 17

3600196 --> Friday, 04 - 08

3600197 --> Friday, 03 - 31

3600198 --> Friday, 04 - 13

3600199 --> Friday, 04 - 05

3600200 --> Friday, 03 - 28

3600201 --> Friday, 04 - 10

3600202 --> Friday, 04 - 02

3600203 --> Friday, 04 - 22

3600204 --> Friday, 04 - 13

3600205 --> Friday, 03 - 29

3600206 --> Friday, 04 - 18

3600207 --> Friday, 04 - 10

3600208 --> Friday, 03 - 25

3600209 --> Friday, 04 - 14

3600210 --> Friday, 04 - 06

3600211 --> Friday, 03 - 22

3600212 --> Friday, 04 - 10

3600213 --> Friday, 04 - 02

3600214 --> Friday, 04 - 22

3600215 --> Friday, 04 - 07

3600216 --> Friday, 03 - 29

3600217 --> Friday, 04 - 18

3600218 --> Friday, 04 - 03

3600219 --> Friday, 03 - 26

3600220 --> Friday, 04 - 14

3600221 --> Friday, 03 - 30

3600222 --> Friday, 04 - 19

3600223 --> Friday, 04 - 11

3600224 --> Friday, 04 - 02

3600225 --> Friday, 04 - 15

3600226 --> Friday, 04 - 07

3600227 --> Friday, 03 - 30

3600228 --> Friday, 04 - 18

3600229 --> Friday, 04 - 03

3600230 --> Friday, 03 - 26

3600231 --> Friday, 04 - 15

3600232 --> Friday, 03 - 30

3600233 --> Friday, 04 - 19

3600234 --> Friday, 04 - 11

3600235 --> Friday, 03 - 27

3600236 --> Friday, 04 - 15

3600237 --> Friday, 04 - 07

3600238 --> Friday, 03 - 23

3600239 --> Friday, 04 - 12

3600240 --> Friday, 04 - 03

3600241 --> Friday, 04 - 23

3600242 --> Friday, 04 - 08

3600243 --> Friday, 03 - 31

3600244 --> Friday, 04 - 19

