Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3450000 through 3459999



3450000 --> Friday, 04 - 07

3450001 --> Friday, 03 - 23

3450002 --> Friday, 04 - 12

3450003 --> Friday, 03 - 28

3450004 --> Friday, 04 - 16

3450005 --> Friday, 04 - 08

3450006 --> Friday, 03 - 31

3450007 --> Friday, 04 - 13

3450008 --> Friday, 04 - 04

3450009 --> Friday, 03 - 27

3450010 --> Friday, 04 - 16

3450011 --> Friday, 04 - 01

3450012 --> Friday, 04 - 20

3450013 --> Friday, 04 - 12

3450014 --> Friday, 03 - 28

3450015 --> Friday, 04 - 17

3450016 --> Friday, 04 - 08

3450017 --> Friday, 03 - 24

3450018 --> Friday, 04 - 13

3450019 --> Friday, 04 - 05

3450020 --> Friday, 03 - 20

3450021 --> Friday, 04 - 09

3450022 --> Friday, 04 - 01

3450023 --> Friday, 04 - 21

3450024 --> Friday, 04 - 05

3450025 --> Friday, 03 - 28

3450026 --> Friday, 04 - 17

3450027 --> Friday, 04 - 02

3450028 --> Friday, 03 - 24

3450029 --> Friday, 04 - 13

3450030 --> Friday, 04 - 05

3450031 --> Friday, 04 - 18

3450032 --> Friday, 04 - 09

3450033 --> Friday, 04 - 01

3450034 --> Friday, 04 - 21

3450035 --> Friday, 04 - 06

3450036 --> Friday, 03 - 28

3450037 --> Friday, 04 - 17

3450038 --> Friday, 04 - 02

3450039 --> Friday, 03 - 25

3450040 --> Friday, 04 - 13

3450041 --> Friday, 03 - 29

3450042 --> Friday, 04 - 18

3450043 --> Friday, 04 - 10

3450044 --> Friday, 03 - 25

3450045 --> Friday, 04 - 14

3450046 --> Friday, 04 - 06

3450047 --> Friday, 03 - 22

3450048 --> Friday, 04 - 10

3450049 --> Friday, 04 - 02

3450050 --> Friday, 04 - 22

3450051 --> Friday, 04 - 07

3450052 --> Friday, 03 - 29

3450053 --> Friday, 04 - 18

3450054 --> Friday, 04 - 10

3450055 --> Friday, 03 - 26

3450056 --> Friday, 04 - 14

3450057 --> Friday, 04 - 06

3450058 --> Friday, 03 - 22

3450059 --> Friday, 04 - 11

3450060 --> Friday, 04 - 02

3450061 --> Friday, 04 - 22

3450062 --> Friday, 04 - 07

3450063 --> Friday, 03 - 30

3450064 --> Friday, 04 - 18

3450065 --> Friday, 04 - 03

3450066 --> Friday, 03 - 26

3450067 --> Friday, 04 - 15

3450068 --> Friday, 03 - 30

3450069 --> Friday, 04 - 19

3450070 --> Friday, 04 - 11

3450071 --> Friday, 03 - 27

3450072 --> Friday, 04 - 15

3450073 --> Friday, 04 - 07

3450074 --> Friday, 03 - 30

3450075 --> Friday, 04 - 12

3450076 --> Friday, 04 - 03

3450077 --> Friday, 03 - 26

3450078 --> Friday, 04 - 08

3450079 --> Friday, 03 - 31

3450080 --> Friday, 04 - 19

3450081 --> Friday, 04 - 11

3450082 --> Friday, 03 - 27

3450083 --> Friday, 04 - 16

3450084 --> Friday, 04 - 07

3450085 --> Friday, 03 - 23

3450086 --> Friday, 04 - 12

3450087 --> Friday, 04 - 04

3450088 --> Friday, 04 - 23

3450089 --> Friday, 04 - 08

3450090 --> Friday, 03 - 31

3450091 --> Friday, 04 - 20

3450092 --> Friday, 04 - 04

3450093 --> Friday, 03 - 27

3450094 --> Friday, 04 - 16

3450095 --> Friday, 04 - 01

3450096 --> Friday, 03 - 23

3450097 --> Friday, 04 - 12

3450098 --> Friday, 03 - 28

3450099 --> Friday, 04 - 17

3450100 --> Friday, 04 - 09

3450101 --> Friday, 04 - 01

3450102 --> Friday, 04 - 14

3450103 --> Friday, 04 - 06

3450104 --> Friday, 03 - 28

3450105 --> Friday, 04 - 17

3450106 --> Friday, 04 - 02

3450107 --> Friday, 03 - 25

3450108 --> Friday, 04 - 13

3450109 --> Friday, 03 - 29

3450110 --> Friday, 04 - 18

3450111 --> Friday, 04 - 10

3450112 --> Friday, 03 - 25

3450113 --> Friday, 04 - 14

3450114 --> Friday, 04 - 06

3450115 --> Friday, 03 - 22

3450116 --> Friday, 04 - 10

3450117 --> Friday, 04 - 02

3450118 --> Friday, 04 - 22

3450119 --> Friday, 04 - 07

3450120 --> Friday, 03 - 29

3450121 --> Friday, 04 - 18

3450122 --> Friday, 04 - 03

3450123 --> Friday, 03 - 26

3450124 --> Friday, 04 - 14

3450125 --> Friday, 04 - 06

3450126 --> Friday, 03 - 22

3450127 --> Friday, 04 - 11

3450128 --> Friday, 04 - 02

3450129 --> Friday, 04 - 22

3450130 --> Friday, 04 - 07

3450131 --> Friday, 03 - 30

3450132 --> Friday, 04 - 18

3450133 --> Friday, 04 - 03

3450134 --> Friday, 03 - 26

3450135 --> Friday, 04 - 15

3450136 --> Friday, 03 - 30

3450137 --> Friday, 04 - 19

3450138 --> Friday, 04 - 11

3450139 --> Friday, 03 - 27

3450140 --> Friday, 04 - 15

3450141 --> Friday, 04 - 07

3450142 --> Friday, 03 - 23

3450143 --> Friday, 04 - 12

3450144 --> Friday, 04 - 03

3450145 --> Friday, 03 - 26

3450146 --> Friday, 04 - 08

3450147 --> Friday, 03 - 31

3450148 --> Friday, 04 - 19

3450149 --> Friday, 04 - 11

3450150 --> Friday, 03 - 27

3450151 --> Friday, 04 - 16

3450152 --> Friday, 04 - 07

3450153 --> Friday, 03 - 23

3450154 --> Friday, 04 - 12

3450155 --> Friday, 04 - 04

3450156 --> Friday, 04 - 23

3450157 --> Friday, 04 - 08

3450158 --> Friday, 03 - 31

3450159 --> Friday, 04 - 20

