Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3780000 through 3789999



3780000 --> Friday, 04 - 14

3780001 --> Friday, 04 - 06

3780002 --> Friday, 03 - 22

3780003 --> Friday, 04 - 11

3780004 --> Friday, 04 - 02

3780005 --> Friday, 04 - 22

3780006 --> Friday, 04 - 07

3780007 --> Friday, 03 - 30

3780008 --> Friday, 04 - 18

3780009 --> Friday, 04 - 03

3780010 --> Friday, 03 - 26

3780011 --> Friday, 04 - 15

3780012 --> Friday, 03 - 30

3780013 --> Friday, 04 - 19

3780014 --> Friday, 04 - 11

3780015 --> Friday, 03 - 27

3780016 --> Friday, 04 - 15

3780017 --> Friday, 04 - 07

3780018 --> Friday, 03 - 23

3780019 --> Friday, 04 - 12

3780020 --> Friday, 04 - 03

3780021 --> Friday, 03 - 26

3780022 --> Friday, 04 - 08

3780023 --> Friday, 03 - 31

3780024 --> Friday, 04 - 19

3780025 --> Friday, 04 - 11

3780026 --> Friday, 03 - 27

3780027 --> Friday, 04 - 16

3780028 --> Friday, 04 - 07

3780029 --> Friday, 03 - 23

3780030 --> Friday, 04 - 12

3780031 --> Friday, 04 - 04

3780032 --> Friday, 04 - 23

3780033 --> Friday, 04 - 08

3780034 --> Friday, 03 - 31

3780035 --> Friday, 04 - 20

3780036 --> Friday, 04 - 04

3780037 --> Friday, 03 - 27

3780038 --> Friday, 04 - 16

3780039 --> Friday, 04 - 01

3780040 --> Friday, 03 - 23

3780041 --> Friday, 04 - 12

3780042 --> Friday, 03 - 28

3780043 --> Friday, 04 - 17

3780044 --> Friday, 04 - 08

3780045 --> Friday, 03 - 31

3780046 --> Friday, 04 - 13

3780047 --> Friday, 04 - 05

3780048 --> Friday, 03 - 27

3780049 --> Friday, 04 - 16

3780050 --> Friday, 04 - 01

3780051 --> Friday, 04 - 21

3780052 --> Friday, 04 - 12

3780053 --> Friday, 03 - 28

3780054 --> Friday, 04 - 17

3780055 --> Friday, 04 - 09

3780056 --> Friday, 03 - 24

3780057 --> Friday, 04 - 13

3780058 --> Friday, 04 - 05

3780059 --> Friday, 03 - 21

3780060 --> Friday, 04 - 09

3780061 --> Friday, 04 - 01

3780062 --> Friday, 04 - 21

3780063 --> Friday, 04 - 06

3780064 --> Friday, 03 - 28

3780065 --> Friday, 04 - 17

3780066 --> Friday, 04 - 02

3780067 --> Friday, 03 - 25

3780068 --> Friday, 04 - 13

3780069 --> Friday, 03 - 29

3780070 --> Friday, 04 - 18

3780071 --> Friday, 04 - 10

3780072 --> Friday, 04 - 01

3780073 --> Friday, 04 - 14

3780074 --> Friday, 04 - 06

3780075 --> Friday, 03 - 29

3780076 --> Friday, 04 - 17

3780077 --> Friday, 04 - 02

3780078 --> Friday, 03 - 25

3780079 --> Friday, 04 - 14

3780080 --> Friday, 03 - 29

3780081 --> Friday, 04 - 18

3780082 --> Friday, 04 - 10

3780083 --> Friday, 03 - 26

3780084 --> Friday, 04 - 14

3780085 --> Friday, 04 - 06

3780086 --> Friday, 03 - 22

3780087 --> Friday, 04 - 11

3780088 --> Friday, 04 - 02

3780089 --> Friday, 04 - 22

3780090 --> Friday, 04 - 07

3780091 --> Friday, 03 - 30

3780092 --> Friday, 04 - 18

3780093 --> Friday, 04 - 03

3780094 --> Friday, 03 - 26

3780095 --> Friday, 04 - 15

3780096 --> Friday, 04 - 06

3780097 --> Friday, 03 - 22

3780098 --> Friday, 04 - 11

3780099 --> Friday, 04 - 03

3780100 --> Friday, 04 - 16

3780101 --> Friday, 04 - 08

3780102 --> Friday, 03 - 31

3780103 --> Friday, 04 - 20

3780104 --> Friday, 04 - 04

3780105 --> Friday, 03 - 27

3780106 --> Friday, 04 - 16

3780107 --> Friday, 04 - 01

3780108 --> Friday, 04 - 20

3780109 --> Friday, 04 - 12

3780110 --> Friday, 03 - 28

3780111 --> Friday, 04 - 17

3780112 --> Friday, 04 - 08

3780113 --> Friday, 03 - 24

3780114 --> Friday, 04 - 13

3780115 --> Friday, 04 - 05

3780116 --> Friday, 03 - 27

3780117 --> Friday, 04 - 09

3780118 --> Friday, 04 - 01

3780119 --> Friday, 04 - 21

3780120 --> Friday, 04 - 12

3780121 --> Friday, 03 - 28

3780122 --> Friday, 04 - 17

3780123 --> Friday, 04 - 09

3780124 --> Friday, 03 - 24

3780125 --> Friday, 04 - 13

3780126 --> Friday, 04 - 05

3780127 --> Friday, 04 - 18

3780128 --> Friday, 04 - 09

3780129 --> Friday, 04 - 01

3780130 --> Friday, 04 - 21

3780131 --> Friday, 04 - 06

3780132 --> Friday, 03 - 28

3780133 --> Friday, 04 - 17

3780134 --> Friday, 04 - 02

3780135 --> Friday, 03 - 25

3780136 --> Friday, 04 - 13

3780137 --> Friday, 03 - 29

3780138 --> Friday, 04 - 18

3780139 --> Friday, 04 - 10

