Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4290000 through 4299999



4290000 --> Friday, 03 - 24

4290001 --> Friday, 04 - 13

4290002 --> Friday, 04 - 05

4290003 --> Friday, 03 - 21

4290004 --> Friday, 04 - 09

4290005 --> Friday, 04 - 01

4290006 --> Friday, 04 - 21

4290007 --> Friday, 04 - 06

4290008 --> Friday, 03 - 28

4290009 --> Friday, 04 - 17

4290010 --> Friday, 04 - 02

4290011 --> Friday, 03 - 25

4290012 --> Friday, 04 - 13

4290013 --> Friday, 03 - 29

4290014 --> Friday, 04 - 18

4290015 --> Friday, 04 - 10

4290016 --> Friday, 04 - 01

4290017 --> Friday, 04 - 14

4290018 --> Friday, 04 - 06

4290019 --> Friday, 03 - 29

4290020 --> Friday, 04 - 17

4290021 --> Friday, 04 - 02

4290022 --> Friday, 03 - 25

4290023 --> Friday, 04 - 14

4290024 --> Friday, 03 - 29

4290025 --> Friday, 04 - 18

4290026 --> Friday, 04 - 10

4290027 --> Friday, 03 - 26

4290028 --> Friday, 04 - 14

4290029 --> Friday, 04 - 06

4290030 --> Friday, 03 - 22

4290031 --> Friday, 04 - 11

4290032 --> Friday, 04 - 02

4290033 --> Friday, 04 - 22

4290034 --> Friday, 04 - 07

4290035 --> Friday, 03 - 30

4290036 --> Friday, 04 - 18

4290037 --> Friday, 04 - 03

4290038 --> Friday, 03 - 26

4290039 --> Friday, 04 - 15

4290040 --> Friday, 04 - 06

4290041 --> Friday, 03 - 22

4290042 --> Friday, 04 - 11

4290043 --> Friday, 04 - 03

4290044 --> Friday, 04 - 22

4290045 --> Friday, 04 - 07

4290046 --> Friday, 03 - 30

4290047 --> Friday, 04 - 19

4290048 --> Friday, 04 - 03

4290049 --> Friday, 03 - 26

4290050 --> Friday, 04 - 15

4290051 --> Friday, 03 - 31

4290052 --> Friday, 04 - 19

4290053 --> Friday, 04 - 11

4290054 --> Friday, 03 - 27

4290055 --> Friday, 04 - 16

4290056 --> Friday, 04 - 07

4290057 --> Friday, 03 - 23

4290058 --> Friday, 04 - 12

4290059 --> Friday, 04 - 04

4290060 --> Friday, 03 - 26

4290061 --> Friday, 04 - 08

4290062 --> Friday, 03 - 31

4290063 --> Friday, 04 - 20

4290064 --> Friday, 04 - 11

4290065 --> Friday, 03 - 27

4290066 --> Friday, 04 - 16

4290067 --> Friday, 04 - 01

4290068 --> Friday, 03 - 23

4290069 --> Friday, 04 - 12

4290070 --> Friday, 04 - 04

4290071 --> Friday, 04 - 17

4290072 --> Friday, 04 - 08

4290073 --> Friday, 03 - 31

4290074 --> Friday, 04 - 20

4290075 --> Friday, 04 - 05

4290076 --> Friday, 03 - 27

4290077 --> Friday, 04 - 16

4290078 --> Friday, 04 - 01

4290079 --> Friday, 03 - 24

4290080 --> Friday, 04 - 12

4290081 --> Friday, 03 - 28

4290082 --> Friday, 04 - 17

4290083 --> Friday, 04 - 09

4290084 --> Friday, 03 - 31

4290085 --> Friday, 04 - 13

4290086 --> Friday, 04 - 05

4290087 --> Friday, 03 - 21

4290088 --> Friday, 04 - 09

4290089 --> Friday, 04 - 01

4290090 --> Friday, 04 - 21

4290091 --> Friday, 04 - 06

4290092 --> Friday, 03 - 28

4290093 --> Friday, 04 - 17

4290094 --> Friday, 04 - 09

4290095 --> Friday, 03 - 25

4290096 --> Friday, 04 - 13

4290097 --> Friday, 04 - 05

4290098 --> Friday, 03 - 21

4290099 --> Friday, 04 - 10

4290100 --> Friday, 04 - 02

4290101 --> Friday, 04 - 22

4290102 --> Friday, 04 - 07

4290103 --> Friday, 03 - 30

4290104 --> Friday, 04 - 18

4290105 --> Friday, 04 - 03

4290106 --> Friday, 03 - 26

4290107 --> Friday, 04 - 15

4290108 --> Friday, 03 - 30

4290109 --> Friday, 04 - 19

4290110 --> Friday, 04 - 11

4290111 --> Friday, 03 - 27

4290112 --> Friday, 04 - 15

4290113 --> Friday, 04 - 07

4290114 --> Friday, 03 - 30

4290115 --> Friday, 04 - 12

4290116 --> Friday, 04 - 03

4290117 --> Friday, 03 - 26

4290118 --> Friday, 04 - 15

4290119 --> Friday, 03 - 31

4290120 --> Friday, 04 - 19

4290121 --> Friday, 04 - 11

4290122 --> Friday, 03 - 27

4290123 --> Friday, 04 - 16

4290124 --> Friday, 04 - 07

4290125 --> Friday, 03 - 23

4290126 --> Friday, 04 - 12

4290127 --> Friday, 04 - 04

4290128 --> Friday, 04 - 23

4290129 --> Friday, 04 - 08

4290130 --> Friday, 03 - 31

4290131 --> Friday, 04 - 20

4290132 --> Friday, 04 - 04

4290133 --> Friday, 03 - 27

4290134 --> Friday, 04 - 16

4290135 --> Friday, 04 - 01

4290136 --> Friday, 03 - 23

4290137 --> Friday, 04 - 12

4290138 --> Friday, 04 - 04

4290139 --> Friday, 04 - 17

4290140 --> Friday, 04 - 08

4290141 --> Friday, 03 - 31

4290142 --> Friday, 04 - 20

4290143 --> Friday, 04 - 05

4290144 --> Friday, 03 - 27

4290145 --> Friday, 04 - 16

4290146 --> Friday, 04 - 01

4290147 --> Friday, 04 - 21

4290148 --> Friday, 04 - 12

4290149 --> Friday, 03 - 28

4290150 --> Friday, 04 - 17

4290151 --> Friday, 04 - 09

4290152 --> Friday, 03 - 24

4290153 --> Friday, 04 - 13

4290154 --> Friday, 04 - 05

4290155 --> Friday, 03 - 21

4290156 --> Friday, 04 - 09

4290157 --> Friday, 04 - 01

4290158 --> Friday, 04 - 21

4290159 --> Friday, 04 - 06

4290160 --> Friday, 03 - 28

4290161 --> Friday, 04 - 17

4290162 --> Friday, 04 - 02

4290163 --> Friday, 03 - 25

4290164 --> Friday, 04 - 13

4290165 --> Friday, 04 - 05

4290166 --> Friday, 04 - 18

4290167 --> Friday, 04 - 10

4290168 --> Friday, 04 - 01

4290169 --> Friday, 04 - 21

4290170 --> Friday, 04 - 06

4290171 --> Friday, 03 - 29

4290172 --> Friday, 04 - 17

4290173 --> Friday, 04 - 02

4290174 --> Friday, 03 - 25

4290175 --> Friday, 04 - 14

4290176 --> Friday, 03 - 29

4290177 --> Friday, 04 - 18

4290178 --> Friday, 04 - 10

4290179 --> Friday, 03 - 26

4290180 --> Friday, 04 - 14

4290181 --> Friday, 04 - 06

4290182 --> Friday, 03 - 22

4290183 --> Friday, 04 - 11

4290184 --> Friday, 04 - 02

4290185 --> Friday, 04 - 22

4290186 --> Friday, 04 - 07

4290187 --> Friday, 03 - 30

4290188 --> Friday, 04 - 18

4290189 --> Friday, 04 - 10

4290190 --> Friday, 03 - 26

4290191 --> Friday, 04 - 15

4290192 --> Friday, 04 - 06

4290193 --> Friday, 03 - 22

4290194 --> Friday, 04 - 11

4290195 --> Friday, 04 - 03

4290196 --> Friday, 04 - 22

4290197 --> Friday, 04 - 07

4290198 --> Friday, 03 - 30

4290199 --> Friday, 04 - 19

4290200 --> Friday, 04 - 04

4290201 --> Friday, 03 - 27

4290202 --> Friday, 04 - 16

4290203 --> Friday, 04 - 01

4290204 --> Friday, 04 - 20

4290205 --> Friday, 04 - 12

4290206 --> Friday, 03 - 28

4290207 --> Friday, 04 - 17

4290208 --> Friday, 04 - 08

4290209 --> Friday, 03 - 24

4290210 --> Friday, 04 - 13

4290211 --> Friday, 04 - 05

4290212 --> Friday, 03 - 27

4290213 --> Friday, 04 - 09

4290214 --> Friday, 04 - 01

4290215 --> Friday, 04 - 21

4290216 --> Friday, 04 - 12

4290217 --> Friday, 03 - 28

4290218 --> Friday, 04 - 17

4290219 --> Friday, 04 - 02

4290220 --> Friday, 03 - 24

4290221 --> Friday, 04 - 13

4290222 --> Friday, 04 - 05

4290223 --> Friday, 04 - 18

4290224 --> Friday, 04 - 09

4290225 --> Friday, 04 - 01

4290226 --> Friday, 04 - 21

4290227 --> Friday, 04 - 06

4290228 --> Friday, 03 - 28

4290229 --> Friday, 04 - 17

4290230 --> Friday, 04 - 02

4290231 --> Friday, 03 - 25

4290232 --> Friday, 04 - 13

4290233 --> Friday, 03 - 29

4290234 --> Friday, 04 - 18

4290235 --> Friday, 04 - 10

4290236 --> Friday, 04 - 01

4290237 --> Friday, 04 - 14

4290238 --> Friday, 04 - 06

4290239 --> Friday, 03 - 22

4290240 --> Friday, 04 - 10

4290241 --> Friday, 04 - 02

4290242 --> Friday, 04 - 22

4290243 --> Friday, 04 - 07

4290244 --> Friday, 03 - 29

4290245 --> Friday, 04 - 18

4290246 --> Friday, 04 - 10

4290247 --> Friday, 03 - 26

4290248 --> Friday, 04 - 14

4290249 --> Friday, 04 - 06

4290250 --> Friday, 03 - 22

4290251 --> Friday, 04 - 11

4290252 --> Friday, 04 - 02

4290253 --> Friday, 04 - 22

4290254 --> Friday, 04 - 07

4290255 --> Friday, 03 - 30

4290256 --> Friday, 04 - 18

4290257 --> Friday, 04 - 03

4290258 --> Friday, 03 - 26

4290259 --> Friday, 04 - 15

4290260 --> Friday, 03 - 30

4290261 --> Friday, 04 - 19

4290262 --> Friday, 04 - 11

4290263 --> Friday, 03 - 27

4290264 --> Friday, 04 - 15

4290265 --> Friday, 04 - 07

4290266 --> Friday, 03 - 30

4290267 --> Friday, 04 - 12

4290268 --> Friday, 04 - 03

4290269 --> Friday, 03 - 26

4290270 --> Friday, 04 - 15

4290271 --> Friday, 03 - 31

4290272 --> Friday, 04 - 19

4290273 --> Friday, 04 - 11

4290274 --> Friday, 03 - 27

4290275 --> Friday, 04 - 16

4290276 --> Friday, 04 - 07

4290277 --> Friday, 03 - 23

4290278 --> Friday, 04 - 12

4290279 --> Friday, 04 - 04

4290280 --> Friday, 04 - 23

4290281 --> Friday, 04 - 08

4290282 --> Friday, 03 - 31

4290283 --> Friday, 04 - 20

4290284 --> Friday, 04 - 04

4290285 --> Friday, 03 - 27

4290286 --> Friday, 04 - 16

4290287 --> Friday, 04 - 01

4290288 --> Friday, 03 - 23

4290289 --> Friday, 04 - 12

4290290 --> Friday, 04 - 04

4290291 --> Friday, 04 - 17

4290292 --> Friday, 04 - 08

4290293 --> Friday, 03 - 31

4290294 --> Friday, 04 - 20

4290295 --> Friday, 04 - 05

4290296 --> Friday, 03 - 27

4290297 --> Friday, 04 - 16

4290298 --> Friday, 04 - 01

4290299 --> Friday, 04 - 21

4290300 --> Friday, 04 - 13

4290301 --> Friday, 03 - 29

4290302 --> Friday, 04 - 18

4290303 --> Friday, 04 - 10

4290304 --> Friday, 03 - 25

4290305 --> Friday, 04 - 14

4290306 --> Friday, 04 - 06

4290307 --> Friday, 03 - 22

4290308 --> Friday, 04 - 10

4290309 --> Friday, 04 - 02

4290310 --> Friday, 04 - 22

4290311 --> Friday, 04 - 07

4290312 --> Friday, 03 - 29

4290313 --> Friday, 04 - 18

4290314 --> Friday, 04 - 03

4290315 --> Friday, 03 - 26

4290316 --> Friday, 04 - 14

4290317 --> Friday, 04 - 06

4290318 --> Friday, 03 - 22

4290319 --> Friday, 04 - 11

4290320 --> Friday, 04 - 02

4290321 --> Friday, 04 - 22

4290322 --> Friday, 04 - 07

4290323 --> Friday, 03 - 30

4290324 --> Friday, 04 - 18

4290325 --> Friday, 04 - 03

4290326 --> Friday, 03 - 26

4290327 --> Friday, 04 - 15

4290328 --> Friday, 03 - 30

4290329 --> Friday, 04 - 19

4290330 --> Friday, 04 - 11

4290331 --> Friday, 03 - 27

4290332 --> Friday, 04 - 15

4290333 --> Friday, 04 - 07

4290334 --> Friday, 03 - 23

4290335 --> Friday, 04 - 12

4290336 --> Friday, 04 - 03

4290337 --> Friday, 03 - 26

4290338 --> Friday, 04 - 08

4290339 --> Friday, 03 - 31

4290340 --> Friday, 04 - 19

