Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0180000 through 0189999



0180000 --> Friday, 04 - 07

0180001 --> Friday, 03 - 30

0180002 --> Friday, 04 - 19

0180003 --> Friday, 04 - 04

0180004 --> Friday, 03 - 26

0180005 --> Friday, 04 - 15

0180006 --> Friday, 03 - 31

0180007 --> Friday, 04 - 20

0180008 --> Friday, 04 - 11

0180009 --> Friday, 03 - 27

0180010 --> Friday, 04 - 16

0180011 --> Friday, 04 - 08

0180012 --> Friday, 03 - 23

0180013 --> Friday, 04 - 12

0180014 --> Friday, 04 - 04

0180015 --> Friday, 03 - 20

0180016 --> Friday, 04 - 08

0180017 --> Friday, 03 - 31

0180018 --> Friday, 04 - 20

0180019 --> Friday, 04 - 05

0180020 --> Friday, 03 - 27

0180021 --> Friday, 04 - 16

0180022 --> Friday, 04 - 08

0180023 --> Friday, 03 - 24

0180024 --> Friday, 04 - 12

0180025 --> Friday, 04 - 04

0180026 --> Friday, 04 - 17

0180027 --> Friday, 04 - 09

0180028 --> Friday, 03 - 31

0180029 --> Friday, 04 - 20

0180030 --> Friday, 04 - 05

0180031 --> Friday, 03 - 28

0180032 --> Friday, 04 - 16

0180033 --> Friday, 04 - 01

0180034 --> Friday, 03 - 24

0180035 --> Friday, 04 - 13

0180036 --> Friday, 03 - 28

0180037 --> Friday, 04 - 17

0180038 --> Friday, 04 - 09

0180039 --> Friday, 03 - 25

0180040 --> Friday, 04 - 13

0180041 --> Friday, 04 - 05

0180042 --> Friday, 03 - 28

0180043 --> Friday, 04 - 10

0180044 --> Friday, 04 - 01

0180045 --> Friday, 04 - 21

0180046 --> Friday, 04 - 06

0180047 --> Friday, 03 - 29

0180048 --> Friday, 04 - 17

0180049 --> Friday, 04 - 09

0180050 --> Friday, 03 - 25

0180051 --> Friday, 04 - 14

0180052 --> Friday, 04 - 05

0180053 --> Friday, 03 - 21

0180054 --> Friday, 04 - 10

0180055 --> Friday, 04 - 02

0180056 --> Friday, 04 - 21

0180057 --> Friday, 04 - 06

0180058 --> Friday, 03 - 29

0180059 --> Friday, 04 - 18

0180060 --> Friday, 04 - 02

0180061 --> Friday, 03 - 25

0180062 --> Friday, 04 - 14

0180063 --> Friday, 03 - 30

0180064 --> Friday, 04 - 18

0180065 --> Friday, 04 - 10

0180066 --> Friday, 03 - 26

0180067 --> Friday, 04 - 15

0180068 --> Friday, 04 - 06

0180069 --> Friday, 03 - 29

0180070 --> Friday, 04 - 11

0180071 --> Friday, 04 - 03

0180072 --> Friday, 03 - 25

0180073 --> Friday, 04 - 14

0180074 --> Friday, 03 - 30

0180075 --> Friday, 04 - 19

0180076 --> Friday, 04 - 10

0180077 --> Friday, 03 - 26

0180078 --> Friday, 04 - 15

0180079 --> Friday, 04 - 07

0180080 --> Friday, 03 - 22

0180081 --> Friday, 04 - 11

0180082 --> Friday, 04 - 03

0180083 --> Friday, 04 - 23

0180084 --> Friday, 04 - 07

0180085 --> Friday, 03 - 30

0180086 --> Friday, 04 - 19

0180087 --> Friday, 04 - 04

0180088 --> Friday, 03 - 26

0180089 --> Friday, 04 - 15

0180090 --> Friday, 03 - 31

0180091 --> Friday, 03 - 23

0180092 --> Friday, 04 - 11

0180093 --> Friday, 04 - 03

0180094 --> Friday, 04 - 16

0180095 --> Friday, 04 - 08

0180096 --> Friday, 03 - 30

0180097 --> Friday, 04 - 19

0180098 --> Friday, 04 - 04

0180099 --> Friday, 03 - 27

0180100 --> Friday, 04 - 16

0180101 --> Friday, 04 - 01

0180102 --> Friday, 04 - 21

0180103 --> Friday, 04 - 13

0180104 --> Friday, 03 - 28

0180105 --> Friday, 04 - 17

0180106 --> Friday, 04 - 09

0180107 --> Friday, 03 - 25

0180108 --> Friday, 04 - 13

0180109 --> Friday, 04 - 05

0180110 --> Friday, 03 - 21

0180111 --> Friday, 04 - 10

0180112 --> Friday, 04 - 01

0180113 --> Friday, 04 - 21

0180114 --> Friday, 04 - 06

0180115 --> Friday, 03 - 29

0180116 --> Friday, 04 - 17

0180117 --> Friday, 04 - 09

0180118 --> Friday, 03 - 25

0180119 --> Friday, 04 - 14

0180120 --> Friday, 04 - 05

0180121 --> Friday, 04 - 18

0180122 --> Friday, 04 - 10

0180123 --> Friday, 04 - 02

0180124 --> Friday, 04 - 21

0180125 --> Friday, 04 - 06

0180126 --> Friday, 03 - 29

0180127 --> Friday, 04 - 18

0180128 --> Friday, 04 - 02

0180129 --> Friday, 03 - 25

0180130 --> Friday, 04 - 14

0180131 --> Friday, 03 - 30

0180132 --> Friday, 04 - 18

0180133 --> Friday, 04 - 10

0180134 --> Friday, 03 - 26

0180135 --> Friday, 04 - 15

0180136 --> Friday, 04 - 06

0180137 --> Friday, 03 - 29

0180138 --> Friday, 04 - 11

0180139 --> Friday, 04 - 03

0180140 --> Friday, 04 - 22

0180141 --> Friday, 04 - 07

0180142 --> Friday, 03 - 30

0180143 --> Friday, 04 - 19

0180144 --> Friday, 04 - 10

0180145 --> Friday, 03 - 26

0180146 --> Friday, 04 - 15

0180147 --> Friday, 04 - 07

0180148 --> Friday, 03 - 22

0180149 --> Friday, 04 - 11

0180150 --> Friday, 04 - 03

0180151 --> Friday, 04 - 16

0180152 --> Friday, 04 - 07

0180153 --> Friday, 03 - 30

0180154 --> Friday, 04 - 19

0180155 --> Friday, 04 - 04

0180156 --> Friday, 03 - 26

0180157 --> Friday, 04 - 15

