Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3420000 through 3429999



3420000 --> Friday, 04 - 14

3420001 --> Friday, 03 - 30

3420002 --> Friday, 04 - 19

3420003 --> Friday, 04 - 11

3420004 --> Friday, 04 - 02

3420005 --> Friday, 04 - 15

3420006 --> Friday, 04 - 07

3420007 --> Friday, 03 - 30

3420008 --> Friday, 04 - 18

3420009 --> Friday, 04 - 03

3420010 --> Friday, 03 - 26

3420011 --> Friday, 04 - 15

3420012 --> Friday, 03 - 30

3420013 --> Friday, 04 - 19

3420014 --> Friday, 04 - 11

3420015 --> Friday, 03 - 27

3420016 --> Friday, 04 - 15

3420017 --> Friday, 04 - 07

3420018 --> Friday, 03 - 23

3420019 --> Friday, 04 - 12

3420020 --> Friday, 04 - 03

3420021 --> Friday, 04 - 23

3420022 --> Friday, 04 - 08

3420023 --> Friday, 03 - 31

3420024 --> Friday, 04 - 19

3420025 --> Friday, 04 - 04

3420026 --> Friday, 03 - 27

3420027 --> Friday, 04 - 16

3420028 --> Friday, 04 - 07

3420029 --> Friday, 03 - 23

3420030 --> Friday, 04 - 12

3420031 --> Friday, 04 - 04

3420032 --> Friday, 04 - 16

3420033 --> Friday, 04 - 08

3420034 --> Friday, 03 - 31

3420035 --> Friday, 04 - 20

3420036 --> Friday, 04 - 04

3420037 --> Friday, 03 - 27

3420038 --> Friday, 04 - 16

3420039 --> Friday, 04 - 01

3420040 --> Friday, 04 - 20

3420041 --> Friday, 04 - 12

3420042 --> Friday, 03 - 28

3420043 --> Friday, 04 - 17

3420044 --> Friday, 04 - 08

3420045 --> Friday, 03 - 24

3420046 --> Friday, 04 - 13

3420047 --> Friday, 04 - 05

3420048 --> Friday, 03 - 27

3420049 --> Friday, 04 - 09

3420050 --> Friday, 04 - 01

3420051 --> Friday, 04 - 21

3420052 --> Friday, 04 - 12

3420053 --> Friday, 03 - 28

3420054 --> Friday, 04 - 17

3420055 --> Friday, 04 - 09

3420056 --> Friday, 03 - 24

3420057 --> Friday, 04 - 13

3420058 --> Friday, 04 - 05

3420059 --> Friday, 04 - 18

3420060 --> Friday, 04 - 09

3420061 --> Friday, 04 - 01

3420062 --> Friday, 04 - 21

3420063 --> Friday, 04 - 06

3420064 --> Friday, 03 - 28

3420065 --> Friday, 04 - 17

3420066 --> Friday, 04 - 02

3420067 --> Friday, 03 - 25

3420068 --> Friday, 04 - 13

3420069 --> Friday, 03 - 29

3420070 --> Friday, 04 - 18

3420071 --> Friday, 04 - 10

3420072 --> Friday, 04 - 01

3420073 --> Friday, 04 - 14

3420074 --> Friday, 04 - 06

3420075 --> Friday, 03 - 29

3420076 --> Friday, 04 - 10

3420077 --> Friday, 04 - 02

3420078 --> Friday, 04 - 22

3420079 --> Friday, 04 - 07

3420080 --> Friday, 03 - 29

3420081 --> Friday, 04 - 18

3420082 --> Friday, 04 - 10

3420083 --> Friday, 03 - 26

3420084 --> Friday, 04 - 14

3420085 --> Friday, 04 - 06

3420086 --> Friday, 03 - 22

3420087 --> Friday, 04 - 11

3420088 --> Friday, 04 - 02

3420089 --> Friday, 04 - 22

3420090 --> Friday, 04 - 07

3420091 --> Friday, 03 - 30

3420092 --> Friday, 04 - 18

3420093 --> Friday, 04 - 03

3420094 --> Friday, 03 - 26

3420095 --> Friday, 04 - 15

3420096 --> Friday, 03 - 30

3420097 --> Friday, 04 - 19

3420098 --> Friday, 04 - 11

3420099 --> Friday, 03 - 27

3420100 --> Friday, 04 - 16

3420101 --> Friday, 04 - 08

3420102 --> Friday, 03 - 31

3420103 --> Friday, 04 - 13

3420104 --> Friday, 04 - 04

3420105 --> Friday, 03 - 27

3420106 --> Friday, 04 - 16

3420107 --> Friday, 04 - 01

3420108 --> Friday, 04 - 20

3420109 --> Friday, 04 - 12

3420110 --> Friday, 03 - 28

3420111 --> Friday, 04 - 17

3420112 --> Friday, 04 - 08

3420113 --> Friday, 03 - 24

3420114 --> Friday, 04 - 13

3420115 --> Friday, 04 - 05

3420116 --> Friday, 03 - 20

3420117 --> Friday, 04 - 09

3420118 --> Friday, 04 - 01

3420119 --> Friday, 04 - 21

3420120 --> Friday, 04 - 05

3420121 --> Friday, 03 - 28

3420122 --> Friday, 04 - 17

3420123 --> Friday, 04 - 02

3420124 --> Friday, 03 - 24

3420125 --> Friday, 04 - 13

3420126 --> Friday, 04 - 05

3420127 --> Friday, 04 - 18

3420128 --> Friday, 04 - 09

3420129 --> Friday, 04 - 01

3420130 --> Friday, 04 - 21

3420131 --> Friday, 04 - 06

3420132 --> Friday, 03 - 28

3420133 --> Friday, 04 - 17

3420134 --> Friday, 04 - 02

3420135 --> Friday, 03 - 25

3420136 --> Friday, 04 - 13

3420137 --> Friday, 03 - 29

3420138 --> Friday, 04 - 18

3420139 --> Friday, 04 - 10

3420140 --> Friday, 03 - 25

3420141 --> Friday, 04 - 14

3420142 --> Friday, 04 - 06

3420143 --> Friday, 03 - 22

3420144 --> Friday, 04 - 10

3420145 --> Friday, 04 - 02

3420146 --> Friday, 04 - 22

3420147 --> Friday, 04 - 07

3420148 --> Friday, 03 - 29

3420149 --> Friday, 04 - 18

3420150 --> Friday, 04 - 10

3420151 --> Friday, 03 - 26

3420152 --> Friday, 04 - 14

3420153 --> Friday, 04 - 06

3420154 --> Friday, 03 - 22

3420155 --> Friday, 04 - 11

3420156 --> Friday, 04 - 02

3420157 --> Friday, 04 - 22

3420158 --> Friday, 04 - 07

3420159 --> Friday, 03 - 30

3420160 --> Friday, 04 - 18

3420161 --> Friday, 04 - 03

3420162 --> Friday, 03 - 26

3420163 --> Friday, 04 - 15

3420164 --> Friday, 03 - 30

3420165 --> Friday, 04 - 19

3420166 --> Friday, 04 - 11

3420167 --> Friday, 03 - 27

3420168 --> Friday, 04 - 15

3420169 --> Friday, 04 - 07

3420170 --> Friday, 03 - 30

3420171 --> Friday, 04 - 12

3420172 --> Friday, 04 - 03

3420173 --> Friday, 03 - 26

3420174 --> Friday, 04 - 08

3420175 --> Friday, 03 - 31

3420176 --> Friday, 04 - 19

3420177 --> Friday, 04 - 11

3420178 --> Friday, 03 - 27

3420179 --> Friday, 04 - 16

3420180 --> Friday, 04 - 07

3420181 --> Friday, 03 - 23

3420182 --> Friday, 04 - 12

3420183 --> Friday, 04 - 04

3420184 --> Friday, 04 - 23

3420185 --> Friday, 04 - 08

3420186 --> Friday, 03 - 31

3420187 --> Friday, 04 - 20

3420188 --> Friday, 04 - 04

3420189 --> Friday, 03 - 27

3420190 --> Friday, 04 - 16

3420191 --> Friday, 04 - 01

3420192 --> Friday, 03 - 23

3420193 --> Friday, 04 - 12

3420194 --> Friday, 03 - 28

3420195 --> Friday, 04 - 17

3420196 --> Friday, 04 - 08

3420197 --> Friday, 03 - 31

3420198 --> Friday, 04 - 13

3420199 --> Friday, 04 - 05

3420200 --> Friday, 03 - 28

3420201 --> Friday, 04 - 10

3420202 --> Friday, 04 - 02

3420203 --> Friday, 04 - 22

3420204 --> Friday, 04 - 13

3420205 --> Friday, 03 - 29

3420206 --> Friday, 04 - 18

3420207 --> Friday, 04 - 10

3420208 --> Friday, 03 - 25

3420209 --> Friday, 04 - 14

3420210 --> Friday, 04 - 06

3420211 --> Friday, 03 - 22

3420212 --> Friday, 04 - 10

3420213 --> Friday, 04 - 02

3420214 --> Friday, 04 - 22

3420215 --> Friday, 04 - 07

3420216 --> Friday, 03 - 29

3420217 --> Friday, 04 - 18

3420218 --> Friday, 04 - 03

3420219 --> Friday, 03 - 26

3420220 --> Friday, 04 - 14

3420221 --> Friday, 03 - 30

3420222 --> Friday, 04 - 19

3420223 --> Friday, 04 - 11

3420224 --> Friday, 04 - 02

3420225 --> Friday, 04 - 15

3420226 --> Friday, 04 - 07

3420227 --> Friday, 03 - 30

3420228 --> Friday, 04 - 11

3420229 --> Friday, 04 - 03

3420230 --> Friday, 03 - 26

3420231 --> Friday, 04 - 08

3420232 --> Friday, 03 - 30

3420233 --> Friday, 04 - 19

3420234 --> Friday, 04 - 11

3420235 --> Friday, 03 - 27

3420236 --> Friday, 04 - 15

3420237 --> Friday, 04 - 07

3420238 --> Friday, 03 - 23

3420239 --> Friday, 04 - 12

3420240 --> Friday, 04 - 03

3420241 --> Friday, 04 - 23

3420242 --> Friday, 04 - 08

3420243 --> Friday, 03 - 31

3420244 --> Friday, 04 - 19

3420245 --> Friday, 04 - 04

3420246 --> Friday, 03 - 27

3420247 --> Friday, 04 - 16

3420248 --> Friday, 03 - 31

3420249 --> Friday, 03 - 23

3420250 --> Friday, 04 - 12

3420251 --> Friday, 03 - 28

3420252 --> Friday, 04 - 16

3420253 --> Friday, 04 - 08

3420254 --> Friday, 03 - 31

3420255 --> Friday, 04 - 13

3420256 --> Friday, 04 - 04

3420257 --> Friday, 03 - 27

3420258 --> Friday, 04 - 16

3420259 --> Friday, 04 - 01

3420260 --> Friday, 04 - 20

3420261 --> Friday, 04 - 12

3420262 --> Friday, 03 - 28

3420263 --> Friday, 04 - 17

3420264 --> Friday, 04 - 08

3420265 --> Friday, 03 - 24

3420266 --> Friday, 04 - 13

3420267 --> Friday, 04 - 05

3420268 --> Friday, 03 - 20

3420269 --> Friday, 04 - 09

3420270 --> Friday, 04 - 01

3420271 --> Friday, 04 - 21

3420272 --> Friday, 04 - 05

3420273 --> Friday, 03 - 28

3420274 --> Friday, 04 - 17

3420275 --> Friday, 04 - 02

3420276 --> Friday, 03 - 24

3420277 --> Friday, 04 - 13

3420278 --> Friday, 04 - 05

3420279 --> Friday, 04 - 18

3420280 --> Friday, 04 - 09

3420281 --> Friday, 04 - 01

3420282 --> Friday, 04 - 21

3420283 --> Friday, 04 - 06

3420284 --> Friday, 03 - 28

3420285 --> Friday, 04 - 17

3420286 --> Friday, 04 - 02

3420287 --> Friday, 03 - 25

3420288 --> Friday, 04 - 13

3420289 --> Friday, 03 - 29

3420290 --> Friday, 04 - 18

3420291 --> Friday, 04 - 10

3420292 --> Friday, 03 - 25

3420293 --> Friday, 04 - 14

3420294 --> Friday, 04 - 06

3420295 --> Friday, 03 - 22

3420296 --> Friday, 04 - 10

3420297 --> Friday, 04 - 02

3420298 --> Friday, 04 - 22

3420299 --> Friday, 04 - 07

3420300 --> Friday, 03 - 30

3420301 --> Friday, 04 - 19

3420302 --> Friday, 04 - 11

3420303 --> Friday, 03 - 27

3420304 --> Friday, 04 - 15

3420305 --> Friday, 04 - 07

3420306 --> Friday, 03 - 23

3420307 --> Friday, 04 - 12

3420308 --> Friday, 04 - 03

3420309 --> Friday, 04 - 23

3420310 --> Friday, 04 - 08

3420311 --> Friday, 03 - 31

3420312 --> Friday, 04 - 19

3420313 --> Friday, 04 - 04

3420314 --> Friday, 03 - 27

3420315 --> Friday, 04 - 16

3420316 --> Friday, 03 - 31

3420317 --> Friday, 03 - 23

3420318 --> Friday, 04 - 12

3420319 --> Friday, 03 - 28

3420320 --> Friday, 04 - 16

3420321 --> Friday, 04 - 08

3420322 --> Friday, 03 - 31

3420323 --> Friday, 04 - 13

3420324 --> Friday, 04 - 04

3420325 --> Friday, 03 - 27

3420326 --> Friday, 04 - 09

3420327 --> Friday, 04 - 01

3420328 --> Friday, 04 - 20

3420329 --> Friday, 04 - 12

3420330 --> Friday, 03 - 28

3420331 --> Friday, 04 - 17

3420332 --> Friday, 04 - 08

3420333 --> Friday, 03 - 24

3420334 --> Friday, 04 - 13

3420335 --> Friday, 04 - 05

3420336 --> Friday, 03 - 20

3420337 --> Friday, 04 - 09

3420338 --> Friday, 04 - 01

3420339 --> Friday, 04 - 21

3420340 --> Friday, 04 - 05

3420341 --> Friday, 03 - 28

3420342 --> Friday, 04 - 17

3420343 --> Friday, 04 - 02

3420344 --> Friday, 03 - 24

3420345 --> Friday, 04 - 13

3420346 --> Friday, 03 - 29

3420347 --> Friday, 04 - 18

3420348 --> Friday, 04 - 09

3420349 --> Friday, 04 - 01

3420350 --> Friday, 04 - 14

3420351 --> Friday, 04 - 06

3420352 --> Friday, 03 - 28

3420353 --> Friday, 04 - 17

3420354 --> Friday, 04 - 02

3420355 --> Friday, 03 - 25

3420356 --> Friday, 04 - 13

3420357 --> Friday, 03 - 29

3420358 --> Friday, 04 - 18

3420359 --> Friday, 04 - 10

3420360 --> Friday, 03 - 25

3420361 --> Friday, 04 - 14

3420362 --> Friday, 04 - 06

3420363 --> Friday, 03 - 22

3420364 --> Friday, 04 - 10

3420365 --> Friday, 04 - 02

3420366 --> Friday, 04 - 22

3420367 --> Friday, 04 - 07

3420368 --> Friday, 03 - 29

3420369 --> Friday, 04 - 18

3420370 --> Friday, 04 - 03

3420371 --> Friday, 03 - 26

3420372 --> Friday, 04 - 14

3420373 --> Friday, 04 - 06

3420374 --> Friday, 03 - 22

3420375 --> Friday, 04 - 11

3420376 --> Friday, 04 - 02

3420377 --> Friday, 04 - 22

3420378 --> Friday, 04 - 07

3420379 --> Friday, 03 - 30

3420380 --> Friday, 04 - 18

3420381 --> Friday, 04 - 03

