Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0460000 through 0469999



0460000 --> Friday, 04 - 14

0460001 --> Friday, 04 - 06

0460002 --> Friday, 03 - 22

0460003 --> Friday, 04 - 11

0460004 --> Friday, 04 - 02

0460005 --> Friday, 04 - 22

0460006 --> Friday, 04 - 07

0460007 --> Friday, 03 - 30

0460008 --> Friday, 04 - 18

0460009 --> Friday, 04 - 03

0460010 --> Friday, 03 - 26

0460011 --> Friday, 04 - 15

0460012 --> Friday, 03 - 30

0460013 --> Friday, 04 - 19

0460014 --> Friday, 04 - 11

0460015 --> Friday, 03 - 27

0460016 --> Friday, 04 - 15

0460017 --> Friday, 04 - 07

0460018 --> Friday, 03 - 30

0460019 --> Friday, 04 - 12

0460020 --> Friday, 04 - 03

0460021 --> Friday, 03 - 26

0460022 --> Friday, 04 - 15

0460023 --> Friday, 03 - 31

0460024 --> Friday, 04 - 19

0460025 --> Friday, 04 - 11

0460026 --> Friday, 03 - 27

0460027 --> Friday, 04 - 16

0460028 --> Friday, 04 - 07

0460029 --> Friday, 03 - 23

0460030 --> Friday, 04 - 12

0460031 --> Friday, 04 - 04

0460032 --> Friday, 04 - 23

0460033 --> Friday, 04 - 08

0460034 --> Friday, 03 - 31

0460035 --> Friday, 04 - 20

0460036 --> Friday, 04 - 04

0460037 --> Friday, 03 - 27

0460038 --> Friday, 04 - 16

0460039 --> Friday, 04 - 01

0460040 --> Friday, 03 - 23

0460041 --> Friday, 04 - 12

0460042 --> Friday, 04 - 04

0460043 --> Friday, 04 - 17

0460044 --> Friday, 04 - 08

0460045 --> Friday, 03 - 31

0460046 --> Friday, 04 - 20

0460047 --> Friday, 04 - 05

0460048 --> Friday, 03 - 27

0460049 --> Friday, 04 - 16

0460050 --> Friday, 04 - 01

0460051 --> Friday, 04 - 21

0460052 --> Friday, 04 - 12

0460053 --> Friday, 03 - 28

0460054 --> Friday, 04 - 17

0460055 --> Friday, 04 - 09

0460056 --> Friday, 03 - 24

0460057 --> Friday, 04 - 13

0460058 --> Friday, 04 - 05

0460059 --> Friday, 03 - 21

0460060 --> Friday, 04 - 09

0460061 --> Friday, 04 - 01

0460062 --> Friday, 04 - 21

0460063 --> Friday, 04 - 06

0460064 --> Friday, 03 - 28

0460065 --> Friday, 04 - 17

0460066 --> Friday, 04 - 02

0460067 --> Friday, 03 - 25

0460068 --> Friday, 04 - 13

0460069 --> Friday, 04 - 05

0460070 --> Friday, 04 - 18

0460071 --> Friday, 04 - 10

0460072 --> Friday, 04 - 01

0460073 --> Friday, 04 - 21

0460074 --> Friday, 04 - 06

0460075 --> Friday, 03 - 29

0460076 --> Friday, 04 - 17

0460077 --> Friday, 04 - 02

0460078 --> Friday, 03 - 25

0460079 --> Friday, 04 - 14

0460080 --> Friday, 03 - 29

0460081 --> Friday, 04 - 18

0460082 --> Friday, 04 - 10

0460083 --> Friday, 03 - 26

0460084 --> Friday, 04 - 14

0460085 --> Friday, 04 - 06

0460086 --> Friday, 03 - 22

0460087 --> Friday, 04 - 11

0460088 --> Friday, 04 - 02

0460089 --> Friday, 04 - 22

0460090 --> Friday, 04 - 07

0460091 --> Friday, 03 - 30

0460092 --> Friday, 04 - 18

0460093 --> Friday, 04 - 10

0460094 --> Friday, 03 - 26

0460095 --> Friday, 04 - 15

0460096 --> Friday, 04 - 06

0460097 --> Friday, 03 - 22

0460098 --> Friday, 04 - 11

0460099 --> Friday, 04 - 03

0460100 --> Friday, 04 - 23

