Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1890000 through 1899999



1890000 --> Friday, 04 - 14

1890001 --> Friday, 03 - 30

1890002 --> Friday, 04 - 19

1890003 --> Friday, 04 - 11

1890004 --> Friday, 03 - 26

1890005 --> Friday, 04 - 15

1890006 --> Friday, 04 - 07

1890007 --> Friday, 03 - 23

1890008 --> Friday, 04 - 11

1890009 --> Friday, 04 - 03

1890010 --> Friday, 04 - 23

1890011 --> Friday, 04 - 08

1890012 --> Friday, 03 - 30

1890013 --> Friday, 04 - 19

1890014 --> Friday, 04 - 04

1890015 --> Friday, 03 - 27

1890016 --> Friday, 04 - 15

1890017 --> Friday, 03 - 31

1890018 --> Friday, 03 - 23

1890019 --> Friday, 04 - 12

1890020 --> Friday, 04 - 03

1890021 --> Friday, 04 - 16

1890022 --> Friday, 04 - 08

1890023 --> Friday, 03 - 31

1890024 --> Friday, 04 - 19

1890025 --> Friday, 04 - 04

1890026 --> Friday, 03 - 27

1890027 --> Friday, 04 - 09

1890028 --> Friday, 03 - 31

1890029 --> Friday, 04 - 20

1890030 --> Friday, 04 - 12

1890031 --> Friday, 03 - 28

1890032 --> Friday, 04 - 16

1890033 --> Friday, 04 - 08

1890034 --> Friday, 03 - 24

1890035 --> Friday, 04 - 13

1890036 --> Friday, 04 - 04

1890037 --> Friday, 03 - 20

1890038 --> Friday, 04 - 09

1890039 --> Friday, 04 - 01

1890040 --> Friday, 04 - 20

1890041 --> Friday, 04 - 05

1890042 --> Friday, 03 - 28

1890043 --> Friday, 04 - 17

1890044 --> Friday, 04 - 01

1890045 --> Friday, 03 - 24

1890046 --> Friday, 04 - 13

1890047 --> Friday, 03 - 29

1890048 --> Friday, 04 - 17

1890049 --> Friday, 04 - 09

1890050 --> Friday, 04 - 01

1890051 --> Friday, 04 - 14

1890052 --> Friday, 04 - 05

1890053 --> Friday, 03 - 28

1890054 --> Friday, 04 - 17

1890055 --> Friday, 04 - 02

1890056 --> Friday, 03 - 24

1890057 --> Friday, 04 - 13

1890058 --> Friday, 03 - 29

1890059 --> Friday, 04 - 18

1890060 --> Friday, 04 - 09

1890061 --> Friday, 03 - 25

1890062 --> Friday, 04 - 14

1890063 --> Friday, 04 - 06

1890064 --> Friday, 03 - 21

1890065 --> Friday, 04 - 10

1890066 --> Friday, 04 - 02

1890067 --> Friday, 04 - 22

1890068 --> Friday, 04 - 06

1890069 --> Friday, 03 - 29

1890070 --> Friday, 04 - 18

1890071 --> Friday, 04 - 03

1890072 --> Friday, 03 - 25

1890073 --> Friday, 04 - 14

1890074 --> Friday, 04 - 06

1890075 --> Friday, 03 - 22

1890076 --> Friday, 04 - 10

1890077 --> Friday, 04 - 02

1890078 --> Friday, 04 - 22

1890079 --> Friday, 04 - 07

1890080 --> Friday, 03 - 29

1890081 --> Friday, 04 - 18

1890082 --> Friday, 04 - 03

1890083 --> Friday, 03 - 26

1890084 --> Friday, 04 - 14

1890085 --> Friday, 03 - 30

1890086 --> Friday, 04 - 19

1890087 --> Friday, 04 - 11

1890088 --> Friday, 03 - 26

1890089 --> Friday, 04 - 15

1890090 --> Friday, 04 - 07

1890091 --> Friday, 03 - 23

1890092 --> Friday, 04 - 11

1890093 --> Friday, 04 - 03

1890094 --> Friday, 03 - 26

1890095 --> Friday, 04 - 08

