Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5230000 through 5239999



5230000 --> Friday, 03 - 24

5230001 --> Friday, 04 - 13

5230002 --> Friday, 03 - 29

5230003 --> Friday, 04 - 18

5230004 --> Friday, 04 - 09

5230005 --> Friday, 04 - 01

5230006 --> Friday, 04 - 14

5230007 --> Friday, 04 - 06

5230008 --> Friday, 03 - 28

5230009 --> Friday, 04 - 17

5230010 --> Friday, 04 - 02

5230011 --> Friday, 03 - 25

5230012 --> Friday, 04 - 13

5230013 --> Friday, 03 - 29

5230014 --> Friday, 04 - 18

5230015 --> Friday, 04 - 10

5230016 --> Friday, 03 - 25

5230017 --> Friday, 04 - 14

5230018 --> Friday, 04 - 06

5230019 --> Friday, 03 - 22

5230020 --> Friday, 04 - 10

5230021 --> Friday, 04 - 02

5230022 --> Friday, 04 - 22

5230023 --> Friday, 04 - 07

5230024 --> Friday, 03 - 29

5230025 --> Friday, 04 - 18

5230026 --> Friday, 04 - 03

5230027 --> Friday, 03 - 26

5230028 --> Friday, 04 - 14

5230029 --> Friday, 04 - 06

5230030 --> Friday, 03 - 22

5230031 --> Friday, 04 - 11

5230032 --> Friday, 04 - 02

5230033 --> Friday, 04 - 22

5230034 --> Friday, 04 - 07

5230035 --> Friday, 03 - 30

5230036 --> Friday, 04 - 18

5230037 --> Friday, 04 - 03

5230038 --> Friday, 03 - 26

5230039 --> Friday, 04 - 15

5230040 --> Friday, 03 - 30

5230041 --> Friday, 04 - 19

5230042 --> Friday, 04 - 11

5230043 --> Friday, 03 - 27

5230044 --> Friday, 04 - 15

5230045 --> Friday, 04 - 07

5230046 --> Friday, 03 - 23

5230047 --> Friday, 04 - 12

5230048 --> Friday, 04 - 03

5230049 --> Friday, 03 - 26

5230050 --> Friday, 04 - 08

5230051 --> Friday, 03 - 31

5230052 --> Friday, 04 - 19

5230053 --> Friday, 04 - 11

5230054 --> Friday, 03 - 27

5230055 --> Friday, 04 - 16

5230056 --> Friday, 04 - 07

5230057 --> Friday, 03 - 23

5230058 --> Friday, 04 - 12

5230059 --> Friday, 04 - 04

5230060 --> Friday, 04 - 23

5230061 --> Friday, 04 - 08

5230062 --> Friday, 03 - 31

5230063 --> Friday, 04 - 20

5230064 --> Friday, 04 - 04

5230065 --> Friday, 03 - 27

5230066 --> Friday, 04 - 16

5230067 --> Friday, 04 - 01

5230068 --> Friday, 03 - 23

5230069 --> Friday, 04 - 12

5230070 --> Friday, 03 - 28

5230071 --> Friday, 04 - 17

5230072 --> Friday, 04 - 08

5230073 --> Friday, 03 - 24

5230074 --> Friday, 04 - 13

5230075 --> Friday, 04 - 05

5230076 --> Friday, 03 - 27

5230077 --> Friday, 04 - 09

5230078 --> Friday, 04 - 01

5230079 --> Friday, 04 - 21

5230080 --> Friday, 04 - 12

5230081 --> Friday, 03 - 28

5230082 --> Friday, 04 - 17

5230083 --> Friday, 04 - 09

5230084 --> Friday, 03 - 24

5230085 --> Friday, 04 - 13

5230086 --> Friday, 04 - 05

5230087 --> Friday, 03 - 21

5230088 --> Friday, 04 - 09

5230089 --> Friday, 04 - 01

5230090 --> Friday, 04 - 21

5230091 --> Friday, 04 - 06

5230092 --> Friday, 03 - 28

5230093 --> Friday, 04 - 17

5230094 --> Friday, 04 - 02

5230095 --> Friday, 03 - 25

5230096 --> Friday, 04 - 13

5230097 --> Friday, 03 - 29

5230098 --> Friday, 04 - 18

5230099 --> Friday, 04 - 10

5230100 --> Friday, 04 - 02

5230101 --> Friday, 04 - 15

5230102 --> Friday, 04 - 07

5230103 --> Friday, 03 - 30

5230104 --> Friday, 04 - 18

5230105 --> Friday, 04 - 03

5230106 --> Friday, 03 - 26

5230107 --> Friday, 04 - 15

5230108 --> Friday, 03 - 30

5230109 --> Friday, 04 - 19

5230110 --> Friday, 04 - 11

5230111 --> Friday, 03 - 27

5230112 --> Friday, 04 - 15

5230113 --> Friday, 04 - 07

5230114 --> Friday, 03 - 23

5230115 --> Friday, 04 - 12

5230116 --> Friday, 04 - 03

5230117 --> Friday, 04 - 23

5230118 --> Friday, 04 - 08

5230119 --> Friday, 03 - 31

5230120 --> Friday, 04 - 19

5230121 --> Friday, 04 - 04

5230122 --> Friday, 03 - 27

5230123 --> Friday, 04 - 16

5230124 --> Friday, 04 - 07

5230125 --> Friday, 03 - 23

5230126 --> Friday, 04 - 12

5230127 --> Friday, 04 - 04

5230128 --> Friday, 04 - 16

5230129 --> Friday, 04 - 08

5230130 --> Friday, 03 - 31

5230131 --> Friday, 04 - 13

5230132 --> Friday, 04 - 04

5230133 --> Friday, 03 - 27

5230134 --> Friday, 04 - 16

5230135 --> Friday, 04 - 01

5230136 --> Friday, 04 - 20

5230137 --> Friday, 04 - 12

5230138 --> Friday, 03 - 28

5230139 --> Friday, 04 - 17

5230140 --> Friday, 04 - 08

5230141 --> Friday, 03 - 24

5230142 --> Friday, 04 - 13

5230143 --> Friday, 04 - 05

5230144 --> Friday, 03 - 27

5230145 --> Friday, 04 - 09

5230146 --> Friday, 04 - 01

5230147 --> Friday, 04 - 21

5230148 --> Friday, 04 - 12

5230149 --> Friday, 03 - 28

5230150 --> Friday, 04 - 17

5230151 --> Friday, 04 - 02

5230152 --> Friday, 03 - 24

5230153 --> Friday, 04 - 13

5230154 --> Friday, 04 - 05

5230155 --> Friday, 04 - 18

5230156 --> Friday, 04 - 09

5230157 --> Friday, 04 - 01

5230158 --> Friday, 04 - 21

5230159 --> Friday, 04 - 06

5230160 --> Friday, 03 - 28

5230161 --> Friday, 04 - 17

5230162 --> Friday, 04 - 02

5230163 --> Friday, 03 - 25

5230164 --> Friday, 04 - 13

5230165 --> Friday, 03 - 29

5230166 --> Friday, 04 - 18

5230167 --> Friday, 04 - 10

5230168 --> Friday, 03 - 25

5230169 --> Friday, 04 - 14

5230170 --> Friday, 04 - 06

5230171 --> Friday, 03 - 22

5230172 --> Friday, 04 - 10

5230173 --> Friday, 04 - 02

5230174 --> Friday, 04 - 22

5230175 --> Friday, 04 - 07

5230176 --> Friday, 03 - 29

5230177 --> Friday, 04 - 18

5230178 --> Friday, 04 - 10

5230179 --> Friday, 03 - 26

5230180 --> Friday, 04 - 14

5230181 --> Friday, 04 - 06

5230182 --> Friday, 03 - 22

5230183 --> Friday, 04 - 11

5230184 --> Friday, 04 - 02

5230185 --> Friday, 04 - 22

5230186 --> Friday, 04 - 07

5230187 --> Friday, 03 - 30

5230188 --> Friday, 04 - 18

5230189 --> Friday, 04 - 03

5230190 --> Friday, 03 - 26

5230191 --> Friday, 04 - 15

5230192 --> Friday, 03 - 30

5230193 --> Friday, 04 - 19

5230194 --> Friday, 04 - 11

5230195 --> Friday, 03 - 27

5230196 --> Friday, 04 - 15

5230197 --> Friday, 04 - 07

5230198 --> Friday, 03 - 30

5230199 --> Friday, 04 - 12

5230200 --> Friday, 04 - 04

5230201 --> Friday, 03 - 27

5230202 --> Friday, 04 - 09

5230203 --> Friday, 04 - 01

5230204 --> Friday, 04 - 20

5230205 --> Friday, 04 - 12

5230206 --> Friday, 03 - 28

5230207 --> Friday, 04 - 17

5230208 --> Friday, 04 - 08

5230209 --> Friday, 03 - 24

5230210 --> Friday, 04 - 13

5230211 --> Friday, 04 - 05

5230212 --> Friday, 04 - 17

5230213 --> Friday, 04 - 09

5230214 --> Friday, 04 - 01

5230215 --> Friday, 04 - 21

5230216 --> Friday, 04 - 05

5230217 --> Friday, 03 - 28

5230218 --> Friday, 04 - 17

5230219 --> Friday, 04 - 02

5230220 --> Friday, 03 - 24

5230221 --> Friday, 04 - 13

5230222 --> Friday, 03 - 29

5230223 --> Friday, 04 - 18

5230224 --> Friday, 04 - 09

5230225 --> Friday, 03 - 25

5230226 --> Friday, 04 - 14

5230227 --> Friday, 04 - 06

5230228 --> Friday, 03 - 28

5230229 --> Friday, 04 - 10

5230230 --> Friday, 04 - 02

5230231 --> Friday, 04 - 22

5230232 --> Friday, 04 - 13

5230233 --> Friday, 03 - 29

5230234 --> Friday, 04 - 18

5230235 --> Friday, 04 - 10

5230236 --> Friday, 03 - 25

5230237 --> Friday, 04 - 14

5230238 --> Friday, 04 - 06

5230239 --> Friday, 03 - 22

5230240 --> Friday, 04 - 10

5230241 --> Friday, 04 - 02

5230242 --> Friday, 04 - 22

5230243 --> Friday, 04 - 07

5230244 --> Friday, 03 - 29

5230245 --> Friday, 04 - 18

5230246 --> Friday, 04 - 03

5230247 --> Friday, 03 - 26

5230248 --> Friday, 04 - 14

5230249 --> Friday, 03 - 30

5230250 --> Friday, 04 - 19

5230251 --> Friday, 04 - 11

5230252 --> Friday, 04 - 02

5230253 --> Friday, 04 - 15

5230254 --> Friday, 04 - 07

5230255 --> Friday, 03 - 30

5230256 --> Friday, 04 - 18

5230257 --> Friday, 04 - 03

5230258 --> Friday, 03 - 26

5230259 --> Friday, 04 - 15

5230260 --> Friday, 03 - 30

5230261 --> Friday, 04 - 19

5230262 --> Friday, 04 - 11

5230263 --> Friday, 03 - 27

5230264 --> Friday, 04 - 15

5230265 --> Friday, 04 - 07

5230266 --> Friday, 03 - 23

5230267 --> Friday, 04 - 12

5230268 --> Friday, 04 - 03

5230269 --> Friday, 04 - 23

5230270 --> Friday, 04 - 08

5230271 --> Friday, 03 - 31

5230272 --> Friday, 04 - 19

5230273 --> Friday, 04 - 04

5230274 --> Friday, 03 - 27

5230275 --> Friday, 04 - 16

5230276 --> Friday, 04 - 07

5230277 --> Friday, 03 - 23

5230278 --> Friday, 04 - 12

5230279 --> Friday, 04 - 04

5230280 --> Friday, 04 - 16

5230281 --> Friday, 04 - 08

5230282 --> Friday, 03 - 31

5230283 --> Friday, 04 - 13

5230284 --> Friday, 04 - 04

5230285 --> Friday, 03 - 27

5230286 --> Friday, 04 - 16

5230287 --> Friday, 04 - 01

5230288 --> Friday, 04 - 20

5230289 --> Friday, 04 - 12

5230290 --> Friday, 03 - 28

5230291 --> Friday, 04 - 17

5230292 --> Friday, 04 - 08

5230293 --> Friday, 03 - 24

5230294 --> Friday, 04 - 13

5230295 --> Friday, 04 - 05

5230296 --> Friday, 03 - 27

5230297 --> Friday, 04 - 09

5230298 --> Friday, 04 - 01

5230299 --> Friday, 04 - 21

5230300 --> Friday, 04 - 13

5230301 --> Friday, 03 - 29

5230302 --> Friday, 04 - 18

5230303 --> Friday, 04 - 03

5230304 --> Friday, 03 - 25

5230305 --> Friday, 04 - 14

5230306 --> Friday, 04 - 06

5230307 --> Friday, 03 - 22

5230308 --> Friday, 04 - 10

5230309 --> Friday, 04 - 02

5230310 --> Friday, 04 - 22

5230311 --> Friday, 04 - 07

5230312 --> Friday, 03 - 29

5230313 --> Friday, 04 - 18

5230314 --> Friday, 04 - 03

5230315 --> Friday, 03 - 26

5230316 --> Friday, 04 - 14

5230317 --> Friday, 03 - 30

5230318 --> Friday, 04 - 19

5230319 --> Friday, 04 - 11

5230320 --> Friday, 03 - 26

5230321 --> Friday, 04 - 15

5230322 --> Friday, 04 - 07

5230323 --> Friday, 03 - 23

5230324 --> Friday, 04 - 11

5230325 --> Friday, 04 - 03

5230326 --> Friday, 03 - 26

5230327 --> Friday, 04 - 08

5230328 --> Friday, 03 - 30

5230329 --> Friday, 04 - 19

5230330 --> Friday, 04 - 11

5230331 --> Friday, 03 - 27

5230332 --> Friday, 04 - 15

5230333 --> Friday, 04 - 07

5230334 --> Friday, 03 - 23

5230335 --> Friday, 04 - 12

5230336 --> Friday, 04 - 03

5230337 --> Friday, 04 - 23

5230338 --> Friday, 04 - 08

5230339 --> Friday, 03 - 31

5230340 --> Friday, 04 - 19

5230341 --> Friday, 04 - 04

5230342 --> Friday, 03 - 27

5230343 --> Friday, 04 - 16
