Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1820000 through 1829999



1820000 --> Friday, 03 - 24

1820001 --> Friday, 04 - 13

1820002 --> Friday, 04 - 05

1820003 --> Friday, 04 - 18

1820004 --> Friday, 04 - 09

1820005 --> Friday, 04 - 01

1820006 --> Friday, 04 - 21

1820007 --> Friday, 04 - 06

1820008 --> Friday, 03 - 28

1820009 --> Friday, 04 - 17

1820010 --> Friday, 04 - 02

1820011 --> Friday, 03 - 25

1820012 --> Friday, 04 - 13

1820013 --> Friday, 03 - 29

1820014 --> Friday, 04 - 18

1820015 --> Friday, 04 - 10

1820016 --> Friday, 03 - 25

1820017 --> Friday, 04 - 14

1820018 --> Friday, 04 - 06

1820019 --> Friday, 03 - 22

1820020 --> Friday, 04 - 10

1820021 --> Friday, 04 - 02

1820022 --> Friday, 04 - 22

1820023 --> Friday, 04 - 07

1820024 --> Friday, 03 - 29

1820025 --> Friday, 04 - 18

1820026 --> Friday, 04 - 10

1820027 --> Friday, 03 - 26

1820028 --> Friday, 04 - 14

1820029 --> Friday, 04 - 06

1820030 --> Friday, 03 - 22

1820031 --> Friday, 04 - 11

1820032 --> Friday, 04 - 02

1820033 --> Friday, 04 - 22

1820034 --> Friday, 04 - 07

1820035 --> Friday, 03 - 30

1820036 --> Friday, 04 - 18

1820037 --> Friday, 04 - 03

1820038 --> Friday, 03 - 26

1820039 --> Friday, 04 - 15

1820040 --> Friday, 03 - 30

1820041 --> Friday, 04 - 19

1820042 --> Friday, 04 - 11

1820043 --> Friday, 03 - 27

1820044 --> Friday, 04 - 15

1820045 --> Friday, 04 - 07

1820046 --> Friday, 03 - 30

1820047 --> Friday, 04 - 12

1820048 --> Friday, 04 - 03

1820049 --> Friday, 03 - 26

1820050 --> Friday, 04 - 08

1820051 --> Friday, 03 - 31

1820052 --> Friday, 04 - 19

1820053 --> Friday, 04 - 11

1820054 --> Friday, 03 - 27

1820055 --> Friday, 04 - 16

1820056 --> Friday, 04 - 07

1820057 --> Friday, 03 - 23

1820058 --> Friday, 04 - 12

1820059 --> Friday, 04 - 04

1820060 --> Friday, 04 - 23

1820061 --> Friday, 04 - 08

1820062 --> Friday, 03 - 31

1820063 --> Friday, 04 - 20

1820064 --> Friday, 04 - 04

1820065 --> Friday, 03 - 27

1820066 --> Friday, 04 - 16

1820067 --> Friday, 04 - 01

1820068 --> Friday, 03 - 23

1820069 --> Friday, 04 - 12

1820070 --> Friday, 03 - 28

1820071 --> Friday, 04 - 17

1820072 --> Friday, 04 - 08

1820073 --> Friday, 03 - 31

1820074 --> Friday, 04 - 13

1820075 --> Friday, 04 - 05

1820076 --> Friday, 03 - 27

1820077 --> Friday, 04 - 16

1820078 --> Friday, 04 - 01

1820079 --> Friday, 04 - 21

1820080 --> Friday, 04 - 12

1820081 --> Friday, 03 - 28

1820082 --> Friday, 04 - 17

1820083 --> Friday, 04 - 09

1820084 --> Friday, 03 - 24

1820085 --> Friday, 04 - 13

1820086 --> Friday, 04 - 05

1820087 --> Friday, 03 - 21

1820088 --> Friday, 04 - 09

1820089 --> Friday, 04 - 01

1820090 --> Friday, 04 - 21

1820091 --> Friday, 04 - 06

1820092 --> Friday, 03 - 28

1820093 --> Friday, 04 - 17

1820094 --> Friday, 04 - 02

1820095 --> Friday, 03 - 25

1820096 --> Friday, 04 - 13

1820097 --> Friday, 04 - 05

1820098 --> Friday, 04 - 18

1820099 --> Friday, 04 - 10

1820100 --> Friday, 04 - 02

1820101 --> Friday, 04 - 22

1820102 --> Friday, 04 - 07

1820103 --> Friday, 03 - 30

1820104 --> Friday, 04 - 18

1820105 --> Friday, 04 - 03

1820106 --> Friday, 03 - 26

1820107 --> Friday, 04 - 15

1820108 --> Friday, 03 - 30

1820109 --> Friday, 04 - 19

1820110 --> Friday, 04 - 11

1820111 --> Friday, 03 - 27

1820112 --> Friday, 04 - 15

1820113 --> Friday, 04 - 07

1820114 --> Friday, 03 - 23

1820115 --> Friday, 04 - 12

1820116 --> Friday, 04 - 03

1820117 --> Friday, 03 - 26

1820118 --> Friday, 04 - 08

1820119 --> Friday, 03 - 31

1820120 --> Friday, 04 - 19

1820121 --> Friday, 04 - 11

1820122 --> Friday, 03 - 27

1820123 --> Friday, 04 - 16

1820124 --> Friday, 04 - 07

1820125 --> Friday, 03 - 23

1820126 --> Friday, 04 - 12

1820127 --> Friday, 04 - 04

1820128 --> Friday, 04 - 23

1820129 --> Friday, 04 - 08

1820130 --> Friday, 03 - 31

1820131 --> Friday, 04 - 20

1820132 --> Friday, 04 - 04

1820133 --> Friday, 03 - 27

1820134 --> Friday, 04 - 16

1820135 --> Friday, 04 - 01

1820136 --> Friday, 03 - 23

1820137 --> Friday, 04 - 12

1820138 --> Friday, 03 - 28

1820139 --> Friday, 04 - 17

1820140 --> Friday, 04 - 08

1820141 --> Friday, 03 - 31

1820142 --> Friday, 04 - 13

1820143 --> Friday, 04 - 05

1820144 --> Friday, 03 - 27

1820145 --> Friday, 04 - 09

1820146 --> Friday, 04 - 01

1820147 --> Friday, 04 - 21

1820148 --> Friday, 04 - 12

1820149 --> Friday, 03 - 28

1820150 --> Friday, 04 - 17

1820151 --> Friday, 04 - 09

1820152 --> Friday, 03 - 24

1820153 --> Friday, 04 - 13

1820154 --> Friday, 04 - 05

1820155 --> Friday, 03 - 21

1820156 --> Friday, 04 - 09

1820157 --> Friday, 04 - 01

1820158 --> Friday, 04 - 21

1820159 --> Friday, 04 - 06

1820160 --> Friday, 03 - 28

1820161 --> Friday, 04 - 17

1820162 --> Friday, 04 - 02

1820163 --> Friday, 03 - 25

1820164 --> Friday, 04 - 13

1820165 --> Friday, 03 - 29

