Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4400000 through 4409999



4400000 --> Friday, 04 - 07

4400001 --> Friday, 03 - 30

4400002 --> Friday, 04 - 19

4400003 --> Friday, 04 - 04

4400004 --> Friday, 03 - 26

4400005 --> Friday, 04 - 15

4400006 --> Friday, 03 - 31

4400007 --> Friday, 04 - 20

4400008 --> Friday, 04 - 11

4400009 --> Friday, 03 - 27

4400010 --> Friday, 04 - 16

4400011 --> Friday, 04 - 08

4400012 --> Friday, 03 - 30

4400013 --> Friday, 04 - 12

4400014 --> Friday, 04 - 04

4400015 --> Friday, 03 - 27

4400016 --> Friday, 04 - 15

4400017 --> Friday, 03 - 31

4400018 --> Friday, 04 - 20

4400019 --> Friday, 04 - 12

4400020 --> Friday, 03 - 27

4400021 --> Friday, 04 - 16

4400022 --> Friday, 04 - 08

4400023 --> Friday, 03 - 24

4400024 --> Friday, 04 - 12

4400025 --> Friday, 04 - 04

4400026 --> Friday, 04 - 17

4400027 --> Friday, 04 - 09

4400028 --> Friday, 03 - 31

4400029 --> Friday, 04 - 20

4400030 --> Friday, 04 - 05

4400031 --> Friday, 03 - 28

4400032 --> Friday, 04 - 16

4400033 --> Friday, 04 - 01

4400034 --> Friday, 03 - 24

4400035 --> Friday, 04 - 13

4400036 --> Friday, 04 - 04

4400037 --> Friday, 04 - 17

4400038 --> Friday, 04 - 09

4400039 --> Friday, 03 - 25

4400040 --> Friday, 04 - 13

4400041 --> Friday, 04 - 05

4400042 --> Friday, 03 - 28

4400043 --> Friday, 04 - 10

4400044 --> Friday, 04 - 01

4400045 --> Friday, 04 - 21

4400046 --> Friday, 04 - 13

4400047 --> Friday, 03 - 29

4400048 --> Friday, 04 - 17

4400049 --> Friday, 04 - 09

4400050 --> Friday, 03 - 25

4400051 --> Friday, 04 - 14

4400052 --> Friday, 04 - 05

4400053 --> Friday, 03 - 21

4400054 --> Friday, 04 - 10

4400055 --> Friday, 04 - 02

4400056 --> Friday, 04 - 21

4400057 --> Friday, 04 - 06

4400058 --> Friday, 03 - 29

4400059 --> Friday, 04 - 18

4400060 --> Friday, 04 - 02

4400061 --> Friday, 03 - 25

4400062 --> Friday, 04 - 14

4400063 --> Friday, 03 - 30

4400064 --> Friday, 04 - 18

4400065 --> Friday, 04 - 10

4400066 --> Friday, 04 - 02

4400067 --> Friday, 04 - 15

4400068 --> Friday, 04 - 06

4400069 --> Friday, 03 - 29

4400070 --> Friday, 04 - 18

4400071 --> Friday, 04 - 03

4400072 --> Friday, 03 - 25

4400073 --> Friday, 04 - 14

4400074 --> Friday, 03 - 30

4400075 --> Friday, 04 - 19

4400076 --> Friday, 04 - 10

4400077 --> Friday, 03 - 26

4400078 --> Friday, 04 - 15

4400079 --> Friday, 04 - 07

4400080 --> Friday, 03 - 22

4400081 --> Friday, 04 - 11

4400082 --> Friday, 04 - 03

4400083 --> Friday, 04 - 23

4400084 --> Friday, 04 - 07

4400085 --> Friday, 03 - 30

4400086 --> Friday, 04 - 19

4400087 --> Friday, 04 - 04

4400088 --> Friday, 03 - 26

4400089 --> Friday, 04 - 15

4400090 --> Friday, 04 - 07

4400091 --> Friday, 03 - 23

4400092 --> Friday, 04 - 11

4400093 --> Friday, 04 - 03

4400094 --> Friday, 04 - 16

4400095 --> Friday, 04 - 08

4400096 --> Friday, 03 - 30

4400097 --> Friday, 04 - 19

4400098 --> Friday, 04 - 04

4400099 --> Friday, 03 - 27

4400100 --> Friday, 04 - 16

4400101 --> Friday, 04 - 01

4400102 --> Friday, 03 - 24

4400103 --> Friday, 04 - 13

4400104 --> Friday, 03 - 28

4400105 --> Friday, 04 - 17

4400106 --> Friday, 04 - 09

4400107 --> Friday, 03 - 25

4400108 --> Friday, 04 - 13

4400109 --> Friday, 04 - 05

4400110 --> Friday, 03 - 28

4400111 --> Friday, 04 - 10

4400112 --> Friday, 04 - 01

4400113 --> Friday, 04 - 21

4400114 --> Friday, 04 - 13

4400115 --> Friday, 03 - 29

4400116 --> Friday, 04 - 17

4400117 --> Friday, 04 - 09

4400118 --> Friday, 03 - 25

4400119 --> Friday, 04 - 14

4400120 --> Friday, 04 - 05

4400121 --> Friday, 03 - 21

4400122 --> Friday, 04 - 10

4400123 --> Friday, 04 - 02

4400124 --> Friday, 04 - 21

4400125 --> Friday, 04 - 06

4400126 --> Friday, 03 - 29

4400127 --> Friday, 04 - 18

4400128 --> Friday, 04 - 02

4400129 --> Friday, 03 - 25

4400130 --> Friday, 04 - 14

4400131 --> Friday, 03 - 30

4400132 --> Friday, 04 - 18

4400133 --> Friday, 04 - 10

4400134 --> Friday, 03 - 26

4400135 --> Friday, 04 - 15

4400136 --> Friday, 04 - 06

4400137 --> Friday, 03 - 29

4400138 --> Friday, 04 - 11

4400139 --> Friday, 04 - 03

4400140 --> Friday, 03 - 25

4400141 --> Friday, 04 - 14

4400142 --> Friday, 03 - 30

4400143 --> Friday, 04 - 19

4400144 --> Friday, 04 - 10

4400145 --> Friday, 03 - 26

4400146 --> Friday, 04 - 15

4400147 --> Friday, 04 - 07

4400148 --> Friday, 03 - 22

4400149 --> Friday, 04 - 11

4400150 --> Friday, 04 - 03

4400151 --> Friday, 04 - 23

4400152 --> Friday, 04 - 07

4400153 --> Friday, 03 - 30

4400154 --> Friday, 04 - 19

4400155 --> Friday, 04 - 04

4400156 --> Friday, 03 - 26

4400157 --> Friday, 04 - 15

4400158 --> Friday, 03 - 31

4400159 --> Friday, 03 - 23

4400160 --> Friday, 04 - 11

4400161 --> Friday, 04 - 03

4400162 --> Friday, 04 - 16

4400163 --> Friday, 04 - 08

4400164 --> Friday, 03 - 30

4400165 --> Friday, 04 - 19

4400166 --> Friday, 04 - 04

4400167 --> Friday, 03 - 27

4400168 --> Friday, 04 - 15

4400169 --> Friday, 03 - 31

4400170 --> Friday, 04 - 20

4400171 --> Friday, 04 - 12

4400172 --> Friday, 03 - 27

4400173 --> Friday, 04 - 16

4400174 --> Friday, 04 - 08

4400175 --> Friday, 03 - 24

4400176 --> Friday, 04 - 12

4400177 --> Friday, 04 - 04

4400178 --> Friday, 03 - 20

4400179 --> Friday, 04 - 09

4400180 --> Friday, 03 - 31

4400181 --> Friday, 04 - 20

4400182 --> Friday, 04 - 05

4400183 --> Friday, 03 - 28

4400184 --> Friday, 04 - 16

4400185 --> Friday, 04 - 08

4400186 --> Friday, 03 - 24

4400187 --> Friday, 04 - 13

4400188 --> Friday, 04 - 04

4400189 --> Friday, 04 - 17

4400190 --> Friday, 04 - 09

4400191 --> Friday, 04 - 01

4400192 --> Friday, 04 - 20

4400193 --> Friday, 04 - 05

4400194 --> Friday, 03 - 28

4400195 --> Friday, 04 - 17

4400196 --> Friday, 04 - 01

4400197 --> Friday, 03 - 24

4400198 --> Friday, 04 - 13

4400199 --> Friday, 03 - 29

4400200 --> Friday, 04 - 18

4400201 --> Friday, 04 - 10

4400202 --> Friday, 03 - 26

4400203 --> Friday, 04 - 15

4400204 --> Friday, 04 - 06

4400205 --> Friday, 03 - 22

4400206 --> Friday, 04 - 11

4400207 --> Friday, 04 - 03

4400208 --> Friday, 04 - 22

4400209 --> Friday, 04 - 07

4400210 --> Friday, 03 - 30

4400211 --> Friday, 04 - 19

4400212 --> Friday, 04 - 03

4400213 --> Friday, 03 - 26

4400214 --> Friday, 04 - 15

4400215 --> Friday, 03 - 31

4400216 --> Friday, 03 - 22

4400217 --> Friday, 04 - 11

4400218 --> Friday, 04 - 03

4400219 --> Friday, 04 - 16

4400220 --> Friday, 04 - 07

4400221 --> Friday, 03 - 30

4400222 --> Friday, 04 - 19

4400223 --> Friday, 04 - 04

4400224 --> Friday, 03 - 26

4400225 --> Friday, 04 - 15

4400226 --> Friday, 03 - 31

4400227 --> Friday, 04 - 20

4400228 --> Friday, 04 - 11

4400229 --> Friday, 03 - 27

4400230 --> Friday, 04 - 16

4400231 --> Friday, 04 - 08

4400232 --> Friday, 03 - 23

4400233 --> Friday, 04 - 12

4400234 --> Friday, 04 - 04

4400235 --> Friday, 03 - 20

4400236 --> Friday, 04 - 08

4400237 --> Friday, 03 - 31

4400238 --> Friday, 04 - 20

4400239 --> Friday, 04 - 05

4400240 --> Friday, 03 - 27

4400241 --> Friday, 04 - 16

4400242 --> Friday, 04 - 08

4400243 --> Friday, 03 - 24

4400244 --> Friday, 04 - 12

4400245 --> Friday, 04 - 04

4400246 --> Friday, 04 - 17

4400247 --> Friday, 04 - 09

4400248 --> Friday, 03 - 31

4400249 --> Friday, 04 - 20

4400250 --> Friday, 04 - 05

4400251 --> Friday, 03 - 28

4400252 --> Friday, 04 - 16

4400253 --> Friday, 04 - 01

4400254 --> Friday, 03 - 24

4400255 --> Friday, 04 - 13

4400256 --> Friday, 03 - 28

4400257 --> Friday, 04 - 17

4400258 --> Friday, 04 - 09

4400259 --> Friday, 03 - 25

4400260 --> Friday, 04 - 13

4400261 --> Friday, 04 - 05

4400262 --> Friday, 03 - 28

4400263 --> Friday, 04 - 10

4400264 --> Friday, 04 - 01

4400265 --> Friday, 04 - 21

4400266 --> Friday, 04 - 13

4400267 --> Friday, 03 - 29

