Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2020000 through 2029999



2020000 --> Friday, 04 - 07

2020001 --> Friday, 03 - 30

2020002 --> Friday, 04 - 19

2020003 --> Friday, 04 - 04

2020004 --> Friday, 03 - 26

2020005 --> Friday, 04 - 15

2020006 --> Friday, 03 - 31

2020007 --> Friday, 04 - 20

2020008 --> Friday, 04 - 11

2020009 --> Friday, 03 - 27

2020010 --> Friday, 04 - 16

2020011 --> Friday, 04 - 08

2020012 --> Friday, 03 - 23

2020013 --> Friday, 04 - 12

2020014 --> Friday, 04 - 04

2020015 --> Friday, 03 - 20

2020016 --> Friday, 04 - 08

2020017 --> Friday, 03 - 31

2020018 --> Friday, 04 - 20

2020019 --> Friday, 04 - 05

2020020 --> Friday, 03 - 27

2020021 --> Friday, 04 - 16

2020022 --> Friday, 04 - 08

2020023 --> Friday, 03 - 24

2020024 --> Friday, 04 - 12

2020025 --> Friday, 04 - 04

2020026 --> Friday, 04 - 17

2020027 --> Friday, 04 - 09

2020028 --> Friday, 03 - 31

2020029 --> Friday, 04 - 20

2020030 --> Friday, 04 - 05

2020031 --> Friday, 03 - 28

2020032 --> Friday, 04 - 16

2020033 --> Friday, 04 - 01

2020034 --> Friday, 03 - 24

2020035 --> Friday, 04 - 13

2020036 --> Friday, 03 - 28

2020037 --> Friday, 04 - 17

2020038 --> Friday, 04 - 09

2020039 --> Friday, 03 - 25

2020040 --> Friday, 04 - 13

2020041 --> Friday, 04 - 05

2020042 --> Friday, 03 - 21

2020043 --> Friday, 04 - 10

2020044 --> Friday, 04 - 01

2020045 --> Friday, 04 - 21

2020046 --> Friday, 04 - 06

2020047 --> Friday, 03 - 29

2020048 --> Friday, 04 - 17

2020049 --> Friday, 04 - 09

2020050 --> Friday, 03 - 25

2020051 --> Friday, 04 - 14

2020052 --> Friday, 04 - 05

2020053 --> Friday, 03 - 21

2020054 --> Friday, 04 - 10

2020055 --> Friday, 04 - 02

2020056 --> Friday, 04 - 21

2020057 --> Friday, 04 - 06

2020058 --> Friday, 03 - 29

2020059 --> Friday, 04 - 18

2020060 --> Friday, 04 - 02

2020061 --> Friday, 03 - 25

2020062 --> Friday, 04 - 14

2020063 --> Friday, 03 - 30

2020064 --> Friday, 04 - 18

2020065 --> Friday, 04 - 10

2020066 --> Friday, 03 - 26

2020067 --> Friday, 04 - 15

2020068 --> Friday, 04 - 06

2020069 --> Friday, 03 - 29

2020070 --> Friday, 04 - 11

2020071 --> Friday, 04 - 03

2020072 --> Friday, 03 - 25

2020073 --> Friday, 04 - 14

2020074 --> Friday, 03 - 30

2020075 --> Friday, 04 - 19

2020076 --> Friday, 04 - 10

2020077 --> Friday, 03 - 26

2020078 --> Friday, 04 - 15

2020079 --> Friday, 04 - 07

2020080 --> Friday, 03 - 22

2020081 --> Friday, 04 - 11

2020082 --> Friday, 04 - 03

2020083 --> Friday, 04 - 23

2020084 --> Friday, 04 - 07

2020085 --> Friday, 03 - 30

2020086 --> Friday, 04 - 19

2020087 --> Friday, 04 - 04

2020088 --> Friday, 03 - 26

2020089 --> Friday, 04 - 15

2020090 --> Friday, 03 - 31

2020091 --> Friday, 03 - 23

2020092 --> Friday, 04 - 11

2020093 --> Friday, 04 - 03

2020094 --> Friday, 04 - 16

2020095 --> Friday, 04 - 08

2020096 --> Friday, 03 - 30

2020097 --> Friday, 04 - 19

2020098 --> Friday, 04 - 04

2020099 --> Friday, 03 - 27

2020100 --> Friday, 04 - 16

2020101 --> Friday, 04 - 01

2020102 --> Friday, 04 - 21

2020103 --> Friday, 04 - 13

2020104 --> Friday, 03 - 28

2020105 --> Friday, 04 - 17

2020106 --> Friday, 04 - 09

2020107 --> Friday, 03 - 25

2020108 --> Friday, 04 - 13

2020109 --> Friday, 04 - 05

2020110 --> Friday, 03 - 21

2020111 --> Friday, 04 - 10

2020112 --> Friday, 04 - 01

2020113 --> Friday, 04 - 21

2020114 --> Friday, 04 - 06

2020115 --> Friday, 03 - 29

2020116 --> Friday, 04 - 17

2020117 --> Friday, 04 - 09

2020118 --> Friday, 03 - 25

2020119 --> Friday, 04 - 14

2020120 --> Friday, 04 - 05

2020121 --> Friday, 04 - 18

2020122 --> Friday, 04 - 10

2020123 --> Friday, 04 - 02

2020124 --> Friday, 04 - 21

2020125 --> Friday, 04 - 06

2020126 --> Friday, 03 - 29

2020127 --> Friday, 04 - 18

2020128 --> Friday, 04 - 02

2020129 --> Friday, 03 - 25

2020130 --> Friday, 04 - 14

2020131 --> Friday, 03 - 30

2020132 --> Friday, 04 - 18

2020133 --> Friday, 04 - 10

2020134 --> Friday, 03 - 26

2020135 --> Friday, 04 - 15

2020136 --> Friday, 04 - 06

2020137 --> Friday, 03 - 22

2020138 --> Friday, 04 - 11

2020139 --> Friday, 04 - 03

2020140 --> Friday, 04 - 22

2020141 --> Friday, 04 - 07

2020142 --> Friday, 03 - 30

2020143 --> Friday, 04 - 19

2020144 --> Friday, 04 - 10

2020145 --> Friday, 03 - 26

2020146 --> Friday, 04 - 15

2020147 --> Friday, 04 - 07

2020148 --> Friday, 03 - 22

2020149 --> Friday, 04 - 11

2020150 --> Friday, 04 - 03

2020151 --> Friday, 04 - 16

2020152 --> Friday, 04 - 07

2020153 --> Friday, 03 - 30

2020154 --> Friday, 04 - 19

2020155 --> Friday, 04 - 04

2020156 --> Friday, 03 - 26

2020157 --> Friday, 04 - 15

2020158 --> Friday, 03 - 31

2020159 --> Friday, 04 - 20

2020160 --> Friday, 04 - 11

2020161 --> Friday, 03 - 27

2020162 --> Friday, 04 - 16

2020163 --> Friday, 04 - 08

2020164 --> Friday, 03 - 30

2020165 --> Friday, 04 - 12

2020166 --> Friday, 04 - 04

2020167 --> Friday, 03 - 27

2020168 --> Friday, 04 - 15

2020169 --> Friday, 03 - 31

2020170 --> Friday, 04 - 20

2020171 --> Friday, 04 - 12

2020172 --> Friday, 03 - 27

2020173 --> Friday, 04 - 16

2020174 --> Friday, 04 - 08

2020175 --> Friday, 03 - 24

2020176 --> Friday, 04 - 12

2020177 --> Friday, 04 - 04

2020178 --> Friday, 04 - 17

2020179 --> Friday, 04 - 09

2020180 --> Friday, 03 - 31

2020181 --> Friday, 04 - 20

2020182 --> Friday, 04 - 05

2020183 --> Friday, 03 - 28

2020184 --> Friday, 04 - 16

