Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4280000 through 4289999



4280000 --> Friday, 04 - 21

4280001 --> Friday, 04 - 06

4280002 --> Friday, 03 - 29

4280003 --> Friday, 04 - 18

4280004 --> Friday, 04 - 02

4280005 --> Friday, 03 - 25

4280006 --> Friday, 04 - 14

4280007 --> Friday, 03 - 30

4280008 --> Friday, 04 - 18

4280009 --> Friday, 04 - 10

4280010 --> Friday, 03 - 26

4280011 --> Friday, 04 - 15

4280012 --> Friday, 04 - 06

4280013 --> Friday, 03 - 29

4280014 --> Friday, 04 - 11

4280015 --> Friday, 04 - 03

4280016 --> Friday, 04 - 22

4280017 --> Friday, 04 - 07

4280018 --> Friday, 03 - 30

4280019 --> Friday, 04 - 19

4280020 --> Friday, 04 - 10

4280021 --> Friday, 03 - 26

4280022 --> Friday, 04 - 15

4280023 --> Friday, 04 - 07

4280024 --> Friday, 03 - 22

4280025 --> Friday, 04 - 11

4280026 --> Friday, 04 - 03

4280027 --> Friday, 04 - 16

4280028 --> Friday, 04 - 07

4280029 --> Friday, 03 - 30

4280030 --> Friday, 04 - 19

4280031 --> Friday, 04 - 04

4280032 --> Friday, 03 - 26

4280033 --> Friday, 04 - 15

4280034 --> Friday, 03 - 31

4280035 --> Friday, 04 - 20

4280036 --> Friday, 04 - 11

4280037 --> Friday, 03 - 27

4280038 --> Friday, 04 - 16

4280039 --> Friday, 04 - 08

4280040 --> Friday, 03 - 30

4280041 --> Friday, 04 - 12

4280042 --> Friday, 04 - 04

4280043 --> Friday, 03 - 27

4280044 --> Friday, 04 - 15

4280045 --> Friday, 03 - 31

4280046 --> Friday, 04 - 20

4280047 --> Friday, 04 - 12

4280048 --> Friday, 03 - 27

4280049 --> Friday, 04 - 16

4280050 --> Friday, 04 - 08

4280051 --> Friday, 03 - 24

4280052 --> Friday, 04 - 12

4280053 --> Friday, 04 - 04

4280054 --> Friday, 04 - 17

4280055 --> Friday, 04 - 09

4280056 --> Friday, 03 - 31

4280057 --> Friday, 04 - 20

4280058 --> Friday, 04 - 05

4280059 --> Friday, 03 - 28

4280060 --> Friday, 04 - 16

4280061 --> Friday, 04 - 01

4280062 --> Friday, 03 - 24

4280063 --> Friday, 04 - 13

4280064 --> Friday, 04 - 04

4280065 --> Friday, 04 - 17

4280066 --> Friday, 04 - 09

4280067 --> Friday, 04 - 01

4280068 --> Friday, 04 - 20

4280069 --> Friday, 04 - 05

4280070 --> Friday, 03 - 28

4280071 --> Friday, 04 - 17

4280072 --> Friday, 04 - 01

4280073 --> Friday, 04 - 21

4280074 --> Friday, 04 - 13

4280075 --> Friday, 03 - 29

4280076 --> Friday, 04 - 17

4280077 --> Friday, 04 - 09

4280078 --> Friday, 03 - 25

4280079 --> Friday, 04 - 14

4280080 --> Friday, 04 - 05

4280081 --> Friday, 03 - 21

4280082 --> Friday, 04 - 10

4280083 --> Friday, 04 - 02

4280084 --> Friday, 04 - 21

4280085 --> Friday, 04 - 06

4280086 --> Friday, 03 - 29

4280087 --> Friday, 04 - 18

4280088 --> Friday, 04 - 09

4280089 --> Friday, 03 - 25

4280090 --> Friday, 04 - 14

4280091 --> Friday, 04 - 06

4280092 --> Friday, 04 - 18

4280093 --> Friday, 04 - 10

4280094 --> Friday, 04 - 02

4280095 --> Friday, 04 - 15

4280096 --> Friday, 04 - 06

4280097 --> Friday, 03 - 29

4280098 --> Friday, 04 - 18

4280099 --> Friday, 04 - 03

4280100 --> Friday, 03 - 26

4280101 --> Friday, 04 - 15

4280102 --> Friday, 03 - 31

4280103 --> Friday, 04 - 20

4280104 --> Friday, 04 - 11

4280105 --> Friday, 03 - 27

4280106 --> Friday, 04 - 16

4280107 --> Friday, 04 - 08

4280108 --> Friday, 03 - 30

4280109 --> Friday, 04 - 12

4280110 --> Friday, 04 - 04

4280111 --> Friday, 03 - 20

4280112 --> Friday, 04 - 08

4280113 --> Friday, 03 - 31

4280114 --> Friday, 04 - 20

4280115 --> Friday, 04 - 05

4280116 --> Friday, 03 - 27

4280117 --> Friday, 04 - 16

4280118 --> Friday, 04 - 08

4280119 --> Friday, 03 - 24

4280120 --> Friday, 04 - 12

4280121 --> Friday, 04 - 04

4280122 --> Friday, 04 - 17

4280123 --> Friday, 04 - 09

4280124 --> Friday, 03 - 31

4280125 --> Friday, 04 - 20

4280126 --> Friday, 04 - 05

4280127 --> Friday, 03 - 28

4280128 --> Friday, 04 - 16

4280129 --> Friday, 04 - 01

4280130 --> Friday, 03 - 24

4280131 --> Friday, 04 - 13

4280132 --> Friday, 03 - 28

4280133 --> Friday, 04 - 17

4280134 --> Friday, 04 - 09

4280135 --> Friday, 03 - 25

4280136 --> Friday, 04 - 13

4280137 --> Friday, 04 - 05

4280138 --> Friday, 03 - 28

4280139 --> Friday, 04 - 10

4280140 --> Friday, 04 - 01

4280141 --> Friday, 04 - 21

4280142 --> Friday, 04 - 13

4280143 --> Friday, 03 - 29

4280144 --> Friday, 04 - 17

4280145 --> Friday, 04 - 09

4280146 --> Friday, 03 - 25

4280147 --> Friday, 04 - 14

4280148 --> Friday, 04 - 05

4280149 --> Friday, 03 - 21

4280150 --> Friday, 04 - 10

4280151 --> Friday, 04 - 02

4280152 --> Friday, 04 - 21

4280153 --> Friday, 04 - 06

4280154 --> Friday, 03 - 29

4280155 --> Friday, 04 - 18

4280156 --> Friday, 04 - 02

4280157 --> Friday, 03 - 25

4280158 --> Friday, 04 - 14

4280159 --> Friday, 03 - 30

4280160 --> Friday, 04 - 18

4280161 --> Friday, 04 - 10

4280162 --> Friday, 04 - 02

4280163 --> Friday, 04 - 15

4280164 --> Friday, 04 - 06

4280165 --> Friday, 03 - 29

4280166 --> Friday, 04 - 18

4280167 --> Friday, 04 - 03

4280168 --> Friday, 03 - 25

4280169 --> Friday, 04 - 14

4280170 --> Friday, 03 - 30

4280171 --> Friday, 04 - 19

4280172 --> Friday, 04 - 10

4280173 --> Friday, 03 - 26

4280174 --> Friday, 04 - 15

4280175 --> Friday, 04 - 07

4280176 --> Friday, 03 - 22

4280177 --> Friday, 04 - 11

4280178 --> Friday, 04 - 03

4280179 --> Friday, 04 - 23

4280180 --> Friday, 04 - 07

4280181 --> Friday, 03 - 30

4280182 --> Friday, 04 - 19

4280183 --> Friday, 04 - 04

4280184 --> Friday, 03 - 26

4280185 --> Friday, 04 - 15

4280186 --> Friday, 04 - 07

4280187 --> Friday, 03 - 23

4280188 --> Friday, 04 - 11

4280189 --> Friday, 04 - 03

4280190 --> Friday, 04 - 16

4280191 --> Friday, 04 - 08

4280192 --> Friday, 03 - 30

4280193 --> Friday, 04 - 19

4280194 --> Friday, 04 - 04

4280195 --> Friday, 03 - 27

4280196 --> Friday, 04 - 15

4280197 --> Friday, 03 - 31

4280198 --> Friday, 04 - 20

4280199 --> Friday, 04 - 12

4280200 --> Friday, 03 - 28

4280201 --> Friday, 04 - 17

4280202 --> Friday, 04 - 09

4280203 --> Friday, 03 - 25

4280204 --> Friday, 04 - 13

4280205 --> Friday, 04 - 05

4280206 --> Friday, 03 - 21

4280207 --> Friday, 04 - 10

4280208 --> Friday, 04 - 01

4280209 --> Friday, 04 - 21

4280210 --> Friday, 04 - 06

4280211 --> Friday, 03 - 29

4280212 --> Friday, 04 - 17

4280213 --> Friday, 04 - 02

4280214 --> Friday, 03 - 25

4280215 --> Friday, 04 - 14

4280216 --> Friday, 04 - 05

4280217 --> Friday, 04 - 18

4280218 --> Friday, 04 - 10

4280219 --> Friday, 04 - 02

4280220 --> Friday, 04 - 21

4280221 --> Friday, 04 - 06

4280222 --> Friday, 03 - 29

4280223 --> Friday, 04 - 18

4280224 --> Friday, 04 - 02

4280225 --> Friday, 03 - 25

4280226 --> Friday, 04 - 14

4280227 --> Friday, 03 - 30

4280228 --> Friday, 04 - 18

4280229 --> Friday, 04 - 10

4280230 --> Friday, 03 - 26

4280231 --> Friday, 04 - 15

4280232 --> Friday, 04 - 06

