Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1180000 through 1189999



1180000 --> Friday, 04 - 14

1180001 --> Friday, 04 - 06

1180002 --> Friday, 03 - 22

1180003 --> Friday, 04 - 11

1180004 --> Friday, 04 - 02

1180005 --> Friday, 04 - 22

1180006 --> Friday, 04 - 07

1180007 --> Friday, 03 - 30

1180008 --> Friday, 04 - 18

1180009 --> Friday, 04 - 10

1180010 --> Friday, 03 - 26

1180011 --> Friday, 04 - 15

1180012 --> Friday, 04 - 06

1180013 --> Friday, 03 - 22

1180014 --> Friday, 04 - 11

1180015 --> Friday, 04 - 03

1180016 --> Friday, 04 - 22

1180017 --> Friday, 04 - 07

1180018 --> Friday, 03 - 30

1180019 --> Friday, 04 - 19

1180020 --> Friday, 04 - 03

1180021 --> Friday, 03 - 26

1180022 --> Friday, 04 - 15

1180023 --> Friday, 03 - 31

1180024 --> Friday, 04 - 19

1180025 --> Friday, 04 - 11

1180026 --> Friday, 03 - 27

1180027 --> Friday, 04 - 16

1180028 --> Friday, 04 - 07

1180029 --> Friday, 03 - 30

1180030 --> Friday, 04 - 12

1180031 --> Friday, 04 - 04

1180032 --> Friday, 03 - 26

1180033 --> Friday, 04 - 08

1180034 --> Friday, 03 - 31

1180035 --> Friday, 04 - 20

1180036 --> Friday, 04 - 11

1180037 --> Friday, 03 - 27

1180038 --> Friday, 04 - 16

1180039 --> Friday, 04 - 08

1180040 --> Friday, 03 - 23

1180041 --> Friday, 04 - 12

1180042 --> Friday, 04 - 04

1180043 --> Friday, 04 - 17

1180044 --> Friday, 04 - 08

1180045 --> Friday, 03 - 31

1180046 --> Friday, 04 - 20

1180047 --> Friday, 04 - 05

1180048 --> Friday, 03 - 27

1180049 --> Friday, 04 - 16

1180050 --> Friday, 04 - 01

1180051 --> Friday, 03 - 24

1180052 --> Friday, 04 - 12

1180053 --> Friday, 03 - 28

1180054 --> Friday, 04 - 17

1180055 --> Friday, 04 - 09

1180056 --> Friday, 03 - 31

1180057 --> Friday, 04 - 13

1180058 --> Friday, 04 - 05

1180059 --> Friday, 03 - 28

1180060 --> Friday, 04 - 16

1180061 --> Friday, 04 - 01

1180062 --> Friday, 04 - 21

1180063 --> Friday, 04 - 13

1180064 --> Friday, 03 - 28

1180065 --> Friday, 04 - 17

1180066 --> Friday, 04 - 09

1180067 --> Friday, 03 - 25

1180068 --> Friday, 04 - 13

1180069 --> Friday, 04 - 05

1180070 --> Friday, 03 - 21

1180071 --> Friday, 04 - 10

1180072 --> Friday, 04 - 01

1180073 --> Friday, 04 - 21

1180074 --> Friday, 04 - 06

1180075 --> Friday, 03 - 29

1180076 --> Friday, 04 - 17

1180077 --> Friday, 04 - 02

1180078 --> Friday, 03 - 25

1180079 --> Friday, 04 - 14

1180080 --> Friday, 04 - 05

1180081 --> Friday, 04 - 18

1180082 --> Friday, 04 - 10

1180083 --> Friday, 04 - 02

1180084 --> Friday, 04 - 21

1180085 --> Friday, 04 - 06

1180086 --> Friday, 03 - 29

1180087 --> Friday, 04 - 18

1180088 --> Friday, 04 - 02

1180089 --> Friday, 03 - 25

1180090 --> Friday, 04 - 14

1180091 --> Friday, 03 - 30

1180092 --> Friday, 04 - 18

1180093 --> Friday, 04 - 10

1180094 --> Friday, 03 - 26

1180095 --> Friday, 04 - 15

1180096 --> Friday, 04 - 06

1180097 --> Friday, 03 - 22

1180098 --> Friday, 04 - 11

1180099 --> Friday, 04 - 03

1180100 --> Friday, 03 - 26

1180101 --> Friday, 04 - 08

1180102 --> Friday, 03 - 31

1180103 --> Friday, 04 - 20

1180104 --> Friday, 04 - 11

