Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4360000 through 4369999



4360000 --> Friday, 04 - 14

4360001 --> Friday, 03 - 30

4360002 --> Friday, 04 - 19

4360003 --> Friday, 04 - 11

4360004 --> Friday, 03 - 26

4360005 --> Friday, 04 - 15

4360006 --> Friday, 04 - 07

4360007 --> Friday, 03 - 23

4360008 --> Friday, 04 - 11

4360009 --> Friday, 04 - 03

4360010 --> Friday, 04 - 23

4360011 --> Friday, 04 - 08

4360012 --> Friday, 03 - 30

4360013 --> Friday, 04 - 19

4360014 --> Friday, 04 - 04

4360015 --> Friday, 03 - 27

4360016 --> Friday, 04 - 15

4360017 --> Friday, 04 - 07

4360018 --> Friday, 03 - 23

4360019 --> Friday, 04 - 12

4360020 --> Friday, 04 - 03

4360021 --> Friday, 04 - 16

4360022 --> Friday, 04 - 08

4360023 --> Friday, 03 - 31

4360024 --> Friday, 04 - 19

4360025 --> Friday, 04 - 04

4360026 --> Friday, 03 - 27

4360027 --> Friday, 04 - 16

4360028 --> Friday, 03 - 31

4360029 --> Friday, 04 - 20

4360030 --> Friday, 04 - 12

4360031 --> Friday, 03 - 28

4360032 --> Friday, 04 - 16

4360033 --> Friday, 04 - 08

4360034 --> Friday, 03 - 24

4360035 --> Friday, 04 - 13

4360036 --> Friday, 04 - 04

4360037 --> Friday, 03 - 27

4360038 --> Friday, 04 - 09

4360039 --> Friday, 04 - 01

4360040 --> Friday, 04 - 20

4360041 --> Friday, 04 - 12

4360042 --> Friday, 03 - 28

4360043 --> Friday, 04 - 17

4360044 --> Friday, 04 - 08

4360045 --> Friday, 03 - 24

4360046 --> Friday, 04 - 13

4360047 --> Friday, 04 - 05

4360048 --> Friday, 04 - 17

4360049 --> Friday, 04 - 09

4360050 --> Friday, 04 - 01

4360051 --> Friday, 04 - 21

4360052 --> Friday, 04 - 05

4360053 --> Friday, 03 - 28

4360054 --> Friday, 04 - 17

4360055 --> Friday, 04 - 02

4360056 --> Friday, 03 - 24

4360057 --> Friday, 04 - 13

4360058 --> Friday, 03 - 29

4360059 --> Friday, 04 - 18

4360060 --> Friday, 04 - 09

4360061 --> Friday, 04 - 01

4360062 --> Friday, 04 - 14

4360063 --> Friday, 04 - 06

4360064 --> Friday, 03 - 28

4360065 --> Friday, 04 - 10

4360066 --> Friday, 04 - 02

4360067 --> Friday, 04 - 22

4360068 --> Friday, 04 - 13

4360069 --> Friday, 03 - 29

4360070 --> Friday, 04 - 18

4360071 --> Friday, 04 - 10

4360072 --> Friday, 03 - 25

4360073 --> Friday, 04 - 14

4360074 --> Friday, 04 - 06

4360075 --> Friday, 03 - 22

4360076 --> Friday, 04 - 10

4360077 --> Friday, 04 - 02

4360078 --> Friday, 04 - 22

4360079 --> Friday, 04 - 07

4360080 --> Friday, 03 - 29

4360081 --> Friday, 04 - 18

4360082 --> Friday, 04 - 03

4360083 --> Friday, 03 - 26

4360084 --> Friday, 04 - 14

4360085 --> Friday, 03 - 30

4360086 --> Friday, 04 - 19

4360087 --> Friday, 04 - 11

4360088 --> Friday, 04 - 02

4360089 --> Friday, 04 - 15

4360090 --> Friday, 04 - 07

4360091 --> Friday, 03 - 30

4360092 --> Friday, 04 - 18

4360093 --> Friday, 04 - 03

4360094 --> Friday, 03 - 26

4360095 --> Friday, 04 - 15

