Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2500000 through 2509999



2500000 --> Friday, 03 - 31

2500001 --> Friday, 04 - 20

2500002 --> Friday, 04 - 05

2500003 --> Friday, 03 - 28

2500004 --> Friday, 04 - 16

2500005 --> Friday, 04 - 01

2500006 --> Friday, 03 - 24

2500007 --> Friday, 04 - 13

2500008 --> Friday, 03 - 28

2500009 --> Friday, 04 - 17

2500010 --> Friday, 04 - 09

2500011 --> Friday, 03 - 25

2500012 --> Friday, 04 - 13

2500013 --> Friday, 04 - 05

2500014 --> Friday, 03 - 28

2500015 --> Friday, 04 - 10

2500016 --> Friday, 04 - 01

2500017 --> Friday, 04 - 21

2500018 --> Friday, 04 - 13

2500019 --> Friday, 03 - 29

2500020 --> Friday, 04 - 17

2500021 --> Friday, 04 - 09

2500022 --> Friday, 03 - 25

2500023 --> Friday, 04 - 14

2500024 --> Friday, 04 - 05

2500025 --> Friday, 03 - 21

2500026 --> Friday, 04 - 10

2500027 --> Friday, 04 - 02

2500028 --> Friday, 04 - 21

2500029 --> Friday, 04 - 06

2500030 --> Friday, 03 - 29

2500031 --> Friday, 04 - 18

2500032 --> Friday, 04 - 02

2500033 --> Friday, 03 - 25

2500034 --> Friday, 04 - 14

2500035 --> Friday, 03 - 30

2500036 --> Friday, 04 - 18

2500037 --> Friday, 04 - 10

2500038 --> Friday, 04 - 02

2500039 --> Friday, 04 - 15

2500040 --> Friday, 04 - 06

2500041 --> Friday, 03 - 29

2500042 --> Friday, 04 - 11

2500043 --> Friday, 04 - 03

2500044 --> Friday, 03 - 25

2500045 --> Friday, 04 - 14

2500046 --> Friday, 03 - 30

2500047 --> Friday, 04 - 19

2500048 --> Friday, 04 - 10

2500049 --> Friday, 03 - 26

2500050 --> Friday, 04 - 15

2500051 --> Friday, 04 - 07

2500052 --> Friday, 03 - 22

2500053 --> Friday, 04 - 11
