Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4720000 through 4729999



4720000 --> Friday, 04 - 14

4720001 --> Friday, 03 - 30

4720002 --> Friday, 04 - 19

4720003 --> Friday, 04 - 11

4720004 --> Friday, 03 - 26

4720005 --> Friday, 04 - 15

4720006 --> Friday, 04 - 07

4720007 --> Friday, 03 - 23

4720008 --> Friday, 04 - 11

4720009 --> Friday, 04 - 03

4720010 --> Friday, 03 - 26

4720011 --> Friday, 04 - 08

4720012 --> Friday, 03 - 30

4720013 --> Friday, 04 - 19

4720014 --> Friday, 04 - 11

4720015 --> Friday, 03 - 27

4720016 --> Friday, 04 - 15

4720017 --> Friday, 04 - 07

4720018 --> Friday, 03 - 23

4720019 --> Friday, 04 - 12

4720020 --> Friday, 04 - 03

4720021 --> Friday, 04 - 23

4720022 --> Friday, 04 - 08

4720023 --> Friday, 03 - 31

4720024 --> Friday, 04 - 19

4720025 --> Friday, 04 - 04

4720026 --> Friday, 03 - 27

4720027 --> Friday, 04 - 16

4720028 --> Friday, 03 - 31

4720029 --> Friday, 03 - 23

4720030 --> Friday, 04 - 12

4720031 --> Friday, 03 - 28

4720032 --> Friday, 04 - 16

4720033 --> Friday, 04 - 08

4720034 --> Friday, 03 - 31

4720035 --> Friday, 04 - 13

4720036 --> Friday, 04 - 04

4720037 --> Friday, 03 - 27

4720038 --> Friday, 04 - 09

4720039 --> Friday, 04 - 01

4720040 --> Friday, 04 - 20

4720041 --> Friday, 04 - 12

4720042 --> Friday, 03 - 28

4720043 --> Friday, 04 - 17

4720044 --> Friday, 04 - 08

4720045 --> Friday, 03 - 24

4720046 --> Friday, 04 - 13

4720047 --> Friday, 04 - 05

4720048 --> Friday, 03 - 20

4720049 --> Friday, 04 - 09

4720050 --> Friday, 04 - 01

4720051 --> Friday, 04 - 21

4720052 --> Friday, 04 - 05

4720053 --> Friday, 03 - 28

4720054 --> Friday, 04 - 17

4720055 --> Friday, 04 - 02

4720056 --> Friday, 03 - 24

4720057 --> Friday, 04 - 13

4720058 --> Friday, 03 - 29

4720059 --> Friday, 04 - 18

4720060 --> Friday, 04 - 09

4720061 --> Friday, 04 - 01

4720062 --> Friday, 04 - 14

4720063 --> Friday, 04 - 06

4720064 --> Friday, 03 - 28

4720065 --> Friday, 04 - 17

4720066 --> Friday, 04 - 02

4720067 --> Friday, 03 - 25

4720068 --> Friday, 04 - 13

4720069 --> Friday, 03 - 29

4720070 --> Friday, 04 - 18

4720071 --> Friday, 04 - 10

4720072 --> Friday, 03 - 25

4720073 --> Friday, 04 - 14

4720074 --> Friday, 04 - 06

4720075 --> Friday, 03 - 22

4720076 --> Friday, 04 - 10

4720077 --> Friday, 04 - 02

4720078 --> Friday, 04 - 22

4720079 --> Friday, 04 - 07

4720080 --> Friday, 03 - 29

4720081 --> Friday, 04 - 18

4720082 --> Friday, 04 - 03

4720083 --> Friday, 03 - 26

4720084 --> Friday, 04 - 14

4720085 --> Friday, 04 - 06

4720086 --> Friday, 03 - 22

4720087 --> Friday, 04 - 11

4720088 --> Friday, 04 - 02

4720089 --> Friday, 04 - 22

4720090 --> Friday, 04 - 07

4720091 --> Friday, 03 - 30

4720092 --> Friday, 04 - 18

4720093 --> Friday, 04 - 03

4720094 --> Friday, 03 - 26

4720095 --> Friday, 04 - 15

4720096 --> Friday, 03 - 30

4720097 --> Friday, 04 - 19

4720098 --> Friday, 04 - 11

4720099 --> Friday, 03 - 27

4720100 --> Friday, 04 - 16

4720101 --> Friday, 04 - 08

4720102 --> Friday, 03 - 24

4720103 --> Friday, 04 - 13

4720104 --> Friday, 04 - 04

4720105 --> Friday, 03 - 27

4720106 --> Friday, 04 - 09

4720107 --> Friday, 04 - 01

4720108 --> Friday, 04 - 20

4720109 --> Friday, 04 - 12

4720110 --> Friday, 03 - 28

4720111 --> Friday, 04 - 17

4720112 --> Friday, 04 - 08

4720113 --> Friday, 03 - 24

4720114 --> Friday, 04 - 13

4720115 --> Friday, 04 - 05

4720116 --> Friday, 04 - 17

4720117 --> Friday, 04 - 09

4720118 --> Friday, 04 - 01

4720119 --> Friday, 04 - 21

4720120 --> Friday, 04 - 05

4720121 --> Friday, 03 - 28

4720122 --> Friday, 04 - 17

4720123 --> Friday, 04 - 02

4720124 --> Friday, 03 - 24

4720125 --> Friday, 04 - 13

4720126 --> Friday, 03 - 29

4720127 --> Friday, 04 - 18

4720128 --> Friday, 04 - 09

4720129 --> Friday, 04 - 01

4720130 --> Friday, 04 - 14

4720131 --> Friday, 04 - 06

4720132 --> Friday, 03 - 28

4720133 --> Friday, 04 - 10

4720134 --> Friday, 04 - 02

4720135 --> Friday, 04 - 22

4720136 --> Friday, 04 - 13

4720137 --> Friday, 03 - 29

4720138 --> Friday, 04 - 18

4720139 --> Friday, 04 - 10

4720140 --> Friday, 03 - 25

4720141 --> Friday, 04 - 14

4720142 --> Friday, 04 - 06

4720143 --> Friday, 03 - 22

4720144 --> Friday, 04 - 10

4720145 --> Friday, 04 - 02

4720146 --> Friday, 04 - 22

4720147 --> Friday, 04 - 07

4720148 --> Friday, 03 - 29

4720149 --> Friday, 04 - 18

4720150 --> Friday, 04 - 03

4720151 --> Friday, 03 - 26

4720152 --> Friday, 04 - 14

4720153 --> Friday, 03 - 30

4720154 --> Friday, 04 - 19

4720155 --> Friday, 04 - 11

4720156 --> Friday, 04 - 02

4720157 --> Friday, 04 - 15

4720158 --> Friday, 04 - 07

4720159 --> Friday, 03 - 30

4720160 --> Friday, 04 - 18

4720161 --> Friday, 04 - 03

4720162 --> Friday, 03 - 26

4720163 --> Friday, 04 - 15

4720164 --> Friday, 03 - 30

4720165 --> Friday, 04 - 19

4720166 --> Friday, 04 - 11

4720167 --> Friday, 03 - 27

4720168 --> Friday, 04 - 15

4720169 --> Friday, 04 - 07

4720170 --> Friday, 03 - 23

4720171 --> Friday, 04 - 12

4720172 --> Friday, 04 - 03

4720173 --> Friday, 04 - 23

4720174 --> Friday, 04 - 08

4720175 --> Friday, 03 - 31

4720176 --> Friday, 04 - 19

4720177 --> Friday, 04 - 04

4720178 --> Friday, 03 - 27

4720179 --> Friday, 04 - 16

4720180 --> Friday, 04 - 07

4720181 --> Friday, 03 - 23

4720182 --> Friday, 04 - 12

4720183 --> Friday, 04 - 04

4720184 --> Friday, 04 - 16

4720185 --> Friday, 04 - 08

4720186 --> Friday, 03 - 31

4720187 --> Friday, 04 - 20

4720188 --> Friday, 04 - 04

4720189 --> Friday, 03 - 27

4720190 --> Friday, 04 - 16

4720191 --> Friday, 04 - 01

4720192 --> Friday, 04 - 20

4720193 --> Friday, 04 - 12

4720194 --> Friday, 03 - 28

4720195 --> Friday, 04 - 17

4720196 --> Friday, 04 - 08

4720197 --> Friday, 03 - 24

4720198 --> Friday, 04 - 13

