Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2700000 through 2709999



2700000 --> Friday, 04 - 14

2700001 --> Friday, 03 - 30

2700002 --> Friday, 04 - 19

2700003 --> Friday, 04 - 11

2700004 --> Friday, 03 - 26

2700005 --> Friday, 04 - 15

2700006 --> Friday, 04 - 07

2700007 --> Friday, 03 - 23

2700008 --> Friday, 04 - 11

2700009 --> Friday, 04 - 03

2700010 --> Friday, 03 - 26

2700011 --> Friday, 04 - 08

2700012 --> Friday, 03 - 30

2700013 --> Friday, 04 - 19

2700014 --> Friday, 04 - 04

2700015 --> Friday, 03 - 27

2700016 --> Friday, 04 - 15

2700017 --> Friday, 04 - 07

2700018 --> Friday, 03 - 23

2700019 --> Friday, 04 - 12

2700020 --> Friday, 04 - 03

2700021 --> Friday, 04 - 23

2700022 --> Friday, 04 - 08

2700023 --> Friday, 03 - 31

2700024 --> Friday, 04 - 19

2700025 --> Friday, 04 - 04

2700026 --> Friday, 03 - 27

2700027 --> Friday, 04 - 16

2700028 --> Friday, 03 - 31

2700029 --> Friday, 03 - 23

2700030 --> Friday, 04 - 12

2700031 --> Friday, 03 - 28

2700032 --> Friday, 04 - 16

2700033 --> Friday, 04 - 08

2700034 --> Friday, 03 - 24

2700035 --> Friday, 04 - 13

2700036 --> Friday, 04 - 04

2700037 --> Friday, 03 - 27

2700038 --> Friday, 04 - 09

2700039 --> Friday, 04 - 01

2700040 --> Friday, 04 - 20

2700041 --> Friday, 04 - 12

2700042 --> Friday, 03 - 28

2700043 --> Friday, 04 - 17

2700044 --> Friday, 04 - 08

2700045 --> Friday, 03 - 24

2700046 --> Friday, 04 - 13

2700047 --> Friday, 04 - 05

2700048 --> Friday, 03 - 20

2700049 --> Friday, 04 - 09

2700050 --> Friday, 04 - 01

2700051 --> Friday, 04 - 21

2700052 --> Friday, 04 - 05

2700053 --> Friday, 03 - 28

2700054 --> Friday, 04 - 17

2700055 --> Friday, 04 - 02

2700056 --> Friday, 03 - 24

2700057 --> Friday, 04 - 13

2700058 --> Friday, 03 - 29

2700059 --> Friday, 04 - 18

2700060 --> Friday, 04 - 09

2700061 --> Friday, 04 - 01

2700062 --> Friday, 04 - 14

2700063 --> Friday, 04 - 06

2700064 --> Friday, 03 - 28

2700065 --> Friday, 04 - 17

2700066 --> Friday, 04 - 02

2700067 --> Friday, 03 - 25

2700068 --> Friday, 04 - 13

2700069 --> Friday, 03 - 29

2700070 --> Friday, 04 - 18

2700071 --> Friday, 04 - 10

2700072 --> Friday, 03 - 25

2700073 --> Friday, 04 - 14

2700074 --> Friday, 04 - 06

2700075 --> Friday, 03 - 22

2700076 --> Friday, 04 - 10

2700077 --> Friday, 04 - 02

2700078 --> Friday, 04 - 22

2700079 --> Friday, 04 - 07

2700080 --> Friday, 03 - 29

2700081 --> Friday, 04 - 18

2700082 --> Friday, 04 - 03

2700083 --> Friday, 03 - 26

