Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2430000 through 2439999



2430000 --> Friday, 04 - 14

2430001 --> Friday, 03 - 30

2430002 --> Friday, 04 - 19

2430003 --> Friday, 04 - 11

2430004 --> Friday, 03 - 26

2430005 --> Friday, 04 - 15

2430006 --> Friday, 04 - 07

2430007 --> Friday, 03 - 23

2430008 --> Friday, 04 - 11

2430009 --> Friday, 04 - 03

2430010 --> Friday, 04 - 23

2430011 --> Friday, 04 - 08

2430012 --> Friday, 03 - 30

2430013 --> Friday, 04 - 19

2430014 --> Friday, 04 - 04

2430015 --> Friday, 03 - 27

2430016 --> Friday, 04 - 15

2430017 --> Friday, 04 - 07

2430018 --> Friday, 03 - 23

2430019 --> Friday, 04 - 12

2430020 --> Friday, 04 - 03

2430021 --> Friday, 04 - 16

2430022 --> Friday, 04 - 08

2430023 --> Friday, 03 - 31

2430024 --> Friday, 04 - 19

2430025 --> Friday, 04 - 04

2430026 --> Friday, 03 - 27

2430027 --> Friday, 04 - 16

2430028 --> Friday, 03 - 31

2430029 --> Friday, 04 - 20

2430030 --> Friday, 04 - 12

2430031 --> Friday, 03 - 28

2430032 --> Friday, 04 - 16

2430033 --> Friday, 04 - 08

2430034 --> Friday, 03 - 24

2430035 --> Friday, 04 - 13

2430036 --> Friday, 04 - 04

2430037 --> Friday, 03 - 27

2430038 --> Friday, 04 - 09

2430039 --> Friday, 04 - 01

2430040 --> Friday, 04 - 20

2430041 --> Friday, 04 - 12

2430042 --> Friday, 03 - 28

2430043 --> Friday, 04 - 17

2430044 --> Friday, 04 - 08

2430045 --> Friday, 03 - 24

2430046 --> Friday, 04 - 13

2430047 --> Friday, 04 - 05

2430048 --> Friday, 04 - 17

2430049 --> Friday, 04 - 09

2430050 --> Friday, 04 - 01

2430051 --> Friday, 04 - 21

2430052 --> Friday, 04 - 05

2430053 --> Friday, 03 - 28

2430054 --> Friday, 04 - 17

2430055 --> Friday, 04 - 02

2430056 --> Friday, 03 - 24

2430057 --> Friday, 04 - 13

2430058 --> Friday, 03 - 29

2430059 --> Friday, 04 - 18

2430060 --> Friday, 04 - 09

2430061 --> Friday, 04 - 01

2430062 --> Friday, 04 - 14

2430063 --> Friday, 04 - 06

2430064 --> Friday, 03 - 28

2430065 --> Friday, 04 - 10

2430066 --> Friday, 04 - 02

2430067 --> Friday, 04 - 22

2430068 --> Friday, 04 - 13

2430069 --> Friday, 03 - 29

2430070 --> Friday, 04 - 18

