Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1880000 through 1889999



1880000 --> Friday, 04 - 07

1880001 --> Friday, 03 - 23

1880002 --> Friday, 04 - 12

1880003 --> Friday, 04 - 04

1880004 --> Friday, 04 - 16

1880005 --> Friday, 04 - 08

1880006 --> Friday, 03 - 31

1880007 --> Friday, 04 - 20

1880008 --> Friday, 04 - 04

1880009 --> Friday, 03 - 27

1880010 --> Friday, 04 - 16

1880011 --> Friday, 04 - 01

1880012 --> Friday, 04 - 20

1880013 --> Friday, 04 - 12

1880014 --> Friday, 03 - 28

1880015 --> Friday, 04 - 17

1880016 --> Friday, 04 - 08

1880017 --> Friday, 03 - 24

1880018 --> Friday, 04 - 13

1880019 --> Friday, 04 - 05

1880020 --> Friday, 03 - 27

1880021 --> Friday, 04 - 09

1880022 --> Friday, 04 - 01

1880023 --> Friday, 04 - 21

1880024 --> Friday, 04 - 12

1880025 --> Friday, 03 - 28

1880026 --> Friday, 04 - 17

1880027 --> Friday, 04 - 09

1880028 --> Friday, 03 - 24

1880029 --> Friday, 04 - 13

1880030 --> Friday, 04 - 05

1880031 --> Friday, 04 - 18

1880032 --> Friday, 04 - 09

1880033 --> Friday, 04 - 01

1880034 --> Friday, 04 - 21

1880035 --> Friday, 04 - 06

1880036 --> Friday, 03 - 28

1880037 --> Friday, 04 - 17

1880038 --> Friday, 04 - 02

1880039 --> Friday, 03 - 25

1880040 --> Friday, 04 - 13

1880041 --> Friday, 03 - 29

1880042 --> Friday, 04 - 18

1880043 --> Friday, 04 - 10

1880044 --> Friday, 04 - 01

1880045 --> Friday, 04 - 14

1880046 --> Friday, 04 - 06

1880047 --> Friday, 03 - 29

1880048 --> Friday, 04 - 17

1880049 --> Friday, 04 - 02

1880050 --> Friday, 04 - 22

1880051 --> Friday, 04 - 07

1880052 --> Friday, 03 - 29

1880053 --> Friday, 04 - 18

1880054 --> Friday, 04 - 10

1880055 --> Friday, 03 - 26

1880056 --> Friday, 04 - 14

1880057 --> Friday, 04 - 06

1880058 --> Friday, 03 - 22

1880059 --> Friday, 04 - 11

1880060 --> Friday, 04 - 02

1880061 --> Friday, 04 - 22

1880062 --> Friday, 04 - 07

1880063 --> Friday, 03 - 30

1880064 --> Friday, 04 - 18

1880065 --> Friday, 04 - 03

1880066 --> Friday, 03 - 26

1880067 --> Friday, 04 - 15

1880068 --> Friday, 04 - 06

1880069 --> Friday, 04 - 19

1880070 --> Friday, 04 - 11

1880071 --> Friday, 03 - 27

1880072 --> Friday, 04 - 15

1880073 --> Friday, 04 - 07

1880074 --> Friday, 03 - 30

1880075 --> Friday, 04 - 12

1880076 --> Friday, 04 - 03

1880077 --> Friday, 03 - 26

1880078 --> Friday, 04 - 15

1880079 --> Friday, 03 - 31

1880080 --> Friday, 04 - 19

1880081 --> Friday, 04 - 11

1880082 --> Friday, 03 - 27

1880083 --> Friday, 04 - 16

1880084 --> Friday, 04 - 07

1880085 --> Friday, 03 - 23

1880086 --> Friday, 04 - 12

1880087 --> Friday, 04 - 04

1880088 --> Friday, 04 - 23

1880089 --> Friday, 04 - 08

1880090 --> Friday, 03 - 31

1880091 --> Friday, 04 - 20

1880092 --> Friday, 04 - 04

1880093 --> Friday, 03 - 27

1880094 --> Friday, 04 - 16

1880095 --> Friday, 04 - 01

1880096 --> Friday, 03 - 23

1880097 --> Friday, 04 - 12

1880098 --> Friday, 04 - 04

