Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1950000 through 1959999



1950000 --> Friday, 04 - 21

1950001 --> Friday, 04 - 13

1950002 --> Friday, 03 - 29

1950003 --> Friday, 04 - 18

1950004 --> Friday, 04 - 09

1950005 --> Friday, 03 - 25

1950006 --> Friday, 04 - 14

1950007 --> Friday, 04 - 06

1950008 --> Friday, 03 - 21

1950009 --> Friday, 04 - 10

1950010 --> Friday, 04 - 02

1950011 --> Friday, 04 - 22

1950012 --> Friday, 04 - 06

1950013 --> Friday, 03 - 29

1950014 --> Friday, 04 - 18

1950015 --> Friday, 04 - 03

1950016 --> Friday, 03 - 25

1950017 --> Friday, 04 - 14

1950018 --> Friday, 03 - 30

1950019 --> Friday, 04 - 19

1950020 --> Friday, 04 - 10

1950021 --> Friday, 04 - 02

1950022 --> Friday, 04 - 15

1950023 --> Friday, 04 - 07

1950024 --> Friday, 03 - 29

1950025 --> Friday, 04 - 18

1950026 --> Friday, 04 - 03

1950027 --> Friday, 03 - 26

1950028 --> Friday, 04 - 14

1950029 --> Friday, 03 - 30

1950030 --> Friday, 04 - 19

1950031 --> Friday, 04 - 11

1950032 --> Friday, 03 - 26

1950033 --> Friday, 04 - 15

1950034 --> Friday, 04 - 07

1950035 --> Friday, 03 - 23

1950036 --> Friday, 04 - 11

1950037 --> Friday, 04 - 03

1950038 --> Friday, 04 - 23

1950039 --> Friday, 04 - 08

1950040 --> Friday, 03 - 30

1950041 --> Friday, 04 - 19

1950042 --> Friday, 04 - 04

1950043 --> Friday, 03 - 27

1950044 --> Friday, 04 - 15

1950045 --> Friday, 04 - 07

1950046 --> Friday, 03 - 23

1950047 --> Friday, 04 - 12

1950048 --> Friday, 04 - 03

1950049 --> Friday, 04 - 16

1950050 --> Friday, 04 - 08

1950051 --> Friday, 03 - 31

1950052 --> Friday, 04 - 19

1950053 --> Friday, 04 - 04

1950054 --> Friday, 03 - 27

1950055 --> Friday, 04 - 16

1950056 --> Friday, 03 - 31

1950057 --> Friday, 04 - 20

1950058 --> Friday, 04 - 12

1950059 --> Friday, 03 - 28

1950060 --> Friday, 04 - 16

1950061 --> Friday, 04 - 08

1950062 --> Friday, 03 - 24

1950063 --> Friday, 04 - 13

1950064 --> Friday, 04 - 04

1950065 --> Friday, 03 - 20

1950066 --> Friday, 04 - 09

1950067 --> Friday, 04 - 01

1950068 --> Friday, 04 - 20

1950069 --> Friday, 04 - 05

1950070 --> Friday, 03 - 28

1950071 --> Friday, 04 - 17

1950072 --> Friday, 04 - 08

1950073 --> Friday, 03 - 24

1950074 --> Friday, 04 - 13

1950075 --> Friday, 04 - 05

1950076 --> Friday, 04 - 17

1950077 --> Friday, 04 - 09

1950078 --> Friday, 04 - 01

1950079 --> Friday, 04 - 21

1950080 --> Friday, 04 - 05

1950081 --> Friday, 03 - 28

1950082 --> Friday, 04 - 17

1950083 --> Friday, 04 - 02

1950084 --> Friday, 03 - 24

1950085 --> Friday, 04 - 13

1950086 --> Friday, 03 - 29

1950087 --> Friday, 04 - 18

1950088 --> Friday, 04 - 09

1950089 --> Friday, 03 - 25

1950090 --> Friday, 04 - 14

1950091 --> Friday, 04 - 06

1950092 --> Friday, 03 - 28

1950093 --> Friday, 04 - 10

1950094 --> Friday, 04 - 02

1950095 --> Friday, 04 - 22

1950096 --> Friday, 04 - 13

1950097 --> Friday, 03 - 29

1950098 --> Friday, 04 - 18

1950099 --> Friday, 04 - 10

1950100 --> Friday, 03 - 26

1950101 --> Friday, 04 - 15

1950102 --> Friday, 04 - 07

1950103 --> Friday, 03 - 23

1950104 --> Friday, 04 - 11

1950105 --> Friday, 04 - 03

1950106 --> Friday, 04 - 23

1950107 --> Friday, 04 - 08

1950108 --> Friday, 03 - 30

1950109 --> Friday, 04 - 19

1950110 --> Friday, 04 - 04

1950111 --> Friday, 03 - 27

1950112 --> Friday, 04 - 15

1950113 --> Friday, 03 - 31

1950114 --> Friday, 03 - 23

1950115 --> Friday, 04 - 12

1950116 --> Friday, 04 - 03

1950117 --> Friday, 04 - 16

1950118 --> Friday, 04 - 08

1950119 --> Friday, 03 - 31

1950120 --> Friday, 04 - 19

1950121 --> Friday, 04 - 04

1950122 --> Friday, 03 - 27

1950123 --> Friday, 04 - 09

1950124 --> Friday, 03 - 31

1950125 --> Friday, 04 - 20

1950126 --> Friday, 04 - 12

1950127 --> Friday, 03 - 28

1950128 --> Friday, 04 - 16

1950129 --> Friday, 04 - 08

1950130 --> Friday, 03 - 24

1950131 --> Friday, 04 - 13

1950132 --> Friday, 04 - 04

1950133 --> Friday, 03 - 20

1950134 --> Friday, 04 - 09

1950135 --> Friday, 04 - 01

1950136 --> Friday, 04 - 20

1950137 --> Friday, 04 - 05

1950138 --> Friday, 03 - 28

1950139 --> Friday, 04 - 17

1950140 --> Friday, 04 - 08

1950141 --> Friday, 03 - 24

1950142 --> Friday, 04 - 13

1950143 --> Friday, 03 - 29

1950144 --> Friday, 04 - 17

1950145 --> Friday, 04 - 09

1950146 --> Friday, 04 - 01

1950147 --> Friday, 04 - 14

1950148 --> Friday, 04 - 05

1950149 --> Friday, 03 - 28

1950150 --> Friday, 04 - 17

1950151 --> Friday, 04 - 02

1950152 --> Friday, 03 - 24

1950153 --> Friday, 04 - 13

1950154 --> Friday, 03 - 29

1950155 --> Friday, 04 - 18

1950156 --> Friday, 04 - 09

1950157 --> Friday, 03 - 25

1950158 --> Friday, 04 - 14

1950159 --> Friday, 04 - 06

1950160 --> Friday, 03 - 21

1950161 --> Friday, 04 - 10

1950162 --> Friday, 04 - 02

1950163 --> Friday, 04 - 22

1950164 --> Friday, 04 - 06

1950165 --> Friday, 03 - 29

1950166 --> Friday, 04 - 18

1950167 --> Friday, 04 - 03

1950168 --> Friday, 03 - 25

1950169 --> Friday, 04 - 14

1950170 --> Friday, 04 - 06

1950171 --> Friday, 03 - 22

1950172 --> Friday, 04 - 10

1950173 --> Friday, 04 - 02

1950174 --> Friday, 04 - 22

1950175 --> Friday, 04 - 07

1950176 --> Friday, 03 - 29

1950177 --> Friday, 04 - 18

1950178 --> Friday, 04 - 03

1950179 --> Friday, 03 - 26

1950180 --> Friday, 04 - 14

1950181 --> Friday, 03 - 30

1950182 --> Friday, 04 - 19

1950183 --> Friday, 04 - 11

1950184 --> Friday, 03 - 26

1950185 --> Friday, 04 - 15

1950186 --> Friday, 04 - 07

1950187 --> Friday, 03 - 23

1950188 --> Friday, 04 - 11

1950189 --> Friday, 04 - 03

1950190 --> Friday, 03 - 26

1950191 --> Friday, 04 - 08

1950192 --> Friday, 03 - 30

1950193 --> Friday, 04 - 19

1950194 --> Friday, 04 - 11

1950195 --> Friday, 03 - 27

1950196 --> Friday, 04 - 15

1950197 --> Friday, 04 - 07

1950198 --> Friday, 03 - 23

1950199 --> Friday, 04 - 12

1950200 --> Friday, 04 - 04

1950201 --> Friday, 04 - 17

1950202 --> Friday, 04 - 09

1950203 --> Friday, 04 - 01

1950204 --> Friday, 04 - 20

1950205 --> Friday, 04 - 05

1950206 --> Friday, 03 - 28

1950207 --> Friday, 04 - 17

1950208 --> Friday, 04 - 01

1950209 --> Friday, 03 - 24

