Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0950000 through 0959999



0950000 --> Friday, 04 - 14

0950001 --> Friday, 03 - 30

0950002 --> Friday, 04 - 19

0950003 --> Friday, 04 - 11

0950004 --> Friday, 03 - 26

0950005 --> Friday, 04 - 15

0950006 --> Friday, 04 - 07

0950007 --> Friday, 03 - 23

0950008 --> Friday, 04 - 11

0950009 --> Friday, 04 - 03

0950010 --> Friday, 03 - 26

0950011 --> Friday, 04 - 08

0950012 --> Friday, 03 - 30

0950013 --> Friday, 04 - 19

0950014 --> Friday, 04 - 11

0950015 --> Friday, 03 - 27

0950016 --> Friday, 04 - 15

0950017 --> Friday, 04 - 07

0950018 --> Friday, 03 - 23

0950019 --> Friday, 04 - 12

0950020 --> Friday, 04 - 03

0950021 --> Friday, 04 - 23

0950022 --> Friday, 04 - 08

0950023 --> Friday, 03 - 31

0950024 --> Friday, 04 - 19

0950025 --> Friday, 04 - 04

0950026 --> Friday, 03 - 27

0950027 --> Friday, 04 - 16

0950028 --> Friday, 03 - 31

0950029 --> Friday, 03 - 23

0950030 --> Friday, 04 - 12

0950031 --> Friday, 03 - 28

0950032 --> Friday, 04 - 16

0950033 --> Friday, 04 - 08

0950034 --> Friday, 03 - 31

0950035 --> Friday, 04 - 13

0950036 --> Friday, 04 - 04

0950037 --> Friday, 03 - 27

0950038 --> Friday, 04 - 09

0950039 --> Friday, 04 - 01

0950040 --> Friday, 04 - 20

0950041 --> Friday, 04 - 12

0950042 --> Friday, 03 - 28

0950043 --> Friday, 04 - 17

0950044 --> Friday, 04 - 08

0950045 --> Friday, 03 - 24

0950046 --> Friday, 04 - 13

0950047 --> Friday, 04 - 05

0950048 --> Friday, 03 - 20

0950049 --> Friday, 04 - 09

0950050 --> Friday, 04 - 01

0950051 --> Friday, 04 - 21

0950052 --> Friday, 04 - 05

0950053 --> Friday, 03 - 28

0950054 --> Friday, 04 - 17

0950055 --> Friday, 04 - 02

0950056 --> Friday, 03 - 24

0950057 --> Friday, 04 - 13

0950058 --> Friday, 03 - 29

0950059 --> Friday, 04 - 18

0950060 --> Friday, 04 - 09

0950061 --> Friday, 04 - 01

0950062 --> Friday, 04 - 14

0950063 --> Friday, 04 - 06

0950064 --> Friday, 03 - 28

0950065 --> Friday, 04 - 17

0950066 --> Friday, 04 - 02

0950067 --> Friday, 03 - 25

0950068 --> Friday, 04 - 13

0950069 --> Friday, 03 - 29

0950070 --> Friday, 04 - 18

0950071 --> Friday, 04 - 10

0950072 --> Friday, 03 - 25

0950073 --> Friday, 04 - 14

0950074 --> Friday, 04 - 06

0950075 --> Friday, 03 - 22

0950076 --> Friday, 04 - 10

0950077 --> Friday, 04 - 02

0950078 --> Friday, 04 - 22

0950079 --> Friday, 04 - 07

0950080 --> Friday, 03 - 29

0950081 --> Friday, 04 - 18

0950082 --> Friday, 04 - 03

0950083 --> Friday, 03 - 26

0950084 --> Friday, 04 - 14

0950085 --> Friday, 04 - 06

0950086 --> Friday, 03 - 22

0950087 --> Friday, 04 - 11

0950088 --> Friday, 04 - 02

0950089 --> Friday, 04 - 22

0950090 --> Friday, 04 - 07

0950091 --> Friday, 03 - 30

0950092 --> Friday, 04 - 18

0950093 --> Friday, 04 - 03

0950094 --> Friday, 03 - 26

0950095 --> Friday, 04 - 15

0950096 --> Friday, 03 - 30

0950097 --> Friday, 04 - 19

