Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3470000 through 3479999



3470000 --> Friday, 04 - 14

3470001 --> Friday, 04 - 06

3470002 --> Friday, 03 - 29

3470003 --> Friday, 04 - 11

3470004 --> Friday, 04 - 02

3470005 --> Friday, 03 - 25

3470006 --> Friday, 04 - 14

3470007 --> Friday, 03 - 30

3470008 --> Friday, 04 - 18

3470009 --> Friday, 04 - 10

3470010 --> Friday, 03 - 26

3470011 --> Friday, 04 - 15

3470012 --> Friday, 04 - 06

3470013 --> Friday, 03 - 22

3470014 --> Friday, 04 - 11

3470015 --> Friday, 04 - 03

3470016 --> Friday, 04 - 22

3470017 --> Friday, 04 - 07

3470018 --> Friday, 03 - 30

3470019 --> Friday, 04 - 19

3470020 --> Friday, 04 - 03

3470021 --> Friday, 03 - 26

3470022 --> Friday, 04 - 15

3470023 --> Friday, 03 - 31

3470024 --> Friday, 03 - 22

3470025 --> Friday, 04 - 11

3470026 --> Friday, 04 - 03

3470027 --> Friday, 04 - 16

3470028 --> Friday, 04 - 07

3470029 --> Friday, 03 - 30

3470030 --> Friday, 04 - 12

3470031 --> Friday, 04 - 04

3470032 --> Friday, 03 - 26

3470033 --> Friday, 04 - 15

3470034 --> Friday, 03 - 31

3470035 --> Friday, 04 - 20

3470036 --> Friday, 04 - 11

3470037 --> Friday, 03 - 27

3470038 --> Friday, 04 - 16

3470039 --> Friday, 04 - 08

3470040 --> Friday, 03 - 23

3470041 --> Friday, 04 - 12

3470042 --> Friday, 04 - 04

3470043 --> Friday, 03 - 20

3470044 --> Friday, 04 - 08

3470045 --> Friday, 03 - 31

3470046 --> Friday, 04 - 20

3470047 --> Friday, 04 - 05

3470048 --> Friday, 03 - 27

3470049 --> Friday, 04 - 16

3470050 --> Friday, 04 - 01

3470051 --> Friday, 03 - 24

3470052 --> Friday, 04 - 12

3470053 --> Friday, 04 - 04

3470054 --> Friday, 04 - 17

3470055 --> Friday, 04 - 09

3470056 --> Friday, 03 - 31

3470057 --> Friday, 04 - 20

3470058 --> Friday, 04 - 05

3470059 --> Friday, 03 - 28

3470060 --> Friday, 04 - 16

3470061 --> Friday, 04 - 01

3470062 --> Friday, 03 - 24

3470063 --> Friday, 04 - 13

3470064 --> Friday, 03 - 28

3470065 --> Friday, 04 - 17

3470066 --> Friday, 04 - 09

3470067 --> Friday, 03 - 25

3470068 --> Friday, 04 - 13

3470069 --> Friday, 04 - 05

3470070 --> Friday, 03 - 21

3470071 --> Friday, 04 - 10

3470072 --> Friday, 04 - 01

3470073 --> Friday, 04 - 21

3470074 --> Friday, 04 - 06

3470075 --> Friday, 03 - 29

3470076 --> Friday, 04 - 17

3470077 --> Friday, 04 - 09

3470078 --> Friday, 03 - 25

3470079 --> Friday, 04 - 14

3470080 --> Friday, 04 - 05

3470081 --> Friday, 03 - 21

3470082 --> Friday, 04 - 10

3470083 --> Friday, 04 - 02

3470084 --> Friday, 04 - 21

3470085 --> Friday, 04 - 06

3470086 --> Friday, 03 - 29

3470087 --> Friday, 04 - 18

3470088 --> Friday, 04 - 02

3470089 --> Friday, 03 - 25

3470090 --> Friday, 04 - 14

3470091 --> Friday, 03 - 30

3470092 --> Friday, 04 - 18

3470093 --> Friday, 04 - 10

3470094 --> Friday, 03 - 26

3470095 --> Friday, 04 - 15

3470096 --> Friday, 04 - 06

3470097 --> Friday, 03 - 29

3470098 --> Friday, 04 - 11

3470099 --> Friday, 04 - 03

3470100 --> Friday, 03 - 26

3470101 --> Friday, 04 - 15

3470102 --> Friday, 03 - 31

3470103 --> Friday, 04 - 20

3470104 --> Friday, 04 - 11

3470105 --> Friday, 03 - 27

3470106 --> Friday, 04 - 16

3470107 --> Friday, 04 - 08

3470108 --> Friday, 03 - 23

3470109 --> Friday, 04 - 12

3470110 --> Friday, 04 - 04

3470111 --> Friday, 04 - 17

3470112 --> Friday, 04 - 08

3470113 --> Friday, 03 - 31

3470114 --> Friday, 04 - 20

3470115 --> Friday, 04 - 05

3470116 --> Friday, 03 - 27

3470117 --> Friday, 04 - 16

3470118 --> Friday, 04 - 01

3470119 --> Friday, 03 - 24

3470120 --> Friday, 04 - 12

3470121 --> Friday, 04 - 04

3470122 --> Friday, 04 - 17

3470123 --> Friday, 04 - 09

3470124 --> Friday, 03 - 31

3470125 --> Friday, 04 - 13

3470126 --> Friday, 04 - 05

3470127 --> Friday, 03 - 28

3470128 --> Friday, 04 - 16

3470129 --> Friday, 04 - 01

3470130 --> Friday, 04 - 21

3470131 --> Friday, 04 - 13

3470132 --> Friday, 03 - 28

3470133 --> Friday, 04 - 17

3470134 --> Friday, 04 - 09

3470135 --> Friday, 03 - 25

3470136 --> Friday, 04 - 13

3470137 --> Friday, 04 - 05

3470138 --> Friday, 03 - 21

3470139 --> Friday, 04 - 10

3470140 --> Friday, 04 - 01

3470141 --> Friday, 04 - 21

3470142 --> Friday, 04 - 06

3470143 --> Friday, 03 - 29

3470144 --> Friday, 04 - 17

3470145 --> Friday, 04 - 02

3470146 --> Friday, 03 - 25

3470147 --> Friday, 04 - 14

3470148 --> Friday, 04 - 05

3470149 --> Friday, 04 - 18

3470150 --> Friday, 04 - 10

3470151 --> Friday, 04 - 02

