Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4680000 through 4689999



4680000 --> Friday, 04 - 14

4680001 --> Friday, 04 - 06

4680002 --> Friday, 03 - 22

4680003 --> Friday, 04 - 11

4680004 --> Friday, 04 - 02

4680005 --> Friday, 04 - 22

4680006 --> Friday, 04 - 07

4680007 --> Friday, 03 - 30

4680008 --> Friday, 04 - 18

4680009 --> Friday, 04 - 03

4680010 --> Friday, 03 - 26

4680011 --> Friday, 04 - 15

4680012 --> Friday, 04 - 06

4680013 --> Friday, 03 - 22

4680014 --> Friday, 04 - 11

4680015 --> Friday, 04 - 03

4680016 --> Friday, 04 - 22

4680017 --> Friday, 04 - 07

4680018 --> Friday, 03 - 30

4680019 --> Friday, 04 - 19

4680020 --> Friday, 04 - 03

4680021 --> Friday, 03 - 26

4680022 --> Friday, 04 - 15

4680023 --> Friday, 03 - 31

4680024 --> Friday, 04 - 19

4680025 --> Friday, 04 - 11

4680026 --> Friday, 03 - 27

4680027 --> Friday, 04 - 16

4680028 --> Friday, 04 - 07

4680029 --> Friday, 03 - 23

4680030 --> Friday, 04 - 12

4680031 --> Friday, 04 - 04

4680032 --> Friday, 03 - 26

4680033 --> Friday, 04 - 08

4680034 --> Friday, 03 - 31

4680035 --> Friday, 04 - 20

4680036 --> Friday, 04 - 11

4680037 --> Friday, 03 - 27

4680038 --> Friday, 04 - 16

4680039 --> Friday, 04 - 08

4680040 --> Friday, 03 - 23

4680041 --> Friday, 04 - 12

4680042 --> Friday, 04 - 04

4680043 --> Friday, 04 - 17

4680044 --> Friday, 04 - 08

4680045 --> Friday, 03 - 31

4680046 --> Friday, 04 - 20

4680047 --> Friday, 04 - 05

4680048 --> Friday, 03 - 27

4680049 --> Friday, 04 - 16

4680050 --> Friday, 04 - 01

4680051 --> Friday, 03 - 24

4680052 --> Friday, 04 - 12

4680053 --> Friday, 03 - 28

4680054 --> Friday, 04 - 17

4680055 --> Friday, 04 - 09

4680056 --> Friday, 03 - 31

4680057 --> Friday, 04 - 13

4680058 --> Friday, 04 - 05

4680059 --> Friday, 03 - 28

4680060 --> Friday, 04 - 16

4680061 --> Friday, 04 - 01

4680062 --> Friday, 04 - 21

4680063 --> Friday, 04 - 06

4680064 --> Friday, 03 - 28

4680065 --> Friday, 04 - 17

4680066 --> Friday, 04 - 09

4680067 --> Friday, 03 - 25

4680068 --> Friday, 04 - 13

4680069 --> Friday, 04 - 05

4680070 --> Friday, 03 - 21

4680071 --> Friday, 04 - 10

4680072 --> Friday, 04 - 01

4680073 --> Friday, 04 - 21

4680074 --> Friday, 04 - 06

4680075 --> Friday, 03 - 29

4680076 --> Friday, 04 - 17

4680077 --> Friday, 04 - 02

4680078 --> Friday, 03 - 25

4680079 --> Friday, 04 - 14

4680080 --> Friday, 03 - 29

4680081 --> Friday, 04 - 18

4680082 --> Friday, 04 - 10

4680083 --> Friday, 03 - 26

4680084 --> Friday, 04 - 14

4680085 --> Friday, 04 - 06

4680086 --> Friday, 03 - 29

4680087 --> Friday, 04 - 11

4680088 --> Friday, 04 - 02

4680089 --> Friday, 03 - 25

4680090 --> Friday, 04 - 14

4680091 --> Friday, 03 - 30

4680092 --> Friday, 04 - 18

4680093 --> Friday, 04 - 10

4680094 --> Friday, 03 - 26

4680095 --> Friday, 04 - 15

