Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0530000 through 0539999



0530000 --> Friday, 03 - 31

0530001 --> Friday, 04 - 20

0530002 --> Friday, 04 - 12

0530003 --> Friday, 03 - 28

0530004 --> Friday, 04 - 16

0530005 --> Friday, 04 - 08

0530006 --> Friday, 03 - 24

0530007 --> Friday, 04 - 13

0530008 --> Friday, 04 - 04

0530009 --> Friday, 03 - 20

0530010 --> Friday, 04 - 09

0530011 --> Friday, 04 - 01

0530012 --> Friday, 04 - 20

0530013 --> Friday, 04 - 05

0530014 --> Friday, 03 - 28

0530015 --> Friday, 04 - 17

0530016 --> Friday, 04 - 08

0530017 --> Friday, 03 - 24

0530018 --> Friday, 04 - 13

0530019 --> Friday, 04 - 05

0530020 --> Friday, 04 - 17

0530021 --> Friday, 04 - 09

0530022 --> Friday, 04 - 01

0530023 --> Friday, 04 - 21

0530024 --> Friday, 04 - 05

0530025 --> Friday, 03 - 28

0530026 --> Friday, 04 - 17

0530027 --> Friday, 04 - 02

0530028 --> Friday, 03 - 24

0530029 --> Friday, 04 - 13

0530030 --> Friday, 03 - 29

0530031 --> Friday, 04 - 18

0530032 --> Friday, 04 - 09

0530033 --> Friday, 03 - 25

0530034 --> Friday, 04 - 14

0530035 --> Friday, 04 - 06

0530036 --> Friday, 03 - 28

0530037 --> Friday, 04 - 10

0530038 --> Friday, 04 - 02

0530039 --> Friday, 04 - 22

0530040 --> Friday, 04 - 13

0530041 --> Friday, 03 - 29

0530042 --> Friday, 04 - 18

0530043 --> Friday, 04 - 03

0530044 --> Friday, 03 - 25

0530045 --> Friday, 04 - 14

0530046 --> Friday, 04 - 06

0530047 --> Friday, 03 - 22

0530048 --> Friday, 04 - 10

0530049 --> Friday, 04 - 02

0530050 --> Friday, 04 - 22

0530051 --> Friday, 04 - 07

0530052 --> Friday, 03 - 29

0530053 --> Friday, 04 - 18

0530054 --> Friday, 04 - 03

0530055 --> Friday, 03 - 26

0530056 --> Friday, 04 - 14

0530057 --> Friday, 03 - 30

0530058 --> Friday, 04 - 19

0530059 --> Friday, 04 - 11

0530060 --> Friday, 04 - 02

0530061 --> Friday, 04 - 15

0530062 --> Friday, 04 - 07

0530063 --> Friday, 03 - 23

0530064 --> Friday, 04 - 11

0530065 --> Friday, 04 - 03

