Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5260000 through 5269999



5260000 --> Friday, 04 - 14

5260001 --> Friday, 03 - 30

5260002 --> Friday, 04 - 19

5260003 --> Friday, 04 - 11

5260004 --> Friday, 04 - 02

5260005 --> Friday, 04 - 15

5260006 --> Friday, 04 - 07

5260007 --> Friday, 03 - 30

5260008 --> Friday, 04 - 18

5260009 --> Friday, 04 - 03

5260010 --> Friday, 03 - 26

5260011 --> Friday, 04 - 15

5260012 --> Friday, 03 - 30

5260013 --> Friday, 04 - 19

5260014 --> Friday, 04 - 11

5260015 --> Friday, 03 - 27

5260016 --> Friday, 04 - 15

5260017 --> Friday, 04 - 07

5260018 --> Friday, 03 - 23

5260019 --> Friday, 04 - 12

5260020 --> Friday, 04 - 03

5260021 --> Friday, 04 - 23

5260022 --> Friday, 04 - 08

5260023 --> Friday, 03 - 31

5260024 --> Friday, 04 - 19

5260025 --> Friday, 04 - 04

5260026 --> Friday, 03 - 27

5260027 --> Friday, 04 - 16

5260028 --> Friday, 04 - 07

5260029 --> Friday, 03 - 23

5260030 --> Friday, 04 - 12

5260031 --> Friday, 04 - 04

5260032 --> Friday, 04 - 16

5260033 --> Friday, 04 - 08

5260034 --> Friday, 03 - 31

5260035 --> Friday, 04 - 20

5260036 --> Friday, 04 - 04

5260037 --> Friday, 03 - 27

5260038 --> Friday, 04 - 16

5260039 --> Friday, 04 - 01

5260040 --> Friday, 04 - 20

5260041 --> Friday, 04 - 12

5260042 --> Friday, 03 - 28

5260043 --> Friday, 04 - 17

5260044 --> Friday, 04 - 08

5260045 --> Friday, 03 - 24

5260046 --> Friday, 04 - 13

5260047 --> Friday, 04 - 05

5260048 --> Friday, 03 - 27

5260049 --> Friday, 04 - 09

5260050 --> Friday, 04 - 01

5260051 --> Friday, 04 - 21

5260052 --> Friday, 04 - 12

5260053 --> Friday, 03 - 28

5260054 --> Friday, 04 - 17

5260055 --> Friday, 04 - 02

5260056 --> Friday, 03 - 24

5260057 --> Friday, 04 - 13

5260058 --> Friday, 04 - 05

5260059 --> Friday, 04 - 18

5260060 --> Friday, 04 - 09

5260061 --> Friday, 04 - 01

5260062 --> Friday, 04 - 21

5260063 --> Friday, 04 - 06

5260064 --> Friday, 03 - 28

5260065 --> Friday, 04 - 17

5260066 --> Friday, 04 - 02

5260067 --> Friday, 03 - 25

5260068 --> Friday, 04 - 13

5260069 --> Friday, 03 - 29

5260070 --> Friday, 04 - 18

5260071 --> Friday, 04 - 10

5260072 --> Friday, 04 - 01

5260073 --> Friday, 04 - 14

5260074 --> Friday, 04 - 06

5260075 --> Friday, 03 - 22

5260076 --> Friday, 04 - 10

5260077 --> Friday, 04 - 02

5260078 --> Friday, 04 - 22

5260079 --> Friday, 04 - 07

5260080 --> Friday, 03 - 29

5260081 --> Friday, 04 - 18

5260082 --> Friday, 04 - 10

5260083 --> Friday, 03 - 26

5260084 --> Friday, 04 - 14

5260085 --> Friday, 04 - 06

5260086 --> Friday, 03 - 22

5260087 --> Friday, 04 - 11

5260088 --> Friday, 04 - 02

5260089 --> Friday, 04 - 22

5260090 --> Friday, 04 - 07

5260091 --> Friday, 03 - 30

5260092 --> Friday, 04 - 18

5260093 --> Friday, 04 - 03

5260094 --> Friday, 03 - 26

5260095 --> Friday, 04 - 15

5260096 --> Friday, 03 - 30

5260097 --> Friday, 04 - 19

5260098 --> Friday, 04 - 11

5260099 --> Friday, 03 - 27

5260100 --> Friday, 04 - 16

5260101 --> Friday, 04 - 08

5260102 --> Friday, 03 - 31

5260103 --> Friday, 04 - 13

5260104 --> Friday, 04 - 04

5260105 --> Friday, 03 - 27

5260106 --> Friday, 04 - 16

5260107 --> Friday, 04 - 01

5260108 --> Friday, 04 - 20

5260109 --> Friday, 04 - 12

5260110 --> Friday, 03 - 28

5260111 --> Friday, 04 - 17

5260112 --> Friday, 04 - 08

5260113 --> Friday, 03 - 24

5260114 --> Friday, 04 - 13

5260115 --> Friday, 04 - 05

5260116 --> Friday, 03 - 20

5260117 --> Friday, 04 - 09

5260118 --> Friday, 04 - 01

5260119 --> Friday, 04 - 21

5260120 --> Friday, 04 - 05

5260121 --> Friday, 03 - 28

5260122 --> Friday, 04 - 17

5260123 --> Friday, 04 - 02

5260124 --> Friday, 03 - 24

5260125 --> Friday, 04 - 13

5260126 --> Friday, 04 - 05

5260127 --> Friday, 04 - 18

5260128 --> Friday, 04 - 09

5260129 --> Friday, 04 - 01

5260130 --> Friday, 04 - 21

5260131 --> Friday, 04 - 06

5260132 --> Friday, 03 - 28

5260133 --> Friday, 04 - 17

5260134 --> Friday, 04 - 02

5260135 --> Friday, 03 - 25

5260136 --> Friday, 04 - 13

5260137 --> Friday, 03 - 29

5260138 --> Friday, 04 - 18

5260139 --> Friday, 04 - 10

5260140 --> Friday, 03 - 25

5260141 --> Friday, 04 - 14

5260142 --> Friday, 04 - 06

5260143 --> Friday, 03 - 22

5260144 --> Friday, 04 - 10

5260145 --> Friday, 04 - 02

5260146 --> Friday, 04 - 22

5260147 --> Friday, 04 - 07

5260148 --> Friday, 03 - 29

5260149 --> Friday, 04 - 18

5260150 --> Friday, 04 - 03

5260151 --> Friday, 03 - 26

5260152 --> Friday, 04 - 14

5260153 --> Friday, 04 - 06

5260154 --> Friday, 03 - 22

5260155 --> Friday, 04 - 11

5260156 --> Friday, 04 - 02

5260157 --> Friday, 04 - 22

5260158 --> Friday, 04 - 07

5260159 --> Friday, 03 - 30

5260160 --> Friday, 04 - 18

5260161 --> Friday, 04 - 03

5260162 --> Friday, 03 - 26

5260163 --> Friday, 04 - 15

5260164 --> Friday, 03 - 30

5260165 --> Friday, 04 - 19

5260166 --> Friday, 04 - 11

5260167 --> Friday, 03 - 27

5260168 --> Friday, 04 - 15

5260169 --> Friday, 04 - 07

5260170 --> Friday, 03 - 23

5260171 --> Friday, 04 - 12

5260172 --> Friday, 04 - 03

5260173 --> Friday, 03 - 26

5260174 --> Friday, 04 - 08

5260175 --> Friday, 03 - 31

5260176 --> Friday, 04 - 19

5260177 --> Friday, 04 - 11

5260178 --> Friday, 03 - 27

5260179 --> Friday, 04 - 16

5260180 --> Friday, 04 - 07

5260181 --> Friday, 03 - 23

5260182 --> Friday, 04 - 12

5260183 --> Friday, 04 - 04

5260184 --> Friday, 04 - 23

5260185 --> Friday, 04 - 08

5260186 --> Friday, 03 - 31

5260187 --> Friday, 04 - 20

5260188 --> Friday, 04 - 04

5260189 --> Friday, 03 - 27

5260190 --> Friday, 04 - 16

5260191 --> Friday, 04 - 01

5260192 --> Friday, 03 - 23

5260193 --> Friday, 04 - 12

5260194 --> Friday, 03 - 28

5260195 --> Friday, 04 - 17

5260196 --> Friday, 04 - 08

5260197 --> Friday, 03 - 31

5260198 --> Friday, 04 - 13

5260199 --> Friday, 04 - 05

5260200 --> Friday, 03 - 28

5260201 --> Friday, 04 - 10

5260202 --> Friday, 04 - 02

5260203 --> Friday, 04 - 22

5260204 --> Friday, 04 - 13

