Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0260000 through 0269999



0260000 --> Friday, 03 - 31

0260001 --> Friday, 04 - 20

0260002 --> Friday, 04 - 12

0260003 --> Friday, 03 - 28

0260004 --> Friday, 04 - 16

0260005 --> Friday, 04 - 08

0260006 --> Friday, 03 - 24

0260007 --> Friday, 04 - 13

0260008 --> Friday, 04 - 04

0260009 --> Friday, 03 - 20

0260010 --> Friday, 04 - 09

0260011 --> Friday, 04 - 01

0260012 --> Friday, 04 - 20

0260013 --> Friday, 04 - 05

0260014 --> Friday, 03 - 28

0260015 --> Friday, 04 - 17

0260016 --> Friday, 04 - 01

0260017 --> Friday, 03 - 24

0260018 --> Friday, 04 - 13

0260019 --> Friday, 03 - 29

0260020 --> Friday, 04 - 17

0260021 --> Friday, 04 - 09

0260022 --> Friday, 04 - 01

0260023 --> Friday, 04 - 14

0260024 --> Friday, 04 - 05

0260025 --> Friday, 03 - 28

0260026 --> Friday, 04 - 17

0260027 --> Friday, 04 - 02

0260028 --> Friday, 03 - 24

0260029 --> Friday, 04 - 13

0260030 --> Friday, 03 - 29

0260031 --> Friday, 04 - 18

0260032 --> Friday, 04 - 09

0260033 --> Friday, 03 - 25

0260034 --> Friday, 04 - 14

0260035 --> Friday, 04 - 06

0260036 --> Friday, 03 - 21

0260037 --> Friday, 04 - 10

0260038 --> Friday, 04 - 02

0260039 --> Friday, 04 - 22

0260040 --> Friday, 04 - 06

0260041 --> Friday, 03 - 29

0260042 --> Friday, 04 - 18

0260043 --> Friday, 04 - 03

0260044 --> Friday, 03 - 25

0260045 --> Friday, 04 - 14

0260046 --> Friday, 04 - 06

0260047 --> Friday, 03 - 22

0260048 --> Friday, 04 - 10

0260049 --> Friday, 04 - 02

0260050 --> Friday, 04 - 22

0260051 --> Friday, 04 - 07

0260052 --> Friday, 03 - 29

0260053 --> Friday, 04 - 18

0260054 --> Friday, 04 - 03

0260055 --> Friday, 03 - 26

0260056 --> Friday, 04 - 14

0260057 --> Friday, 03 - 30

0260058 --> Friday, 04 - 19

0260059 --> Friday, 04 - 11

0260060 --> Friday, 03 - 26

0260061 --> Friday, 04 - 15

0260062 --> Friday, 04 - 07

0260063 --> Friday, 03 - 23

0260064 --> Friday, 04 - 11

0260065 --> Friday, 04 - 03

0260066 --> Friday, 03 - 26

0260067 --> Friday, 04 - 08

0260068 --> Friday, 03 - 30

0260069 --> Friday, 04 - 19

0260070 --> Friday, 04 - 11

0260071 --> Friday, 03 - 27

0260072 --> Friday, 04 - 15

0260073 --> Friday, 04 - 07

0260074 --> Friday, 03 - 23

0260075 --> Friday, 04 - 12

0260076 --> Friday, 04 - 03

0260077 --> Friday, 04 - 23

0260078 --> Friday, 04 - 08

0260079 --> Friday, 03 - 31

0260080 --> Friday, 04 - 19

0260081 --> Friday, 04 - 04

0260082 --> Friday, 03 - 27

0260083 --> Friday, 04 - 16

0260084 --> Friday, 03 - 31

0260085 --> Friday, 03 - 23

0260086 --> Friday, 04 - 12

0260087 --> Friday, 03 - 28

0260088 --> Friday, 04 - 16

0260089 --> Friday, 04 - 08

0260090 --> Friday, 03 - 31

0260091 --> Friday, 04 - 13

0260092 --> Friday, 04 - 04

0260093 --> Friday, 03 - 27

0260094 --> Friday, 04 - 09

0260095 --> Friday, 04 - 01

0260096 --> Friday, 04 - 20

0260097 --> Friday, 04 - 12

0260098 --> Friday, 03 - 28

0260099 --> Friday, 04 - 17

0260100 --> Friday, 04 - 09

0260101 --> Friday, 03 - 25

0260102 --> Friday, 04 - 14

0260103 --> Friday, 04 - 06

0260104 --> Friday, 03 - 21

0260105 --> Friday, 04 - 10

0260106 --> Friday, 04 - 02

0260107 --> Friday, 04 - 22

0260108 --> Friday, 04 - 06

0260109 --> Friday, 03 - 29

0260110 --> Friday, 04 - 18

0260111 --> Friday, 04 - 03

0260112 --> Friday, 03 - 25

0260113 --> Friday, 04 - 14

0260114 --> Friday, 03 - 30

0260115 --> Friday, 04 - 19

0260116 --> Friday, 04 - 10

0260117 --> Friday, 04 - 02

0260118 --> Friday, 04 - 15

0260119 --> Friday, 04 - 07

0260120 --> Friday, 03 - 29

