Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0400000 through 0409999



0400000 --> Sunday, 04 - 09

0400001 --> Sunday, 03 - 25

0400002 --> Sunday, 04 - 14

0400003 --> Sunday, 04 - 06

0400004 --> Sunday, 04 - 25

0400005 --> Sunday, 04 - 10

0400006 --> Sunday, 04 - 02

0400007 --> Sunday, 04 - 22

0400008 --> Sunday, 04 - 06

0400009 --> Sunday, 03 - 29

0400010 --> Sunday, 04 - 18

0400011 --> Sunday, 04 - 03

0400012 --> Sunday, 03 - 25

0400013 --> Sunday, 04 - 14

0400014 --> Sunday, 03 - 30

0400015 --> Sunday, 04 - 19

0400016 --> Sunday, 04 - 10

0400017 --> Sunday, 04 - 02

0400018 --> Sunday, 04 - 15

0400019 --> Sunday, 04 - 07

0400020 --> Sunday, 03 - 29

0400021 --> Sunday, 04 - 18

0400022 --> Sunday, 04 - 03

0400023 --> Sunday, 04 - 23

0400024 --> Sunday, 04 - 14

0400025 --> Sunday, 03 - 30

0400026 --> Sunday, 04 - 19

0400027 --> Sunday, 04 - 11

0400028 --> Sunday, 03 - 26

0400029 --> Sunday, 04 - 15

0400030 --> Sunday, 04 - 07

0400031 --> Sunday, 03 - 23

0400032 --> Sunday, 04 - 11

0400033 --> Sunday, 04 - 03

0400034 --> Sunday, 04 - 23

0400035 --> Sunday, 04 - 08

0400036 --> Sunday, 03 - 30

0400037 --> Sunday, 04 - 19

0400038 --> Sunday, 04 - 04

0400039 --> Sunday, 03 - 27

0400040 --> Sunday, 04 - 15

0400041 --> Sunday, 04 - 07

0400042 --> Sunday, 04 - 20

0400043 --> Sunday, 04 - 12

0400044 --> Sunday, 04 - 03

0400045 --> Sunday, 04 - 16

0400046 --> Sunday, 04 - 08

0400047 --> Sunday, 03 - 31

0400048 --> Sunday, 04 - 19

0400049 --> Sunday, 04 - 04

0400050 --> Sunday, 03 - 27

0400051 --> Sunday, 04 - 16

0400052 --> Sunday, 03 - 31

0400053 --> Sunday, 04 - 20

0400054 --> Sunday, 04 - 12

0400055 --> Sunday, 03 - 28

0400056 --> Sunday, 04 - 16

0400057 --> Sunday, 04 - 08

0400058 --> Sunday, 03 - 24

0400059 --> Sunday, 04 - 13

0400060 --> Sunday, 04 - 04

0400061 --> Sunday, 04 - 24

0400062 --> Sunday, 04 - 09

0400063 --> Sunday, 04 - 01

0400064 --> Sunday, 04 - 20

0400065 --> Sunday, 04 - 05

0400066 --> Sunday, 03 - 28

0400067 --> Sunday, 04 - 17

0400068 --> Sunday, 04 - 08

0400069 --> Sunday, 03 - 24

0400070 --> Sunday, 04 - 13

0400071 --> Sunday, 04 - 05

0400072 --> Sunday, 04 - 24

0400073 --> Sunday, 04 - 09

0400074 --> Sunday, 04 - 01

0400075 --> Sunday, 04 - 21

0400076 --> Sunday, 04 - 05

0400077 --> Sunday, 03 - 28

0400078 --> Sunday, 04 - 17

0400079 --> Sunday, 04 - 02

0400080 --> Sunday, 04 - 21

0400081 --> Sunday, 04 - 13

0400082 --> Sunday, 03 - 29

0400083 --> Sunday, 04 - 18

0400084 --> Sunday, 04 - 09

0400085 --> Sunday, 03 - 25

0400086 --> Sunday, 04 - 14

0400087 --> Sunday, 04 - 06

0400088 --> Sunday, 03 - 28

0400089 --> Sunday, 04 - 10

0400090 --> Sunday, 04 - 02

0400091 --> Sunday, 04 - 22

0400092 --> Sunday, 04 - 13

0400093 --> Sunday, 03 - 29

0400094 --> Sunday, 04 - 18

0400095 --> Sunday, 04 - 10

0400096 --> Sunday, 03 - 25

0400097 --> Sunday, 04 - 14

0400098 --> Sunday, 04 - 06

0400099 --> Sunday, 04 - 19

0400100 --> Sunday, 04 - 11

0400101 --> Sunday, 04 - 03

0400102 --> Sunday, 04 - 23

0400103 --> Sunday, 04 - 08

0400104 --> Sunday, 03 - 30

0400105 --> Sunday, 04 - 19

0400106 --> Sunday, 04 - 04

0400107 --> Sunday, 03 - 27

0400108 --> Sunday, 04 - 15

0400109 --> Sunday, 03 - 31

0400110 --> Sunday, 04 - 20

0400111 --> Sunday, 04 - 12

0400112 --> Sunday, 04 - 03

0400113 --> Sunday, 04 - 16

0400114 --> Sunday, 04 - 08

0400115 --> Sunday, 03 - 31

0400116 --> Sunday, 04 - 19

0400117 --> Sunday, 04 - 04

0400118 --> Sunday, 03 - 27

0400119 --> Sunday, 04 - 16

0400120 --> Sunday, 03 - 31

0400121 --> Sunday, 04 - 20

0400122 --> Sunday, 04 - 12

0400123 --> Sunday, 03 - 28

0400124 --> Sunday, 04 - 16

0400125 --> Sunday, 04 - 08

0400126 --> Sunday, 03 - 24

0400127 --> Sunday, 04 - 13

0400128 --> Sunday, 04 - 04

0400129 --> Sunday, 04 - 24

0400130 --> Sunday, 04 - 09

0400131 --> Sunday, 04 - 01

0400132 --> Sunday, 04 - 20

0400133 --> Sunday, 04 - 05

0400134 --> Sunday, 03 - 28

0400135 --> Sunday, 04 - 17

0400136 --> Sunday, 04 - 08

0400137 --> Sunday, 03 - 24

0400138 --> Sunday, 04 - 13

0400139 --> Sunday, 04 - 05

0400140 --> Sunday, 04 - 17

0400141 --> Sunday, 04 - 09

0400142 --> Sunday, 04 - 01

0400143 --> Sunday, 04 - 14

0400144 --> Sunday, 04 - 05

0400145 --> Sunday, 03 - 28

0400146 --> Sunday, 04 - 17

0400147 --> Sunday, 04 - 02

0400148 --> Sunday, 04 - 21

0400149 --> Sunday, 04 - 13

0400150 --> Sunday, 03 - 29

0400151 --> Sunday, 04 - 18

0400152 --> Sunday, 04 - 09

0400153 --> Sunday, 03 - 25

0400154 --> Sunday, 04 - 14

0400155 --> Sunday, 04 - 06

0400156 --> Sunday, 03 - 28

0400157 --> Sunday, 04 - 10

0400158 --> Sunday, 04 - 02

0400159 --> Sunday, 04 - 22

0400160 --> Sunday, 04 - 06

0400161 --> Sunday, 03 - 29

0400162 --> Sunday, 04 - 18

0400163 --> Sunday, 04 - 03

0400164 --> Sunday, 03 - 25

0400165 --> Sunday, 04 - 14

0400166 --> Sunday, 04 - 06

0400167 --> Sunday, 04 - 19

0400168 --> Sunday, 04 - 10

0400169 --> Sunday, 04 - 02

0400170 --> Sunday, 04 - 22

0400171 --> Sunday, 04 - 07

0400172 --> Sunday, 03 - 29

0400173 --> Sunday, 04 - 18

0400174 --> Sunday, 04 - 03

0400175 --> Sunday, 03 - 26

0400176 --> Sunday, 04 - 14

0400177 --> Sunday, 03 - 30

0400178 --> Sunday, 04 - 19

0400179 --> Sunday, 04 - 11

0400180 --> Sunday, 03 - 26

0400181 --> Sunday, 04 - 15

0400182 --> Sunday, 04 - 07

0400183 --> Sunday, 03 - 23

0400184 --> Sunday, 04 - 11

0400185 --> Sunday, 04 - 03

0400186 --> Sunday, 04 - 23

0400187 --> Sunday, 04 - 08

0400188 --> Sunday, 03 - 30

0400189 --> Sunday, 04 - 19

0400190 --> Sunday, 04 - 11

0400191 --> Sunday, 03 - 27

0400192 --> Sunday, 04 - 15

0400193 --> Sunday, 04 - 07

0400194 --> Sunday, 03 - 23

0400195 --> Sunday, 04 - 12

0400196 --> Sunday, 04 - 03

0400197 --> Sunday, 04 - 23

0400198 --> Sunday, 04 - 08

0400199 --> Sunday, 03 - 31

0400200 --> Sunday, 04 - 20

0400201 --> Sunday, 04 - 05

0400202 --> Sunday, 03 - 28

0400203 --> Sunday, 04 - 17

0400204 --> Sunday, 04 - 01

0400205 --> Sunday, 04 - 21

0400206 --> Sunday, 04 - 13

0400207 --> Sunday, 03 - 29

0400208 --> Sunday, 04 - 17

0400209 --> Sunday, 04 - 09

0400210 --> Sunday, 03 - 25

0400211 --> Sunday, 04 - 14

0400212 --> Sunday, 04 - 05

0400213 --> Sunday, 03 - 28

0400214 --> Sunday, 04 - 10

0400215 --> Sunday, 04 - 02

0400216 --> Sunday, 04 - 21

0400217 --> Sunday, 04 - 06

0400218 --> Sunday, 03 - 29

0400219 --> Sunday, 04 - 18

0400220 --> Sunday, 04 - 09

0400221 --> Sunday, 03 - 25

0400222 --> Sunday, 04 - 14

0400223 --> Sunday, 04 - 06

0400224 --> Sunday, 04 - 25

0400225 --> Sunday, 04 - 10

0400226 --> Sunday, 04 - 02

0400227 --> Sunday, 04 - 22

0400228 --> Sunday, 04 - 06

0400229 --> Sunday, 03 - 29

0400230 --> Sunday, 04 - 18

0400231 --> Sunday, 04 - 03

0400232 --> Sunday, 03 - 25

0400233 --> Sunday, 04 - 14

0400234 --> Sunday, 03 - 30

0400235 --> Sunday, 04 - 19

0400236 --> Sunday, 04 - 10

0400237 --> Sunday, 03 - 26

0400238 --> Sunday, 04 - 15

0400239 --> Sunday, 04 - 07

0400240 --> Sunday, 03 - 29

0400241 --> Sunday, 04 - 11

0400242 --> Sunday, 04 - 03

0400243 --> Sunday, 04 - 23

0400244 --> Sunday, 04 - 14

0400245 --> Sunday, 03 - 30

0400246 --> Sunday, 04 - 19

0400247 --> Sunday, 04 - 11

0400248 --> Sunday, 03 - 26

0400249 --> Sunday, 04 - 15

0400250 --> Sunday, 04 - 07

0400251 --> Sunday, 03 - 23

0400252 --> Sunday, 04 - 11

0400253 --> Sunday, 04 - 03

0400254 --> Sunday, 04 - 23

0400255 --> Sunday, 04 - 08

0400256 --> Sunday, 03 - 30

0400257 --> Sunday, 04 - 19

0400258 --> Sunday, 04 - 04

0400259 --> Sunday, 03 - 27

0400260 --> Sunday, 04 - 15

0400261 --> Sunday, 03 - 31

0400262 --> Sunday, 04 - 20

0400263 --> Sunday, 04 - 12

0400264 --> Sunday, 04 - 03

0400265 --> Sunday, 04 - 16

0400266 --> Sunday, 04 - 08

0400267 --> Sunday, 03 - 31

0400268 --> Sunday, 04 - 19

0400269 --> Sunday, 04 - 04

0400270 --> Sunday, 03 - 27

0400271 --> Sunday, 04 - 16

0400272 --> Sunday, 03 - 31

0400273 --> Sunday, 04 - 20

0400274 --> Sunday, 04 - 12

0400275 --> Sunday, 03 - 28

0400276 --> Sunday, 04 - 16

0400277 --> Sunday, 04 - 08

0400278 --> Sunday, 03 - 24

0400279 --> Sunday, 04 - 13

0400280 --> Sunday, 04 - 04

0400281 --> Sunday, 04 - 24

0400282 --> Sunday, 04 - 09

0400283 --> Sunday, 04 - 01

0400284 --> Sunday, 04 - 20

0400285 --> Sunday, 04 - 05

0400286 --> Sunday, 03 - 28

0400287 --> Sunday, 04 - 17

0400288 --> Sunday, 04 - 08

0400289 --> Sunday, 03 - 24

0400290 --> Sunday, 04 - 13

0400291 --> Sunday, 04 - 05

0400292 --> Sunday, 04 - 17

0400293 --> Sunday, 04 - 09

0400294 --> Sunday, 04 - 01

0400295 --> Sunday, 04 - 14

0400296 --> Sunday, 04 - 05

0400297 --> Sunday, 03 - 28

0400298 --> Sunday, 04 - 17

0400299 --> Sunday, 04 - 02

0400300 --> Sunday, 04 - 22

0400301 --> Sunday, 04 - 14

0400302 --> Sunday, 03 - 30

0400303 --> Sunday, 04 - 19

0400304 --> Sunday, 04 - 10

0400305 --> Sunday, 03 - 26

0400306 --> Sunday, 04 - 15

0400307 --> Sunday, 04 - 07

0400308 --> Sunday, 03 - 29

0400309 --> Sunday, 04 - 11

0400310 --> Sunday, 04 - 03

0400311 --> Sunday, 04 - 23

0400312 --> Sunday, 04 - 07

0400313 --> Sunday, 03 - 30

0400314 --> Sunday, 04 - 19

0400315 --> Sunday, 04 - 04

0400316 --> Sunday, 03 - 26

0400317 --> Sunday, 04 - 15

0400318 --> Sunday, 04 - 07

0400319 --> Sunday, 04 - 20

0400320 --> Sunday, 04 - 11

0400321 --> Sunday, 04 - 03

0400322 --> Sunday, 04 - 23

0400323 --> Sunday, 04 - 08

0400324 --> Sunday, 03 - 30

0400325 --> Sunday, 04 - 19

0400326 --> Sunday, 04 - 04

0400327 --> Sunday, 03 - 27

0400328 --> Sunday, 04 - 15

0400329 --> Sunday, 03 - 31

0400330 --> Sunday, 04 - 20

0400331 --> Sunday, 04 - 12

0400332 --> Sunday, 03 - 27

0400333 --> Sunday, 04 - 16

0400334 --> Sunday, 04 - 08

0400335 --> Sunday, 03 - 24

0400336 --> Sunday, 04 - 12

0400337 --> Sunday, 04 - 04

0400338 --> Sunday, 04 - 24

0400339 --> Sunday, 04 - 09

0400340 --> Sunday, 03 - 31

0400341 --> Sunday, 04 - 20

0400342 --> Sunday, 04 - 12

0400343 --> Sunday, 03 - 28

0400344 --> Sunday, 04 - 16

