Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3040000 through 3049999



3040000 --> Sunday, 04 - 02

3040001 --> Sunday, 04 - 22

3040002 --> Sunday, 04 - 07

3040003 --> Sunday, 03 - 30

3040004 --> Sunday, 04 - 18

3040005 --> Sunday, 04 - 03

3040006 --> Sunday, 03 - 26

3040007 --> Sunday, 04 - 15

3040008 --> Sunday, 04 - 06

3040009 --> Sunday, 04 - 19

3040010 --> Sunday, 04 - 11

3040011 --> Sunday, 04 - 03

3040012 --> Sunday, 04 - 22

3040013 --> Sunday, 04 - 07

3040014 --> Sunday, 03 - 30

3040015 --> Sunday, 04 - 19

3040016 --> Sunday, 04 - 03

3040017 --> Sunday, 03 - 26

3040018 --> Sunday, 04 - 15

3040019 --> Sunday, 03 - 31

3040020 --> Sunday, 04 - 19

3040021 --> Sunday, 04 - 11

3040022 --> Sunday, 03 - 27

3040023 --> Sunday, 04 - 16

3040024 --> Sunday, 04 - 07

3040025 --> Sunday, 03 - 23

3040026 --> Sunday, 04 - 12

3040027 --> Sunday, 04 - 04

3040028 --> Sunday, 04 - 23

3040029 --> Sunday, 04 - 08

3040030 --> Sunday, 03 - 31

3040031 --> Sunday, 04 - 20

3040032 --> Sunday, 04 - 11

3040033 --> Sunday, 03 - 27

3040034 --> Sunday, 04 - 16

3040035 --> Sunday, 04 - 08

3040036 --> Sunday, 03 - 23

3040037 --> Sunday, 04 - 12

3040038 --> Sunday, 04 - 04

3040039 --> Sunday, 04 - 17

3040040 --> Sunday, 04 - 08

3040041 --> Sunday, 03 - 31

3040042 --> Sunday, 04 - 20

3040043 --> Sunday, 04 - 05

3040044 --> Sunday, 03 - 27

3040045 --> Sunday, 04 - 16

3040046 --> Sunday, 04 - 01

3040047 --> Sunday, 04 - 21

3040048 --> Sunday, 04 - 12

3040049 --> Sunday, 03 - 28

3040050 --> Sunday, 04 - 17

3040051 --> Sunday, 04 - 09

3040052 --> Sunday, 03 - 31

3040053 --> Sunday, 04 - 13

3040054 --> Sunday, 04 - 05

3040055 --> Sunday, 03 - 28

3040056 --> Sunday, 04 - 16

3040057 --> Sunday, 04 - 01

3040058 --> Sunday, 04 - 21

3040059 --> Sunday, 04 - 06

3040060 --> Sunday, 03 - 28

3040061 --> Sunday, 04 - 17

3040062 --> Sunday, 04 - 09

3040063 --> Sunday, 03 - 25

3040064 --> Sunday, 04 - 13

3040065 --> Sunday, 04 - 05

3040066 --> Sunday, 04 - 25

3040067 --> Sunday, 04 - 10

3040068 --> Sunday, 04 - 01

3040069 --> Sunday, 04 - 21

3040070 --> Sunday, 04 - 06

3040071 --> Sunday, 03 - 29

3040072 --> Sunday, 04 - 17

3040073 --> Sunday, 04 - 02

3040074 --> Sunday, 03 - 25

3040075 --> Sunday, 04 - 14

3040076 --> Sunday, 03 - 29

3040077 --> Sunday, 04 - 18

3040078 --> Sunday, 04 - 10

3040079 --> Sunday, 03 - 26

3040080 --> Sunday, 04 - 14

3040081 --> Sunday, 04 - 06

3040082 --> Sunday, 03 - 29

3040083 --> Sunday, 04 - 11

3040084 --> Sunday, 04 - 02

3040085 --> Sunday, 04 - 22

3040086 --> Sunday, 04 - 14

3040087 --> Sunday, 03 - 30

3040088 --> Sunday, 04 - 18

3040089 --> Sunday, 04 - 10

3040090 --> Sunday, 03 - 26

3040091 --> Sunday, 04 - 15

3040092 --> Sunday, 04 - 06

3040093 --> Sunday, 03 - 22

3040094 --> Sunday, 04 - 11

3040095 --> Sunday, 04 - 03

3040096 --> Sunday, 04 - 22

3040097 --> Sunday, 04 - 07

3040098 --> Sunday, 03 - 30

3040099 --> Sunday, 04 - 19

3040100 --> Sunday, 04 - 04

3040101 --> Sunday, 03 - 27

3040102 --> Sunday, 04 - 16

3040103 --> Sunday, 04 - 01

3040104 --> Sunday, 04 - 20

3040105 --> Sunday, 04 - 12

3040106 --> Sunday, 04 - 04

3040107 --> Sunday, 04 - 17

3040108 --> Sunday, 04 - 08

3040109 --> Sunday, 03 - 31

3040110 --> Sunday, 04 - 20

3040111 --> Sunday, 04 - 05

3040112 --> Sunday, 03 - 27

3040113 --> Sunday, 04 - 16

3040114 --> Sunday, 04 - 01

3040115 --> Sunday, 04 - 21

3040116 --> Sunday, 04 - 12

3040117 --> Sunday, 03 - 28

3040118 --> Sunday, 04 - 17

3040119 --> Sunday, 04 - 09

3040120 --> Sunday, 03 - 24

3040121 --> Sunday, 04 - 13

3040122 --> Sunday, 04 - 05

3040123 --> Sunday, 04 - 25

3040124 --> Sunday, 04 - 09

3040125 --> Sunday, 04 - 01

3040126 --> Sunday, 04 - 21

3040127 --> Sunday, 04 - 06

3040128 --> Sunday, 03 - 28

3040129 --> Sunday, 04 - 17

3040130 --> Sunday, 04 - 09

3040131 --> Sunday, 03 - 25

3040132 --> Sunday, 04 - 13

3040133 --> Sunday, 04 - 05

3040134 --> Sunday, 04 - 18

3040135 --> Sunday, 04 - 10

3040136 --> Sunday, 04 - 01

3040137 --> Sunday, 04 - 21

3040138 --> Sunday, 04 - 06

3040139 --> Sunday, 03 - 29

3040140 --> Sunday, 04 - 17

3040141 --> Sunday, 04 - 02

3040142 --> Sunday, 04 - 22

3040143 --> Sunday, 04 - 14

3040144 --> Sunday, 03 - 29

3040145 --> Sunday, 04 - 18

3040146 --> Sunday, 04 - 10

3040147 --> Sunday, 03 - 26

3040148 --> Sunday, 04 - 14

3040149 --> Sunday, 04 - 06

3040150 --> Sunday, 03 - 29

3040151 --> Sunday, 04 - 11

3040152 --> Sunday, 04 - 02

3040153 --> Sunday, 04 - 22

3040154 --> Sunday, 04 - 07

3040155 --> Sunday, 03 - 30

3040156 --> Sunday, 04 - 18

