Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2840000 through 2849999



2840000 --> Sunday, 04 - 16

2840001 --> Sunday, 04 - 08

2840002 --> Sunday, 03 - 24

2840003 --> Sunday, 04 - 13

2840004 --> Sunday, 04 - 04

2840005 --> Sunday, 04 - 24

2840006 --> Sunday, 04 - 09

2840007 --> Sunday, 04 - 01

2840008 --> Sunday, 04 - 20

2840009 --> Sunday, 04 - 05

2840010 --> Sunday, 03 - 28

2840011 --> Sunday, 04 - 17

2840012 --> Sunday, 04 - 08

2840013 --> Sunday, 03 - 24

2840014 --> Sunday, 04 - 13

2840015 --> Sunday, 04 - 05

2840016 --> Sunday, 04 - 24

2840017 --> Sunday, 04 - 09

2840018 --> Sunday, 04 - 01

2840019 --> Sunday, 04 - 21

2840020 --> Sunday, 04 - 05

2840021 --> Sunday, 03 - 28

2840022 --> Sunday, 04 - 17

2840023 --> Sunday, 04 - 02

2840024 --> Sunday, 04 - 21

2840025 --> Sunday, 04 - 13

2840026 --> Sunday, 03 - 29

2840027 --> Sunday, 04 - 18

2840028 --> Sunday, 04 - 09

2840029 --> Sunday, 03 - 25

2840030 --> Sunday, 04 - 14

2840031 --> Sunday, 04 - 06

2840032 --> Sunday, 03 - 28

2840033 --> Sunday, 04 - 10

2840034 --> Sunday, 04 - 02

2840035 --> Sunday, 04 - 22

2840036 --> Sunday, 04 - 13

2840037 --> Sunday, 03 - 29

2840038 --> Sunday, 04 - 18

2840039 --> Sunday, 04 - 10

2840040 --> Sunday, 03 - 25

2840041 --> Sunday, 04 - 14

2840042 --> Sunday, 04 - 06

2840043 --> Sunday, 04 - 19

2840044 --> Sunday, 04 - 10

2840045 --> Sunday, 04 - 02

2840046 --> Sunday, 04 - 22

2840047 --> Sunday, 04 - 07

2840048 --> Sunday, 03 - 29

2840049 --> Sunday, 04 - 18

2840050 --> Sunday, 04 - 03

2840051 --> Sunday, 03 - 26

2840052 --> Sunday, 04 - 14

2840053 --> Sunday, 03 - 30

2840054 --> Sunday, 04 - 19

2840055 --> Sunday, 04 - 11

2840056 --> Sunday, 04 - 02

2840057 --> Sunday, 04 - 15

2840058 --> Sunday, 04 - 07

2840059 --> Sunday, 03 - 30

2840060 --> Sunday, 04 - 18

2840061 --> Sunday, 04 - 03

2840062 --> Sunday, 04 - 23

2840063 --> Sunday, 04 - 08

2840064 --> Sunday, 03 - 30

2840065 --> Sunday, 04 - 19

2840066 --> Sunday, 04 - 11

2840067 --> Sunday, 03 - 27

2840068 --> Sunday, 04 - 15

2840069 --> Sunday, 04 - 07

2840070 --> Sunday, 03 - 23

2840071 --> Sunday, 04 - 12

2840072 --> Sunday, 04 - 03

2840073 --> Sunday, 04 - 23

2840074 --> Sunday, 04 - 08

2840075 --> Sunday, 03 - 31

2840076 --> Sunday, 04 - 19

2840077 --> Sunday, 04 - 04

2840078 --> Sunday, 03 - 27

2840079 --> Sunday, 04 - 16

2840080 --> Sunday, 04 - 07

2840081 --> Sunday, 04 - 20

2840082 --> Sunday, 04 - 12

2840083 --> Sunday, 03 - 28

2840084 --> Sunday, 04 - 16

2840085 --> Sunday, 04 - 08

2840086 --> Sunday, 03 - 31

2840087 --> Sunday, 04 - 13

2840088 --> Sunday, 04 - 04

2840089 --> Sunday, 03 - 27

2840090 --> Sunday, 04 - 16

2840091 --> Sunday, 04 - 01

2840092 --> Sunday, 04 - 20

2840093 --> Sunday, 04 - 12

2840094 --> Sunday, 03 - 28

2840095 --> Sunday, 04 - 17

2840096 --> Sunday, 04 - 08

2840097 --> Sunday, 03 - 24

2840098 --> Sunday, 04 - 13

2840099 --> Sunday, 04 - 05

2840100 --> Sunday, 03 - 28

2840101 --> Sunday, 04 - 10

2840102 --> Sunday, 04 - 02

2840103 --> Sunday, 04 - 22

2840104 --> Sunday, 04 - 06

2840105 --> Sunday, 03 - 29

2840106 --> Sunday, 04 - 18

2840107 --> Sunday, 04 - 03

2840108 --> Sunday, 03 - 25

2840109 --> Sunday, 04 - 14

2840110 --> Sunday, 04 - 06

2840111 --> Sunday, 04 - 19

2840112 --> Sunday, 04 - 10

2840113 --> Sunday, 04 - 02

2840114 --> Sunday, 04 - 22

2840115 --> Sunday, 04 - 07

2840116 --> Sunday, 03 - 29

2840117 --> Sunday, 04 - 18

2840118 --> Sunday, 04 - 03

2840119 --> Sunday, 03 - 26

2840120 --> Sunday, 04 - 14

2840121 --> Sunday, 03 - 30

2840122 --> Sunday, 04 - 19

2840123 --> Sunday, 04 - 11

2840124 --> Sunday, 03 - 26

2840125 --> Sunday, 04 - 15

2840126 --> Sunday, 04 - 07

2840127 --> Sunday, 03 - 23

2840128 --> Sunday, 04 - 11

2840129 --> Sunday, 04 - 03

2840130 --> Sunday, 04 - 23

2840131 --> Sunday, 04 - 08

2840132 --> Sunday, 03 - 30

2840133 --> Sunday, 04 - 19

2840134 --> Sunday, 04 - 11

2840135 --> Sunday, 03 - 27

2840136 --> Sunday, 04 - 15

2840137 --> Sunday, 04 - 07

2840138 --> Sunday, 03 - 23

2840139 --> Sunday, 04 - 12

2840140 --> Sunday, 04 - 03

2840141 --> Sunday, 04 - 23

2840142 --> Sunday, 04 - 08

2840143 --> Sunday, 03 - 31

2840144 --> Sunday, 04 - 19

2840145 --> Sunday, 04 - 04

2840146 --> Sunday, 03 - 27

2840147 --> Sunday, 04 - 16

2840148 --> Sunday, 03 - 31

2840149 --> Sunday, 04 - 20

2840150 --> Sunday, 04 - 12

2840151 --> Sunday, 03 - 28

2840152 --> Sunday, 04 - 16

2840153 --> Sunday, 04 - 08

2840154 --> Sunday, 03 - 31

2840155 --> Sunday, 04 - 13

2840156 --> Sunday, 04 - 04

2840157 --> Sunday, 03 - 27

2840158 --> Sunday, 04 - 09

2840159 --> Sunday, 04 - 01

2840160 --> Sunday, 04 - 20

2840161 --> Sunday, 04 - 12

2840162 --> Sunday, 03 - 28

2840163 --> Sunday, 04 - 17

2840164 --> Sunday, 04 - 08

2840165 --> Sunday, 03 - 24

2840166 --> Sunday, 04 - 13

2840167 --> Sunday, 04 - 05

2840168 --> Sunday, 04 - 24

2840169 --> Sunday, 04 - 09

2840170 --> Sunday, 04 - 01

2840171 --> Sunday, 04 - 21

2840172 --> Sunday, 04 - 05

2840173 --> Sunday, 03 - 28

2840174 --> Sunday, 04 - 17

2840175 --> Sunday, 04 - 02

2840176 --> Sunday, 03 - 24

2840177 --> Sunday, 04 - 13

2840178 --> Sunday, 03 - 29

2840179 --> Sunday, 04 - 18

2840180 --> Sunday, 04 - 09

2840181 --> Sunday, 04 - 01

2840182 --> Sunday, 04 - 14

2840183 --> Sunday, 04 - 06

2840184 --> Sunday, 03 - 28

2840185 --> Sunday, 04 - 17

2840186 --> Sunday, 04 - 02

2840187 --> Sunday, 04 - 22

2840188 --> Sunday, 04 - 13

2840189 --> Sunday, 03 - 29

2840190 --> Sunday, 04 - 18

2840191 --> Sunday, 04 - 10

2840192 --> Sunday, 03 - 25

2840193 --> Sunday, 04 - 14

2840194 --> Sunday, 04 - 06

2840195 --> Sunday, 03 - 22

2840196 --> Sunday, 04 - 10

2840197 --> Sunday, 04 - 02

2840198 --> Sunday, 04 - 22

2840199 --> Sunday, 04 - 07

2840200 --> Sunday, 03 - 30

2840201 --> Sunday, 04 - 19

2840202 --> Sunday, 04 - 04

2840203 --> Sunday, 03 - 27

2840204 --> Sunday, 04 - 15

2840205 --> Sunday, 03 - 31

