Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2760000 through 2769999



2760000 --> Sunday, 03 - 26

2760001 --> Sunday, 04 - 15

2760002 --> Sunday, 03 - 31

2760003 --> Sunday, 04 - 20

2760004 --> Sunday, 04 - 11

2760005 --> Sunday, 03 - 27

2760006 --> Sunday, 04 - 16

2760007 --> Sunday, 04 - 08

2760008 --> Sunday, 03 - 30

2760009 --> Sunday, 04 - 12

2760010 --> Sunday, 04 - 04

2760011 --> Sunday, 04 - 24

2760012 --> Sunday, 04 - 15

2760013 --> Sunday, 03 - 31

2760014 --> Sunday, 04 - 20

2760015 --> Sunday, 04 - 12

2760016 --> Sunday, 03 - 27

2760017 --> Sunday, 04 - 16

2760018 --> Sunday, 04 - 08

2760019 --> Sunday, 03 - 24

2760020 --> Sunday, 04 - 12

2760021 --> Sunday, 04 - 04

2760022 --> Sunday, 04 - 24

2760023 --> Sunday, 04 - 09

2760024 --> Sunday, 03 - 31

2760025 --> Sunday, 04 - 20

2760026 --> Sunday, 04 - 05

2760027 --> Sunday, 03 - 28

2760028 --> Sunday, 04 - 16

2760029 --> Sunday, 04 - 01

2760030 --> Sunday, 04 - 21

2760031 --> Sunday, 04 - 13

2760032 --> Sunday, 04 - 04

2760033 --> Sunday, 04 - 17

2760034 --> Sunday, 04 - 09

2760035 --> Sunday, 03 - 25

2760036 --> Sunday, 04 - 13

2760037 --> Sunday, 04 - 05

2760038 --> Sunday, 03 - 28

2760039 --> Sunday, 04 - 10

2760040 --> Sunday, 04 - 01

2760041 --> Sunday, 04 - 21

2760042 --> Sunday, 04 - 13

2760043 --> Sunday, 03 - 29

2760044 --> Sunday, 04 - 17

2760045 --> Sunday, 04 - 09

2760046 --> Sunday, 03 - 25

2760047 --> Sunday, 04 - 14

2760048 --> Sunday, 04 - 05

2760049 --> Sunday, 04 - 25

2760050 --> Sunday, 04 - 10

2760051 --> Sunday, 04 - 02

2760052 --> Sunday, 04 - 21

2760053 --> Sunday, 04 - 06

2760054 --> Sunday, 03 - 29

2760055 --> Sunday, 04 - 18

2760056 --> Sunday, 04 - 02

2760057 --> Sunday, 03 - 25

2760058 --> Sunday, 04 - 14

2760059 --> Sunday, 03 - 30

2760060 --> Sunday, 04 - 18

2760061 --> Sunday, 04 - 10

2760062 --> Sunday, 04 - 02

2760063 --> Sunday, 04 - 15

2760064 --> Sunday, 04 - 06

2760065 --> Sunday, 03 - 29

2760066 --> Sunday, 04 - 18

2760067 --> Sunday, 04 - 03

2760068 --> Sunday, 04 - 22

2760069 --> Sunday, 04 - 14

2760070 --> Sunday, 03 - 30

2760071 --> Sunday, 04 - 19

2760072 --> Sunday, 04 - 10

2760073 --> Sunday, 03 - 26

2760074 --> Sunday, 04 - 15

2760075 --> Sunday, 04 - 07

2760076 --> Sunday, 03 - 22

2760077 --> Sunday, 04 - 11

2760078 --> Sunday, 04 - 03

2760079 --> Sunday, 04 - 23

2760080 --> Sunday, 04 - 07

2760081 --> Sunday, 03 - 30

2760082 --> Sunday, 04 - 19

2760083 --> Sunday, 04 - 04

2760084 --> Sunday, 03 - 26

2760085 --> Sunday, 04 - 15

2760086 --> Sunday, 04 - 07

2760087 --> Sunday, 04 - 20

2760088 --> Sunday, 04 - 11

2760089 --> Sunday, 04 - 03

2760090 --> Sunday, 04 - 23

2760091 --> Sunday, 04 - 08

2760092 --> Sunday, 03 - 30

