Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4140000 through 4149999



4140000 --> Sunday, 04 - 16

4140001 --> Sunday, 04 - 08

4140002 --> Sunday, 03 - 24

4140003 --> Sunday, 04 - 13

4140004 --> Sunday, 04 - 04

4140005 --> Sunday, 04 - 24

4140006 --> Sunday, 04 - 09

4140007 --> Sunday, 04 - 01

4140008 --> Sunday, 04 - 20

4140009 --> Sunday, 04 - 05

4140010 --> Sunday, 03 - 28

4140011 --> Sunday, 04 - 17

4140012 --> Sunday, 04 - 01

4140013 --> Sunday, 04 - 21

4140014 --> Sunday, 04 - 13

4140015 --> Sunday, 03 - 29

4140016 --> Sunday, 04 - 17

4140017 --> Sunday, 04 - 09

4140018 --> Sunday, 04 - 01

4140019 --> Sunday, 04 - 14

4140020 --> Sunday, 04 - 05

4140021 --> Sunday, 03 - 28

4140022 --> Sunday, 04 - 17

4140023 --> Sunday, 04 - 02

4140024 --> Sunday, 04 - 21

4140025 --> Sunday, 04 - 13

4140026 --> Sunday, 03 - 29

4140027 --> Sunday, 04 - 18

4140028 --> Sunday, 04 - 09

4140029 --> Sunday, 03 - 25

4140030 --> Sunday, 04 - 14

4140031 --> Sunday, 04 - 06

4140032 --> Sunday, 04 - 25

4140033 --> Sunday, 04 - 10

4140034 --> Sunday, 04 - 02

4140035 --> Sunday, 04 - 22

4140036 --> Sunday, 04 - 06

4140037 --> Sunday, 03 - 29

4140038 --> Sunday, 04 - 18

4140039 --> Sunday, 04 - 03

4140040 --> Sunday, 03 - 25

4140041 --> Sunday, 04 - 14

4140042 --> Sunday, 04 - 06

4140043 --> Sunday, 04 - 19

4140044 --> Sunday, 04 - 10

4140045 --> Sunday, 04 - 02

4140046 --> Sunday, 04 - 15

4140047 --> Sunday, 04 - 07

4140048 --> Sunday, 03 - 29

4140049 --> Sunday, 04 - 18

4140050 --> Sunday, 04 - 03

4140051 --> Sunday, 04 - 23

4140052 --> Sunday, 04 - 14

4140053 --> Sunday, 03 - 30

4140054 --> Sunday, 04 - 19

4140055 --> Sunday, 04 - 11

4140056 --> Sunday, 03 - 26

4140057 --> Sunday, 04 - 15

4140058 --> Sunday, 04 - 07

4140059 --> Sunday, 03 - 23

4140060 --> Sunday, 04 - 11

4140061 --> Sunday, 04 - 03

4140062 --> Sunday, 04 - 23

4140063 --> Sunday, 04 - 08

4140064 --> Sunday, 03 - 30

4140065 --> Sunday, 04 - 19

4140066 --> Sunday, 04 - 04

4140067 --> Sunday, 03 - 27

4140068 --> Sunday, 04 - 15

4140069 --> Sunday, 04 - 07

4140070 --> Sunday, 04 - 20

4140071 --> Sunday, 04 - 12

4140072 --> Sunday, 04 - 03

4140073 --> Sunday, 04 - 23

4140074 --> Sunday, 04 - 08

4140075 --> Sunday, 03 - 31

4140076 --> Sunday, 04 - 19

4140077 --> Sunday, 04 - 04

4140078 --> Sunday, 03 - 27

4140079 --> Sunday, 04 - 16

4140080 --> Sunday, 03 - 31

4140081 --> Sunday, 04 - 20

4140082 --> Sunday, 04 - 12

4140083 --> Sunday, 03 - 28

4140084 --> Sunday, 04 - 16

4140085 --> Sunday, 04 - 08

4140086 --> Sunday, 03 - 24

4140087 --> Sunday, 04 - 13

4140088 --> Sunday, 04 - 04

4140089 --> Sunday, 04 - 24

4140090 --> Sunday, 04 - 09

4140091 --> Sunday, 04 - 01

4140092 --> Sunday, 04 - 20

4140093 --> Sunday, 04 - 12

4140094 --> Sunday, 03 - 28

4140095 --> Sunday, 04 - 17

4140096 --> Sunday, 04 - 08

4140097 --> Sunday, 03 - 24

4140098 --> Sunday, 04 - 13

4140099 --> Sunday, 04 - 05

4140100 --> Sunday, 04 - 25

4140101 --> Sunday, 04 - 10

4140102 --> Sunday, 04 - 02

4140103 --> Sunday, 04 - 22

4140104 --> Sunday, 04 - 06

4140105 --> Sunday, 03 - 29

4140106 --> Sunday, 04 - 18

4140107 --> Sunday, 04 - 03

4140108 --> Sunday, 03 - 25

4140109 --> Sunday, 04 - 14

4140110 --> Sunday, 03 - 30

4140111 --> Sunday, 04 - 19

4140112 --> Sunday, 04 - 10

4140113 --> Sunday, 04 - 02

4140114 --> Sunday, 04 - 15

4140115 --> Sunday, 04 - 07

4140116 --> Sunday, 03 - 29

4140117 --> Sunday, 04 - 18

4140118 --> Sunday, 04 - 03

4140119 --> Sunday, 04 - 23

4140120 --> Sunday, 04 - 14

4140121 --> Sunday, 03 - 30

4140122 --> Sunday, 04 - 19

4140123 --> Sunday, 04 - 11

4140124 --> Sunday, 03 - 26

4140125 --> Sunday, 04 - 15

4140126 --> Sunday, 04 - 07

4140127 --> Sunday, 03 - 23

4140128 --> Sunday, 04 - 11

4140129 --> Sunday, 04 - 03

4140130 --> Sunday, 04 - 23

4140131 --> Sunday, 04 - 08

4140132 --> Sunday, 03 - 30

4140133 --> Sunday, 04 - 19

4140134 --> Sunday, 04 - 04

4140135 --> Sunday, 03 - 27

4140136 --> Sunday, 04 - 15

4140137 --> Sunday, 04 - 07

4140138 --> Sunday, 04 - 20

4140139 --> Sunday, 04 - 12

4140140 --> Sunday, 04 - 03

4140141 --> Sunday, 04 - 16

4140142 --> Sunday, 04 - 08

4140143 --> Sunday, 03 - 31

4140144 --> Sunday, 04 - 19

4140145 --> Sunday, 04 - 04

4140146 --> Sunday, 03 - 27

4140147 --> Sunday, 04 - 16

4140148 --> Sunday, 03 - 31

4140149 --> Sunday, 04 - 20

4140150 --> Sunday, 04 - 12

4140151 --> Sunday, 03 - 28

4140152 --> Sunday, 04 - 16

4140153 --> Sunday, 04 - 08

4140154 --> Sunday, 03 - 24

4140155 --> Sunday, 04 - 13

4140156 --> Sunday, 04 - 04

4140157 --> Sunday, 04 - 24

4140158 --> Sunday, 04 - 09

4140159 --> Sunday, 04 - 01

4140160 --> Sunday, 04 - 20

4140161 --> Sunday, 04 - 05

4140162 --> Sunday, 03 - 28

4140163 --> Sunday, 04 - 17

4140164 --> Sunday, 04 - 08

4140165 --> Sunday, 03 - 24

4140166 --> Sunday, 04 - 13

4140167 --> Sunday, 04 - 05

4140168 --> Sunday, 04 - 24

4140169 --> Sunday, 04 - 09

4140170 --> Sunday, 04 - 01

4140171 --> Sunday, 04 - 21

4140172 --> Sunday, 04 - 05

4140173 --> Sunday, 03 - 28

4140174 --> Sunday, 04 - 17

4140175 --> Sunday, 04 - 02

4140176 --> Sunday, 04 - 21

4140177 --> Sunday, 04 - 13

4140178 --> Sunday, 03 - 29

4140179 --> Sunday, 04 - 18

