Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1350000 through 1359999



1350000 --> Sunday, 04 - 09

1350001 --> Sunday, 04 - 01

1350002 --> Sunday, 04 - 21

1350003 --> Sunday, 04 - 06

1350004 --> Sunday, 03 - 28

1350005 --> Sunday, 04 - 17

1350006 --> Sunday, 04 - 09

1350007 --> Sunday, 03 - 25

1350008 --> Sunday, 04 - 13

1350009 --> Sunday, 04 - 05

1350010 --> Sunday, 04 - 18

1350011 --> Sunday, 04 - 10

1350012 --> Sunday, 04 - 01

1350013 --> Sunday, 04 - 21

1350014 --> Sunday, 04 - 06

1350015 --> Sunday, 03 - 29

1350016 --> Sunday, 04 - 17

1350017 --> Sunday, 04 - 02

1350018 --> Sunday, 04 - 22

1350019 --> Sunday, 04 - 14

1350020 --> Sunday, 03 - 29

1350021 --> Sunday, 04 - 18

1350022 --> Sunday, 04 - 10

1350023 --> Sunday, 03 - 26

1350024 --> Sunday, 04 - 14

1350025 --> Sunday, 04 - 06

1350026 --> Sunday, 03 - 22

1350027 --> Sunday, 04 - 11

1350028 --> Sunday, 04 - 02

1350029 --> Sunday, 04 - 22

1350030 --> Sunday, 04 - 07

1350031 --> Sunday, 03 - 30

1350032 --> Sunday, 04 - 18

1350033 --> Sunday, 04 - 10

1350034 --> Sunday, 03 - 26

1350035 --> Sunday, 04 - 15

1350036 --> Sunday, 04 - 06

1350037 --> Sunday, 04 - 19

1350038 --> Sunday, 04 - 11

1350039 --> Sunday, 04 - 03

1350040 --> Sunday, 04 - 22

1350041 --> Sunday, 04 - 07

1350042 --> Sunday, 03 - 30

1350043 --> Sunday, 04 - 19

1350044 --> Sunday, 04 - 03

1350045 --> Sunday, 03 - 26

1350046 --> Sunday, 04 - 15

1350047 --> Sunday, 03 - 31

1350048 --> Sunday, 04 - 19

1350049 --> Sunday, 04 - 11

1350050 --> Sunday, 03 - 27

1350051 --> Sunday, 04 - 16

1350052 --> Sunday, 04 - 07

1350053 --> Sunday, 03 - 30

1350054 --> Sunday, 04 - 12

1350055 --> Sunday, 04 - 04

1350056 --> Sunday, 04 - 23

1350057 --> Sunday, 04 - 15

1350058 --> Sunday, 03 - 31

1350059 --> Sunday, 04 - 20

1350060 --> Sunday, 04 - 11

1350061 --> Sunday, 03 - 27

1350062 --> Sunday, 04 - 16

1350063 --> Sunday, 04 - 08

1350064 --> Sunday, 03 - 23

1350065 --> Sunday, 04 - 12

1350066 --> Sunday, 04 - 04

1350067 --> Sunday, 04 - 24

1350068 --> Sunday, 04 - 08

1350069 --> Sunday, 03 - 31

1350070 --> Sunday, 04 - 20

1350071 --> Sunday, 04 - 05

1350072 --> Sunday, 03 - 27

1350073 --> Sunday, 04 - 16

1350074 --> Sunday, 04 - 01

