Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3000000 through 3009999



3000000 --> Sunday, 04 - 02

3000001 --> Sunday, 03 - 25

3000002 --> Sunday, 04 - 14

3000003 --> Sunday, 03 - 30

3000004 --> Sunday, 04 - 18

3000005 --> Sunday, 04 - 10

3000006 --> Sunday, 03 - 26

3000007 --> Sunday, 04 - 15

3000008 --> Sunday, 04 - 06

3000009 --> Sunday, 03 - 29

3000010 --> Sunday, 04 - 11

3000011 --> Sunday, 04 - 03

3000012 --> Sunday, 04 - 22

3000013 --> Sunday, 04 - 14

3000014 --> Sunday, 03 - 30

3000015 --> Sunday, 04 - 19

3000016 --> Sunday, 04 - 10

3000017 --> Sunday, 03 - 26

3000018 --> Sunday, 04 - 15

3000019 --> Sunday, 04 - 07

3000020 --> Sunday, 03 - 22

3000021 --> Sunday, 04 - 11

3000022 --> Sunday, 04 - 03

3000023 --> Sunday, 04 - 23

3000024 --> Sunday, 04 - 07

3000025 --> Sunday, 03 - 30

3000026 --> Sunday, 04 - 19

3000027 --> Sunday, 04 - 04

3000028 --> Sunday, 03 - 26

3000029 --> Sunday, 04 - 15

3000030 --> Sunday, 03 - 31

3000031 --> Sunday, 04 - 20

3000032 --> Sunday, 04 - 11

3000033 --> Sunday, 04 - 03

3000034 --> Sunday, 04 - 16

3000035 --> Sunday, 04 - 08

3000036 --> Sunday, 03 - 30

3000037 --> Sunday, 04 - 19

3000038 --> Sunday, 04 - 04

3000039 --> Sunday, 03 - 27

3000040 --> Sunday, 04 - 15

3000041 --> Sunday, 03 - 31

3000042 --> Sunday, 04 - 20

3000043 --> Sunday, 04 - 12

3000044 --> Sunday, 03 - 27

3000045 --> Sunday, 04 - 16

3000046 --> Sunday, 04 - 08

3000047 --> Sunday, 03 - 24

3000048 --> Sunday, 04 - 12

3000049 --> Sunday, 04 - 04

3000050 --> Sunday, 04 - 24

3000051 --> Sunday, 04 - 09

3000052 --> Sunday, 03 - 31

3000053 --> Sunday, 04 - 20

3000054 --> Sunday, 04 - 05

3000055 --> Sunday, 03 - 28

3000056 --> Sunday, 04 - 16

3000057 --> Sunday, 04 - 08

3000058 --> Sunday, 03 - 24

3000059 --> Sunday, 04 - 13

3000060 --> Sunday, 04 - 04

3000061 --> Sunday, 04 - 24

3000062 --> Sunday, 04 - 09

3000063 --> Sunday, 04 - 01

3000064 --> Sunday, 04 - 20

3000065 --> Sunday, 04 - 05

3000066 --> Sunday, 03 - 28

3000067 --> Sunday, 04 - 17

3000068 --> Sunday, 04 - 01

3000069 --> Sunday, 04 - 21

3000070 --> Sunday, 04 - 13

3000071 --> Sunday, 03 - 29

3000072 --> Sunday, 04 - 17

3000073 --> Sunday, 04 - 09

3000074 --> Sunday, 03 - 25

3000075 --> Sunday, 04 - 14

3000076 --> Sunday, 04 - 05

3000077 --> Sunday, 03 - 28

3000078 --> Sunday, 04 - 10

3000079 --> Sunday, 04 - 02

3000080 --> Sunday, 04 - 21

3000081 --> Sunday, 04 - 06

