Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0340000 through 0349999



0340000 --> Sunday, 03 - 26

0340001 --> Sunday, 04 - 15

0340002 --> Sunday, 04 - 07

0340003 --> Sunday, 03 - 23

0340004 --> Sunday, 04 - 11

0340005 --> Sunday, 04 - 03

0340006 --> Sunday, 04 - 23

0340007 --> Sunday, 04 - 08

0340008 --> Sunday, 03 - 30

0340009 --> Sunday, 04 - 19

0340010 --> Sunday, 04 - 04

0340011 --> Sunday, 03 - 27

0340012 --> Sunday, 04 - 15

0340013 --> Sunday, 03 - 31

0340014 --> Sunday, 04 - 20

0340015 --> Sunday, 04 - 12

0340016 --> Sunday, 04 - 03

0340017 --> Sunday, 04 - 16

0340018 --> Sunday, 04 - 08

0340019 --> Sunday, 03 - 31

0340020 --> Sunday, 04 - 19

0340021 --> Sunday, 04 - 04

0340022 --> Sunday, 03 - 27

0340023 --> Sunday, 04 - 16

0340024 --> Sunday, 03 - 31

0340025 --> Sunday, 04 - 20

0340026 --> Sunday, 04 - 12

0340027 --> Sunday, 03 - 28

0340028 --> Sunday, 04 - 16

0340029 --> Sunday, 04 - 08

0340030 --> Sunday, 03 - 24

0340031 --> Sunday, 04 - 13

0340032 --> Sunday, 04 - 04

0340033 --> Sunday, 04 - 24

0340034 --> Sunday, 04 - 09

0340035 --> Sunday, 04 - 01

0340036 --> Sunday, 04 - 20

0340037 --> Sunday, 04 - 05

0340038 --> Sunday, 03 - 28

0340039 --> Sunday, 04 - 17

0340040 --> Sunday, 04 - 08

0340041 --> Sunday, 03 - 24

0340042 --> Sunday, 04 - 13

0340043 --> Sunday, 03 - 29

0340044 --> Sunday, 04 - 17

0340045 --> Sunday, 04 - 09

0340046 --> Sunday, 04 - 01

0340047 --> Sunday, 04 - 14

0340048 --> Sunday, 04 - 05

0340049 --> Sunday, 03 - 28

0340050 --> Sunday, 04 - 17

0340051 --> Sunday, 04 - 02

0340052 --> Sunday, 04 - 21

0340053 --> Sunday, 04 - 13

0340054 --> Sunday, 03 - 29

0340055 --> Sunday, 04 - 18

0340056 --> Sunday, 04 - 09

0340057 --> Sunday, 03 - 25

0340058 --> Sunday, 04 - 14

0340059 --> Sunday, 04 - 06

0340060 --> Sunday, 03 - 28

0340061 --> Sunday, 04 - 10

0340062 --> Sunday, 04 - 02

0340063 --> Sunday, 04 - 22

0340064 --> Sunday, 04 - 06

0340065 --> Sunday, 03 - 29

0340066 --> Sunday, 04 - 18

0340067 --> Sunday, 04 - 03

0340068 --> Sunday, 03 - 25

0340069 --> Sunday, 04 - 14

0340070 --> Sunday, 04 - 06

0340071 --> Sunday, 04 - 19

0340072 --> Sunday, 04 - 10

0340073 --> Sunday, 04 - 02

0340074 --> Sunday, 04 - 22

0340075 --> Sunday, 04 - 07

0340076 --> Sunday, 03 - 29

0340077 --> Sunday, 04 - 18

0340078 --> Sunday, 04 - 03

0340079 --> Sunday, 03 - 26

0340080 --> Sunday, 04 - 14

0340081 --> Sunday, 03 - 30

0340082 --> Sunday, 04 - 19

0340083 --> Sunday, 04 - 11

0340084 --> Sunday, 03 - 26

0340085 --> Sunday, 04 - 15

0340086 --> Sunday, 04 - 07

0340087 --> Sunday, 03 - 23

0340088 --> Sunday, 04 - 11

0340089 --> Sunday, 04 - 03

0340090 --> Sunday, 04 - 23

0340091 --> Sunday, 04 - 08

0340092 --> Sunday, 03 - 30

0340093 --> Sunday, 04 - 19

0340094 --> Sunday, 04 - 11

0340095 --> Sunday, 03 - 27

0340096 --> Sunday, 04 - 15

0340097 --> Sunday, 04 - 07

0340098 --> Sunday, 03 - 23

0340099 --> Sunday, 04 - 12

0340100 --> Sunday, 04 - 04

0340101 --> Sunday, 04 - 24

0340102 --> Sunday, 04 - 09

0340103 --> Sunday, 04 - 01

0340104 --> Sunday, 04 - 20

0340105 --> Sunday, 04 - 05

0340106 --> Sunday, 03 - 28

