Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2080000 through 2089999



2080000 --> Sunday, 04 - 23

2080001 --> Sunday, 04 - 08

2080002 --> Sunday, 03 - 31

2080003 --> Sunday, 04 - 20

2080004 --> Sunday, 04 - 04

2080005 --> Sunday, 03 - 27

2080006 --> Sunday, 04 - 16

2080007 --> Sunday, 04 - 01

2080008 --> Sunday, 04 - 20

2080009 --> Sunday, 04 - 12

2080010 --> Sunday, 03 - 28

2080011 --> Sunday, 04 - 17

2080012 --> Sunday, 04 - 08

2080013 --> Sunday, 03 - 24

2080014 --> Sunday, 04 - 13

2080015 --> Sunday, 04 - 05

2080016 --> Sunday, 04 - 24

2080017 --> Sunday, 04 - 09

2080018 --> Sunday, 04 - 01

2080019 --> Sunday, 04 - 21

2080020 --> Sunday, 04 - 12

2080021 --> Sunday, 03 - 28

2080022 --> Sunday, 04 - 17

2080023 --> Sunday, 04 - 09

2080024 --> Sunday, 03 - 24

2080025 --> Sunday, 04 - 13

2080026 --> Sunday, 04 - 05

2080027 --> Sunday, 04 - 18

2080028 --> Sunday, 04 - 09

2080029 --> Sunday, 04 - 01

2080030 --> Sunday, 04 - 21

2080031 --> Sunday, 04 - 06

2080032 --> Sunday, 03 - 28

2080033 --> Sunday, 04 - 17

2080034 --> Sunday, 04 - 02

2080035 --> Sunday, 04 - 22

2080036 --> Sunday, 04 - 13

2080037 --> Sunday, 03 - 29

2080038 --> Sunday, 04 - 18

2080039 --> Sunday, 04 - 10

2080040 --> Sunday, 04 - 01

2080041 --> Sunday, 04 - 14

2080042 --> Sunday, 04 - 06

2080043 --> Sunday, 03 - 29

2080044 --> Sunday, 04 - 10

2080045 --> Sunday, 04 - 02

2080046 --> Sunday, 04 - 22

2080047 --> Sunday, 04 - 07

2080048 --> Sunday, 03 - 29

2080049 --> Sunday, 04 - 18

2080050 --> Sunday, 04 - 10

2080051 --> Sunday, 03 - 26

2080052 --> Sunday, 04 - 14

2080053 --> Sunday, 04 - 06

2080054 --> Sunday, 04 - 19

2080055 --> Sunday, 04 - 11

2080056 --> Sunday, 04 - 02

2080057 --> Sunday, 04 - 22

2080058 --> Sunday, 04 - 07

2080059 --> Sunday, 03 - 30

2080060 --> Sunday, 04 - 18

2080061 --> Sunday, 04 - 03

2080062 --> Sunday, 03 - 26

2080063 --> Sunday, 04 - 15

2080064 --> Sunday, 03 - 30

2080065 --> Sunday, 04 - 19

2080066 --> Sunday, 04 - 11

2080067 --> Sunday, 03 - 27

2080068 --> Sunday, 04 - 15

2080069 --> Sunday, 04 - 07

2080070 --> Sunday, 03 - 30

2080071 --> Sunday, 04 - 12

2080072 --> Sunday, 04 - 03

2080073 --> Sunday, 04 - 23

2080074 --> Sunday, 04 - 15

2080075 --> Sunday, 03 - 31

2080076 --> Sunday, 04 - 19

2080077 --> Sunday, 04 - 11

2080078 --> Sunday, 03 - 27

2080079 --> Sunday, 04 - 16

2080080 --> Sunday, 04 - 07

2080081 --> Sunday, 03 - 23

2080082 --> Sunday, 04 - 12

2080083 --> Sunday, 04 - 04

2080084 --> Sunday, 04 - 23

2080085 --> Sunday, 04 - 08

2080086 --> Sunday, 03 - 31

2080087 --> Sunday, 04 - 20

2080088 --> Sunday, 04 - 04

2080089 --> Sunday, 03 - 27

2080090 --> Sunday, 04 - 16

2080091 --> Sunday, 04 - 01

2080092 --> Sunday, 04 - 20

2080093 --> Sunday, 04 - 12

2080094 --> Sunday, 04 - 04

2080095 --> Sunday, 04 - 17

2080096 --> Sunday, 04 - 08

2080097 --> Sunday, 03 - 31

2080098 --> Sunday, 04 - 20

2080099 --> Sunday, 04 - 05

2080100 --> Sunday, 03 - 28

2080101 --> Sunday, 04 - 17

2080102 --> Sunday, 04 - 02

2080103 --> Sunday, 04 - 22

2080104 --> Sunday, 04 - 13

2080105 --> Sunday, 03 - 29

2080106 --> Sunday, 04 - 18

2080107 --> Sunday, 04 - 10

2080108 --> Sunday, 03 - 25

2080109 --> Sunday, 04 - 14

2080110 --> Sunday, 04 - 06

2080111 --> Sunday, 03 - 22

2080112 --> Sunday, 04 - 10

2080113 --> Sunday, 04 - 02

2080114 --> Sunday, 04 - 22

2080115 --> Sunday, 04 - 07

2080116 --> Sunday, 03 - 29

2080117 --> Sunday, 04 - 18

2080118 --> Sunday, 04 - 10

2080119 --> Sunday, 03 - 26

2080120 --> Sunday, 04 - 14

2080121 --> Sunday, 04 - 06

2080122 --> Sunday, 04 - 19

2080123 --> Sunday, 04 - 11

2080124 --> Sunday, 04 - 02

2080125 --> Sunday, 04 - 22

2080126 --> Sunday, 04 - 07

2080127 --> Sunday, 03 - 30

2080128 --> Sunday, 04 - 18

2080129 --> Sunday, 04 - 03

2080130 --> Sunday, 03 - 26

2080131 --> Sunday, 04 - 15

2080132 --> Sunday, 03 - 30

2080133 --> Sunday, 04 - 19

2080134 --> Sunday, 04 - 11

2080135 --> Sunday, 03 - 27

2080136 --> Sunday, 04 - 15

2080137 --> Sunday, 04 - 07

2080138 --> Sunday, 03 - 30

2080139 --> Sunday, 04 - 12

2080140 --> Sunday, 04 - 03

2080141 --> Sunday, 04 - 23

2080142 --> Sunday, 04 - 08

2080143 --> Sunday, 03 - 31

2080144 --> Sunday, 04 - 19

2080145 --> Sunday, 04 - 11

2080146 --> Sunday, 03 - 27

2080147 --> Sunday, 04 - 16

2080148 --> Sunday, 04 - 07

2080149 --> Sunday, 03 - 23

2080150 --> Sunday, 04 - 12

2080151 --> Sunday, 04 - 04

2080152 --> Sunday, 04 - 23

2080153 --> Sunday, 04 - 08

2080154 --> Sunday, 03 - 31

2080155 --> Sunday, 04 - 20

2080156 --> Sunday, 04 - 04

2080157 --> Sunday, 03 - 27

2080158 --> Sunday, 04 - 16

2080159 --> Sunday, 04 - 01

2080160 --> Sunday, 04 - 20

2080161 --> Sunday, 04 - 12

2080162 --> Sunday, 03 - 28

2080163 --> Sunday, 04 - 17

2080164 --> Sunday, 04 - 08

2080165 --> Sunday, 03 - 31

2080166 --> Sunday, 04 - 13

2080167 --> Sunday, 04 - 05

2080168 --> Sunday, 03 - 27

2080169 --> Sunday, 04 - 16

2080170 --> Sunday, 04 - 01

2080171 --> Sunday, 04 - 21

2080172 --> Sunday, 04 - 12

2080173 --> Sunday, 03 - 28

2080174 --> Sunday, 04 - 17

2080175 --> Sunday, 04 - 09

2080176 --> Sunday, 03 - 24

2080177 --> Sunday, 04 - 13

2080178 --> Sunday, 04 - 05

2080179 --> Sunday, 04 - 25

2080180 --> Sunday, 04 - 09

2080181 --> Sunday, 04 - 01

2080182 --> Sunday, 04 - 21

2080183 --> Sunday, 04 - 06

2080184 --> Sunday, 03 - 28

2080185 --> Sunday, 04 - 17

2080186 --> Sunday, 04 - 02

2080187 --> Sunday, 03 - 25

2080188 --> Sunday, 04 - 13

2080189 --> Sunday, 04 - 05

2080190 --> Sunday, 04 - 18

2080191 --> Sunday, 04 - 10

2080192 --> Sunday, 04 - 01

2080193 --> Sunday, 04 - 21

2080194 --> Sunday, 04 - 06

2080195 --> Sunday, 03 - 29

2080196 --> Sunday, 04 - 17

2080197 --> Sunday, 04 - 02

2080198 --> Sunday, 04 - 22

2080199 --> Sunday, 04 - 14

2080200 --> Sunday, 03 - 30

2080201 --> Sunday, 04 - 19

2080202 --> Sunday, 04 - 11

2080203 --> Sunday, 03 - 27

2080204 --> Sunday, 04 - 15

2080205 --> Sunday, 04 - 07

2080206 --> Sunday, 03 - 23

2080207 --> Sunday, 04 - 12

2080208 --> Sunday, 04 - 03

2080209 --> Sunday, 04 - 23

2080210 --> Sunday, 04 - 08

2080211 --> Sunday, 03 - 31

2080212 --> Sunday, 04 - 19

2080213 --> Sunday, 04 - 04

2080214 --> Sunday, 03 - 27

2080215 --> Sunday, 04 - 16

2080216 --> Sunday, 03 - 31

2080217 --> Sunday, 04 - 20

2080218 --> Sunday, 04 - 12

2080219 --> Sunday, 03 - 28

2080220 --> Sunday, 04 - 16

2080221 --> Sunday, 04 - 08

2080222 --> Sunday, 03 - 31

2080223 --> Sunday, 04 - 13

2080224 --> Sunday, 04 - 04

2080225 --> Sunday, 03 - 27

2080226 --> Sunday, 04 - 16

2080227 --> Sunday, 04 - 01

2080228 --> Sunday, 04 - 20

2080229 --> Sunday, 04 - 12

2080230 --> Sunday, 03 - 28

2080231 --> Sunday, 04 - 17

2080232 --> Sunday, 04 - 08

2080233 --> Sunday, 03 - 24

2080234 --> Sunday, 04 - 13

2080235 --> Sunday, 04 - 05

2080236 --> Sunday, 04 - 24

2080237 --> Sunday, 04 - 09

2080238 --> Sunday, 04 - 01

2080239 --> Sunday, 04 - 21

2080240 --> Sunday, 04 - 05

2080241 --> Sunday, 03 - 28

2080242 --> Sunday, 04 - 17

2080243 --> Sunday, 04 - 02

2080244 --> Sunday, 03 - 24

2080245 --> Sunday, 04 - 13

2080246 --> Sunday, 04 - 05

2080247 --> Sunday, 04 - 18

2080248 --> Sunday, 04 - 09

2080249 --> Sunday, 04 - 01

2080250 --> Sunday, 04 - 21

2080251 --> Sunday, 04 - 06

2080252 --> Sunday, 03 - 28

2080253 --> Sunday, 04 - 17

2080254 --> Sunday, 04 - 02

