Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2030000 through 2039999



2030000 --> Sunday, 04 - 16

2030001 --> Sunday, 04 - 08

2030002 --> Sunday, 03 - 24

2030003 --> Sunday, 04 - 13

2030004 --> Sunday, 04 - 04

2030005 --> Sunday, 04 - 24

2030006 --> Sunday, 04 - 09

2030007 --> Sunday, 04 - 01

2030008 --> Sunday, 04 - 20

2030009 --> Sunday, 04 - 05

2030010 --> Sunday, 03 - 28

2030011 --> Sunday, 04 - 17

2030012 --> Sunday, 04 - 01

2030013 --> Sunday, 04 - 21

2030014 --> Sunday, 04 - 13

2030015 --> Sunday, 03 - 29

2030016 --> Sunday, 04 - 17

2030017 --> Sunday, 04 - 09

2030018 --> Sunday, 03 - 25

2030019 --> Sunday, 04 - 14

2030020 --> Sunday, 04 - 05

2030021 --> Sunday, 03 - 28

2030022 --> Sunday, 04 - 10

2030023 --> Sunday, 04 - 02

2030024 --> Sunday, 04 - 21

2030025 --> Sunday, 04 - 13

2030026 --> Sunday, 03 - 29

2030027 --> Sunday, 04 - 18

2030028 --> Sunday, 04 - 09

2030029 --> Sunday, 03 - 25

2030030 --> Sunday, 04 - 14

2030031 --> Sunday, 04 - 06

2030032 --> Sunday, 04 - 25

2030033 --> Sunday, 04 - 10

2030034 --> Sunday, 04 - 02

2030035 --> Sunday, 04 - 22

2030036 --> Sunday, 04 - 06

2030037 --> Sunday, 03 - 29

2030038 --> Sunday, 04 - 18

2030039 --> Sunday, 04 - 03

2030040 --> Sunday, 03 - 25

2030041 --> Sunday, 04 - 14

2030042 --> Sunday, 03 - 30

2030043 --> Sunday, 04 - 19

2030044 --> Sunday, 04 - 10

2030045 --> Sunday, 04 - 02

2030046 --> Sunday, 04 - 15

2030047 --> Sunday, 04 - 07

2030048 --> Sunday, 03 - 29

2030049 --> Sunday, 04 - 18

2030050 --> Sunday, 04 - 03

2030051 --> Sunday, 04 - 23

2030052 --> Sunday, 04 - 14

2030053 --> Sunday, 03 - 30

2030054 --> Sunday, 04 - 19

2030055 --> Sunday, 04 - 11

2030056 --> Sunday, 03 - 26

2030057 --> Sunday, 04 - 15

2030058 --> Sunday, 04 - 07

2030059 --> Sunday, 03 - 23

2030060 --> Sunday, 04 - 11

2030061 --> Sunday, 04 - 03

2030062 --> Sunday, 04 - 23

2030063 --> Sunday, 04 - 08

2030064 --> Sunday, 03 - 30

2030065 --> Sunday, 04 - 19

