Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3500000 through 3509999



3500000 --> Sunday, 04 - 09

3500001 --> Sunday, 04 - 01

3500002 --> Sunday, 04 - 14

3500003 --> Sunday, 04 - 06

3500004 --> Sunday, 03 - 28

3500005 --> Sunday, 04 - 17

3500006 --> Sunday, 04 - 02

3500007 --> Sunday, 04 - 22

3500008 --> Sunday, 04 - 13

3500009 --> Sunday, 03 - 29

3500010 --> Sunday, 04 - 18

3500011 --> Sunday, 04 - 10

3500012 --> Sunday, 03 - 25

3500013 --> Sunday, 04 - 14

3500014 --> Sunday, 04 - 06

3500015 --> Sunday, 04 - 19

3500016 --> Sunday, 04 - 10

3500017 --> Sunday, 04 - 02

3500018 --> Sunday, 04 - 22

3500019 --> Sunday, 04 - 07

3500020 --> Sunday, 03 - 29

3500021 --> Sunday, 04 - 18

3500022 --> Sunday, 04 - 03

3500023 --> Sunday, 03 - 26

3500024 --> Sunday, 04 - 14

3500025 --> Sunday, 04 - 06

3500026 --> Sunday, 04 - 19

3500027 --> Sunday, 04 - 11

3500028 --> Sunday, 04 - 02

3500029 --> Sunday, 04 - 15

3500030 --> Sunday, 04 - 07

3500031 --> Sunday, 03 - 30

3500032 --> Sunday, 04 - 18

3500033 --> Sunday, 04 - 03

3500034 --> Sunday, 04 - 23

3500035 --> Sunday, 04 - 15

3500036 --> Sunday, 03 - 30

3500037 --> Sunday, 04 - 19

3500038 --> Sunday, 04 - 11

3500039 --> Sunday, 03 - 27

3500040 --> Sunday, 04 - 15

3500041 --> Sunday, 04 - 07

3500042 --> Sunday, 03 - 23

3500043 --> Sunday, 04 - 12

3500044 --> Sunday, 04 - 03

3500045 --> Sunday, 04 - 23

3500046 --> Sunday, 04 - 08

3500047 --> Sunday, 03 - 31

3500048 --> Sunday, 04 - 19

3500049 --> Sunday, 04 - 04

3500050 --> Sunday, 03 - 27

3500051 --> Sunday, 04 - 16

3500052 --> Sunday, 04 - 07

3500053 --> Sunday, 04 - 20

3500054 --> Sunday, 04 - 12

3500055 --> Sunday, 04 - 04

3500056 --> Sunday, 04 - 23

3500057 --> Sunday, 04 - 08

3500058 --> Sunday, 03 - 31

3500059 --> Sunday, 04 - 20

3500060 --> Sunday, 04 - 04

3500061 --> Sunday, 03 - 27

3500062 --> Sunday, 04 - 16

3500063 --> Sunday, 04 - 01

3500064 --> Sunday, 04 - 20

3500065 --> Sunday, 04 - 12

3500066 --> Sunday, 03 - 28

