Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4710000 through 4719999



4710000 --> Sunday, 04 - 09

4710001 --> Sunday, 03 - 25

4710002 --> Sunday, 04 - 14

4710003 --> Sunday, 04 - 06

4710004 --> Sunday, 03 - 28

4710005 --> Sunday, 04 - 10

4710006 --> Sunday, 04 - 02

4710007 --> Sunday, 04 - 22

4710008 --> Sunday, 04 - 06

4710009 --> Sunday, 03 - 29

4710010 --> Sunday, 04 - 18

4710011 --> Sunday, 04 - 03

4710012 --> Sunday, 03 - 25

4710013 --> Sunday, 04 - 14

4710014 --> Sunday, 04 - 06

4710015 --> Sunday, 04 - 19

4710016 --> Sunday, 04 - 10

4710017 --> Sunday, 04 - 02

4710018 --> Sunday, 04 - 22

4710019 --> Sunday, 04 - 07

4710020 --> Sunday, 03 - 29

4710021 --> Sunday, 04 - 18

4710022 --> Sunday, 04 - 03

4710023 --> Sunday, 03 - 26

4710024 --> Sunday, 04 - 14

4710025 --> Sunday, 03 - 30

4710026 --> Sunday, 04 - 19

4710027 --> Sunday, 04 - 11

4710028 --> Sunday, 03 - 26

4710029 --> Sunday, 04 - 15

4710030 --> Sunday, 04 - 07

4710031 --> Sunday, 03 - 23

4710032 --> Sunday, 04 - 11

4710033 --> Sunday, 04 - 03

4710034 --> Sunday, 04 - 23

4710035 --> Sunday, 04 - 08

4710036 --> Sunday, 03 - 30

4710037 --> Sunday, 04 - 19

4710038 --> Sunday, 04 - 11

4710039 --> Sunday, 03 - 27

4710040 --> Sunday, 04 - 15

4710041 --> Sunday, 04 - 07

4710042 --> Sunday, 03 - 23

4710043 --> Sunday, 04 - 12

4710044 --> Sunday, 04 - 03

4710045 --> Sunday, 04 - 23

4710046 --> Sunday, 04 - 08

4710047 --> Sunday, 03 - 31

4710048 --> Sunday, 04 - 19

4710049 --> Sunday, 04 - 04

4710050 --> Sunday, 03 - 27

4710051 --> Sunday, 04 - 16

4710052 --> Sunday, 03 - 31

4710053 --> Sunday, 04 - 20

4710054 --> Sunday, 04 - 12

4710055 --> Sunday, 03 - 28

4710056 --> Sunday, 04 - 16

4710057 --> Sunday, 04 - 08

4710058 --> Sunday, 03 - 31

4710059 --> Sunday, 04 - 13

4710060 --> Sunday, 04 - 04

4710061 --> Sunday, 03 - 27

4710062 --> Sunday, 04 - 09

4710063 --> Sunday, 04 - 01

4710064 --> Sunday, 04 - 20

4710065 --> Sunday, 04 - 12

4710066 --> Sunday, 03 - 28

4710067 --> Sunday, 04 - 17

4710068 --> Sunday, 04 - 08

4710069 --> Sunday, 03 - 24

4710070 --> Sunday, 04 - 13

4710071 --> Sunday, 04 - 05

4710072 --> Sunday, 04 - 24

4710073 --> Sunday, 04 - 09

4710074 --> Sunday, 04 - 01

4710075 --> Sunday, 04 - 21

4710076 --> Sunday, 04 - 05

4710077 --> Sunday, 03 - 28

4710078 --> Sunday, 04 - 17

4710079 --> Sunday, 04 - 02

4710080 --> Sunday, 03 - 24

4710081 --> Sunday, 04 - 13

4710082 --> Sunday, 03 - 29

4710083 --> Sunday, 04 - 18

4710084 --> Sunday, 04 - 09

4710085 --> Sunday, 04 - 01

4710086 --> Sunday, 04 - 14

4710087 --> Sunday, 04 - 06

4710088 --> Sunday, 03 - 28

4710089 --> Sunday, 04 - 17

4710090 --> Sunday, 04 - 02

4710091 --> Sunday, 04 - 22

4710092 --> Sunday, 04 - 13

4710093 --> Sunday, 03 - 29

4710094 --> Sunday, 04 - 18

4710095 --> Sunday, 04 - 10

4710096 --> Sunday, 03 - 25

4710097 --> Sunday, 04 - 14

