Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1400000 through 1409999



1400000 --> Sunday, 04 - 16

1400001 --> Sunday, 04 - 01

1400002 --> Sunday, 04 - 21

1400003 --> Sunday, 04 - 13

1400004 --> Sunday, 04 - 04

1400005 --> Sunday, 04 - 17

1400006 --> Sunday, 04 - 09

1400007 --> Sunday, 04 - 01

1400008 --> Sunday, 04 - 20

1400009 --> Sunday, 04 - 05

1400010 --> Sunday, 03 - 28

1400011 --> Sunday, 04 - 17

1400012 --> Sunday, 04 - 01

1400013 --> Sunday, 04 - 21

1400014 --> Sunday, 04 - 13

1400015 --> Sunday, 03 - 29

1400016 --> Sunday, 04 - 17

1400017 --> Sunday, 04 - 09

1400018 --> Sunday, 03 - 25

1400019 --> Sunday, 04 - 14

1400020 --> Sunday, 04 - 05

1400021 --> Sunday, 04 - 25

1400022 --> Sunday, 04 - 10

1400023 --> Sunday, 04 - 02

1400024 --> Sunday, 04 - 21

1400025 --> Sunday, 04 - 06

1400026 --> Sunday, 03 - 29

1400027 --> Sunday, 04 - 18

1400028 --> Sunday, 04 - 09

1400029 --> Sunday, 03 - 25

1400030 --> Sunday, 04 - 14

1400031 --> Sunday, 04 - 06

1400032 --> Sunday, 04 - 18

1400033 --> Sunday, 04 - 10

1400034 --> Sunday, 04 - 02

1400035 --> Sunday, 04 - 15

1400036 --> Sunday, 04 - 06

1400037 --> Sunday, 03 - 29

1400038 --> Sunday, 04 - 18

1400039 --> Sunday, 04 - 03

1400040 --> Sunday, 04 - 22

1400041 --> Sunday, 04 - 14

1400042 --> Sunday, 03 - 30

1400043 --> Sunday, 04 - 19

1400044 --> Sunday, 04 - 10

1400045 --> Sunday, 03 - 26

1400046 --> Sunday, 04 - 15

1400047 --> Sunday, 04 - 07

1400048 --> Sunday, 03 - 29

1400049 --> Sunday, 04 - 11

1400050 --> Sunday, 04 - 03

1400051 --> Sunday, 04 - 23

1400052 --> Sunday, 04 - 14

1400053 --> Sunday, 03 - 30

1400054 --> Sunday, 04 - 19

1400055 --> Sunday, 04 - 04

1400056 --> Sunday, 03 - 26

1400057 --> Sunday, 04 - 15

1400058 --> Sunday, 04 - 07

1400059 --> Sunday, 04 - 20

1400060 --> Sunday, 04 - 11

1400061 --> Sunday, 04 - 03

1400062 --> Sunday, 04 - 23

1400063 --> Sunday, 04 - 08

1400064 --> Sunday, 03 - 30

1400065 --> Sunday, 04 - 19

1400066 --> Sunday, 04 - 04

1400067 --> Sunday, 03 - 27

1400068 --> Sunday, 04 - 15

1400069 --> Sunday, 03 - 31

1400070 --> Sunday, 04 - 20

1400071 --> Sunday, 04 - 12

1400072 --> Sunday, 03 - 27

1400073 --> Sunday, 04 - 16

1400074 --> Sunday, 04 - 08

1400075 --> Sunday, 03 - 24

1400076 --> Sunday, 04 - 12

1400077 --> Sunday, 04 - 04

1400078 --> Sunday, 04 - 24

1400079 --> Sunday, 04 - 09

1400080 --> Sunday, 03 - 31

1400081 --> Sunday, 04 - 20

1400082 --> Sunday, 04 - 12

1400083 --> Sunday, 03 - 28

1400084 --> Sunday, 04 - 16

1400085 --> Sunday, 04 - 08

1400086 --> Sunday, 03 - 24

1400087 --> Sunday, 04 - 13

1400088 --> Sunday, 04 - 04

