Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0970000 through 0979999



0970000 --> Sunday, 03 - 26

0970001 --> Sunday, 04 - 15

0970002 --> Sunday, 04 - 07

0970003 --> Sunday, 03 - 23

0970004 --> Sunday, 04 - 11

0970005 --> Sunday, 04 - 03

0970006 --> Sunday, 04 - 23

0970007 --> Sunday, 04 - 08

0970008 --> Sunday, 03 - 30

0970009 --> Sunday, 04 - 19

0970010 --> Sunday, 04 - 04

0970011 --> Sunday, 03 - 27

0970012 --> Sunday, 04 - 15

0970013 --> Sunday, 04 - 07

0970014 --> Sunday, 04 - 20

0970015 --> Sunday, 04 - 12

0970016 --> Sunday, 04 - 03

0970017 --> Sunday, 04 - 23

0970018 --> Sunday, 04 - 08

0970019 --> Sunday, 03 - 31

0970020 --> Sunday, 04 - 19

0970021 --> Sunday, 04 - 04

0970022 --> Sunday, 03 - 27

0970023 --> Sunday, 04 - 16

0970024 --> Sunday, 03 - 31

0970025 --> Sunday, 04 - 20

0970026 --> Sunday, 04 - 12

0970027 --> Sunday, 03 - 28

0970028 --> Sunday, 04 - 16

0970029 --> Sunday, 04 - 08

0970030 --> Sunday, 03 - 24

0970031 --> Sunday, 04 - 13

0970032 --> Sunday, 04 - 04

0970033 --> Sunday, 04 - 24

0970034 --> Sunday, 04 - 09

0970035 --> Sunday, 04 - 01

0970036 --> Sunday, 04 - 20

0970037 --> Sunday, 04 - 12

0970038 --> Sunday, 03 - 28

0970039 --> Sunday, 04 - 17

0970040 --> Sunday, 04 - 08

0970041 --> Sunday, 03 - 24

0970042 --> Sunday, 04 - 13

0970043 --> Sunday, 04 - 05

0970044 --> Sunday, 04 - 24

0970045 --> Sunday, 04 - 09

0970046 --> Sunday, 04 - 01

0970047 --> Sunday, 04 - 21

0970048 --> Sunday, 04 - 05

0970049 --> Sunday, 03 - 28

0970050 --> Sunday, 04 - 17

0970051 --> Sunday, 04 - 02

0970052 --> Sunday, 04 - 21

0970053 --> Sunday, 04 - 13

0970054 --> Sunday, 03 - 29

0970055 --> Sunday, 04 - 18

0970056 --> Sunday, 04 - 09

0970057 --> Sunday, 04 - 01

0970058 --> Sunday, 04 - 14

0970059 --> Sunday, 04 - 06

0970060 --> Sunday, 03 - 28

0970061 --> Sunday, 04 - 17

0970062 --> Sunday, 04 - 02

0970063 --> Sunday, 04 - 22

0970064 --> Sunday, 04 - 13

0970065 --> Sunday, 03 - 29

0970066 --> Sunday, 04 - 18

0970067 --> Sunday, 04 - 10

0970068 --> Sunday, 03 - 25

0970069 --> Sunday, 04 - 14

0970070 --> Sunday, 04 - 06

0970071 --> Sunday, 04 - 19

0970072 --> Sunday, 04 - 10

0970073 --> Sunday, 04 - 02

0970074 --> Sunday, 04 - 22

0970075 --> Sunday, 04 - 07

0970076 --> Sunday, 03 - 29

0970077 --> Sunday, 04 - 18

0970078 --> Sunday, 04 - 03

0970079 --> Sunday, 03 - 26

0970080 --> Sunday, 04 - 14

0970081 --> Sunday, 04 - 06

0970082 --> Sunday, 04 - 19

0970083 --> Sunday, 04 - 11

0970084 --> Sunday, 04 - 02

0970085 --> Sunday, 04 - 15

0970086 --> Sunday, 04 - 07

0970087 --> Sunday, 03 - 30

0970088 --> Sunday, 04 - 18

0970089 --> Sunday, 04 - 03

0970090 --> Sunday, 04 - 23

0970091 --> Sunday, 04 - 15

0970092 --> Sunday, 03 - 30

0970093 --> Sunday, 04 - 19

0970094 --> Sunday, 04 - 11

0970095 --> Sunday, 03 - 27

0970096 --> Sunday, 04 - 15

0970097 --> Sunday, 04 - 07

0970098 --> Sunday, 03 - 23

0970099 --> Sunday, 04 - 12

0970100 --> Sunday, 04 - 04

0970101 --> Sunday, 04 - 24

0970102 --> Sunday, 04 - 09

0970103 --> Sunday, 04 - 01

0970104 --> Sunday, 04 - 20

0970105 --> Sunday, 04 - 05

0970106 --> Sunday, 03 - 28

0970107 --> Sunday, 04 - 17

0970108 --> Sunday, 04 - 08

0970109 --> Sunday, 03 - 24

0970110 --> Sunday, 04 - 13

0970111 --> Sunday, 04 - 05

0970112 --> Sunday, 04 - 24

0970113 --> Sunday, 04 - 09

0970114 --> Sunday, 04 - 01

0970115 --> Sunday, 04 - 21

0970116 --> Sunday, 04 - 05

0970117 --> Sunday, 03 - 28

0970118 --> Sunday, 04 - 17

0970119 --> Sunday, 04 - 02

0970120 --> Sunday, 04 - 21

0970121 --> Sunday, 04 - 13

0970122 --> Sunday, 03 - 29

0970123 --> Sunday, 04 - 18

0970124 --> Sunday, 04 - 09

0970125 --> Sunday, 03 - 25

0970126 --> Sunday, 04 - 14

0970127 --> Sunday, 04 - 06

0970128 --> Sunday, 03 - 28

0970129 --> Sunday, 04 - 10

0970130 --> Sunday, 04 - 02

0970131 --> Sunday, 04 - 22

0970132 --> Sunday, 04 - 13

0970133 --> Sunday, 03 - 29

0970134 --> Sunday, 04 - 18

0970135 --> Sunday, 04 - 10

0970136 --> Sunday, 03 - 25

0970137 --> Sunday, 04 - 14

0970138 --> Sunday, 04 - 06

0970139 --> Sunday, 04 - 19

0970140 --> Sunday, 04 - 10

0970141 --> Sunday, 04 - 02

0970142 --> Sunday, 04 - 22

0970143 --> Sunday, 04 - 07

0970144 --> Sunday, 03 - 29

0970145 --> Sunday, 04 - 18

0970146 --> Sunday, 04 - 03

0970147 --> Sunday, 03 - 26

0970148 --> Sunday, 04 - 14

0970149 --> Sunday, 03 - 30

0970150 --> Sunday, 04 - 19

0970151 --> Sunday, 04 - 11

0970152 --> Sunday, 04 - 02

0970153 --> Sunday, 04 - 15

0970154 --> Sunday, 04 - 07

0970155 --> Sunday, 03 - 30

0970156 --> Sunday, 04 - 18

0970157 --> Sunday, 04 - 03

0970158 --> Sunday, 04 - 23

0970159 --> Sunday, 04 - 08

0970160 --> Sunday, 03 - 30

0970161 --> Sunday, 04 - 19

0970162 --> Sunday, 04 - 11

0970163 --> Sunday, 03 - 27

0970164 --> Sunday, 04 - 15

0970165 --> Sunday, 04 - 07

0970166 --> Sunday, 03 - 23

0970167 --> Sunday, 04 - 12

0970168 --> Sunday, 04 - 03

0970169 --> Sunday, 04 - 23

0970170 --> Sunday, 04 - 08

0970171 --> Sunday, 03 - 31

0970172 --> Sunday, 04 - 19

