Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3830000 through 3839999



3830000 --> Sunday, 04 - 23

3830001 --> Sunday, 04 - 08

3830002 --> Sunday, 03 - 31

3830003 --> Sunday, 04 - 13

3830004 --> Sunday, 04 - 04

3830005 --> Sunday, 03 - 27

3830006 --> Sunday, 04 - 16

3830007 --> Sunday, 04 - 01

3830008 --> Sunday, 04 - 20

3830009 --> Sunday, 04 - 12

3830010 --> Sunday, 03 - 28

3830011 --> Sunday, 04 - 17

3830012 --> Sunday, 04 - 08

3830013 --> Sunday, 03 - 24

3830014 --> Sunday, 04 - 13

3830015 --> Sunday, 04 - 05

3830016 --> Sunday, 04 - 24

3830017 --> Sunday, 04 - 09

3830018 --> Sunday, 04 - 01

3830019 --> Sunday, 04 - 21

3830020 --> Sunday, 04 - 05

3830021 --> Sunday, 03 - 28

3830022 --> Sunday, 04 - 17

3830023 --> Sunday, 04 - 02

3830024 --> Sunday, 03 - 24

3830025 --> Sunday, 04 - 13

3830026 --> Sunday, 04 - 05

3830027 --> Sunday, 04 - 18

3830028 --> Sunday, 04 - 09

3830029 --> Sunday, 04 - 01

3830030 --> Sunday, 04 - 21

3830031 --> Sunday, 04 - 06

3830032 --> Sunday, 03 - 28

3830033 --> Sunday, 04 - 17

3830034 --> Sunday, 04 - 02

3830035 --> Sunday, 04 - 22

3830036 --> Sunday, 04 - 13

3830037 --> Sunday, 03 - 29

3830038 --> Sunday, 04 - 18

3830039 --> Sunday, 04 - 10

3830040 --> Sunday, 03 - 25

3830041 --> Sunday, 04 - 14

3830042 --> Sunday, 04 - 06

3830043 --> Sunday, 03 - 22

3830044 --> Sunday, 04 - 10

3830045 --> Sunday, 04 - 02

3830046 --> Sunday, 04 - 22

3830047 --> Sunday, 04 - 07

3830048 --> Sunday, 03 - 29

3830049 --> Sunday, 04 - 18

3830050 --> Sunday, 04 - 10

3830051 --> Sunday, 03 - 26

3830052 --> Sunday, 04 - 14

3830053 --> Sunday, 04 - 06

3830054 --> Sunday, 04 - 19

3830055 --> Sunday, 04 - 11

3830056 --> Sunday, 04 - 02

3830057 --> Sunday, 04 - 22

3830058 --> Sunday, 04 - 07

3830059 --> Sunday, 03 - 30

3830060 --> Sunday, 04 - 18

3830061 --> Sunday, 04 - 03

3830062 --> Sunday, 03 - 26

3830063 --> Sunday, 04 - 15

3830064 --> Sunday, 03 - 30

3830065 --> Sunday, 04 - 19

3830066 --> Sunday, 04 - 11

3830067 --> Sunday, 03 - 27

3830068 --> Sunday, 04 - 15

3830069 --> Sunday, 04 - 07

3830070 --> Sunday, 03 - 30

3830071 --> Sunday, 04 - 12

3830072 --> Sunday, 04 - 03

3830073 --> Sunday, 04 - 23

3830074 --> Sunday, 04 - 15

3830075 --> Sunday, 03 - 31

3830076 --> Sunday, 04 - 19

3830077 --> Sunday, 04 - 11

3830078 --> Sunday, 03 - 27

3830079 --> Sunday, 04 - 16

3830080 --> Sunday, 04 - 07

3830081 --> Sunday, 03 - 23

3830082 --> Sunday, 04 - 12

3830083 --> Sunday, 04 - 04

3830084 --> Sunday, 04 - 23

3830085 --> Sunday, 04 - 08

3830086 --> Sunday, 03 - 31

3830087 --> Sunday, 04 - 20

3830088 --> Sunday, 04 - 04

3830089 --> Sunday, 03 - 27

3830090 --> Sunday, 04 - 16

3830091 --> Sunday, 04 - 01

3830092 --> Sunday, 04 - 20

3830093 --> Sunday, 04 - 12

3830094 --> Sunday, 04 - 04

3830095 --> Sunday, 04 - 17

3830096 --> Sunday, 04 - 08

3830097 --> Sunday, 03 - 31

3830098 --> Sunday, 04 - 13

3830099 --> Sunday, 04 - 05

3830100 --> Sunday, 03 - 28

3830101 --> Sunday, 04 - 17

3830102 --> Sunday, 04 - 02

3830103 --> Sunday, 04 - 22

3830104 --> Sunday, 04 - 13

3830105 --> Sunday, 03 - 29

3830106 --> Sunday, 04 - 18

3830107 --> Sunday, 04 - 10

3830108 --> Sunday, 03 - 25

3830109 --> Sunday, 04 - 14

3830110 --> Sunday, 04 - 06

3830111 --> Sunday, 03 - 22

3830112 --> Sunday, 04 - 10

3830113 --> Sunday, 04 - 02

3830114 --> Sunday, 04 - 22

3830115 --> Sunday, 04 - 07

3830116 --> Sunday, 03 - 29

3830117 --> Sunday, 04 - 18

