Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2130000 through 2139999



2130000 --> Sunday, 04 - 23

2130001 --> Sunday, 04 - 15

2130002 --> Sunday, 03 - 31

2130003 --> Sunday, 04 - 20

2130004 --> Sunday, 04 - 11

2130005 --> Sunday, 03 - 27

2130006 --> Sunday, 04 - 16

2130007 --> Sunday, 04 - 08

2130008 --> Sunday, 03 - 23

2130009 --> Sunday, 04 - 12

2130010 --> Sunday, 04 - 04

2130011 --> Sunday, 04 - 24

2130012 --> Sunday, 04 - 08

2130013 --> Sunday, 03 - 31

2130014 --> Sunday, 04 - 20

2130015 --> Sunday, 04 - 05

2130016 --> Sunday, 03 - 27

2130017 --> Sunday, 04 - 16

2130018 --> Sunday, 04 - 01

2130019 --> Sunday, 04 - 21

2130020 --> Sunday, 04 - 12

2130021 --> Sunday, 04 - 04

2130022 --> Sunday, 04 - 17

2130023 --> Sunday, 04 - 09

2130024 --> Sunday, 03 - 31

2130025 --> Sunday, 04 - 20

2130026 --> Sunday, 04 - 05

2130027 --> Sunday, 03 - 28

2130028 --> Sunday, 04 - 16

2130029 --> Sunday, 04 - 01

2130030 --> Sunday, 04 - 21

2130031 --> Sunday, 04 - 13

2130032 --> Sunday, 03 - 28

2130033 --> Sunday, 04 - 17

2130034 --> Sunday, 04 - 09

2130035 --> Sunday, 03 - 25

2130036 --> Sunday, 04 - 13

2130037 --> Sunday, 04 - 05

2130038 --> Sunday, 04 - 25

2130039 --> Sunday, 04 - 10

2130040 --> Sunday, 04 - 01

2130041 --> Sunday, 04 - 21

2130042 --> Sunday, 04 - 06

2130043 --> Sunday, 03 - 29

2130044 --> Sunday, 04 - 17

2130045 --> Sunday, 04 - 09

2130046 --> Sunday, 03 - 25

2130047 --> Sunday, 04 - 14

2130048 --> Sunday, 04 - 05

2130049 --> Sunday, 04 - 18

2130050 --> Sunday, 04 - 10

2130051 --> Sunday, 04 - 02

2130052 --> Sunday, 04 - 21

2130053 --> Sunday, 04 - 06

2130054 --> Sunday, 03 - 29

2130055 --> Sunday, 04 - 18

2130056 --> Sunday, 04 - 02

2130057 --> Sunday, 04 - 22

2130058 --> Sunday, 04 - 14

2130059 --> Sunday, 03 - 30

2130060 --> Sunday, 04 - 18

2130061 --> Sunday, 04 - 10

2130062 --> Sunday, 03 - 26

2130063 --> Sunday, 04 - 15

2130064 --> Sunday, 04 - 06

2130065 --> Sunday, 03 - 29

2130066 --> Sunday, 04 - 11

2130067 --> Sunday, 04 - 03

2130068 --> Sunday, 04 - 22

2130069 --> Sunday, 04 - 14

2130070 --> Sunday, 03 - 30

2130071 --> Sunday, 04 - 19

2130072 --> Sunday, 04 - 10

2130073 --> Sunday, 03 - 26

2130074 --> Sunday, 04 - 15

2130075 --> Sunday, 04 - 07

2130076 --> Sunday, 04 - 19

2130077 --> Sunday, 04 - 11

2130078 --> Sunday, 04 - 03

2130079 --> Sunday, 04 - 23

2130080 --> Sunday, 04 - 07

2130081 --> Sunday, 03 - 30

2130082 --> Sunday, 04 - 19

2130083 --> Sunday, 04 - 04

2130084 --> Sunday, 03 - 26

2130085 --> Sunday, 04 - 15

2130086 --> Sunday, 03 - 31

2130087 --> Sunday, 04 - 20

2130088 --> Sunday, 04 - 11

2130089 --> Sunday, 04 - 03

2130090 --> Sunday, 04 - 16

2130091 --> Sunday, 04 - 08

2130092 --> Sunday, 03 - 30

2130093 --> Sunday, 04 - 12

2130094 --> Sunday, 04 - 04

2130095 --> Sunday, 04 - 24

2130096 --> Sunday, 04 - 15

2130097 --> Sunday, 03 - 31

2130098 --> Sunday, 04 - 20

2130099 --> Sunday, 04 - 12

2130100 --> Sunday, 03 - 28

2130101 --> Sunday, 04 - 17

2130102 --> Sunday, 04 - 09

2130103 --> Sunday, 03 - 25

2130104 --> Sunday, 04 - 13

2130105 --> Sunday, 04 - 05

2130106 --> Sunday, 04 - 25

2130107 --> Sunday, 04 - 10

2130108 --> Sunday, 04 - 01

2130109 --> Sunday, 04 - 21

2130110 --> Sunday, 04 - 06

2130111 --> Sunday, 03 - 29

2130112 --> Sunday, 04 - 17

2130113 --> Sunday, 04 - 02

2130114 --> Sunday, 03 - 25

2130115 --> Sunday, 04 - 14

2130116 --> Sunday, 04 - 05

2130117 --> Sunday, 04 - 18

2130118 --> Sunday, 04 - 10

2130119 --> Sunday, 04 - 02

2130120 --> Sunday, 04 - 21

2130121 --> Sunday, 04 - 06

2130122 --> Sunday, 03 - 29

2130123 --> Sunday, 04 - 18

2130124 --> Sunday, 04 - 02

2130125 --> Sunday, 04 - 22

2130126 --> Sunday, 04 - 14

2130127 --> Sunday, 03 - 30

2130128 --> Sunday, 04 - 18

2130129 --> Sunday, 04 - 10

2130130 --> Sunday, 03 - 26

2130131 --> Sunday, 04 - 15

2130132 --> Sunday, 04 - 06

2130133 --> Sunday, 03 - 22

2130134 --> Sunday, 04 - 11

2130135 --> Sunday, 04 - 03

2130136 --> Sunday, 04 - 22

2130137 --> Sunday, 04 - 07

2130138 --> Sunday, 03 - 30

2130139 --> Sunday, 04 - 19

2130140 --> Sunday, 04 - 10

2130141 --> Sunday, 03 - 26

2130142 --> Sunday, 04 - 15

2130143 --> Sunday, 04 - 07

2130144 --> Sunday, 04 - 19

2130145 --> Sunday, 04 - 11

2130146 --> Sunday, 04 - 03

2130147 --> Sunday, 04 - 16

2130148 --> Sunday, 04 - 07

2130149 --> Sunday, 03 - 30

2130150 --> Sunday, 04 - 19

2130151 --> Sunday, 04 - 04

2130152 --> Sunday, 03 - 26

2130153 --> Sunday, 04 - 15

2130154 --> Sunday, 03 - 31

2130155 --> Sunday, 04 - 20

2130156 --> Sunday, 04 - 11

2130157 --> Sunday, 03 - 27

2130158 --> Sunday, 04 - 16

2130159 --> Sunday, 04 - 08

2130160 --> Sunday, 03 - 30

2130161 --> Sunday, 04 - 12

2130162 --> Sunday, 04 - 04

2130163 --> Sunday, 04 - 24

2130164 --> Sunday, 04 - 15

2130165 --> Sunday, 03 - 31

2130166 --> Sunday, 04 - 20

2130167 --> Sunday, 04 - 05

2130168 --> Sunday, 03 - 27

2130169 --> Sunday, 04 - 16

2130170 --> Sunday, 04 - 08

2130171 --> Sunday, 03 - 24

2130172 --> Sunday, 04 - 12

2130173 --> Sunday, 04 - 04

2130174 --> Sunday, 04 - 24

2130175 --> Sunday, 04 - 09

2130176 --> Sunday, 03 - 31

2130177 --> Sunday, 04 - 20

2130178 --> Sunday, 04 - 05

2130179 --> Sunday, 03 - 28

2130180 --> Sunday, 04 - 16

2130181 --> Sunday, 04 - 01

2130182 --> Sunday, 04 - 21

2130183 --> Sunday, 04 - 13

2130184 --> Sunday, 04 - 04

2130185 --> Sunday, 04 - 17

2130186 --> Sunday, 04 - 09

2130187 --> Sunday, 03 - 25

2130188 --> Sunday, 04 - 13

2130189 --> Sunday, 04 - 05

2130190 --> Sunday, 03 - 28

2130191 --> Sunday, 04 - 10

2130192 --> Sunday, 04 - 01

2130193 --> Sunday, 04 - 21

2130194 --> Sunday, 04 - 13

2130195 --> Sunday, 03 - 29

2130196 --> Sunday, 04 - 17

2130197 --> Sunday, 04 - 09

2130198 --> Sunday, 03 - 25

2130199 --> Sunday, 04 - 14

2130200 --> Sunday, 04 - 06

2130201 --> Sunday, 04 - 19

2130202 --> Sunday, 04 - 11

2130203 --> Sunday, 04 - 03

2130204 --> Sunday, 04 - 22

2130205 --> Sunday, 04 - 07

2130206 --> Sunday, 03 - 30

2130207 --> Sunday, 04 - 19

2130208 --> Sunday, 04 - 03

2130209 --> Sunday, 03 - 26

2130210 --> Sunday, 04 - 15

2130211 --> Sunday, 03 - 31

2130212 --> Sunday, 04 - 19

2130213 --> Sunday, 04 - 11

2130214 --> Sunday, 03 - 27

2130215 --> Sunday, 04 - 16

2130216 --> Sunday, 04 - 07

2130217 --> Sunday, 03 - 30

2130218 --> Sunday, 04 - 12

2130219 --> Sunday, 04 - 04

2130220 --> Sunday, 04 - 23

2130221 --> Sunday, 04 - 15

2130222 --> Sunday, 03 - 31

2130223 --> Sunday, 04 - 20

2130224 --> Sunday, 04 - 11

2130225 --> Sunday, 03 - 27

2130226 --> Sunday, 04 - 16

2130227 --> Sunday, 04 - 08

2130228 --> Sunday, 03 - 23

2130229 --> Sunday, 04 - 12

2130230 --> Sunday, 04 - 04

2130231 --> Sunday, 04 - 24

2130232 --> Sunday, 04 - 08

2130233 --> Sunday, 03 - 31

2130234 --> Sunday, 04 - 20

2130235 --> Sunday, 04 - 05

2130236 --> Sunday, 03 - 27

2130237 --> Sunday, 04 - 16

2130238 --> Sunday, 04 - 01

2130239 --> Sunday, 04 - 21

2130240 --> Sunday, 04 - 12

2130241 --> Sunday, 04 - 04

2130242 --> Sunday, 04 - 17

2130243 --> Sunday, 04 - 09

2130244 --> Sunday, 03 - 31

2130245 --> Sunday, 04 - 13

2130246 --> Sunday, 04 - 05

2130247 --> Sunday, 03 - 28

2130248 --> Sunday, 04 - 16

2130249 --> Sunday, 04 - 01

2130250 --> Sunday, 04 - 21

2130251 --> Sunday, 04 - 13

2130252 --> Sunday, 03 - 28

2130253 --> Sunday, 04 - 17

2130254 --> Sunday, 04 - 09

2130255 --> Sunday, 03 - 25

2130256 --> Sunday, 04 - 13

2130257 --> Sunday, 04 - 05

2130258 --> Sunday, 04 - 25

2130259 --> Sunday, 04 - 10

2130260 --> Sunday, 04 - 01

2130261 --> Sunday, 04 - 21

2130262 --> Sunday, 04 - 06

2130263 --> Sunday, 03 - 29

2130264 --> Sunday, 04 - 17

2130265 --> Sunday, 04 - 02

2130266 --> Sunday, 03 - 25

2130267 --> Sunday, 04 - 14

2130268 --> Sunday, 04 - 05

2130269 --> Sunday, 04 - 18

2130270 --> Sunday, 04 - 10

2130271 --> Sunday, 04 - 02

2130272 --> Sunday, 04 - 21

2130273 --> Sunday, 04 - 06

2130274 --> Sunday, 03 - 29

2130275 --> Sunday, 04 - 18

2130276 --> Sunday, 04 - 02

2130277 --> Sunday, 04 - 22

2130278 --> Sunday, 04 - 14

2130279 --> Sunday, 03 - 30

2130280 --> Sunday, 04 - 18

2130281 --> Sunday, 04 - 10

2130282 --> Sunday, 03 - 26

2130283 --> Sunday, 04 - 15

2130284 --> Sunday, 04 - 06

2130285 --> Sunday, 03 - 22

2130286 --> Sunday, 04 - 11

2130287 --> Sunday, 04 - 03

2130288 --> Sunday, 04 - 22

2130289 --> Sunday, 04 - 07

2130290 --> Sunday, 03 - 30

2130291 --> Sunday, 04 - 19

2130292 --> Sunday, 04 - 10

2130293 --> Sunday, 03 - 26

2130294 --> Sunday, 04 - 15
