Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0760000 through 0769999



0760000 --> Sunday, 04 - 09

0760001 --> Sunday, 03 - 25

0760002 --> Sunday, 04 - 14

0760003 --> Sunday, 04 - 06

0760004 --> Sunday, 04 - 25

0760005 --> Sunday, 04 - 10

0760006 --> Sunday, 04 - 02

0760007 --> Sunday, 04 - 22

0760008 --> Sunday, 04 - 06

0760009 --> Sunday, 03 - 29

0760010 --> Sunday, 04 - 18

0760011 --> Sunday, 04 - 03

0760012 --> Sunday, 03 - 25

0760013 --> Sunday, 04 - 14

0760014 --> Sunday, 04 - 06

0760015 --> Sunday, 04 - 19

0760016 --> Sunday, 04 - 10

0760017 --> Sunday, 04 - 02

0760018 --> Sunday, 04 - 22

0760019 --> Sunday, 04 - 07

0760020 --> Sunday, 03 - 29

0760021 --> Sunday, 04 - 18

0760022 --> Sunday, 04 - 03

0760023 --> Sunday, 04 - 23

0760024 --> Sunday, 04 - 14

0760025 --> Sunday, 03 - 30

0760026 --> Sunday, 04 - 19

0760027 --> Sunday, 04 - 11

0760028 --> Sunday, 03 - 26

0760029 --> Sunday, 04 - 15

0760030 --> Sunday, 04 - 07

0760031 --> Sunday, 03 - 23

0760032 --> Sunday, 04 - 11

0760033 --> Sunday, 04 - 03

0760034 --> Sunday, 04 - 23

0760035 --> Sunday, 04 - 08

0760036 --> Sunday, 03 - 30

0760037 --> Sunday, 04 - 19

0760038 --> Sunday, 04 - 04

0760039 --> Sunday, 03 - 27

0760040 --> Sunday, 04 - 15

0760041 --> Sunday, 04 - 07

0760042 --> Sunday, 04 - 20

0760043 --> Sunday, 04 - 12

0760044 --> Sunday, 04 - 03

0760045 --> Sunday, 04 - 23

0760046 --> Sunday, 04 - 08

0760047 --> Sunday, 03 - 31

0760048 --> Sunday, 04 - 19

0760049 --> Sunday, 04 - 04

0760050 --> Sunday, 03 - 27

0760051 --> Sunday, 04 - 16

0760052 --> Sunday, 03 - 31

0760053 --> Sunday, 04 - 20

0760054 --> Sunday, 04 - 12

0760055 --> Sunday, 03 - 28

0760056 --> Sunday, 04 - 16

0760057 --> Sunday, 04 - 08

0760058 --> Sunday, 03 - 24

0760059 --> Sunday, 04 - 13

0760060 --> Sunday, 04 - 04

0760061 --> Sunday, 04 - 24

0760062 --> Sunday, 04 - 09

0760063 --> Sunday, 04 - 01

0760064 --> Sunday, 04 - 20

0760065 --> Sunday, 04 - 12

0760066 --> Sunday, 03 - 28

0760067 --> Sunday, 04 - 17

0760068 --> Sunday, 04 - 08

0760069 --> Sunday, 03 - 24

0760070 --> Sunday, 04 - 13

0760071 --> Sunday, 04 - 05

0760072 --> Sunday, 04 - 24

0760073 --> Sunday, 04 - 09

0760074 --> Sunday, 04 - 01

0760075 --> Sunday, 04 - 21

0760076 --> Sunday, 04 - 05

0760077 --> Sunday, 03 - 28

0760078 --> Sunday, 04 - 17

0760079 --> Sunday, 04 - 02

0760080 --> Sunday, 04 - 21

0760081 --> Sunday, 04 - 13

0760082 --> Sunday, 03 - 29

0760083 --> Sunday, 04 - 18

0760084 --> Sunday, 04 - 09

0760085 --> Sunday, 04 - 01

0760086 --> Sunday, 04 - 14

0760087 --> Sunday, 04 - 06

0760088 --> Sunday, 03 - 28

0760089 --> Sunday, 04 - 17

0760090 --> Sunday, 04 - 02

0760091 --> Sunday, 04 - 22

0760092 --> Sunday, 04 - 13

0760093 --> Sunday, 03 - 29

0760094 --> Sunday, 04 - 18

0760095 --> Sunday, 04 - 10

0760096 --> Sunday, 03 - 25

0760097 --> Sunday, 04 - 14

0760098 --> Sunday, 04 - 06

0760099 --> Sunday, 04 - 19

0760100 --> Sunday, 04 - 11

0760101 --> Sunday, 04 - 03

0760102 --> Sunday, 04 - 23

0760103 --> Sunday, 04 - 08

0760104 --> Sunday, 03 - 30

0760105 --> Sunday, 04 - 19

0760106 --> Sunday, 04 - 04

0760107 --> Sunday, 03 - 27

0760108 --> Sunday, 04 - 15

0760109 --> Sunday, 04 - 07

0760110 --> Sunday, 04 - 20

0760111 --> Sunday, 04 - 12

0760112 --> Sunday, 04 - 03

0760113 --> Sunday, 04 - 23

0760114 --> Sunday, 04 - 08

0760115 --> Sunday, 03 - 31

0760116 --> Sunday, 04 - 19

0760117 --> Sunday, 04 - 04

0760118 --> Sunday, 03 - 27

0760119 --> Sunday, 04 - 16

0760120 --> Sunday, 03 - 31

0760121 --> Sunday, 04 - 20

0760122 --> Sunday, 04 - 12

0760123 --> Sunday, 03 - 28

0760124 --> Sunday, 04 - 16

0760125 --> Sunday, 04 - 08

0760126 --> Sunday, 03 - 24

0760127 --> Sunday, 04 - 13

0760128 --> Sunday, 04 - 04

0760129 --> Sunday, 04 - 24

0760130 --> Sunday, 04 - 09

0760131 --> Sunday, 04 - 01

0760132 --> Sunday, 04 - 20

0760133 --> Sunday, 04 - 05

0760134 --> Sunday, 03 - 28

0760135 --> Sunday, 04 - 17

0760136 --> Sunday, 04 - 08

0760137 --> Sunday, 03 - 24

0760138 --> Sunday, 04 - 13

0760139 --> Sunday, 04 - 05

0760140 --> Sunday, 04 - 24

0760141 --> Sunday, 04 - 09

0760142 --> Sunday, 04 - 01

0760143 --> Sunday, 04 - 21

0760144 --> Sunday, 04 - 05

0760145 --> Sunday, 03 - 28

0760146 --> Sunday, 04 - 17

0760147 --> Sunday, 04 - 02

0760148 --> Sunday, 04 - 21

0760149 --> Sunday, 04 - 13

0760150 --> Sunday, 03 - 29

0760151 --> Sunday, 04 - 18

0760152 --> Sunday, 04 - 09

0760153 --> Sunday, 03 - 25

0760154 --> Sunday, 04 - 14

0760155 --> Sunday, 04 - 06

0760156 --> Sunday, 03 - 28

0760157 --> Sunday, 04 - 10

0760158 --> Sunday, 04 - 02

0760159 --> Sunday, 04 - 22

0760160 --> Sunday, 04 - 13

0760161 --> Sunday, 03 - 29

0760162 --> Sunday, 04 - 18

0760163 --> Sunday, 04 - 10

0760164 --> Sunday, 03 - 25

0760165 --> Sunday, 04 - 14

0760166 --> Sunday, 04 - 06

0760167 --> Sunday, 04 - 19

0760168 --> Sunday, 04 - 10

0760169 --> Sunday, 04 - 02

0760170 --> Sunday, 04 - 22

0760171 --> Sunday, 04 - 07

0760172 --> Sunday, 03 - 29

0760173 --> Sunday, 04 - 18

0760174 --> Sunday, 04 - 03

0760175 --> Sunday, 03 - 26

0760176 --> Sunday, 04 - 14

0760177 --> Sunday, 03 - 30

0760178 --> Sunday, 04 - 19

0760179 --> Sunday, 04 - 11

0760180 --> Sunday, 04 - 02

0760181 --> Sunday, 04 - 15

0760182 --> Sunday, 04 - 07

0760183 --> Sunday, 03 - 30

0760184 --> Sunday, 04 - 18

0760185 --> Sunday, 04 - 03

0760186 --> Sunday, 04 - 23

0760187 --> Sunday, 04 - 15

0760188 --> Sunday, 03 - 30

0760189 --> Sunday, 04 - 19

0760190 --> Sunday, 04 - 11

0760191 --> Sunday, 03 - 27

0760192 --> Sunday, 04 - 15

0760193 --> Sunday, 04 - 07

0760194 --> Sunday, 03 - 23

0760195 --> Sunday, 04 - 12

0760196 --> Sunday, 04 - 03

0760197 --> Sunday, 04 - 23

0760198 --> Sunday, 04 - 08

0760199 --> Sunday, 03 - 31

0760200 --> Sunday, 04 - 20

0760201 --> Sunday, 04 - 05

0760202 --> Sunday, 03 - 28

0760203 --> Sunday, 04 - 17

0760204 --> Sunday, 04 - 01

0760205 --> Sunday, 04 - 21

0760206 --> Sunday, 04 - 13

0760207 --> Sunday, 03 - 29

0760208 --> Sunday, 04 - 17

0760209 --> Sunday, 04 - 09

0760210 --> Sunday, 03 - 25

0760211 --> Sunday, 04 - 14

0760212 --> Sunday, 04 - 05

0760213 --> Sunday, 03 - 28

0760214 --> Sunday, 04 - 10

0760215 --> Sunday, 04 - 02

0760216 --> Sunday, 04 - 21

0760217 --> Sunday, 04 - 13

0760218 --> Sunday, 03 - 29

0760219 --> Sunday, 04 - 18

0760220 --> Sunday, 04 - 09

0760221 --> Sunday, 03 - 25

0760222 --> Sunday, 04 - 14

0760223 --> Sunday, 04 - 06

0760224 --> Sunday, 04 - 25

0760225 --> Sunday, 04 - 10

0760226 --> Sunday, 04 - 02

0760227 --> Sunday, 04 - 22

0760228 --> Sunday, 04 - 06

0760229 --> Sunday, 03 - 29

0760230 --> Sunday, 04 - 18

0760231 --> Sunday, 04 - 03

